date,waterYear,waterMonth,waterWeek,flowMean,eFlowMean,eFlowProportionMean,canalFlowMean,headPondLevelMean,tailwaterLevelMean,grossHeadMean,totalHeadlossMean,netHeadMean,unitEfficiencyMean,generatorEfficiencyMean,totalEfficiencyMean,unitPowerMean,generatorPowerMean,plantPowerMean,energy
1925-05-18,1924,8,33,1948,253,0.13,1100,990,970.9,19.1,1.87,17.21,0.949,0.98,0.93,44.03,43.15,172.6,28998.2
1925-05-25,1924,8,34,1663,253,0.152,1100,990,970,20,1.85,18.14,0.951,0.98,0.932,46.53,45.6,182.4,30643.4
1925-06-01,1924,9,35,1464,185,0.127,1100,990,969.4,20.6,1.8,18.83,0.952,0.98,0.933,48.36,47.37,189.5,31832.9
1925-06-08,1924,9,36,1259,185,0.147,1065,990,968.7,21.3,1.59,19.69,0.954,0.98,0.935,49.03,47.76,191,32091.7
1925-06-15,1924,9,37,1119,185,0.166,934.1,990,968.3,21.7,1.21,20.52,0.955,0.98,0.936,44.85,43.95,175.8,29537.4
1925-06-22,1924,9,38,984,185,0.188,799,990,967.8,22.2,1.01,21.16,0.955,0.979,0.934,45,43.39,152.9,25691
1925-06-29,1924,9,39,817.7,169.3,0.207,648.4,990,967.2,22.8,0.792,22.04,0.956,0.98,0.936,44.6,43.7,131.1,22022.9
1925-07-06,1924,10,40,635.3,163,0.258,472.3,990,966.4,23.6,0.576,22.99,0.954,0.978,0.933,45.4,43.69,97.74,16421.1
1925-07-13,1924,10,41,502.5,163,0.326,339.5,990,965.9,24.1,0.403,23.74,0.947,0.973,0.921,37.39,36.39,72.77,12226.1
1925-07-20,1924,10,42,418.6,163,0.39,255.6,990,965.5,24.5,0.302,24.22,0.935,0.971,0.909,32.13,30.77,54.65,9181.96
1925-07-27,1924,10,43,362.2,144.1,0.396,218.1,990,965.2,24.8,0.332,24.46,0.948,0.977,0.926,41.68,40.53,48.16,8090.61
1925-08-03,1924,11,44,319.8,97,0.304,222.8,990,965,25,0.316,24.68,0.943,0.976,0.92,39.51,38.09,49.08,8244.79
1925-08-10,1924,11,45,281.9,97,0.345,184.9,990,964.8,25.2,0.316,24.86,0.95,0.979,0.93,42.81,41.91,41.91,7041.08
1925-08-17,1924,11,46,258.5,97,0.376,161.5,990,964.7,25.3,0.275,25,0.943,0.973,0.917,37.33,36.32,36.32,6102.19
1925-08-24,1924,11,47,235.1,97,0.413,138.1,990,964.6,25.4,0.233,25.16,0.934,0.97,0.906,31.82,30.86,30.86,5184.78
1925-08-31,1924,11,48,222,62.71,0.282,159.3,990,964.5,25.5,0.268,25.2,0.941,0.972,0.915,37.06,36.02,36.02,6051.99
1925-09-07,1924,12,49,204.3,57,0.279,147.3,990,964.4,25.6,0.246,25.33,0.937,0.97,0.909,34.31,33.28,33.28,5590.89
1925-09-14,1924,12,50,203.1,57,0.281,146.1,990,964.4,25.6,0.244,25.34,0.937,0.97,0.909,34,32.98,32.98,5540.9
1925-09-21,1924,12,51,195.3,57,0.292,138.3,990,964.4,25.6,0.23,25.36,0.934,0.97,0.906,32.13,31.17,31.17,5236.2
1925-09-28,1924,12,52,187.1,47.86,0.256,139.2,990,964.4,25.6,0.23,25.34,0.934,0.97,0.906,32.33,31.36,31.36,5267.9
1925-10-05,1925,1,1,173.7,41,0.236,132.7,990,964.5,25.5,0.218,25.33,0.932,0.97,0.904,30.71,29.79,29.79,5004.92
1925-10-12,1925,1,2,166.6,41,0.246,125.6,990,964.5,25.5,0.205,25.33,0.929,0.97,0.901,28.97,28.1,28.1,4720.16
1925-10-19,1925,1,3,167.2,41,0.246,126.2,990,964.5,25.5,0.206,25.33,0.929,0.97,0.901,29.12,28.24,28.24,4744.89
1925-10-26,1925,1,4,161,40.86,0.254,120.1,990,964.5,25.5,0.196,25.33,0.925,0.97,0.897,27.6,26.77,26.77,4497.98
1925-11-02,1925,2,5,165.2,40,0.242,125.2,990,964.5,25.5,0.204,25.33,0.928,0.97,0.9,28.87,28.01,28.01,4704.98
1925-11-09,1925,2,6,180,40,0.222,140,990,964.4,25.6,0.231,25.33,0.934,0.97,0.906,32.49,31.52,31.52,5294.93
1925-11-16,1925,2,7,198.9,40,0.201,158.9,990,964.4,25.6,0.265,25.32,0.941,0.971,0.914,37.15,36.06,36.06,6058.78
1925-11-23,1925,2,8,248.6,40,0.162,208.6,990,964.7,25.3,0.33,25,0.95,0.978,0.929,44.56,42.94,46.82,7865.4
1925-11-30,1925,2,9,267,58,0.217,209,990,964.8,25.2,0.355,24.88,0.956,0.98,0.937,48.77,47.24,47.24,7935.83
1925-12-07,1925,3,10,302.1,61,0.202,241.1,990,964.9,25.1,0.294,24.79,0.937,0.973,0.912,34.88,33.18,52.59,8835.83
1925-12-14,1925,3,11,333.4,61,0.183,272.4,990,965.1,24.9,0.294,24.64,0.934,0.97,0.906,30.75,29.82,59.65,10020.7
1925-12-21,1925,3,12,374.7,61,0.163,313.7,990,965.3,24.7,0.356,24.37,0.942,0.97,0.914,35.32,34.27,68.54,11515.3
1925-12-28,1925,3,13,430.1,66.57,0.155,363.6,990,965.5,24.5,0.431,24.03,0.95,0.978,0.929,40.71,39.8,79.59,13371.5
1926-01-04,1925,4,14,456.7,74,0.162,382.7,990,965.7,24.3,0.461,23.88,0.953,0.979,0.933,42.69,41.81,83.63,14049.2
1926-01-11,1925,4,15,493.8,74,0.15,419.8,990,965.8,24.2,0.516,23.66,0.956,0.98,0.937,46.57,45.64,91.29,15336
1926-01-18,1925,4,16,540,74,0.137,466,990,966,24,0.555,23.41,0.954,0.977,0.932,45.85,44.21,98.46,16541.2
1926-01-25,1925,4,17,589.8,74,0.126,515.8,990,966.3,23.7,0.556,23.19,0.948,0.971,0.92,37.05,35.99,108,18138.4
1926-02-01,1925,5,18,631.5,86,0.136,545.5,990,966.4,23.6,0.606,22.97,0.95,0.974,0.925,38.92,37.9,113.7,19102.2
1926-02-08,1925,5,19,725.7,86,0.119,639.7,990,966.8,23.2,0.765,22.43,0.956,0.98,0.937,44.83,43.94,131.8,22143.4
1926-02-15,1925,5,20,776.3,86,0.111,690.3,990,967,23,0.85,22.14,0.957,0.98,0.938,47.8,46.52,139.6,23447.1
1926-02-22,1925,5,21,930.1,86,0.0927,844.1,990,967.6,22.4,1.03,21.35,0.954,0.979,0.934,42.15,41.26,165,27723.6
1926-03-01,1925,6,22,1200,108,0.091,1041,990,968.5,21.5,1.54,19.93,0.954,0.98,0.935,48.46,47,188,31584.3
1926-03-08,1925,6,23,1690,137.7,0.0809,1100,990,970.1,19.9,1.85,18.05,0.951,0.98,0.932,46.29,45.37,181.5,30485.5
1926-03-15,1925,6,24,2550,160,0.0653,1100,990,972.4,17.6,1.87,15.72,0.943,0.976,0.921,40,39.07,156.3,26254.2
1926-03-22,1925,6,25,4372,160,0.0367,1100,990,976.4,13.6,1.87,11.77,0.918,0.97,0.89,29.13,28.26,113,18990.2
1926-03-29,1925,6,26,4451,215.4,0.0485,1100,990,976.5,13.5,1.87,11.62,0.916,0.97,0.889,28.71,27.85,111.4,18715.2
1926-04-05,1925,7,27,4406,257,0.0584,1100,990,976.4,13.6,1.87,11.7,0.917,0.97,0.89,28.94,28.07,112.3,18865
1926-04-12,1925,7,28,4015,257,0.0641,1100,990,975.7,14.3,1.87,12.43,0.924,0.97,0.896,30.98,30.05,120.2,20193.2
1926-04-19,1925,7,29,3692,257,0.0696,1100,990,975,15,1.87,13.1,0.93,0.97,0.902,32.84,31.85,127.4,21404.2
1926-04-26,1925,7,30,3569,266.1,0.0747,1100,990,974.8,15.2,1.87,13.36,0.931,0.97,0.903,33.55,32.54,130.2,21868.8
1926-05-03,1925,8,31,3152,289,0.0919,1100,990,973.9,16.1,1.87,14.26,0.937,0.97,0.909,36.03,34.95,139.8,23489.8
1926-05-10,1925,8,32,2613,289,0.111,1100,990,972.6,17.4,1.87,15.55,0.943,0.975,0.92,39.54,38.56,154.2,25911.2
1926-05-17,1925,8,33,2247,273.6,0.122,1100,990,971.7,18.3,1.87,16.43,0.946,0.98,0.927,41.93,41.07,164.3,27599.7
1926-05-24,1925,8,34,1868,253,0.136,1100,990,970.7,19.3,1.87,17.46,0.95,0.98,0.931,44.71,43.82,175.3,29444.5
1926-05-31,1925,8,35,1566,194.7,0.124,1100,990,969.7,20.3,1.84,18.46,0.952,0.98,0.933,47.4,46.45,185.8,31213.2
1926-06-07,1925,9,36,1306,185,0.142,1087,990,968.9,21.1,1.69,19.45,0.954,0.98,0.935,49.42,48.08,192.3,32308.1
1926-06-14,1925,9,37,1146,185,0.162,960.6,990,968.4,21.6,1.27,20.37,0.955,0.98,0.936,45.8,44.88,179.5,30162
1926-06-21,1925,9,38,991.7,185,0.187,806.7,990,967.9,22.1,1.02,21.12,0.955,0.979,0.935,45.31,43.72,154.2,25909.9
1926-06-28,1925,9,39,821.7,172.4,0.21,649.2,990,967.2,22.8,0.794,22.02,0.956,0.98,0.936,44.63,43.73,131.2,22041.3
1926-07-05,1925,10,40,676.2,163,0.242,513.2,990,966.6,23.4,0.611,22.78,0.953,0.976,0.93,43.64,41.99,105.3,17691.3
1926-07-12,1925,10,41,554.5,163,0.295,391.5,990,966.1,23.9,0.481,23.42,0.953,0.978,0.932,42.85,41.91,83.82,14082.3
1926-07-19,1925,10,42,482,163,0.338,319,990,965.8,24.2,0.372,23.86,0.944,0.97,0.916,35.22,34.17,68.34,11481.1
1926-07-26,1925,10,43,433.3,158.9,0.367,274.4,990,965.5,24.5,0.305,24.15,0.935,0.97,0.907,30.38,29.47,58.94,9902.36
1926-08-02,1925,11,44,389.9,134,0.344,255.9,990,965.3,24.7,0.276,24.38,0.931,0.97,0.903,28.47,27.61,55.23,9278.29
1926-08-09,1925,11,45,347.5,134,0.386,213.5,990,965.1,24.9,0.37,24.49,0.957,0.98,0.938,49.09,47.39,47.39,7961.57
1926-08-16,1925,11,46,323.2,134,0.415,189.2,990,965,25,0.327,24.66,0.952,0.98,0.932,43.54,42.67,42.67,7168
1926-08-23,1925,11,47,294.4,134,0.456,160.4,990,964.9,25.1,0.275,24.85,0.943,0.972,0.916,36.84,35.8,35.8,6015.07
1926-08-30,1925,11,48,265.9,90.43,0.339,175.4,990,964.8,25.2,0.298,24.94,0.947,0.977,0.925,40.66,39.76,39.76,6679.22
1926-09-06,1925,12,49,247.8,73,0.295,174.8,990,964.7,25.3,0.296,25.02,0.947,0.977,0.925,40.6,39.66,39.66,6663.65
1926-09-13,1925,12,50,230.1,73,0.317,157.1,990,964.6,25.4,0.264,25.15,0.941,0.97,0.913,36.48,35.4,35.4,5946.72
1926-09-20,1925,12,51,216.8,73,0.337,143.8,990,964.5,25.5,0.24,25.26,0.936,0.97,0.908,33.35,32.35,32.35,5433.96
1926-09-27,1925,12,52,204.6,66.57,0.325,138,990,964.4,25.6,0.229,25.34,0.934,0.97,0.906,32.03,31.07,31.07,5220.15
1926-10-04,1926,1,1,201.3,58,0.288,143.3,990,964.4,25.6,0.238,25.35,0.936,0.97,0.908,33.34,32.34,32.34,5433.36
1926-10-11,1926,1,2,203.3,58,0.286,145.3,990,964.4,25.6,0.242,25.34,0.937,0.97,0.908,33.8,32.79,32.79,5508.74
1926-10-18,1926,1,3,201.6,70.57,0.35,131.1,990,964.4,25.6,0.217,25.37,0.666,0.693,0.646,22.52,21.85,21.85,3670.65
1926-10-25,1926,1,4,201.1,80,0.398,121.1,990,964.4,25.6,0.2,25.39,0.53,0.554,0.514,16.22,15.73,15.73,2642.74
1926-11-01,1926,2,5,204.6,75,0.367,129.6,990,964.4,25.6,0.215,25.36,0.93,0.97,0.902,29.98,29.08,29.08,4884.84
1926-11-08,1926,2,6,203.8,63,0.309,140.8,990,964.4,25.6,0.234,25.34,0.935,0.97,0.907,32.73,31.75,31.75,5333.58
1926-11-15,1926,2,7,205.3,54,0.263,151.3,990,964.4,25.6,0.252,25.32,0.939,0.97,0.911,35.26,34.21,34.21,5746.47
1926-11-22,1926,2,8,243.6,54,0.224,189.6,990,964.6,25.4,0.321,25.03,0.951,0.977,0.929,44.25,43.22,43.22,7261.46
1926-11-29,1926,2,9,315.4,76.14,0.24,239.2,990,965,25,0.293,24.72,0.937,0.973,0.911,34.34,33.11,52.44,8810.33
1926-12-06,1926,3,10,374.8,85,0.227,289.8,990,965.3,24.7,0.322,24.4,0.938,0.97,0.91,32.53,31.56,63.12,10603.7
1926-12-13,1926,3,11,421,85,0.202,336,990,965.5,24.5,0.391,24.11,0.946,0.972,0.919,37.59,36.53,73.06,12274.2
1926-12-20,1926,3,12,470.2,85,0.181,385.2,990,965.7,24.3,0.465,23.82,0.953,0.979,0.933,42.87,41.97,83.95,14103.2
1926-12-27,1926,3,13,601.6,93.86,0.157,507.7,990,966.3,23.7,0.577,23.12,0.951,0.974,0.926,41.35,39.72,105.4,17707.7
1927-01-03,1926,4,14,588.3,116,0.197,472.3,990,966.2,23.8,0.599,23.15,0.957,0.98,0.937,51.3,48.2,96.4,16195.2
1927-01-10,1926,4,15,603,103.1,0.171,499.9,990,966.3,23.7,0.548,23.14,0.948,0.971,0.921,38.29,36.92,103.9,17452.1
1927-01-17,1926,4,16,684.8,101,0.148,583.8,990,966.6,23.4,0.673,22.69,0.952,0.975,0.929,41.19,40.2,120.6,20259.3
1927-01-24,1926,4,17,821.3,101,0.124,720.3,990,967.2,22.8,0.891,21.92,0.956,0.979,0.936,47.46,46.03,143.6,24117.1
1927-01-31,1926,4,18,994.8,132.7,0.133,862.1,990,967.9,22.1,1.07,21.06,0.955,0.979,0.935,42.48,41.61,166.4,27959.3
1927-02-07,1926,5,19,1128,138,0.122,990.1,990,968.3,21.7,1.33,20.37,0.955,0.98,0.936,47.21,46.27,185.1,31090.3
1927-02-14,1926,5,20,1265,138,0.109,1093,990,968.7,21.3,1.69,19.58,0.954,0.98,0.935,50.03,48.2,192.8,32390.4
1927-02-21,1926,5,21,1442,138,0.0957,1100,990,969.3,20.7,1.79,18.91,0.952,0.98,0.933,48.58,47.58,190.3,31975.6
1927-02-28,1926,5,22,1500,156.9,0.104,1100,990,969.5,20.5,1.82,18.7,0.952,0.98,0.933,48.02,47.06,188.3,31626.3
1927-03-07,1926,6,23,1554,160,0.103,1100,990,969.7,20.3,1.84,18.5,0.952,0.98,0.933,47.5,46.55,186.2,31280.1
1927-03-14,1926,6,24,1662,160,0.0963,1100,990,970,20,1.85,18.14,0.951,0.98,0.932,46.54,45.61,182.4,30646.9
1927-03-21,1926,6,25,1967,160,0.0817,1100,990,971,19,1.87,17.17,0.949,0.98,0.93,43.92,43.04,172.2,28926.2
1927-03-28,1926,6,26,2665,173.3,0.0652,1100,990,972.7,17.3,1.87,15.42,0.942,0.974,0.918,39.2,38.2,152.8,25672.1
1927-04-04,1926,7,27,3226,191,0.0592,1100,990,974,16,1.87,14.09,0.936,0.97,0.907,35.54,34.48,137.9,23167.9
1927-04-11,1926,7,28,2994,191,0.0638,1100,990,973.5,16.5,1.87,14.63,0.939,0.97,0.911,37.03,35.93,143.7,24148
1927-04-18,1926,7,29,2643,191,0.0724,1100,990,972.7,17.3,1.87,15.47,0.943,0.975,0.919,39.35,38.35,153.4,25773.7
1927-04-25,1926,7,30,2429,199.9,0.0823,1100,990,972.1,17.9,1.87,15.99,0.945,0.978,0.924,40.75,39.84,159.3,26770.5
1927-05-02,1926,8,31,2409,253,0.105,1100,990,972.1,17.9,1.87,16.04,0.945,0.978,0.924,40.88,39.98,159.9,26864.1
1927-05-09,1926,8,32,2421,253,0.104,1100,990,972.1,17.9,1.87,16.01,0.945,0.978,0.924,40.8,39.89,159.6,26808
1927-05-16,1926,8,33,2349,263.3,0.112,1100,990,971.9,18.1,1.87,16.18,0.946,0.979,0.925,41.27,40.4,161.6,27145.5
1927-05-23,1926,8,34,2161,289,0.134,1100,990,971.5,18.5,1.87,16.64,0.947,0.98,0.928,42.49,41.64,166.5,27979.5
1927-05-30,1926,8,35,1798,244,0.135,1100,990,970.4,19.6,1.87,17.69,0.95,0.98,0.931,45.32,44.42,177.7,29848.7
1927-06-06,1926,9,36,1472,214.3,0.146,1100,990,969.4,20.6,1.8,18.81,0.952,0.98,0.933,48.31,47.25,189,31750.6
1927-06-13,1926,9,37,1200,185,0.155,1013,990,968.5,21.5,1.42,20.05,0.955,0.98,0.936,47.5,46.44,185.8,31209.4
1927-06-20,1926,9,38,994.9,185,0.187,809.9,990,967.9,22.1,1.02,21.12,0.955,0.979,0.934,43.54,42.43,156.1,26217.5
1927-06-27,1926,9,39,798.4,175.6,0.22,622.8,990,967.1,22.9,0.75,22.16,0.955,0.979,0.935,43.04,42.15,126.4,21241.5
1927-07-04,1926,10,40,629.2,163,0.26,466.2,990,966.4,23.6,0.566,23.02,0.954,0.977,0.932,44.87,43.29,96.82,16265.9
1927-07-11,1926,10,41,523.7,163,0.312,360.7,990,966,24,0.435,23.61,0.95,0.975,0.926,39.65,38.67,77.34,12993.5
1927-07-18,1926,10,42,458.5,163,0.356,295.5,990,965.7,24.3,0.337,24,0.94,0.97,0.911,32.67,31.69,63.39,10649.4
1927-07-25,1926,10,43,410.9,163,0.397,247.9,990,965.4,24.6,0.291,24.26,0.934,0.971,0.907,31.28,29.95,53.01,8905.46
1927-08-01,1926,11,44,369.9,134,0.363,235.9,990,965.2,24.8,0.316,24.43,0.941,0.974,0.917,37.6,35.75,50.84,8540.71
1927-08-08,1926,11,45,325.8,112.9,0.345,213,990,965,25,0.368,24.6,0.957,0.98,0.938,49.18,47.3,47.3,7946.27
1927-08-15,1926,11,46,300.3,97,0.323,203.3,990,964.9,25.1,0.349,24.75,0.955,0.98,0.936,47.11,46.15,46.15,7752.7
1927-08-22,1926,11,47,276.4,97,0.351,179.4,990,964.8,25.2,0.307,24.89,0.948,0.978,0.927,41.52,40.61,40.61,6822.81
1927-08-29,1926,11,48,256.1,83.29,0.325,172.8,990,964.7,25.3,0.293,24.98,0.946,0.976,0.923,40.06,39.1,39.1,6568.94
1927-09-05,1926,12,49,233.8,73,0.312,160.8,990,964.6,25.4,0.271,25.13,0.942,0.971,0.915,37.33,36.25,36.25,6089.6
1927-09-12,1926,12,50,213.7,73,0.342,140.7,990,964.5,25.5,0.235,25.28,0.935,0.97,0.907,32.61,31.63,31.63,5314.47
1927-09-19,1926,12,51,203.7,73,0.358,130.7,990,964.4,25.6,0.217,25.36,0.931,0.97,0.903,30.26,29.35,29.35,4930.63
1927-09-26,1926,12,52,195,68.71,0.352,126.3,990,964.4,25.6,0.209,25.38,0.929,0.97,0.901,29.2,28.33,28.33,4758.62
1927-10-03,1927,1,1,182.1,58,0.318,124.1,990,964.4,25.6,0.204,25.36,0.928,0.97,0.9,28.62,27.76,27.76,4664.51
1927-10-10,1927,1,2,189.2,58,0.307,131.2,990,964.4,25.6,0.216,25.36,0.93,0.97,0.903,30.37,29.46,29.46,4948.92
1927-10-17,1927,1,3,184.3,58,0.314,126.3,990,964.4,25.6,0.208,25.36,0.929,0.97,0.901,29.17,28.3,28.3,4754.34
1927-10-24,1927,1,4,189.7,58,0.306,131.7,990,964.4,25.6,0.217,25.36,0.931,0.97,0.903,30.5,29.58,29.58,4969.93
1927-10-31,1927,1,5,210,54.57,0.261,155.4,990,964.5,25.5,0.259,25.28,0.94,0.972,0.913,36.23,35.2,35.2,5914.43
1927-11-07,1927,2,6,246.5,63,0.255,183.5,990,964.7,25.3,0.31,25.01,0.949,0.979,0.93,42.75,41.86,41.86,7032.45
1927-11-14,1927,2,7,249.1,75,0.301,174.1,990,964.7,25.3,0.294,25.01,0.946,0.977,0.925,40.42,39.48,39.48,6632.75
1927-11-21,1927,2,8,258.3,75,0.29,183.3,990,964.7,25.3,0.311,24.96,0.949,0.98,0.93,42.59,41.72,41.72,7009.16
1927-11-28,1927,2,9,274.6,67,0.245,207.6,990,964.8,25.2,0.353,24.85,0.956,0.98,0.937,48.35,46.34,46.34,7785.01
1927-12-05,1927,3,10,274.7,61,0.222,213.7,990,964.8,25.2,0.364,24.84,0.957,0.98,0.938,49.84,47.81,47.81,8032.29
1927-12-12,1927,3,11,357.5,61,0.173,296.5,990,965.2,24.8,0.331,24.48,0.938,0.971,0.911,33.38,32.43,64.85,10895.2
1927-12-19,1927,3,12,425.3,78.14,0.184,347.2,990,965.5,24.5,0.407,24.08,0.948,0.974,0.923,38.85,37.83,75.65,12709.6
1927-12-26,1927,3,13,471.6,87.29,0.185,384.3,990,965.7,24.3,0.464,23.81,0.953,0.98,0.933,42.76,41.89,83.77,14073.6
1928-01-02,1927,4,14,548.2,101,0.185,447.2,990,966.1,23.9,0.545,23.39,0.955,0.979,0.935,46.26,44.86,94.96,15953
1928-01-09,1927,4,15,621.8,101,0.162,520.8,990,966.4,23.6,0.566,23.05,0.948,0.971,0.92,37.2,36.11,108.3,18200.8
1928-01-16,1927,4,16,661.1,101,0.153,560.1,990,966.5,23.5,0.633,22.82,0.951,0.975,0.928,39.76,38.78,116.4,19547.5
1928-01-23,1927,4,17,716,101,0.141,615,990,966.8,23.2,0.725,22.51,0.955,0.98,0.936,43.21,42.35,127,21341.9
1928-01-30,1927,4,18,762.4,111.7,0.146,650.7,990,966.9,23.1,0.787,22.26,0.956,0.98,0.937,45.29,44.38,133.1,22368.7
1928-02-06,1927,5,19,787.3,107.4,0.136,679.9,990,967,23,0.835,22.12,0.957,0.98,0.938,47.03,46.05,138.2,23209.9
1928-02-13,1927,5,20,840.2,86,0.103,754.2,990,967.3,22.7,0.946,21.79,0.956,0.979,0.936,49.49,46.81,145.9,24516.7
1928-02-20,1927,5,21,928.7,86,0.0927,842.7,990,967.6,22.4,1.03,21.36,0.954,0.979,0.934,42.1,41.22,164.9,27698.6
1928-02-27,1927,5,22,1107,128.3,0.115,978.5,990,968.2,21.8,1.3,20.46,0.955,0.98,0.936,46.86,45.9,183.6,30847.8
1928-03-05,1927,6,23,1483,160,0.109,1100,990,969.4,20.6,1.8,18.77,0.952,0.98,0.933,48.21,47.02,188.1,31595.3
1928-03-12,1927,6,24,1962,160,0.0818,1100,990,971,19,1.87,17.17,0.949,0.98,0.93,43.93,43.05,172.2,28930.3
1928-03-19,1927,6,25,2181,160,0.0733,1100,990,971.5,18.5,1.87,16.59,0.947,0.98,0.928,42.36,41.51,166,27893.7
1928-03-26,1927,6,26,2233,164.4,0.0736,1100,990,971.7,18.3,1.87,16.46,0.946,0.98,0.927,42.02,41.18,164.7,27672.2
1928-04-02,1927,7,27,2240,191,0.0853,1100,990,971.7,18.3,1.87,16.45,0.946,0.98,0.927,41.98,41.14,164.5,27644
1928-04-09,1927,7,28,2197,191,0.0869,1100,990,971.6,18.4,1.87,16.55,0.947,0.98,0.928,42.26,41.41,165.6,27827.9
