Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,863.2,29,0.547,0.49,44.7,0.504
0.01,858.9,28.7,0.544,0.46,44.6,0.465
0.02,854.5,28.5,0.542,0.43,44.4,0.427
0.03,850.1,28.2,0.539,0.4,44.3,0.388
0.04,843.2,28,0.535,0.374,44.1,0.346
0.05,835,27.8,0.53,0.35,44,0.303
0.06,826.7,27.6,0.524,0.326,43.9,0.259
0.07,821.2,27.4,0.521,0.309,43.8,0.224
0.08,821.1,27.3,0.521,0.306,43.7,0.206
0.09,821.1,27.1,0.521,0.303,43.7,0.188
0.1,821,26.9,0.521,0.3,43.6,0.17
0.11,820.7,26.8,0.521,0.3,43.5,0.16
0.12,820.4,26.8,0.52,0.3,43.4,0.15
0.13,820.1,26.7,0.52,0.3,43.3,0.14
0.14,818.4,26.5,0.519,0.296,43.3,0.136
0.15,816.1,26.3,0.518,0.29,43.2,0.136
0.16,813.8,26.1,0.516,0.284,43.1,0.135
0.17,808.6,25.9,0.513,0.275,43,0.134
0.18,798,25.9,0.506,0.26,42.7,0.133
0.19,787.4,25.8,0.5,0.245,42.3,0.132
0.2,776.7,25.8,0.493,0.23,42,0.132
0.21,774.9,25.5,0.492,0.23,41.9,0.131
0.22,773.2,25.2,0.491,0.23,41.8,0.13
0.23,771.4,24.9,0.489,0.23,41.6,0.129
0.24,769.2,24.8,0.488,0.23,41.5,0.124
0.25,766.7,24.7,0.486,0.23,41.3,0.118
0.26,764.2,24.6,0.485,0.23,41.1,0.111
0.27,762.3,24.4,0.484,0.228,41,0.103
0.28,761.2,23.7,0.483,0.222,40.9,0.0926
0.29,760.2,23,0.482,0.216,40.9,0.0819
0.3,759.2,22.3,0.481,0.21,40.8,0.0712
0.31,750.4,21.9,0.476,0.21,40.4,0.0704
0.32,741.6,21.5,0.47,0.21,40.1,0.0696
0.33,732.8,21,0.465,0.21,39.7,0.0688
0.34,729.8,20.8,0.463,0.21,39.6,0.0636
0.35,729.5,20.6,0.463,0.21,39.6,0.0562
0.36,729.3,20.5,0.462,0.21,39.6,0.0488
0.37,729.1,20.3,0.462,0.209,39.5,0.0422
0.38,728.7,20.1,0.462,0.206,39.2,0.0373
0.39,728.3,19.9,0.462,0.203,38.9,0.0323
0.4,727.9,19.7,0.462,0.2,38.6,0.0274
0.41,726.3,19.6,0.461,0.197,38.6,0.0266
0.42,724.8,19.5,0.46,0.194,38.5,0.0258
0.43,723.2,19.3,0.458,0.191,38.5,0.0249
0.44,719.2,19.2,0.456,0.19,38.4,0.0241
0.45,713.9,19,0.453,0.19,38.3,0.0233
0.46,708.5,18.8,0.449,0.19,38.2,0.0225
0.47,703.8,18.7,0.446,0.19,38.1,0.0219
0.48,700.3,18.7,0.444,0.19,37.9,0.0219
0.49,696.7,18.7,0.442,0.19,37.8,0.0219
0.5,693.2,18.7,0.44,0.19,37.7,0.0219
0.51,690.2,18.6,0.438,0.187,37.3,0.0153
0.52,687.3,18.5,0.436,0.184,36.9,0.00877
0.53,684.3,18.4,0.434,0.181,36.4,0.00219
0.54,683.1,18.1,0.433,0.18,36.1,0
0.55,682.9,17.7,0.433,0.18,35.8,0
0.56,682.7,17.3,0.433,0.18,35.6,0
0.57,681.3,16.8,0.432,0.18,35.3,0
0.58,677.8,16.3,0.43,0.18,35.2,0
0.59,674.2,15.7,0.427,0.18,35,0
0.6,670.7,15.2,0.425,0.18,34.8,0
0.61,659.4,15.1,0.418,0.18,34.8,0
0.62,648.1,15.1,0.411,0.18,34.7,0
0.63,636.8,15,0.403,0.18,34.7,0
0.64,628.4,14.8,0.398,0.178,34.7,0
0.65,621.6,14.4,0.394,0.175,34.7,0
0.66,614.8,14,0.39,0.172,34.6,0
0.67,607.7,13.8,0.385,0.17,34.5,0
0.68,600.4,13.7,0.381,0.17,34.1,0
0.69,593,13.7,0.376,0.17,33.8,0
0.7,585.6,13.6,0.371,0.17,33.4,0
0.71,585.4,13.6,0.371,0.17,32.7,0
0.72,585.2,13.5,0.371,0.17,32.1,0
0.73,585.1,13.5,0.371,0.17,31.4,0
0.74,580.4,13.4,0.368,0.17,31.1,0
0.75,573.5,13.2,0.363,0.17,31,0
0.76,566.6,13,0.359,0.17,31,0
0.77,560,12.9,0.355,0.17,30.9,0
0.78,553.9,12.9,0.351,0.17,30.7,0
0.79,547.8,12.9,0.348,0.17,30.6,0
0.8,541.7,12.9,0.344,0.17,30.5,0
0.81,513.4,12.3,0.326,0.167,30.5,0
0.82,485.1,11.7,0.308,0.164,30.4,0
0.83,456.8,11.1,0.29,0.161,30.4,0
0.84,438.6,10.8,0.278,0.16,30.2,0
0.85,425.5,10.6,0.27,0.16,29.9,0
0.86,412.3,10.3,0.262,0.16,29.6,0
0.87,401.6,10.2,0.255,0.16,29.3,0
0.88,396,10.1,0.251,0.16,29,0
0.89,390.3,10,0.248,0.16,28.6,0
0.9,384.7,9.98,0.244,0.16,28.3,0
0.91,338.9,9.21,0.215,0.16,28.3,0
0.92,293,8.45,0.186,0.16,28.3,0
0.93,247.2,7.68,0.157,0.16,28.3,0
0.94,217.1,7.11,0.138,0.16,28,0
0.95,195,6.64,0.124,0.16,27.7,0
0.96,172.8,6.17,0.109,0.16,27.3,0
0.97,149.3,5.43,0.0945,0.16,26.9,0
0.98,123,4.15,0.0779,0.16,26.6,0
0.99,96.77,2.88,0.0613,0.16,26.2,0
1,70.53,1.61,0.0447,0.16,25.9,0
