Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,899.4,32.9,0.57,0.43,44.3,0.4
0.01,895,32.8,0.567,0.403,44.3,0.375
0.02,890.6,32.6,0.565,0.376,44.2,0.351
0.03,886.2,32.4,0.562,0.349,44.2,0.326
0.04,878.9,32.3,0.557,0.334,44,0.28
0.05,870.1,32.1,0.552,0.325,43.7,0.223
0.06,861.3,31.9,0.547,0.316,43.3,0.167
0.07,853.6,31.8,0.542,0.307,43.1,0.128
0.08,847.8,31.8,0.538,0.298,43,0.128
0.09,842.1,31.7,0.534,0.289,43,0.127
0.1,836.3,31.7,0.53,0.28,42.9,0.126
0.11,835.3,31.6,0.529,0.274,42.9,0.124
0.12,834.4,31.6,0.529,0.268,42.9,0.121
0.13,833.4,31.5,0.528,0.262,42.9,0.119
0.14,832.9,31.4,0.528,0.26,42.9,0.111
0.15,832.5,31.3,0.528,0.26,42.8,0.101
0.16,832.1,31.2,0.528,0.26,42.7,0.0915
0.17,831.1,31.1,0.527,0.256,42.7,0.0847
0.18,828.9,31.1,0.526,0.244,42.7,0.0838
0.19,826.6,31.1,0.525,0.232,42.7,0.083
0.2,824.3,31.1,0.523,0.22,42.7,0.0822
0.21,823.4,30.5,0.522,0.217,42.6,0.0748
0.22,822.5,29.9,0.522,0.214,42.6,0.0674
0.23,821.6,29.3,0.521,0.211,42.5,0.06
0.24,816,29,0.518,0.21,42.3,0.0559
0.25,808,28.9,0.512,0.21,42,0.0534
0.26,800,28.8,0.507,0.21,41.6,0.051
0.27,794.6,28.4,0.504,0.209,41.2,0.0477
0.28,794.3,27.5,0.504,0.206,40.6,0.0427
0.29,793.9,26.6,0.503,0.203,39.9,0.0378
0.3,793.6,25.7,0.503,0.2,39.3,0.0329
0.31,787.3,25.2,0.499,0.2,39.1,0.0329
0.32,780.9,24.7,0.495,0.2,38.9,0.0329
0.33,774.6,24.3,0.491,0.2,38.8,0.0329
0.34,772.4,23.8,0.49,0.2,38.3,0.0323
0.35,772.1,23.5,0.489,0.2,37.8,0.0315
0.36,771.9,23.1,0.489,0.2,37.3,0.0307
0.37,771.6,22.7,0.489,0.199,36.8,0.0299
0.38,770.9,22.4,0.489,0.196,36.5,0.029
0.39,770.2,22,0.488,0.193,36.1,0.0282
0.4,769.5,21.7,0.488,0.19,35.8,0.0274
0.41,767.4,21.7,0.487,0.187,35.7,0.0266
0.42,765.2,21.7,0.486,0.184,35.7,0.0258
0.43,763.1,21.7,0.484,0.181,35.6,0.0249
0.44,761.3,21.7,0.483,0.18,35.5,0.0247
0.45,759.6,21.6,0.482,0.18,35.3,0.0247
0.46,757.9,21.5,0.481,0.18,35.1,0.0247
0.47,755.5,21.5,0.479,0.18,35,0.0241
0.48,751.5,21.3,0.477,0.18,35,0.0225
0.49,747.5,21.2,0.474,0.18,34.9,0.0208
0.5,743.5,21.1,0.472,0.18,34.9,0.0192
0.51,737.8,21,0.468,0.177,34.8,0.0184
0.52,732.2,20.9,0.465,0.174,34.8,0.0175
0.53,726.5,20.7,0.461,0.171,34.7,0.0167
0.54,721.4,20.7,0.458,0.17,34.7,0.0159
0.55,716.7,20.6,0.455,0.17,34.7,0.0151
0.56,712,20.5,0.452,0.17,34.7,0.0142
0.57,708.3,20.3,0.45,0.17,34.6,0.0134
0.58,706.8,19.5,0.448,0.17,34.3,0.0126
0.59,705.3,18.8,0.447,0.17,33.9,0.0118
0.6,703.8,18,0.446,0.17,33.6,0.011
0.61,702.7,17.9,0.445,0.17,33.2,0.0101
0.62,701.6,17.9,0.445,0.17,32.9,0.00932
0.63,700.6,17.8,0.444,0.17,32.5,0.00849
0.64,690.9,17.6,0.438,0.17,32.3,0.00822
0.65,676.9,17.4,0.429,0.17,32.2,0.00822
0.66,662.9,17.1,0.42,0.17,32.1,0.00822
0.67,652.6,16.7,0.413,0.17,31.9,0.0074
0.68,649.8,16.1,0.412,0.17,31.7,0.00493
0.69,646.9,15.6,0.41,0.17,31.5,0.00247
0.7,644,15,0.408,0.17,31.3,1.46e-17
0.71,643.5,14.9,0.408,0.167,31.1,0
0.72,643,14.8,0.407,0.164,30.8,0
0.73,642.6,14.6,0.407,0.161,30.6,0
0.74,640.2,14.6,0.406,0.16,30,0
0.75,637,14.6,0.404,0.16,29.1,0
0.76,633.7,14.5,0.402,0.16,28.3,0
0.77,630.7,14.5,0.4,0.16,27.8,0
0.78,628.1,14.4,0.399,0.16,27.7,0
0.79,625.6,14.4,0.397,0.16,27.6,0
0.8,623.1,14.3,0.395,0.16,27.5,0
0.81,587.4,13.5,0.372,0.157,27.2,0
0.82,551.7,12.8,0.35,0.154,26.8,0
0.83,516,12.1,0.328,0.151,26.5,0
0.84,502.8,11.8,0.319,0.15,26.3,0
0.85,500.8,11.8,0.318,0.15,26.1,0
0.86,498.7,11.7,0.316,0.15,25.8,0
0.87,494.5,11.7,0.313,0.15,25.7,0
