Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3050,192,138000,25.6,1100,25.5,0.937,1.87,0.91,0.88,1,50.1,2
0.01,2470,185,136000,25.6,1100,25.4,0.936,1.87,0.758,0.87,1,49.6,2
0.02,2200,183,135000,25.6,1100,25.4,0.936,1.87,0.658,0.87,0.982,49.6,1.96
0.03,1970,182,134000,25.6,1100,25.4,0.935,1.87,0.6,0.862,0.814,49.4,1.49
0.04,1890,181,133000,25.6,1100,25.4,0.935,1.87,0.573,0.86,0.653,49.1,1.08
0.05,1780,179,132000,25.6,1100,25.4,0.935,1.87,0.53,0.86,0.6,48.9,0.847
0.06,1720,178,131000,25.5,1100,25.4,0.935,1.86,0.49,0.85,0.565,48.7,0.531
0.07,1660,177,129000,25.5,1100,25.4,0.935,1.83,0.479,0.84,0.53,48.6,0.452
0.08,1530,174,128000,25.5,1080,25.4,0.934,1.76,0.46,0.84,0.503,48.3,0.324
0.09,1470,173,126000,25.5,1070,25.4,0.934,1.7,0.457,0.83,0.49,48.1,0.231
0.1,1360,170,125000,25.5,1020,25.4,0.934,1.58,0.45,0.83,0.48,47.7,0.226
0.11,1290,168,123000,25.5,997,25.4,0.934,1.5,0.45,0.83,0.46,47.6,0.194
0.12,1250,166,121000,25.5,979,25.4,0.933,1.44,0.44,0.83,0.459,47.3,0.133
0.13,1180,164,118000,25.5,954,25.4,0.933,1.39,0.44,0.82,0.45,47.1,0.0777
0.14,1100,162,116000,25.5,904,25.4,0.933,1.29,0.44,0.82,0.45,47,0
0.15,1010,159,115000,25.5,865,25.4,0.933,1.15,0.44,0.82,0.441,46.8,0
0.16,974,155,113000,25.5,822,25.4,0.933,1.07,0.43,0.81,0.44,46.7,0
0.17,948,153,110000,25.5,803,25.4,0.933,1.04,0.43,0.81,0.44,46.6,0
0.18,940,151,109000,25.5,784,25.3,0.933,1.03,0.42,0.81,0.44,46.4,0
0.19,903,145,102000,25.5,763,25.3,0.933,1,0.42,0.8,0.43,46.2,0
0.2,865,142,100000,25.5,716,25.3,0.932,0.924,0.41,0.8,0.43,46.2,0
0.21,842,139,99100,25.5,705,25.3,0.932,0.877,0.41,0.8,0.43,45.8,0
0.22,830,136,96600,25.5,685,25.3,0.932,0.849,0.4,0.79,0.42,45.5,0
0.23,795,130,95300,25.5,648,25.3,0.932,0.791,0.4,0.79,0.42,45.3,0
0.24,750,128,89300,25.5,630,25.3,0.931,0.764,0.39,0.78,0.41,45.2,0
0.25,725,119,88200,25.5,585,25.3,0.931,0.712,0.39,0.78,0.41,45.1,0
0.26,687,116,83500,25.5,565,25.3,0.931,0.683,0.387,0.78,0.407,45.1,0
0.27,662,112,80300,25.5,544,25.3,0.93,0.662,0.38,0.78,0.4,44.9,0
0.28,647,109,78100,25.5,528,25.3,0.929,0.638,0.38,0.77,0.395,44.7,0
0.29,623,105,76000,25.5,497,25.3,0.929,0.6,0.37,0.77,0.39,44.6,0
0.3,609,98.4,72200,25.5,471,25.3,0.929,0.566,0.37,0.763,0.39,44.5,0
0.31,580,95.5,68000,25.5,455,25.2,0.928,0.538,0.367,0.76,0.387,44.3,0
0.32,564,93.4,65700,25.4,441,25.2,0.927,0.527,0.36,0.76,0.38,44.1,0
0.33,548,89.4,63400,25.4,419,25.2,0.926,0.512,0.36,0.75,0.38,43.9,0
0.34,538,86.1,62500,25.4,408,25.1,0.926,0.494,0.35,0.749,0.379,43.8,0
0.35,532,85.2,61100,25.4,402,25.1,0.925,0.473,0.35,0.74,0.37,43.6,0
0.36,517,82.3,58000,25.3,389,25.1,0.925,0.464,0.35,0.738,0.37,43.4,0
0.37,503,79.5,57500,25.3,369,25,0.924,0.448,0.342,0.73,0.37,43.2,0
0.38,485,77.1,56900,25.3,359,25,0.924,0.438,0.34,0.72,0.36,43,0
0.39,465,74,54900,25.3,348,24.9,0.924,0.424,0.34,0.71,0.36,42.7,0
0.4,451,70.2,51600,25.2,329,24.9,0.923,0.4,0.33,0.71,0.36,42.5,0
0.41,432,68.6,50600,25.2,316,24.9,0.923,0.385,0.33,0.71,0.35,42.1,0
0.42,420,67.7,49600,25.2,314,24.9,0.923,0.377,0.33,0.7,0.35,42,0
0.43,408,66.9,47500,25.2,310,24.9,0.922,0.366,0.32,0.7,0.35,41.9,0
0.44,399,63.3,45500,25.2,288,24.9,0.922,0.349,0.32,0.7,0.35,41.8,0
0.45,390,60.1,43300,25.1,276,24.8,0.922,0.34,0.315,0.695,0.34,41.6,0
0.46,386,58,42100,25.1,268,24.8,0.922,0.338,0.31,0.69,0.34,41,0
0.47,380,54.4,40500,25,249,24.7,0.921,0.333,0.303,0.683,0.333,40.5,0
0.48,368,53.2,39600,25,241,24.7,0.921,0.329,0.3,0.68,0.33,40.5,0
0.49,359,51.7,37800,24.9,235,24.6,0.92,0.327,0.3,0.68,0.33,40.2,0
0.5,355,49.8,36700,24.8,227,24.5,0.92,0.324,0.295,0.675,0.325,40,0
0.51,339,48.7,36200,24.8,222,24.5,0.92,0.32,0.29,0.67,0.32,39.9,0
0.52,318,47.7,35500,24.7,215,24.4,0.919,0.315,0.29,0.67,0.32,39.5,0
0.53,310,45.7,34000,24.7,206,24.4,0.918,0.314,0.28,0.667,0.317,39.4,0
0.54,305,44.9,33400,24.7,203,24.3,0.918,0.312,0.27,0.66,0.31,39.3,0
0.55,294,44,32700,24.7,198,24.3,0.918,0.309,0.26,0.66,0.305,39.2,0
0.56,284,42.9,31900,24.6,191,24.2,0.917,0.306,0.26,0.65,0.3,38.9,0
0.57,280,42.2,31200,24.6,188,24.2,0.917,0.303,0.25,0.65,0.3,38.7,0
0.58,279,41.3,30500,24.5,184,24.2,0.916,0.3,0.24,0.65,0.3,38.6,0
0.59,273,40.4,29500,24.5,181,24.1,0.916,0.299,0.232,0.65,0.29,38.5,0
0.6,270,39.3,29100,24.4,174,24,0.916,0.296,0.23,0.64,0.29,38.3,0
0.61,263,38.7,28800,24.3,172,23.9,0.915,0.295,0.23,0.64,0.29,38.2,0
0.62,257,38.3,28500,24.2,170,23.8,0.915,0.28,0.22,0.64,0.28,38,0
0.63,250,36.8,27400,24.1,163,23.7,0.913,0.277,0.22,0.63,0.27,37.9,0
0.64,246,35.9,25900,24.1,160,23.6,0.912,0.271,0.21,0.63,0.262,37.8,0
