month,1.00,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.80,0.79,0.78,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.70,0.69,0.68,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.60,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.50,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.40,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.30,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.20,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.10,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00
1,83604,82974,82344,81714,78384,72860,67337,62375,62285,62195,62104,61525,60689,59853,59069,58488,57906,57324,56796,56284,55773,55185,54425,53666,52907,51865,50777,49690,48972,48780,48587,48395,48114,47830,47547,46851,45772,44692,43634,42865,42097,41328,40831,40500,40169,39860,39652,39444,39236,39026,38815,38605,38379,38111,37844,37577,37058,36487,35915,35515,35396,35277,35158,34961,34757,34554,34298,33988,33677,33346,32465,31584,30702,30258,30123,29987,29846,29676,29505,29335,29120,28885,28650,28345,27823,27301,26778,26107,25397,24687,24097,23733,23369,23006,21574,20018,18463,16818,15061,13304,11548
2,122200,120890,119580,118270,117640,117550,117460,117210,115540,113880,112220,109800,106980,104170,101850,101470,101090,100710,100400,100120,99832,99559,99309,99059,98810,98484,98145,97807,96840,94984,93127,91270,88599,85899,83200,81782,81560,81338,81095,80567,80040,79512,79277,79220,79164,78708,76335,73963,71590,70221,69235,68249,67516,67450,67383,67316,67127,66912,66697,66151,65063,63975,62887,62550,62268,61987,61406,60506,59605,58726,58450,58175,57899,57657,57439,57220,56897,55920,54943,53967,53229,52598,51968,51295,50486,49678,48870,48172,47503,46834,46288,45976,45663,45351,41408,37046,32684,28702,25188,21673,18159
3,138160,138130,138110,138090,137750,137130,136510,135900,135400,134900,134400,134230,134220,134210,134080,133500,132910,132320,132070,131940,131800,131660,131500,131350,131200,130800,130360,129920,129650,129630,129620,129600,129460,129310,129160,129080,129060,129050,128980,128240,127490,126740,126360,126210,126060,125900,125720,125540,125360,124950,124450,123960,123520,123260,122990,122720,122210,121650,121080,120640,120410,120180,119950,117430,114750,112060,109810,108020,106230,104500,104340,104180,104010,103760,103430,103110,102670,101540,100400,99268,96786,93698,90610,87991,86844,85697,84551,82738,80753,78767,76332,73045,69758,66471,63967,61554,59140,56476,53503,50530,47557
4,138140,137280,136430,135580,134890,134320,133750,133240,133240,133240,133240,133110,132920,132720,132400,131570,130750,129930,129110,128290,127470,126890,126830,126780,126720,125130,123300,121460,120380,120370,120370,120360,120350,120330,120320,120090,119660,119240,118830,118810,118780,118760,118710,118660,118600,118520,118300,118080,117860,116970,115830,114690,113660,112900,112140,111380,110950,110590,110220,109850,109450,109050,108660,108420,108200,107980,107670,107270,106860,106440,105400,104370,103340,102900,102880,102870,102810,102500,102200,101900,101650,101430,101210,100920,100390,99868,99341,97221,94686,92150,89680,87332,84985,82638,81957,81468,80980,76152,65984,55817,45649
5,134620,134520,134420,134320,134230,134140,134050,133960,133940,133920,133900,133830,133740,133660,133520,133220,132910,132600,132530,132520,132510,132380,131960,131550,131140,130810,130490,130170,129820,129410,129010,128610,128380,128170,127950,127530,126910,126290,125700,125530,125360,125190,124670,123930,123190,122490,121960,121430,120900,120730,120700,120670,120530,120110,119700,119280,119090,118940,118790,118620,118400,118190,117970,117820,117680,117540,116150,113420,110690,108050,107770,107500,107220,105360,102380,99400,96720,95919,95118,94317,93427,92498,91568,90217,87540,84864,82187,78024,73473,68923,65519,64295,63071,61846,56853,51424,45996,40478,34851,29224,23596
6,121900,121580,121260,120940,120690,120490,120290,119960,118520,117070,115630,114520,113580,112640,111780,111170,110570,109960,109820,109810,109810,109710,109380,109050,108720,108500,108300,108100,107950,107880,107820,107750,105930,104050,102170,100920,100250,99584,98912,98158,97404,96650,95445,93965,92484,91145,90480,89816,89152,88554,87983,87411,86549,84925,83302,81678,80528,79477,78426,77767,77751,77735,77719,77653,77583,77513,76277,73789,71302,68843,67166,65488,63811,61680,59227,56775,54580,53989,53398,52808,52429,52145,51862,50996,48299,45602,42904,41985,41530,41074,40280,38844,37407,35971,33016,29885,26755,22389,16504,10618,4732.8
7,75999,75447,74895,74343,73896,73532,73169,72696,71277,69857,68438,67749,67445,67141,66714,65817,64920,64023,63778,63741,63703,63496,62913,62329,61746,61612,61550,61487,61302,60941,60580,60220,59141,58038,56934,56315,56150,55985,55822,55689,55557,55424,54966,54309,53653,53095,53012,52929,52846,52729,52599,52469,52158,51373,50588,49803,49541,49390,49238,49118,49052,48987,48921,48575,48209,47843,47084,45903,44723,43564,42977,42391,41804,40648,39091,37534,36102,35453,34804,34155,33316,32390,31464,30755,30728,30701,30674,29598,28248,26898,25609,24434,23258,22083,19038,15777,12516,9324,6216,3108,0
8,46392,45585,44778,43971,43399,43019,42639,42221,41468,40716,39964,39301,38683,38066,37565,37507,37449,37391,37295,37187,37079,36998,36975,36952,36929,36899,36868,36837,36785,36704,36623,36542,35895,35227,34558,34219,34185,34152,34119,34088,34057,34026,33968,33894,33821,33734,33584,33434,33284,33170,33070,32971,32893,32874,32855,32837,32362,31792,31222,30867,30864,30861,30858,30818,30775,30732,30617,30426,30235,30031,29486,28940,28394,27643,26747,25852,24909,23675,22441,21207,20105,19061,18018,16838,15232,13626,12020,10509,9022.3,7535.9,5965.3,4234.7,2504.1,773.5,439.91,267.51,95.116,0,0,0,0
9,30606,29786,28965,28145,27623,27345,27066,26816,26813,26810,26806,26773,26725,26676,26622,26545,26468,26391,26159,25877,25596,25382,25318,25255,25191,24918,24612,24306,24115,24087,24059,24030,23865,23696,23526,23310,23051,22793,22547,22480,22413,22345,22302,22273,22244,22198,22071,21943,21815,21757,21725,21692,21641,21540,21439,21337,21226,21113,21000,20877,20738,20600,20461,20404,20352,20300,20195,20033,19870,19708,19556,19403,19251,18784,18095,17406,16721,16059,15397,14735,14413,14244,14075,13747,12923,12100,11276,10066,8755.6,7445.2,6224.2,5173,4121.8,3070.6,2273.8,1506.4,738.9,274.46,182.98,91.488,0
10,23071,22938,22805,22671,22567,22485,22404,22298,21975,21653,21331,21204,21181,21158,21074,20761,20448,20134,20028,19987,19946,19876,19742,19607,19473,19294,19108,18922,18781,18702,18623,18544,18512,18482,18452,18358,18206,18053,17900,17738,17575,17413,17228,17028,16829,16664,16660,16656,16653,16635,16611,16588,16518,16327,16135,15944,15459,14912,14365,14022,14012,14001,13991,13952,13911,13870,13845,13838,13830,13822,13800,13779,13757,13650,13483,13317,13133,12844,12554,12265,12094,11976,11859,11595,10874,10152,9430.2,7296.4,4794.3,2292.2,587.62,398.27,208.93,19.587,0,0,0,0,0,0,0
11,23896,23584,23273,22962,22811,22792,22772,22752,22731,22710,22689,22673,22659,22645,22612,22507,22401,22296,22262,22250,22239,22156,21915,21674,21433,21333,21255,21178,21106,21042,20978,20914,20853,20791,20730,20698,20693,20689,20683,20650,20616,20583,20547,20508,20469,20436,20428,20421,20414,20381,20338,20296,20243,20162,20082,20001,19951,19908,19865,19671,19233,18795,18357,18088,17832,17576,17422,17377,17332,17266,16616,15966,15317,15034,15011,14988,14954,14850,14747,14644,14310,13872,13434,12953,12339,11724,11110,10876,10741,10606,10071,8776,7481,6186,5932,5798.2,5664.4,4863.8,3242.6,1621.3,0
12,39856,38902,37947,36992,36250,35682,35113,34570,34251,33932,33612,33400,33243,33086,32955,32919,32884,32849,32698,32511,32323,32158,32044,31931,31817,31520,31194,30868,30659,30617,30574,30531,30447,30360,30274,30079,29784,29489,29198,28973,28748,28522,28407,28357,28308,28248,28135,28022,27909,27443,26841,26239,25768,25641,25514,25387,25325,25277,25229,25156,25042,24927,24813,24653,24490,24328,24177,24040,23903,23769,23718,23667,23616,23251,22663,22075,21446,20559,19671,18784,18441,18343,18246,18078,17688,17299,16909,16740,16628,16516,16282,15816,15350,14885,14812,14784,14756,13624,11133,8642.2,6151
