Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,2550,192,143000,25.6,1100,25.5,0.938,1.87,1,0.89,1,50.2,1
0.01,1930,191,138000,25.6,1100,25.4,0.936,1.87,0.964,0.87,1,49.7,1
0.02,1760,186,136000,25.6,1100,25.4,0.936,1.87,0.845,0.87,1,49.5,1
0.03,1640,183,134000,25.6,1100,25.4,0.936,1.83,0.77,0.86,1,49,1
0.04,1470,181,133000,25.6,1100,25.4,0.935,1.8,0.713,0.86,1,48.4,1
0.05,1380,179,132000,25.6,1070,25.4,0.935,1.72,0.661,0.85,0.95,48.1,1
0.06,1340,177,129000,25.6,1050,25.4,0.934,1.65,0.629,0.84,0.899,47.8,1
0.07,1290,175,128000,25.5,1020,25.4,0.934,1.56,0.599,0.84,0.859,47.6,1
0.08,1270,172,125000,25.5,969,25.4,0.934,1.46,0.583,0.84,0.773,47.4,1
0.09,1130,168,121000,25.5,949,25.4,0.934,1.36,0.567,0.83,0.712,47.1,1
0.1,1090,161,118000,25.5,862,25.4,0.934,1.22,0.55,0.83,0.64,46.9,0.936
0.11,1010,159,117000,25.5,850,25.4,0.934,1.16,0.53,0.82,0.605,46.8,0.837
0.12,954,156,114000,25.5,819,25.4,0.934,1.08,0.52,0.819,0.58,46.6,0.674
0.13,930,152,109000,25.5,794,25.4,0.933,1.03,0.493,0.81,0.533,46.6,0.587
0.14,835,142,104000,25.5,717,25.4,0.933,0.891,0.48,0.81,0.51,46.5,0.496
0.15,812,135,97400,25.5,676,25.4,0.933,0.851,0.48,0.81,0.48,46.3,0.424
0.16,772,130,94100,25.5,645,25.4,0.933,0.792,0.47,0.8,0.48,46.2,0.276
0.17,745,122,89900,25.5,602,25.4,0.933,0.735,0.46,0.8,0.47,45.9,0.226
0.18,723,121,86900,25.5,590,25.4,0.932,0.713,0.45,0.8,0.46,45.7,0.194
0.19,694,118,84800,25.5,579,25.4,0.932,0.694,0.45,0.79,0.45,45.6,0.129
0.2,684,116,83400,25.5,566,25.4,0.932,0.682,0.44,0.79,0.45,45.4,0.04
0.21,662,114,80200,25.5,553,25.4,0.931,0.669,0.44,0.78,0.44,45.3,0
0.22,653,108,78000,25.5,522,25.4,0.93,0.631,0.43,0.78,0.44,45,0
0.23,626,103,74500,25.5,502,25.4,0.93,0.597,0.424,0.78,0.43,45,0
0.24,586,98.8,71300,25.5,471,25.4,0.929,0.569,0.42,0.778,0.43,44.8,0
0.25,548,93.9,67300,25.5,444,25.4,0.929,0.53,0.42,0.77,0.42,44.8,0
0.26,539,90,65000,25.5,425,25.4,0.928,0.516,0.407,0.77,0.42,44.7,0
0.27,530,86.1,62100,25.5,409,25.4,0.927,0.487,0.4,0.76,0.41,44.6,0
0.28,520,84.1,61100,25.5,395,25.4,0.925,0.466,0.4,0.76,0.4,44.5,0
0.29,493,79.3,57000,25.5,370,25.3,0.924,0.453,0.39,0.75,0.4,44.4,0
0.3,484,75.1,54100,25.5,348,25.3,0.924,0.419,0.39,0.75,0.4,44.3,0
0.31,470,72.4,52700,25.5,335,25.3,0.924,0.402,0.39,0.747,0.39,44.2,0
0.32,454,69.7,51000,25.5,324,25.3,0.923,0.397,0.38,0.74,0.39,44,0
0.33,437,68.2,50100,25.5,318,25.3,0.923,0.397,0.38,0.73,0.39,44,0
0.34,423,67.3,49700,25.5,312,25.3,0.922,0.387,0.379,0.73,0.38,43.6,0
0.35,409,67,47100,25.5,308,25.3,0.922,0.376,0.37,0.72,0.38,43.3,0
0.36,401,64.1,45900,25.5,296,25.3,0.922,0.367,0.37,0.72,0.38,43,0
0.37,387,61.7,45000,25.5,284,25.3,0.921,0.351,0.36,0.712,0.37,42.8,0
0.38,380,60.9,43100,25.5,279,25.3,0.921,0.345,0.36,0.71,0.37,42.7,0
0.39,371,58.1,42600,25.5,268,25.2,0.921,0.339,0.36,0.71,0.36,42.3,0
0.4,366,57.4,41600,25.5,264,25.2,0.92,0.332,0.35,0.704,0.36,42.1,0
0.41,354,55.3,39700,25.4,253,25.2,0.92,0.328,0.35,0.7,0.36,41.9,0
0.42,349,52.5,38300,25.4,242,25.1,0.92,0.323,0.35,0.7,0.352,41.6,0
0.43,337,51.2,37000,25.4,232,25.1,0.92,0.32,0.34,0.69,0.35,41.4,0
0.44,332,49.4,35200,25.4,223,25.1,0.919,0.318,0.34,0.69,0.35,41.1,0
0.45,328,47.2,34000,25.3,214,25.1,0.919,0.315,0.34,0.69,0.35,40.9,0
0.46,311,44.8,33300,25.3,200,25,0.919,0.313,0.33,0.69,0.34,40.8,0
0.47,306,42.6,31300,25.3,191,25,0.918,0.305,0.33,0.68,0.34,40.5,0
0.48,294,41.7,30900,25.3,186,25,0.917,0.302,0.32,0.68,0.34,40.3,0
0.49,288,40.2,29900,25.2,182,25,0.917,0.3,0.32,0.671,0.331,40.2,0
0.5,278,39.6,29400,25.2,178,24.9,0.916,0.297,0.315,0.67,0.33,40.2,0
0.51,270,39,29000,25.1,175,24.8,0.916,0.29,0.31,0.669,0.329,40,0
0.52,264,38.4,28600,25.1,170,24.8,0.915,0.288,0.31,0.66,0.32,39.8,0
0.53,259,37.8,28100,25.1,167,24.8,0.915,0.285,0.31,0.66,0.32,39.6,0
0.54,254,37.6,28000,25,167,24.7,0.914,0.283,0.31,0.66,0.31,39.4,0
0.55,249,36.8,27100,25,164,24.7,0.914,0.278,0.3,0.65,0.31,39.3,0
0.56,245,35.6,26500,24.9,157,24.6,0.913,0.267,0.29,0.65,0.31,39,0
0.57,239,34.1,25400,24.9,152,24.6,0.912,0.263,0.29,0.65,0.31,38.8,0
0.58,235,33.5,24400,24.9,149,24.5,0.91,0.256,0.29,0.648,0.3,38.7,0
0.59,226,32.5,24000,24.8,144,24.5,0.908,0.244,0.28,0.64,0.3,38.5,0
0.6,223,30.2,22300,24.8,137,24.4,0.904,0.234,0.28,0.64,0.296,38.4,0
0.61,219,30,21800,24.7,134,24.4,0.904,0.229,0.27,0.64,0.29,38.1,0
0.62,215,29.5,21500,24.7,133,24.4,0.902,0.225,0.27,0.63,0.29,37.8,0
0.63,210,28.9,20900,24.7,131,24.3,0.902,0.224,0.26,0.63,0.288,37.6,0
0.64,205,28.3,20500,24.6,130,24.3,0.9,0.219,0.26,0.62,0.28,37.4,0
0.65,204,27.7,20000,24.6,127,24.2,0.899,0.215,0.25,0.62,0.28,37.4,0
0.66,202,27.3,19700,24.5,125,24.1,0.897,0.211,0.241,0.62,0.27,37.2,0
0.67,198,26.7,19300,24.4,123,24.1,0.897,0.207,0.24,0.61,0.27,37,0
0.68,193,26.4,19100,24.4,120,24,0.895,0.202,0.23,0.61,0.26,36.8,0
0.69,192,26,18900,24.3,119,23.9,0.895,0.199,0.223,0.61,0.253,36.3,0
0.7,191,25.3,18300,24.2,117,23.8,0.894,0.196,0.22,0.6,0.25,35.7,0
0.71,188,24.6,18000,24.2,116,23.8,0.892,0.193,0.22,0.6,0.25,34.8,0
0.72,184,24.1,17900,24.1,112,23.6,0.892,0.187,0.22,0.6,0.24,34.7,0
0.73,180,23.7,17400,24,110,23.5,0.892,0.185,0.21,0.59,0.24,34.2,0
0.74,178,23.3,17300,24,108,23.5,0.89,0.18,0.21,0.58,0.23,33.6,0
0.75,177,23.1,17000,23.9,107,23.4,0.889,0.179,0.2,0.58,0.23,33.2,0
0.76,173,22.1,16400,23.8,105,23.2,0.889,0.174,0.2,0.57,0.222,32.8,0
0.77,169,21.7,15900,23.6,104,23,0.888,0.173,0.2,0.57,0.22,32.4,0
0.78,167,20.9,15200,23.5,101,22.9,0.886,0.169,0.19,0.56,0.22,31,0
0.79,163,20.5,15100,23.5,99.7,22.8,0.886,0.163,0.19,0.56,0.22,30.1,0
0.8,160,20.3,14700,23.4,95.1,22.7,0.854,0.158,0.18,0.55,0.21,29.1,0
0.81,159,19.2,13900,23.3,94.3,22.6,0.781,0.153,0.17,0.55,0.21,27.6,0
0.82,156,18.2,13300,23.2,93,22.5,0.727,0.152,0.16,0.54,0.2,27.2,0
