WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,537.7,192.8,0,61.38,440.5,91,1671,13.9,3.24,9.95,0.329,0.075,0.571,27,47,0,0.074,0.13,0,0.341,0.1,0.085,0.28,0.45,0.074,74,0.20273972602739726,3.95,0.23,0.72,0.28,38.7
2003,366,708.3,192.8,0,80.64,684.4,165.9,2505,21.6,3.85,13.8,0.274,0.0595,0.553,0,3,0,0,0.0082,0,0.449,0.22,0.12,0.17,0.49,0,3,0.00821917808219178,7.8,0.18,0.64,0.36,32.8
2004,365,268.4,91.52,0,30.64,243.6,71.59,550.6,7.68,2.94,4.61,0.443,0.227,1,61,37,0,0.17,0.1,0,0.17,0,0,0.19,0.64,0.17,98,0.2684931506849315,3.07,0.38,0.6,0.4,34.9
2005,365,482.3,164.9,0,55.05,362.2,59.27,963.1,11.4,2.87,8.5,0.367,0.112,0.877,42,20,0,0.12,0.055,0,0.306,0.093,0.11,0.19,0.49,0.12,62,0.16986301369863013,2.9,0.25,0.75,0.25,42.3
2006,365,779.5,192.8,15.23,88.98,707.3,121.8,1885,22.3,3.82,15.3,0.269,0.0787,0.527,0,0,0,0,0,0,0.494,0.29,0.093,0.17,0.45,0,0,0,7,0.17,0.69,0.31,35
2007,366,695.9,192.8,16.24,79.23,522.7,145.1,1507,16.5,3.24,12.7,0.267,0.0907,0.496,0,0,0,0,0,0,0.441,0.19,0.11,0.19,0.51,0,0,0,3.8,0.2,0.77,0.23,42.2
2008,365,618.1,192.8,17.24,70.56,444.3,128.7,1361,14,2.97,10.9,0.269,0.0918,0.431,0,0,0,0,0,0,0.392,0.12,0.11,0.23,0.54,0,0,0,3.1,0.21,0.78,0.22,44.1
2009,365,788.3,192.8,19.73,89.99,798.3,141.3,2337,25.2,4.04,15.8,0.248,0.0658,0.516,0,0,0,0,0,0,0.5,0.3,0.09,0.18,0.43,0,0,0,9.4,0.16,0.63,0.37,31.3
2010,365,829.8,192.8,20.1,94.73,679.8,162.8,1812,21.4,3.63,15.9,0.246,0.0817,0.475,0,0,0,0,0,0,0.526,0.29,0.12,0.17,0.42,0,0,0,5.5,0.17,0.74,0.26,38.8
2011,366,391,116.1,0,44.51,309,91.21,682.6,9.77,2.87,6.8,0.358,0.16,0.789,32,42,0,0.088,0.12,0,0.248,0,0.13,0.2,0.58,0.088,74,0.20273972602739726,2.97,0.29,0.7,0.3,40
2012,365,557,192.8,0,63.59,427.3,88.47,1435,13.5,2.91,10.2,0.322,0.0759,0.592,37,36,0,0.1,0.099,0,0.353,0.12,0.16,0.17,0.45,0.1,73,0.2,3.3,0.22,0.76,0.24,41.3
2013,365,700.6,192.8,0,79.98,513.3,109.8,1441,16.2,3.09,12.9,0.271,0.0863,0.497,0,14,0,0,0.038,0,0.444,0.18,0.18,0.15,0.49,0,14,0.038356164383561646,3.3,0.19,0.8,0.2,43.2
2014,365,516.8,167.8,0,59,378,114.5,994.7,11.9,2.87,9.03,0.31,0.126,0.629,6,21,0,0.016,0.058,0,0.328,0.033,0.22,0.18,0.56,0.016,27,0.07397260273972603,2.87,0.24,0.76,0.24,43.4
2015,366,554.1,192.4,0,63.09,408.5,97.22,1147,12.9,2.89,9.99,0.309,0.0933,0.546,8,41,0,0.022,0.11,0,0.351,0.12,0.12,0.19,0.55,0.022,49,0.13424657534246576,2.91,0.22,0.77,0.23,43
2016,365,719.5,192.8,0,82.14,663.4,107.1,2259,20.9,3.73,14,0.281,0.0585,0.538,0,17,0,0,0.047,0,0.456,0.25,0.093,0.19,0.47,0,17,0.04657534246575343,6.9,0.18,0.67,0.33,34.4
2017,365,801.7,192.8,0,91.52,708.9,186.4,2080,22.4,3.99,15.5,0.257,0.0731,0.511,0,4,0,0,0.011,0,0.508,0.28,0.088,0.22,0.41,0,4,0.010958904109589041,6.9,0.18,0.69,0.31,35.8
2018,365,310.5,87.19,0,35.44,270.9,80.82,509.3,8.54,3.02,5.4,0.41,0.199,0.891,50,47,0,0.14,0.13,0,0.197,0,0,0.29,0.57,0.14,97,0.26575342465753427,3.14,0.35,0.63,0.37,36.4
2019,366,680.1,192.8,0,77.42,631.7,71.25,2207,20,3.42,13.3,0.315,0.0671,0.73,48,9,0,0.13,0.025,0,0.431,0.24,0.099,0.16,0.37,0.13,57,0.15616438356164383,6.7,0.17,0.67,0.33,34
2020,365,803.7,192.8,18.23,91.75,603.8,138,1507,19,3.31,15,0.24,0.0928,0.468,0,0,0,0,0,0,0.51,0.25,0.14,0.18,0.42,0,0,0,4,0.17,0.79,0.21,42.3
2021,365,649,192.8,16.49,74.09,480.3,142.3,1527,15.1,3.09,11.7,0.269,0.0851,0.493,0,0,0,0,0,0,0.412,0.15,0.15,0.16,0.54,0,0,0,3.4,0.2,0.77,0.23,43
2022,92,61.98,48.2,17.19,28.07,178.7,128.7,283.2,1.42,0.427,0.993,0.315,0.208,0.404,0,0,0,0,0,0,0.0393,0,0,0,0.25,0,0,0,0.427,0.3,0.7,0.3,43.6
