Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,829.8,25.2,0.526,0.58,44.1,0.655
0.01,822,24.4,0.521,0.559,44,0.64
0.02,814.1,23.5,0.516,0.538,43.8,0.625
0.03,806.3,22.7,0.512,0.517,43.6,0.61
0.04,803.3,22.4,0.51,0.484,43.6,0.56
0.05,802.7,22.4,0.509,0.445,43.5,0.492
0.06,802.1,22.3,0.508,0.406,43.4,0.424
0.07,800.4,22.2,0.507,0.377,43.4,0.371
0.08,796.3,22,0.505,0.368,43.3,0.351
0.09,792.3,21.8,0.502,0.359,43.3,0.33
0.1,788.3,21.6,0.5,0.35,43.2,0.31
0.11,785.7,21.5,0.498,0.344,43.1,0.297
0.12,783,21.5,0.496,0.338,43.1,0.285
0.13,780.4,21.4,0.495,0.332,43,0.273
0.14,771.2,21.3,0.489,0.328,43,0.268
0.15,758.6,21.1,0.481,0.325,43,0.267
0.16,746.1,21,0.473,0.322,43,0.266
0.17,736,20.9,0.467,0.319,43,0.259
0.18,730.5,20.8,0.463,0.316,42.9,0.241
0.19,725,20.8,0.46,0.313,42.9,0.222
0.2,719.5,20.7,0.456,0.31,42.8,0.203
0.21,716.1,20.5,0.454,0.307,42.6,0.203
0.22,712.8,20.3,0.452,0.304,42.5,0.203
0.23,709.4,20.1,0.45,0.301,42.3,0.203
0.24,706.8,19.8,0.448,0.298,42.3,0.202
0.25,704.5,19.5,0.447,0.295,42.3,0.201
0.26,702.1,19.2,0.445,0.292,42.3,0.201
0.27,700.1,18.7,0.444,0.287,42.3,0.198
0.28,698.7,18,0.443,0.278,42.3,0.19
0.29,697.3,17.2,0.442,0.269,42.3,0.183
0.3,695.9,16.5,0.441,0.26,42.3,0.175
0.31,691.2,16.4,0.438,0.257,42.3,0.174
0.32,686.4,16.3,0.435,0.254,42.2,0.172
0.33,681.7,16.2,0.432,0.251,42.2,0.17
0.34,673.9,16,0.427,0.248,42.1,0.167
0.35,664.5,15.6,0.421,0.245,42,0.163
0.36,655.2,15.3,0.416,0.242,42,0.159
0.37,646.3,15.1,0.41,0.24,41.8,0.156
0.38,638.3,14.9,0.405,0.24,41.7,0.154
0.39,630.2,14.8,0.4,0.24,41.5,0.152
0.4,622.2,14.7,0.395,0.24,41.3,0.151
0.41,621,14.7,0.394,0.237,41.3,0.146
0.42,619.7,14.6,0.393,0.234,41.3,0.141
0.43,618.5,14.6,0.392,0.231,41.3,0.136
0.44,616.8,14.5,0.391,0.228,41,0.133
0.45,614.8,14.3,0.39,0.225,40.6,0.13
0.46,612.8,14.1,0.389,0.222,40.3,0.128
0.47,606.1,14,0.385,0.22,39.9,0.121
0.48,589.7,14,0.374,0.22,39.7,0.105
0.49,573.4,13.9,0.363,0.22,39.5,0.0896
0.5,557,13.9,0.353,0.22,39.3,0.074
0.51,556.1,13.8,0.352,0.217,39.1,0.0658
0.52,555.3,13.7,0.352,0.214,39,0.0575
0.53,554.4,13.5,0.351,0.211,38.8,0.0493
0.54,550.8,13.4,0.349,0.208,38.8,0.0449
0.55,545.9,13.2,0.346,0.205,38.8,0.0425
0.56,541,13,0.343,0.202,38.7,0.04
0.57,535.6,12.8,0.34,0.2,38.6,0.037
0.58,529.3,12.5,0.336,0.2,38.1,0.0329
0.59,523.1,12.2,0.332,0.2,37.7,0.0288
0.6,516.8,11.9,0.328,0.2,37.2,0.0247
0.61,514.5,11.9,0.327,0.2,37,0.0205
0.62,512.2,11.9,0.325,0.2,36.7,0.0164
0.63,509.9,11.9,0.324,0.2,36.5,0.0123
0.64,503.7,11.8,0.32,0.198,36.3,0.011
0.65,495.7,11.7,0.315,0.195,36.2,0.011
0.66,487.7,11.5,0.309,0.192,36.1,0.011
0.67,481.1,11.4,0.305,0.19,36,0.0107
0.68,477.6,11.4,0.303,0.19,35.9,0.00986
0.69,474,11.4,0.3,0.19,35.9,0.00904
0.7,470.5,11.4,0.298,0.19,35.8,0.00822
0.71,446.7,10.9,0.283,0.187,35.7,0.00575
0.72,422.8,10.4,0.268,0.184,35.7,0.00329
0.73,399,9.93,0.253,0.181,35.6,0.000822
0.74,387.1,9.7,0.246,0.18,35.5,0
0.75,381.2,9.61,0.242,0.18,35.3,0
0.76,375.3,9.51,0.238,0.18,35.1,0
0.77,368,9.4,0.234,0.18,35,0
0.78,357.8,9.3,0.227,0.18,35,0
0.79,347.7,9.19,0.221,0.18,34.9,0
0.8,337.5,9.08,0.214,0.18,34.9,0
0.81,329.4,8.94,0.209,0.18,34.8,0
0.82,321.3,8.8,0.204,0.18,34.6,0
0.83,313.2,8.67,0.199,0.18,34.5,0
0.84,310.5,8.6,0.197,0.178,34.3,0
0.85,310.5,8.58,0.197,0.175,34.2,0
0.86,310.5,8.56,0.197,0.172,34.1,0
0.87,306.3,8.45,0.194,0.17,33.9,0
0.88,293.7,8.2,0.186,0.17,33.5,0
0.89,281,7.94,0.178,0.17,33.2,0
0.9,268.4,7.68,0.17,0.17,32.8,0
0.91,226.1,7.03,0.143,0.17,32.3,0
0.92,183.9,6.38,0.117,0.17,31.9,0
0.93,141.6,5.74,0.0898,0.17,31.4,0
0.94,120.5,5.39,0.0765,0.17,29.7,0
0.95,110.1,5.2,0.0698,0.17,27.2,0
0.96,99.6,5.01,0.0631,0.17,24.7,0
0.97,89.56,4.53,0.0568,0.169,22.7,0
0.98,80.36,3.5,0.0509,0.166,21.5,0
0.99,71.17,2.46,0.0451,0.163,20.2,0
1,61.98,1.42,0.0393,0.16,19,0
