date,waterYear,waterMonth,waterWeek,flowMean,eFlowMean,eFlowProportionMean,canalFlowMean,headPondLevelMean,tailwaterLevelMean,grossHeadMean,totalHeadlossMean,netHeadMean,unitEfficiencyMean,generatorEfficiencyMean,totalEfficiencyMean,unitPowerMean,generatorPowerMean,plantPowerMean,energy
1924-10-01,1924,1,1,136.5,52,0.381,84.46,990.5,964.5,26,0.135,25.86,0.931,0.963,0.896,19.94,19.2,19.2,2303.63
1924-10-06,1924,1,1,136.5,52,0.381,84.46,990.5,964.5,26,0.135,25.86,0.931,0.963,0.896,19.94,19.2,19.2,3225.08
1924-10-13,1924,1,2,136.5,52,0.381,84.46,990.5,964.5,26,0.135,25.86,0.931,0.963,0.896,19.94,19.2,19.2,3225.08
1924-10-20,1924,1,3,133.9,52,0.389,81.85,990.5,964.5,26,0.131,25.87,0.934,0.962,0.898,19.39,18.65,18.65,3133.96
1924-10-27,1924,1,4,128.7,51.43,0.4,77.31,990.5,964.5,26,0.122,25.88,0.94,0.96,0.903,18.44,17.71,17.71,2975.02
1924-11-03,1924,2,5,136.1,50,0.368,86.1,990.5,964.5,26,0.138,25.86,0.928,0.964,0.895,20.28,19.54,19.54,3282.43
1924-11-10,1924,2,6,143.2,50,0.349,93.16,990.5,964.5,26,0.151,25.85,0.919,0.967,0.889,21.71,20.98,20.98,3525.45
1924-11-17,1924,2,7,156.5,50,0.32,106.5,990.5,964.5,26,0.174,25.84,0.917,0.97,0.889,24.75,23.99,23.99,4030.83
1924-11-24,1924,2,8,183.3,50,0.273,133.3,990.5,964.4,26.1,0.222,25.84,0.932,0.97,0.904,31.48,30.53,30.53,5129.45
1924-12-01,1924,3,9,216.2,59,0.275,157.2,990.5,964.5,26,0.266,25.73,0.94,0.973,0.915,37.29,36.32,36.32,6101.97
1924-12-08,1924,3,10,257.8,59,0.229,198.8,990.5,964.7,25.8,0.341,25.43,0.954,0.98,0.935,47.29,46.22,46.22,7765.14
1924-12-15,1924,3,11,276,59,0.214,217,990.5,964.8,25.7,0.287,25.41,0.935,0.974,0.911,35.9,34.76,48.95,8223.3
1924-12-22,1924,3,12,304,59,0.195,245,990.5,964.9,25.6,0.262,25.31,0.925,0.97,0.898,28.14,27.3,54.6,9172.29
1924-12-29,1924,3,13,463,67,0.148,396,990.5,965.7,24.8,0.454,24.37,0.947,0.974,0.922,39.32,38.31,86.99,14613.9
1925-01-05,1924,4,14,549,79.71,0.145,469.3,990.5,966.1,24.4,0.565,23.86,0.954,0.977,0.932,47.21,44.42,98.82,16601.9
1925-01-12,1924,4,15,628.1,120,0.191,508.1,990.5,966.4,24.1,0.572,23.52,0.949,0.972,0.922,39.54,38.01,107.1,17999
1925-01-19,1924,4,16,740,120,0.165,620,990.5,966.9,23.6,0.734,22.91,0.953,0.977,0.931,41.96,41.01,129.1,21692.4
1925-01-26,1924,4,17,1127,126,0.112,1001,990.5,968.3,22.2,1.38,20.82,0.956,0.98,0.937,48.8,47.23,188.9,31739.5
1925-02-02,1924,5,18,1183,162,0.137,1021,990.5,968.5,22,1.43,20.59,0.956,0.98,0.937,49.24,47.85,191.4,32154.2
1925-02-09,1924,5,19,1182,162,0.137,1020,990.5,968.5,22,1.43,20.6,0.956,0.98,0.937,49.25,48.12,192.5,32338.1
1925-02-16,1924,5,20,1193,162,0.136,1031,990.5,968.5,22,1.47,20.52,0.956,0.98,0.937,49.58,48.02,192.1,32272.2
1925-02-23,1924,5,21,1349,165,0.123,1095,990.5,969,21.5,1.76,19.74,0.954,0.98,0.935,50.58,48.2,192.8,32390.4
1925-03-02,1924,6,22,1377,183,0.133,1100,990.5,969.1,21.4,1.78,19.63,0.954,0.98,0.935,50.5,48.2,192.8,32390.4
1925-03-09,1924,6,23,1429,183,0.128,1100,990.5,969.3,21.2,1.81,19.44,0.954,0.98,0.935,50,48.2,192.8,32390.4
1925-03-16,1924,6,24,1657,183,0.111,1100,990.5,970,20.5,1.86,18.65,0.952,0.98,0.933,47.89,46.91,187.6,31523.5
1925-03-23,1924,6,25,2846,183,0.0659,1100,990.5,973.1,17.4,1.87,15.5,0.942,0.974,0.918,39.4,38.4,153.6,25805.9
1925-03-30,1924,6,26,3380,207.3,0.0614,1100,990.5,974.4,16.1,1.87,14.26,0.937,0.97,0.908,36.02,34.94,139.8,23479
1925-04-06,1924,7,27,3140,217,0.0692,1100,990.5,973.8,16.7,1.87,14.78,0.94,0.971,0.912,37.46,36.37,145.5,24438.5
1925-04-13,1924,7,28,3067,217,0.0708,1100,990.5,973.7,16.8,1.87,14.95,0.941,0.972,0.914,37.94,36.87,147.5,24774.6
1925-04-20,1924,7,29,3218,217,0.0674,1100,990.5,974,16.5,1.87,14.6,0.939,0.97,0.911,36.96,35.86,143.4,24096.3
1925-04-27,1924,7,30,3095,261.6,0.0859,1100,990.5,973.7,16.8,1.87,14.9,0.94,0.972,0.914,37.77,36.71,146.8,24668
1925-05-04,1924,8,31,2656,321,0.121,1100,990.5,972.7,17.8,1.87,15.94,0.945,0.977,0.923,40.62,39.7,158.8,26679.4
1925-05-11,1924,8,32,2287,276,0.121,1100,990.5,971.8,18.7,1.87,16.83,0.948,0.98,0.929,43.02,42.16,168.6,28329.5
1925-05-18,1924,8,33,1948,276,0.142,1100,990.5,970.9,19.6,1.87,17.71,0.95,0.98,0.931,45.39,44.48,177.9,29889
1925-05-25,1924,8,34,1663,276,0.166,1100,990.5,970,20.5,1.87,18.62,0.952,0.98,0.933,47.81,46.86,187.4,31487.6
1925-06-01,1924,9,35,1464,210,0.144,1100,990.5,969.4,21.1,1.83,19.3,0.953,0.98,0.934,49.63,48.12,192.5,32338.5
1925-06-08,1924,9,36,1259,210,0.167,1047,990.5,968.7,21.8,1.55,20.23,0.955,0.98,0.936,49.57,47.86,191.4,32160.8
1925-06-15,1924,9,37,1119,210,0.188,909.1,990.5,968.3,22.2,1.19,21.04,0.955,0.98,0.936,44.79,43.89,175.6,29493.7
1925-06-22,1924,9,38,984,210,0.214,774,990.5,967.8,22.7,0.997,21.68,0.955,0.979,0.935,46.53,44.63,151,25369.4
1925-06-29,1924,9,39,817.7,192.9,0.236,624.8,990.5,967.2,23.3,0.764,22.57,0.955,0.979,0.935,43.99,43.08,129.2,21712.5
1925-07-06,1924,10,40,635.3,186,0.294,449.3,990.5,966.4,24.1,0.549,23.51,0.953,0.977,0.932,44.12,42.81,95.74,16083.9
1925-07-13,1924,10,41,502.5,186,0.372,316.5,990.5,965.9,24.6,0.376,24.26,0.943,0.972,0.916,35.48,34.48,68.96,11585.4
1925-07-20,1924,10,42,418.6,186,0.445,232.6,990.5,965.5,25,0.32,24.7,0.94,0.974,0.916,37.16,35.83,51.13,8589.05
1925-07-27,1924,10,43,362.2,165.7,0.455,196.5,990.5,965.2,25.3,0.304,24.98,0.942,0.976,0.919,37.91,37.04,44.21,7426.62
1925-08-03,1924,11,44,319.8,115,0.36,204.8,990.5,965,25.5,0.358,25.14,0.955,0.98,0.936,48.23,46.36,46.36,7788.82
1925-08-10,1924,11,45,281.9,115,0.409,166.9,990.5,964.8,25.7,0.29,25.38,0.944,0.974,0.92,39.2,38.21,38.21,6418.6
1925-08-17,1924,11,46,258.5,115,0.446,143.5,990.5,964.7,25.8,0.248,25.52,0.935,0.971,0.908,33.61,32.65,32.65,5484.38
1925-08-24,1924,11,47,235.1,115,0.489,120.1,990.5,964.6,25.9,0.206,25.68,0.925,0.97,0.897,27.97,27.13,27.13,4558.06
1925-08-31,1924,11,48,222,78.14,0.351,143.8,990.5,964.5,26,0.246,25.72,0.935,0.97,0.907,33.95,32.93,32.93,5532.95
1925-09-07,1924,12,49,204.3,72,0.352,132.3,990.5,964.4,26.1,0.225,25.85,0.931,0.97,0.903,31.25,30.31,30.31,5091.89
1925-09-14,1924,12,50,203.1,72,0.354,131.1,990.5,964.4,26.1,0.222,25.86,0.931,0.97,0.903,30.94,30.01,30.01,5041.29
1925-09-21,1924,12,51,195.3,72,0.369,123.3,990.5,964.4,26.1,0.208,25.88,0.927,0.97,0.899,29.03,28.15,28.15,4729.94
1925-09-28,1924,12,52,187.1,60.57,0.324,126.5,990.5,964.4,26.1,0.212,25.86,0.928,0.97,0.9,29.78,28.88,28.88,4852.34
1925-10-05,1925,1,1,173.7,52,0.299,121.7,990.5,964.5,26,0.202,25.85,0.926,0.97,0.898,28.57,27.71,27.71,4655.64
1925-10-12,1925,1,2,166.6,52,0.312,114.6,990.5,964.5,26,0.189,25.84,0.921,0.97,0.893,26.75,25.94,25.94,4358.43
1925-10-19,1925,1,3,167.2,52,0.311,115.2,990.5,964.5,26,0.19,25.84,0.921,0.97,0.894,26.9,26.09,26.09,4383.53
1925-10-26,1925,1,4,161,51.71,0.321,109.3,990.5,964.5,26,0.18,25.84,0.917,0.97,0.89,25.4,24.63,24.63,4138.61
1925-11-02,1925,2,5,165.2,50,0.303,115.2,990.5,964.5,26,0.19,25.84,0.921,0.97,0.894,26.9,26.1,26.1,4384.11
1925-11-09,1925,2,6,180,50,0.278,130,990.5,964.4,26.1,0.216,25.84,0.93,0.97,0.902,30.65,29.73,29.73,4994.23
1925-11-16,1925,2,7,198.9,50,0.252,148.9,990.5,964.4,26.1,0.25,25.84,0.938,0.97,0.91,35.39,34.32,34.32,5766.48
1925-11-23,1925,2,8,248.6,50,0.203,198.6,990.5,964.7,25.8,0.316,25.51,0.948,0.977,0.926,43.15,42.07,45.85,7703.3
1925-11-30,1925,2,9,267,73.14,0.274,193.9,990.5,964.8,25.7,0.334,25.4,0.952,0.98,0.933,46,44.85,44.85,7534.27
1925-12-07,1925,3,10,302.1,77,0.255,225.1,990.5,964.9,25.6,0.278,25.31,0.932,0.973,0.907,33.04,32.09,50.51,8485.34
1925-12-14,1925,3,11,333.4,77,0.231,256.4,990.5,965.1,25.4,0.276,25.16,0.93,0.97,0.902,29.42,28.54,57.07,9587.79
1925-12-21,1925,3,12,374.7,77,0.206,297.7,990.5,965.3,25.2,0.337,24.89,0.939,0.97,0.91,34.1,33.08,66.16,11114.4
1925-12-28,1925,3,13,430.1,83,0.193,347.1,990.5,965.5,25,0.412,24.55,0.947,0.975,0.924,39.58,38.6,77.19,12968.3
1926-01-04,1925,4,14,456.7,91,0.2,365.7,990.5,965.7,24.8,0.441,24.4,0.95,0.978,0.929,41.56,40.66,81.31,13660.3
1926-01-11,1925,4,15,493.8,91,0.184,402.8,990.5,965.8,24.7,0.496,24.18,0.955,0.98,0.936,45.61,44.69,89.39,15017.1
1926-01-18,1925,4,16,540,91,0.169,449,990.5,966,24.5,0.551,23.92,0.955,0.979,0.935,47.65,45.78,96.65,16236.9
1926-01-25,1925,4,17,589.8,91,0.155,498.8,990.5,966.3,24.2,0.553,23.7,0.948,0.972,0.921,39.11,37.58,105.9,17785.1
1926-02-01,1925,5,18,631.5,105,0.167,526.5,990.5,966.4,24.1,0.585,23.49,0.949,0.973,0.923,38.35,37.3,111.9,18801.5
1926-02-08,1925,5,19,725.7,105,0.145,620.7,990.5,966.8,23.7,0.743,22.95,0.955,0.98,0.936,44.49,43.6,130.8,21975.4
1926-02-15,1925,5,20,776.3,105,0.135,671.3,990.5,967,23.5,0.829,22.67,0.957,0.98,0.938,47.58,46.34,139,23357.1
1926-02-22,1925,5,21,930.1,105,0.113,825.1,990.5,967.6,22.9,1.01,21.87,0.954,0.979,0.934,42.19,41.3,165.2,27751.8
1926-03-01,1925,6,22,1200,129,0.109,1029,990.5,968.5,22,1.53,20.44,0.955,0.98,0.936,49.16,47.06,188.3,31627.4
1926-03-08,1925,6,23,1690,159.9,0.094,1100,990.5,970.1,20.4,1.86,18.54,0.952,0.98,0.933,47.6,46.61,186.4,31319.1
1926-03-15,1925,6,24,2550,183,0.0747,1100,990.5,972.4,18.1,1.87,16.22,0.945,0.977,0.923,41.36,40.43,161.7,27171.1
1926-03-22,1925,6,25,4372,183,0.042,1100,990.5,976.4,14.1,1.87,12.27,0.922,0.97,0.895,30.53,29.61,118.4,19898.2
1926-03-29,1925,6,26,4451,247,0.0556,1100,990.5,976.5,14,1.87,12.12,0.921,0.97,0.893,30.11,29.2,116.8,19624.2
1926-04-05,1925,7,27,4406,295,0.067,1100,990.5,976.4,14.1,1.87,12.2,0.922,0.97,0.894,30.34,29.43,117.7,19773.9
1926-04-12,1925,7,28,4015,295,0.0735,1100,990.5,975.7,14.8,1.87,12.93,0.928,0.97,0.9,32.37,31.4,125.6,21102.1
1926-04-19,1925,7,29,3692,295,0.0799,1100,990.5,975,15.5,1.87,13.6,0.933,0.97,0.905,34.2,33.18,132.7,22294.6
1926-04-26,1925,7,30,3569,302.4,0.0849,1100,990.5,974.8,15.7,1.87,13.86,0.934,0.97,0.906,34.92,33.87,135.5,22760.4
1926-05-03,1925,8,31,3152,321,0.102,1100,990.5,973.9,16.6,1.87,14.76,0.939,0.971,0.912,37.41,36.33,145.3,24416
1926-05-10,1925,8,32,2613,321,0.123,1100,990.5,972.6,17.9,1.87,16.05,0.945,0.978,0.924,40.9,39.99,160,26876.6
1926-05-17,1925,8,33,2247,301.7,0.134,1100,990.5,971.7,18.8,1.87,16.93,0.948,0.98,0.929,43.27,42.41,169.6,28499
1926-05-24,1925,8,34,1868,276,0.148,1100,990.5,970.7,19.8,1.87,17.96,0.951,0.98,0.932,46.05,45.13,180.5,30325.7
1926-05-31,1925,8,35,1566,219.4,0.14,1100,990.5,969.7,20.8,1.86,18.95,0.953,0.98,0.933,48.67,47.65,190.6,32017.6
1926-06-07,1925,9,36,1306,210,0.161,1076,990.5,968.9,21.6,1.67,19.96,0.955,0.98,0.936,50.28,48.17,192.7,32370.3
1926-06-14,1925,9,37,1146,210,0.183,935.6,990.5,968.4,22.1,1.24,20.9,0.956,0.98,0.937,45.8,44.88,179.5,30162.7
1926-06-21,1925,9,38,991.7,210,0.212,781.7,990.5,967.9,22.6,0.999,21.65,0.955,0.979,0.935,44.99,43.53,153.5,25791.2
1926-06-28,1925,9,39,821.7,196.3,0.239,625.4,990.5,967.2,23.3,0.766,22.55,0.955,0.98,0.936,44,43.1,129.3,21724.4
1926-07-05,1925,10,40,676.2,186,0.276,490.2,990.5,966.6,23.9,0.584,23.31,0.952,0.975,0.929,42.59,41.33,103.5,17387.1
1926-07-12,1925,10,41,554.5,186,0.336,368.5,990.5,966.1,24.4,0.454,23.95,0.951,0.976,0.928,41.13,40.17,80.34,13497.2
1926-07-19,1925,10,42,482,186,0.386,296,990.5,965.8,24.7,0.345,24.39,0.939,0.97,0.911,33.23,32.24,64.47,10831.1
1926-07-26,1925,10,43,433.3,181.6,0.419,251.7,990.5,965.5,25,0.28,24.67,0.929,0.97,0.901,28.29,27.45,54.89,9221.69
1926-08-02,1925,11,44,389.9,155,0.398,234.9,990.5,965.3,25.2,0.278,24.87,0.93,0.971,0.903,30.3,29.16,51.44,8641.28
1926-08-09,1925,11,45,347.5,155,0.446,192.5,990.5,965.1,25.4,0.34,25.02,0.952,0.98,0.933,44.99,44.09,44.09,7407.01
1926-08-16,1925,11,46,323.2,155,0.48,168.2,990.5,965,25.5,0.296,25.19,0.944,0.974,0.92,39.25,38.25,38.25,6426.07
1926-08-23,1925,11,47,294.4,155,0.527,139.4,990.5,964.9,25.6,0.245,25.38,0.934,0.97,0.906,32.41,31.44,31.44,5281.77
1926-08-30,1925,11,48,265.9,109.3,0.41,156.6,990.5,964.8,25.7,0.271,25.47,0.939,0.975,0.916,36.77,35.89,35.89,6029.11
1926-09-06,1925,12,49,247.8,91,0.368,156.8,990.5,964.7,25.8,0.27,25.55,0.94,0.971,0.913,36.93,35.87,35.87,6026.07
1926-09-13,1925,12,50,230.1,91,0.396,139.1,990.5,964.6,25.9,0.238,25.68,0.934,0.97,0.906,32.73,31.75,31.75,5333.71
1926-09-20,1925,12,51,216.8,91,0.42,125.8,990.5,964.5,26,0.214,25.78,0.929,0.97,0.901,29.54,28.65,28.65,4813.67
1926-09-27,1925,12,52,204.6,83.29,0.407,121.3,990.5,964.4,26.1,0.205,25.87,0.925,0.97,0.897,28.48,27.62,27.62,4640.33
1926-10-04,1926,1,1,201.3,73,0.362,128.3,990.5,964.4,26.1,0.217,25.88,0.93,0.97,0.902,30.27,29.36,29.36,4932.69
1926-10-11,1926,1,2,203.3,73,0.359,130.3,990.5,964.4,26.1,0.22,25.86,0.93,0.97,0.903,30.74,29.81,29.81,5008.87
1926-10-18,1926,1,3,201.6,86.71,0.431,114.9,990.5,964.4,26.1,0.194,25.89,0.399,0.416,0.387,13.21,12.81,12.81,2152.86
1926-10-25,1926,1,4,201.1,97,0.483,104.1,990.5,964.4,26.1,0.176,25.91,0.392,0.416,0.38,10.61,10.29,10.29,1729.2
1926-11-01,1926,2,5,204.6,93,0.455,111.6,990.5,964.4,26.1,0.189,25.88,0.657,0.693,0.637,18.81,18.24,18.24,3064.51
1926-11-08,1926,2,6,203.8,78.14,0.383,125.7,990.5,964.4,26.1,0.212,25.86,0.927,0.97,0.899,29.57,28.68,28.68,4818.25
1926-11-15,1926,2,7,205.3,67,0.327,138.3,990.5,964.4,26.1,0.233,25.83,0.934,0.97,0.906,32.71,31.73,31.73,5330.51
1926-11-22,1926,2,8,243.6,67,0.278,176.6,990.5,964.6,25.9,0.302,25.55,0.947,0.977,0.925,41.9,40.96,40.96,6881.79
1926-11-29,1926,2,9,315.4,93.43,0.295,221.9,990.5,965,25.5,0.317,25.2,0.943,0.976,0.92,39.95,38.43,49.79,8364.71
1926-12-06,1926,3,10,374.8,104,0.277,270.8,990.5,965.3,25.2,0.3,24.93,0.933,0.97,0.905,30.89,29.97,59.94,10069.2
1926-12-13,1926,3,11,421,104,0.247,317,990.5,965.5,25,0.369,24.64,0.942,0.97,0.914,36.09,35.01,70.03,11764.4
1926-12-20,1926,3,12,470.2,104,0.222,366.2,990.5,965.7,24.8,0.443,24.34,0.95,0.978,0.929,41.52,40.6,81.21,13642.8
1926-12-27,1926,3,13,601.6,114,0.19,487.6,990.5,966.3,24.2,0.584,23.61,0.954,0.977,0.931,45.6,43.49,102.9,17294.2
1927-01-03,1926,4,14,588.3,139,0.236,449.3,990.5,966.2,24.3,0.572,23.68,0.958,0.98,0.939,50,48.2,96.4,16195.2
1927-01-10,1926,4,15,603,122.7,0.204,480.3,990.5,966.3,24.2,0.543,23.65,0.948,0.973,0.923,40.08,38.46,101.6,17071.5
1927-01-17,1926,4,16,684.8,120,0.177,564.8,990.5,966.6,23.9,0.651,23.21,0.951,0.975,0.927,40.72,39.71,119.1,20013.3
1927-01-24,1926,4,17,821.3,120,0.146,701.3,990.5,967.2,23.3,0.883,22.43,0.957,0.98,0.938,49.18,47.32,142,23848.7
1927-01-31,1926,4,18,994.8,156,0.157,838.8,990.5,967.9,22.6,1.05,21.58,0.955,0.979,0.935,42.36,41.48,165.9,27872.5
1927-02-07,1926,5,19,1128,162,0.144,966.1,990.5,968.3,22.2,1.29,20.91,0.956,0.98,0.937,47.31,46.34,185.3,31137.8
1927-02-14,1926,5,20,1265,162,0.128,1083,990.5,968.7,21.8,1.68,20.09,0.955,0.98,0.936,50.94,48.2,192.8,32390.4
1927-02-21,1926,5,21,1442,162,0.113,1100,990.5,969.3,21.2,1.81,19.39,0.953,0.98,0.934,49.86,48.2,192.8,32390.4
1927-02-28,1926,5,22,1500,180,0.12,1100,990.5,969.5,21,1.84,19.18,0.953,0.98,0.934,49.29,48.2,192.8,32390.4
1927-03-07,1926,6,23,1554,183,0.118,1100,990.5,969.7,20.8,1.85,18.99,0.953,0.98,0.933,48.78,47.8,191.2,32123.2
1927-03-14,1926,6,24,1662,183,0.11,1100,990.5,970,20.5,1.86,18.63,0.952,0.98,0.933,47.83,46.87,187.5,31497.9
1927-03-21,1926,6,25,1967,183,0.0935,1100,990.5,971,19.5,1.87,17.67,0.95,0.98,0.931,45.27,44.37,177.5,29814.6
1927-03-28,1926,6,26,2665,197.6,0.0743,1100,990.5,972.7,17.8,1.87,15.92,0.944,0.977,0.922,40.55,39.62,158.5,26622.1
1927-04-04,1926,7,27,3226,217,0.0673,1100,990.5,974,16.5,1.87,14.59,0.939,0.97,0.91,36.92,35.82,143.3,24068.4
1927-04-11,1926,7,28,2994,217,0.0725,1100,990.5,973.5,17,1.87,15.13,0.941,0.973,0.916,38.41,37.36,149.4,25102.9
1927-04-18,1926,7,29,2643,217,0.0822,1100,990.5,972.7,17.8,1.87,15.97,0.945,0.978,0.924,40.71,39.79,159.2,26740
1927-04-25,1926,7,30,2429,225.4,0.0929,1100,990.5,972.1,18.4,1.87,16.49,0.946,0.98,0.928,42.09,41.25,165,27718.7
1927-05-02,1926,8,31,2409,276,0.115,1100,990.5,972.1,18.4,1.87,16.54,0.947,0.98,0.928,42.22,41.38,165.5,27804.8
1927-05-09,1926,8,32,2421,276,0.114,1100,990.5,972.1,18.4,1.87,16.51,0.947,0.98,0.928,42.14,41.3,165.2,27753.1
1927-05-16,1926,8,33,2349,288.9,0.123,1100,990.5,971.9,18.6,1.87,16.68,0.947,0.98,0.928,42.61,41.76,167,28064
1927-05-23,1926,8,34,2161,321,0.149,1100,990.5,971.5,19,1.87,17.14,0.948,0.98,0.93,43.84,42.96,171.9,28871.4
1927-05-30,1926,8,35,1798,275.3,0.153,1100,990.5,970.4,20.1,1.87,18.18,0.951,0.98,0.932,46.65,45.71,182.8,30718.6
1927-06-06,1926,9,36,1472,243.6,0.166,1100,990.5,969.4,21.1,1.82,19.29,0.953,0.98,0.934,49.58,47.91,191.7,32197.5
1927-06-13,1926,9,37,1200,210,0.175,990.5,990.5,968.5,22,1.39,20.58,0.956,0.98,0.937,47.72,46.5,186,31249.7
1927-06-20,1926,9,38,994.9,210,0.212,784.9,990.5,967.9,22.6,1,21.63,0.955,0.979,0.935,45.1,43.62,154,25870.6
1927-06-27,1926,9,39,798.4,199.7,0.25,598.6,990.5,967.1,23.4,0.721,22.69,0.954,0.978,0.933,42.32,41.41,124.2,20870.6
1927-07-04,1926,10,40,629.2,186,0.297,443.2,990.5,966.4,24.1,0.539,23.55,0.953,0.977,0.931,43.56,42.33,94.66,15902.9
1927-07-11,1926,10,41,523.7,186,0.356,337.7,990.5,966,24.5,0.408,24.14,0.946,0.973,0.921,37.81,36.8,73.6,12364.4
1927-07-18,1926,10,42,458.5,186,0.406,272.5,990.5,965.7,24.8,0.31,24.53,0.934,0.97,0.906,30.62,29.7,59.41,9980.18
1927-07-25,1926,10,43,410.9,186,0.453,224.9,990.5,965.4,25.1,0.332,24.72,0.944,0.976,0.921,40.04,38.39,49.43,8303.59
1927-08-01,1926,11,44,369.9,155,0.419,214.9,990.5,965.2,25.3,0.335,24.91,0.947,0.977,0.925,42.31,40.86,48.02,8067.2
1927-08-08,1926,11,45,325.8,132.1,0.404,193.7,990.5,965,25.5,0.34,25.13,0.952,0.98,0.933,45.48,44.56,44.56,7485.68
1927-08-15,1926,11,46,300.3,115,0.383,185.3,990.5,964.9,25.6,0.323,25.27,0.95,0.98,0.93,43.61,42.72,42.72,7176.99
1927-08-22,1926,11,47,276.4,115,0.417,161.4,990.5,964.8,25.7,0.28,25.41,0.942,0.973,0.916,37.89,36.85,36.85,6190.9
1927-08-29,1926,11,48,256.1,101.3,0.395,154.8,990.5,964.7,25.8,0.267,25.51,0.94,0.971,0.913,36.4,35.35,35.35,5938.24
1927-09-05,1926,12,49,233.8,91,0.389,142.8,990.5,964.6,25.9,0.245,25.65,0.935,0.97,0.907,33.6,32.59,32.59,5475.02
1927-09-12,1926,12,50,213.7,91,0.426,122.7,990.5,964.5,26,0.209,25.81,0.926,0.97,0.899,28.77,27.91,27.91,4688.29
1927-09-19,1926,12,51,203.7,91,0.447,112.7,990.5,964.4,26.1,0.191,25.89,0.788,0.831,0.765,22.63,21.95,21.95,3688.19
1927-09-26,1926,12,52,195,85.86,0.44,109.2,990.5,964.4,26.1,0.184,25.91,0.264,0.277,0.256,7.843,7.607,7.607,1278.03
1927-10-03,1927,1,1,182.1,73,0.401,109.1,990.5,964.4,26.1,0.182,25.88,0.917,0.97,0.889,25.39,24.62,24.62,4136.88
1927-10-10,1927,1,2,189.2,73,0.387,116.2,990.5,964.4,26.1,0.195,25.88,0.922,0.97,0.894,27.21,26.39,26.39,4433.61
1927-10-17,1927,1,3,184.3,73,0.397,111.3,990.5,964.4,26.1,0.186,25.88,0.919,0.97,0.891,25.95,25.17,25.17,4228.1
1927-10-24,1927,1,4,189.7,73,0.385,116.7,990.5,964.4,26.1,0.196,25.88,0.922,0.97,0.895,27.33,26.51,26.51,4453.61
1927-10-31,1927,1,5,210,67.86,0.324,142.1,990.5,964.5,26,0.24,25.8,0.935,0.97,0.907,33.63,32.63,32.63,5482.45
1927-11-07,1927,2,6,246.5,78.14,0.316,168.4,990.5,964.7,25.8,0.289,25.53,0.944,0.975,0.921,39.82,38.84,38.84,6524.39
1927-11-14,1927,2,7,249.1,93,0.373,156.1,990.5,964.7,25.8,0.268,25.54,0.94,0.97,0.912,36.75,35.67,35.67,5992.15
1927-11-21,1927,2,8,258.3,93,0.36,165.3,990.5,964.7,25.8,0.285,25.48,0.943,0.974,0.918,38.95,37.94,37.94,6373.11
1927-11-28,1927,2,9,274.6,83.86,0.306,190.7,990.5,964.8,25.7,0.329,25.37,0.951,0.979,0.931,45.15,44.22,44.22,7428.23
1927-12-05,1927,3,10,274.7,77,0.281,197.7,990.5,964.8,25.7,0.341,25.36,0.954,0.98,0.935,46.9,45.96,45.96,7721.87
1927-12-12,1927,3,11,357.5,77,0.219,280.5,990.5,965.2,25.3,0.335,24.98,0.94,0.972,0.913,35.93,34.6,62.32,10469.3
1927-12-19,1927,3,12,425.3,96.29,0.226,329,990.5,965.5,25,0.386,24.6,0.944,0.971,0.917,37.48,36.41,72.81,12232.2
1927-12-26,1927,3,13,471.6,106.3,0.226,365.3,990.5,965.7,24.8,0.442,24.34,0.95,0.979,0.93,41.41,40.52,81.05,13615.6
1928-01-02,1927,4,14,548.2,120,0.22,428.2,990.5,966.1,24.4,0.523,23.91,0.954,0.979,0.934,45.22,44.03,93.21,15658.6
1928-01-09,1927,4,15,621.8,120,0.193,501.8,990.5,966.4,24.1,0.546,23.57,0.946,0.97,0.918,36.58,35.48,106.4,17881.6
1928-01-16,1927,4,16,661.1,120,0.182,541.1,990.5,966.5,24,0.611,23.34,0.95,0.974,0.926,39.22,38.22,114.7,19262.2
1928-01-23,1927,4,17,716,120,0.168,596,990.5,966.8,23.7,0.704,23.03,0.954,0.98,0.935,42.81,41.95,125.8,21141.7
1928-01-30,1927,4,18,762.4,132.1,0.173,630.3,990.5,966.9,23.6,0.763,22.79,0.956,0.98,0.937,44.88,43.98,131.9,22166.6
1928-02-06,1927,5,19,787.3,127.9,0.163,659.5,990.5,967,23.5,0.812,22.64,0.957,0.98,0.937,46.68,45.74,137.2,23052.4
1928-02-13,1927,5,20,840.2,105,0.125,735.2,990.5,967.3,23.2,0.926,22.31,0.956,0.979,0.936,49.38,46.8,145.9,24509.2
1928-02-20,1927,5,21,928.7,105,0.113,823.7,990.5,967.6,22.9,1.01,21.88,0.954,0.979,0.934,42.14,41.26,165,27727
1928-02-27,1927,5,22,1107,149.6,0.134,957.2,990.5,968.2,22.3,1.27,20.99,0.956,0.98,0.937,47.06,46.06,184.2,30949.1
1928-03-05,1927,6,23,1483,183,0.125,1099,990.5,969.4,21.1,1.81,19.26,0.953,0.98,0.934,49.47,47.71,190.8,32060.9
1928-03-12,1927,6,24,1962,183,0.0936,1100,990.5,971,19.5,1.87,17.67,0.95,0.98,0.931,45.28,44.37,177.5,29819.4
1928-03-19,1927,6,25,2181,183,0.0839,1100,990.5,971.5,19,1.87,17.09,0.948,0.98,0.929,43.7,42.83,171.3,28780.8
