Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,886.9,30.2,0.562,0.48,45.3,0.819
0.01,881.1,30.1,0.558,0.453,45.1,0.767
0.02,875.4,30,0.555,0.426,45,0.714
0.03,869.6,29.9,0.551,0.399,44.8,0.661
0.04,863.6,29.9,0.547,0.372,44.7,0.574
0.05,857.4,29.9,0.544,0.345,44.6,0.468
0.06,851.1,29.9,0.54,0.318,44.5,0.363
0.07,846.3,29.8,0.537,0.298,44.4,0.289
0.08,844.1,29.6,0.535,0.292,44.3,0.278
0.09,841.9,29.3,0.534,0.286,44.3,0.266
0.1,839.7,29.1,0.533,0.28,44.2,0.255
0.11,838.9,29,0.532,0.277,44,0.254
0.12,838,28.9,0.532,0.274,43.8,0.253
0.13,837.2,28.7,0.531,0.271,43.6,0.252
0.14,836.1,28.4,0.53,0.27,43.3,0.244
0.15,835,28,0.53,0.27,43,0.233
0.16,833.8,27.7,0.529,0.27,42.7,0.221
0.17,832.1,27.4,0.527,0.266,42.4,0.212
0.18,829.3,27.3,0.526,0.254,42.2,0.205
0.19,826.6,27.3,0.524,0.242,41.9,0.198
0.2,823.8,27.2,0.522,0.23,41.7,0.192
0.21,818,27.1,0.518,0.227,41.5,0.176
0.22,812.1,26.9,0.515,0.224,41.3,0.161
0.23,806.3,26.8,0.511,0.221,41.2,0.145
0.24,799.6,26.5,0.507,0.22,41.1,0.132
0.25,792.6,26.3,0.502,0.22,41,0.119
0.26,785.7,26,0.498,0.22,40.9,0.107
0.27,780.4,25.6,0.495,0.22,40.9,0.0962
0.28,778.7,25,0.494,0.22,40.8,0.0888
0.29,777,24.3,0.493,0.22,40.8,0.0814
0.3,775.3,23.7,0.492,0.22,40.7,0.074
0.31,773.6,23.6,0.491,0.22,40.6,0.0723
0.32,771.8,23.5,0.49,0.22,40.4,0.0707
0.33,770.1,23.3,0.488,0.22,40.3,0.069
0.34,768.7,23.1,0.488,0.216,40,0.0652
0.35,767.6,22.9,0.487,0.21,39.6,0.0603
0.36,766.5,22.6,0.486,0.204,39.2,0.0553
0.37,763.5,22.2,0.485,0.2,39,0.0504
0.38,756.9,21.7,0.48,0.2,38.9,0.0455
0.39,750.2,21.2,0.476,0.2,38.8,0.0405
0.4,743.6,20.7,0.472,0.2,38.7,0.0356
0.41,742.3,20.4,0.471,0.197,38.4,0.0299
0.42,741,20,0.47,0.194,38.2,0.0241
0.43,739.6,19.7,0.469,0.191,37.9,0.0184
0.44,736.5,19.5,0.467,0.19,37.8,0.0159
0.45,732.5,19.5,0.465,0.19,37.7,0.0151
0.46,728.4,19.4,0.462,0.19,37.6,0.0142
0.47,725.1,19.3,0.46,0.189,37.6,0.0132
0.48,723.5,19.3,0.459,0.186,37.4,0.0115
0.49,721.8,19.2,0.458,0.183,37.3,0.00986
0.5,720.1,19.2,0.457,0.18,37.2,0.00822
0.51,718.9,18.8,0.456,0.177,36.8,0.00822
0.52,717.6,18.4,0.455,0.174,36.5,0.00822
0.53,716.4,18,0.454,0.171,36.1,0.00822
0.54,711.6,17.8,0.451,0.17,35.9,0.00767
0.55,704.9,17.8,0.447,0.17,35.7,0.00685
0.56,698.3,17.7,0.443,0.17,35.5,0.00603
0.57,692.2,17.5,0.439,0.17,35.3,0.00493
0.58,687.1,17.1,0.436,0.17,35.1,0.00329
0.59,682,16.7,0.432,0.17,34.8,0.00164
0.6,676.9,16.3,0.429,0.17,34.6,0
0.61,674.9,16.2,0.428,0.17,34.4,0
0.62,672.9,16.1,0.427,0.17,34.2,0
0.63,670.9,16,0.425,0.17,34,0
0.64,659,15.9,0.418,0.17,33.8,0
0.65,642.3,15.7,0.407,0.17,33.5,0
0.66,625.5,15.4,0.397,0.17,33.3,0
0.67,614.1,15.2,0.39,0.17,33,0
0.68,613.4,14.9,0.389,0.17,32.4,0
0.69,612.7,14.7,0.389,0.17,31.9,0
0.7,612,14.4,0.388,0.17,31.3,0
0.71,608.5,14.2,0.386,0.17,31.2,0
0.72,605.1,13.9,0.384,0.17,31.1,0
0.73,601.6,13.7,0.382,0.17,30.9,0
0.74,598.5,13.5,0.38,0.17,30.6,0
0.75,595.5,13.4,0.378,0.17,30,0
0.76,592.4,13.4,0.375,0.17,29.5,0
0.77,588.7,13.3,0.373,0.169,29.2,0
0.78,583.7,13.3,0.37,0.166,29.1,0
0.79,578.7,13.2,0.367,0.163,29.1,0
0.8,573.7,13.2,0.364,0.16,29,0
0.81,545.6,12.7,0.346,0.16,29,0
0.82,517.5,12.2,0.328,0.16,28.9,0
0.83,489.4,11.7,0.31,0.16,28.9,0
0.84,472.6,11.4,0.299,0.16,28.9,0
0.85,461.6,11.2,0.293,0.16,28.8,0
0.86,450.5,11,0.286,0.16,28.7,0
0.87,438.6,10.8,0.278,0.16,28.7,0
0.88,425.2,10.6,0.27,0.16,28.7,0
0.89,411.7,10.4,0.261,0.16,28.7,0
0.9,398.3,10.2,0.253,0.16,28.7,0
0.91,348.5,9.37,0.221,0.16,28.5,0
0.92,298.8,8.53,0.189,0.16,28.2,0
0.93,249,7.7,0.158,0.16,28,0
0.94,220.7,7.14,0.14,0.158,27.8,0
0.95,203.1,6.72,0.129,0.155,27.6,0
0.96,185.4,6.29,0.117,0.152,27.4,0
0.97,163.9,5.58,0.104,0.15,27.2,0
0.98,134.5,4.27,0.0852,0.15,26.9,0
0.99,105,2.97,0.0665,0.15,26.6,0
1,75.58,1.67,0.0479,0.15,26.3,0
