Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,948.3,40.2,0.601,0.36,44.9,0.258
0.01,937,39.3,0.594,0.348,44.6,0.255
0.02,925.7,38.5,0.587,0.336,44.3,0.253
0.03,914.5,37.6,0.58,0.324,44,0.25
0.04,909.5,37.2,0.577,0.314,43.8,0.218
0.05,907.7,37,0.576,0.305,43.7,0.171
0.06,905.8,36.7,0.575,0.296,43.6,0.124
0.07,902.5,36.5,0.573,0.285,43.4,0.0904
0.08,896.2,36.2,0.568,0.27,43.2,0.0822
0.09,889.8,36,0.564,0.255,42.9,0.074
0.1,883.5,35.7,0.56,0.24,42.7,0.0658
0.11,877.5,35.6,0.556,0.237,42.5,0.0616
0.12,871.4,35.4,0.553,0.234,42.3,0.0575
0.13,865.4,35.3,0.549,0.231,42.1,0.0534
0.14,863,35.2,0.548,0.226,41.8,0.0493
0.15,862.3,35.1,0.547,0.22,41.4,0.0452
0.16,861.7,35,0.546,0.214,41,0.0411
0.17,860.9,35,0.546,0.208,40.8,0.0384
0.18,859.5,34.8,0.545,0.202,40.7,0.0384
0.19,858.2,34.6,0.544,0.196,40.7,0.0384
0.2,856.9,34.5,0.543,0.19,40.6,0.0384
0.21,853.5,34.5,0.541,0.19,40.4,0.0359
0.22,850.1,34.5,0.539,0.19,40.1,0.0334
0.23,846.7,34.5,0.537,0.19,39.9,0.031
0.24,845.4,34.4,0.536,0.19,39.7,0.0296
0.25,845,34.3,0.536,0.19,39.5,0.0288
0.26,844.7,34.2,0.536,0.19,39.3,0.0279
0.27,844.4,33.6,0.536,0.19,39.2,0.0271
0.28,844.1,32.3,0.536,0.19,39.1,0.0263
0.29,843.7,30.9,0.535,0.19,39,0.0255
0.3,843.4,29.5,0.535,0.19,38.9,0.0247
0.31,838.5,29.4,0.532,0.19,38.7,0.0247
0.32,833.6,29.4,0.528,0.19,38.5,0.0247
0.33,828.6,29.3,0.525,0.19,38.3,0.0247
0.34,826.8,28.7,0.524,0.19,37.7,0.0247
0.35,826.5,27.9,0.524,0.19,36.9,0.0247
0.36,826.1,27,0.524,0.19,36.1,0.0247
0.37,825.4,26.4,0.524,0.189,35.6,0.0241
0.38,823.8,26.3,0.522,0.186,35.6,0.0225
0.39,822.2,26.2,0.521,0.183,35.5,0.0208
0.4,820.6,26.1,0.52,0.18,35.5,0.0192
0.41,819.7,26.1,0.52,0.18,35,0.0184
0.42,818.9,26,0.519,0.18,34.5,0.0175
0.43,818,26,0.519,0.18,34,0.0167
0.44,814.9,25.9,0.517,0.178,33.5,0.0164
0.45,810.7,25.9,0.514,0.175,33.1,0.0164
0.46,806.5,25.8,0.512,0.172,32.7,0.0164
0.47,802.1,25.6,0.509,0.17,32.4,0.0148
0.48,797.1,25.4,0.506,0.17,32.4,0.00986
0.49,792.2,25.1,0.502,0.17,32.3,0.00493
0.5,787.3,24.9,0.499,0.17,32.3,0
0.51,786.1,24.7,0.498,0.17,32.2,0
0.52,784.9,24.5,0.498,0.17,32.2,0
0.53,783.7,24.4,0.497,0.17,32.1,0
0.54,781,24.2,0.496,0.168,32.1,0
0.55,777.6,23.9,0.493,0.165,32,0
0.56,774.3,23.7,0.491,0.162,31.9,0
0.57,770.4,23.4,0.489,0.16,31.9,0
0.58,765.6,22.7,0.486,0.16,31.9,0
0.59,760.7,22,0.482,0.16,31.9,0
0.6,755.9,21.3,0.479,0.16,31.9,0
0.61,755.8,21.2,0.479,0.16,31.5,0
0.62,755.6,21,0.479,0.16,31.2,0
0.63,755.4,20.9,0.479,0.16,30.8,0
0.64,754.7,20.6,0.479,0.16,30.4,0
0.65,753.5,20.2,0.478,0.16,29.9,0
0.66,752.4,19.8,0.477,0.16,29.5,0
0.67,751.3,19.5,0.477,0.159,29.1,0
0.68,750.2,19.2,0.476,0.156,29,0
0.69,749,18.9,0.475,0.153,28.8,0
0.7,747.9,18.6,0.474,0.15,28.6,0
0.71,746.5,18.5,0.473,0.15,28.2,0
0.72,745,18.3,0.472,0.15,27.7,0
0.73,743.6,18.2,0.471,0.15,27.3,0
0.74,737.4,18,0.467,0.15,26.7,0
0.75,728.9,17.8,0.462,0.15,26.1,0
0.76,720.4,17.6,0.457,0.15,25.5,0
0.77,714.7,17.4,0.453,0.15,25,0
0.78,714.7,17.3,0.453,0.15,24.8,0
0.79,714.7,17.1,0.453,0.15,24.6,0
0.8,714.7,17,0.453,0.15,24.4,0
0.81,707.8,16.5,0.449,0.15,24.2,0
0.82,700.8,16,0.445,0.15,24,0
0.83,693.9,15.6,0.44,0.15,23.8,0
0.84,671.7,15,0.426,0.15,23.7,0
0.85,641.9,14.5,0.408,0.15,23.7,0
0.86,612,13.9,0.389,0.15,23.7,0
0.87,589.8,13.5,0.374,0.15,23.7,0
0.88,583,13.3,0.37,0.15,23.6,0
0.89,576.1,13.2,0.365,0.15,23.6,0
0.9,569.3,13.1,0.361,0.15,23.5,0
0.91,516,12.2,0.327,0.15,23.4,0
0.92,462.8,11.2,0.293,0.15,23.3,0
0.93,409.5,10.3,0.259,0.15,23.1,0
0.94,370,9.59,0.234,0.148,23,0
0.95,337.4,8.98,0.214,0.145,22.9,0
0.96,304.8,8.37,0.193,0.142,22.8,0
0.97,262.9,7.38,0.166,0.14,22.6,0
0.98,202.6,5.62,0.128,0.14,22.2,0
0.99,142.4,3.87,0.0902,0.14,21.9,0
1,82.09,2.11,0.0521,0.14,21.5,0
