Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4160,191,141000,25.6,1100,25.4,0.938,1.87,0.69,0.88,1,50.6,1
0.01,3570,188,136000,25.6,1100,25.4,0.936,1.87,0.559,0.88,0.716,50.1,0.924
0.02,3090,185,135000,25.6,1100,25.4,0.936,1.87,0.488,0.87,0.69,49.8,0.545
0.03,2850,183,134000,25.6,1100,25.4,0.936,1.87,0.462,0.87,0.652,49.7,0.37
0.04,2730,181,133000,25.6,1100,25.4,0.935,1.87,0.45,0.87,0.616,49.6,0.282
0.05,2640,180,132000,25.6,1100,25.4,0.935,1.87,0.45,0.87,0.6,49.4,0.226
0.06,2550,178,128000,25.5,1100,25.4,0.935,1.87,0.45,0.86,0.59,49.3,0.176
0.07,2330,176,128000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.58,48.8,0.0664
0.08,2300,175,127000,25.5,1100,25.4,0.935,1.87,0.44,0.85,0.563,48.7,0
0.09,2160,174,126000,25.5,1100,25.4,0.935,1.87,0.44,0.85,0.527,48.5,0
0.1,2050,173,126000,25.5,1100,25.3,0.935,1.87,0.431,0.85,0.511,48.2,0
0.11,1960,171,124000,25.5,1100,25.3,0.934,1.86,0.43,0.84,0.495,47.9,0
0.12,1780,170,123000,25.5,1100,25.3,0.934,1.85,0.43,0.839,0.47,47.7,0
0.13,1690,170,122000,25.5,1100,25.3,0.934,1.83,0.423,0.823,0.46,47.4,0
0.14,1610,168,121000,25.5,1090,25.3,0.934,1.79,0.42,0.82,0.46,47.3,0
0.15,1570,166,121000,25.5,1080,25.3,0.933,1.76,0.42,0.82,0.45,47.1,0
0.16,1500,165,118000,25.5,1070,25.3,0.933,1.7,0.42,0.82,0.45,46.9,0
0.17,1470,163,117000,25.5,1060,25.2,0.933,1.64,0.41,0.81,0.45,46.8,0
0.18,1400,162,117000,25.4,1030,25.2,0.933,1.62,0.41,0.8,0.45,46.4,0
0.19,1340,159,115000,25.4,1010,25.2,0.933,1.53,0.408,0.798,0.44,46.3,0
0.2,1280,156,113000,25.4,973,25.2,0.933,1.47,0.4,0.79,0.44,46.2,0
0.21,1200,154,112000,25.4,953,25.1,0.933,1.42,0.4,0.79,0.44,45.9,0
0.22,1180,154,111000,25.4,942,25.1,0.932,1.36,0.39,0.78,0.43,45.6,0
0.23,1150,152,111000,25.4,919,25.1,0.932,1.31,0.39,0.78,0.43,45.4,0
0.24,1090,150,110000,25.4,896,25.1,0.932,1.28,0.388,0.78,0.43,45.2,0
0.25,1060,148,108000,25.4,873,25.1,0.932,1.2,0.38,0.772,0.422,45,0
0.26,1030,146,106000,25.3,824,25,0.932,1.14,0.38,0.77,0.42,44.7,0
0.27,952,143,103000,25.3,803,25,0.931,1.06,0.371,0.761,0.42,44.7,0
0.28,914,140,101000,25.2,767,25,0.931,1.02,0.37,0.76,0.42,44.5,0
0.29,866,139,99600,25.2,731,24.9,0.93,0.934,0.36,0.76,0.41,44.3,0
0.3,839,137,96600,25.2,706,24.9,0.93,0.889,0.36,0.75,0.41,43.6,0
0.31,815,132,94100,25.2,699,24.9,0.928,0.862,0.35,0.75,0.4,43.3,0
0.32,789,129,91400,25.2,659,24.9,0.928,0.809,0.35,0.75,0.4,42.9,0
0.33,781,127,88800,25.2,641,24.9,0.928,0.781,0.34,0.74,0.4,42.6,0
0.34,749,123,86600,25.1,611,24.8,0.927,0.749,0.33,0.73,0.39,42.2,0
0.35,719,117,84300,25.1,571,24.8,0.926,0.698,0.33,0.73,0.39,41.9,0
0.36,705,113,80400,25.1,560,24.7,0.926,0.688,0.32,0.728,0.388,41.7,0
0.37,684,107,79000,25,525,24.7,0.926,0.645,0.32,0.72,0.38,41.2,0
0.38,663,106,77000,25,506,24.7,0.926,0.614,0.32,0.72,0.38,41.1,0
0.39,646,103,75400,24.9,499,24.6,0.924,0.599,0.32,0.71,0.38,40.7,0
0.4,629,97.6,72300,24.9,473,24.6,0.924,0.584,0.31,0.7,0.37,40.1,0
0.41,591,96.3,70300,24.9,458,24.5,0.924,0.547,0.31,0.7,0.37,39.9,0
0.42,577,94.9,67600,24.8,450,24.5,0.923,0.531,0.31,0.69,0.36,39.7,0
0.43,560,91.7,66500,24.8,435,24.5,0.923,0.522,0.3,0.69,0.36,39.6,0
0.44,542,89.7,64800,24.7,428,24.4,0.923,0.511,0.3,0.69,0.35,39.6,0
0.45,533,87.1,64400,24.6,411,24.3,0.923,0.492,0.29,0.69,0.35,39.5,0
0.46,519,83.4,61700,24.6,396,24.2,0.922,0.479,0.27,0.69,0.35,39.5,0
0.47,511,79.9,59100,24.6,373,24.2,0.922,0.449,0.27,0.68,0.34,39.4,0
0.48,498,75.3,56100,24.5,353,24.1,0.922,0.43,0.26,0.68,0.34,39.4,0
0.49,482,72.3,53800,24.4,336,24,0.921,0.41,0.25,0.68,0.33,39.2,0
0.5,457,70.5,52000,24.3,327,24,0.921,0.391,0.25,0.67,0.33,39,0
0.51,451,65.2,48500,24.3,305,23.8,0.921,0.376,0.24,0.67,0.32,38.8,0
0.52,423,63.6,47300,24.2,293,23.7,0.921,0.369,0.24,0.66,0.32,38.6,0
0.53,411,60.9,45200,24.1,283,23.7,0.92,0.357,0.23,0.66,0.32,38.4,0
0.54,406,59.1,43800,24.1,271,23.6,0.92,0.35,0.221,0.65,0.31,38.1,0
0.55,391,57.4,42400,24,265,23.5,0.92,0.345,0.215,0.65,0.31,38,0
0.56,374,55.6,41100,24,253,23.5,0.92,0.333,0.21,0.65,0.31,37.8,0
0.57,360,53.2,39600,23.9,242,23.4,0.919,0.33,0.21,0.64,0.31,37.2,0
0.58,356,51.8,38500,23.8,236,23.3,0.919,0.328,0.21,0.64,0.31,37,0
0.59,349,51.1,38000,23.8,233,23.2,0.919,0.323,0.2,0.63,0.3,36.7,0
0.6,342,49.8,37000,23.6,229,23.1,0.919,0.32,0.2,0.63,0.3,36.5,0
0.61,331,48.1,35800,23.5,218,22.9,0.919,0.317,0.19,0.62,0.29,36.4,0
0.62,322,47.5,34900,23.5,215,22.8,0.918,0.313,0.184,0.62,0.28,36.1,0
0.63,314,46.4,34500,23.4,208,22.8,0.918,0.311,0.18,0.62,0.28,36,0
0.64,307,44.9,33400,23.3,204,22.6,0.918,0.308,0.18,0.612,0.272,35.8,0
0.65,303,44.5,32800,23.2,200,22.5,0.917,0.306,0.17,0.61,0.27,35.7,0
0.66,292,43.2,32000,23.1,195,22.3,0.917,0.305,0.17,0.61,0.27,35.6,0
0.67,283,42.6,31600,23,191,22.3,0.917,0.303,0.165,0.6,0.26,35.3,0
0.68,281,40.8,30200,22.9,182,22.1,0.916,0.3,0.16,0.6,0.25,35.2,0
0.69,277,39.6,29000,22.8,177,22,0.915,0.297,0.16,0.6,0.25,35,0
0.7,269,39,28900,22.8,173,21.9,0.915,0.295,0.157,0.59,0.25,35,0
0.71,266,38.8,28100,22.6,171,21.7,0.914,0.292,0.15,0.59,0.24,34.7,0
0.72,264,37.6,27600,22.6,168,21.5,0.913,0.288,0.15,0.58,0.24,34.4,0
0.73,259,37.2,27000,22.3,166,21.3,0.912,0.284,0.14,0.58,0.239,34.2,0
0.74,253,36,26100,22,161,20.9,0.909,0.279,0.14,0.58,0.23,33.8,0
0.75,244,35,25600,22,156,20.7,0.909,0.268,0.13,0.577,0.228,33.7,0
0.76,242,33.5,24200,21.8,149,20.5,0.908,0.255,0.13,0.57,0.22,33.5,0
0.77,239,32.5,23600,21.7,145,20.4,0.908,0.249,0.13,0.57,0.22,33,0
0.78,237,32.1,23400,21.6,144,20.2,0.907,0.247,0.13,0.57,0.22,32.4,0
0.79,233,31.7,23200,21.5,142,20,0.906,0.244,0.13,0.56,0.21,32.1,0
0.8,232,31.3,22700,21.2,139,19.8,0.905,0.237,0.13,0.56,0.21,30.7,0
0.81,230,30.8,22300,21,137,19.5,0.904,0.233,0.12,0.56,0.202,30.3,0
0.82,226,30.4,22200,20.9,136,19.2,0.904,0.231,0.12,0.55,0.2,29.5,0
0.83,221,30.2,21900,20.6,135,19,0.904,0.23,0.12,0.55,0.19,28.9,0
0.84,216,29.9,21900,20.5,134,18.8,0.903,0.227,0.12,0.55,0.18,25.6,0
0.85,213,29.5,21700,20.3,133,18.6,0.902,0.226,0.12,0.55,0.18,24.7,0
0.86,208,29.3,21400,20.2,132,18.4,0.901,0.222,0.12,0.54,0.18,24,0
0.87,206,27.5,20200,20,130,18.1,0.897,0.22,0.11,0.54,0.177,23.1,0
0.88,201,26.4,19100,19.7,124,17.8,0.895,0.209,0.11,0.53,0.161,21.4,0
0.89,196,25.5,18800,19.1,121,17.3,0.893,0.205,0.1,0.505,0.16,20,0
0.9,191,24.5,18200,18.9,118,17,0.891,0.199,0.097,0.489,0.15,19.4,0
0.91,188,24.3,17700,18.6,117,16.8,0.889,0.196,0.096,0.473,0.15,17.7,0
0.92,183,23.4,17200,18.2,113,16.3,0.886,0.188,0.094,0.437,0.15,16.8,0
0.93,179,22.9,16600,18.1,110,16.2,0.837,0.182,0.0893,0.42,0.15,15.9,0
0.94,169,20.5,14800,17.6,107,15.7,0.732,0.179,0.089,0.41,0.14,15.5,0
0.95,161,18.7,13900,17.4,103,15.5,0.7,0.168,0.084,0.4,0.13,14.6,0
0.96,150,16.8,12200,17.1,92.6,15.3,0.647,0.15,0.0824,0.384,0.13,13.3,0
0.97,142,13.5,9880,16.9,80.9,15,0.563,0.13,0.079,0.348,0.13,11.3,0
0.98,132,7.83,5680,16.3,71.1,14.4,0.408,0.114,0.0764,0.31,0.13,9.45,0
0.99,114,1.05,779,15.3,47,13.4,0.0649,0.0908,0.0746,0.284,0.12,2.62,0
1,85,0,0,14,0,12.2,0,0.0708,0.065,0,0.12,0,0
