Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,2850,192,139000,25.6,1100,25.4,0.938,1.87,0.93,0.88,1,50.4,1
0.01,2330,187,137000,25.6,1100,25.4,0.936,1.87,0.784,0.88,1,49.9,1
0.02,2120,185,136000,25.6,1100,25.4,0.936,1.87,0.669,0.87,0.941,49.8,1
0.03,1930,183,135000,25.6,1100,25.4,0.935,1.87,0.595,0.87,0.822,49.7,1
0.04,1860,182,134000,25.6,1100,25.4,0.935,1.87,0.546,0.866,0.633,49.7,0.864
0.05,1750,181,133000,25.5,1100,25.4,0.935,1.87,0.502,0.86,0.561,49.3,0.54
0.06,1700,180,132000,25.5,1100,25.4,0.935,1.85,0.48,0.85,0.54,49.1,0.387
0.07,1620,179,130000,25.5,1100,25.4,0.935,1.83,0.47,0.85,0.517,49,0.323
0.08,1530,175,130000,25.5,1090,25.4,0.935,1.79,0.47,0.843,0.483,48.7,0.293
0.09,1470,174,127000,25.5,1070,25.4,0.935,1.72,0.45,0.84,0.47,48.5,0.25
0.1,1400,173,125000,25.5,1060,25.4,0.934,1.63,0.45,0.84,0.47,48.3,0.203
0.11,1340,171,124000,25.5,1020,25.4,0.934,1.56,0.44,0.83,0.47,48.1,0.0984
0.12,1270,169,123000,25.5,994,25.4,0.934,1.48,0.44,0.83,0.46,47.8,0.0665
0.13,1220,166,121000,25.5,974,25.4,0.934,1.45,0.43,0.83,0.45,47.6,0.0333
0.14,1130,165,118000,25.5,933,25.4,0.934,1.34,0.43,0.82,0.44,47.2,0
0.15,1040,160,116000,25.5,889,25.4,0.934,1.2,0.421,0.82,0.44,46.9,0
0.16,997,157,113000,25.5,839,25.4,0.934,1.12,0.42,0.82,0.43,46.8,0
0.17,950,156,111000,25.5,809,25.3,0.933,1.07,0.41,0.82,0.43,46.7,0
0.18,936,153,109000,25.5,802,25.3,0.933,1.03,0.41,0.81,0.43,46.4,0
0.19,929,150,108000,25.5,786,25.3,0.933,0.994,0.41,0.81,0.428,46.4,0
0.2,903,147,105000,25.5,754,25.3,0.933,0.953,0.4,0.81,0.42,46.3,0
0.21,862,142,102000,25.5,717,25.3,0.933,0.902,0.4,0.806,0.416,46.3,0
0.22,843,138,99800,25.5,696,25.3,0.932,0.871,0.4,0.8,0.41,45.9,0
0.23,832,134,98100,25.5,672,25.3,0.932,0.84,0.39,0.8,0.41,45.7,0
0.24,774,130,96000,25.5,663,25.3,0.932,0.817,0.39,0.79,0.41,45.7,0
0.25,740,128,91700,25.5,627,25.3,0.932,0.758,0.39,0.79,0.4,45.4,0
0.26,717,122,86300,25.5,606,25.3,0.931,0.742,0.38,0.79,0.4,45.2,0
0.27,706,118,85500,25.5,573,25.3,0.931,0.697,0.38,0.79,0.4,44.9,0
0.28,690,115,83500,25.5,560,25.3,0.93,0.679,0.37,0.78,0.39,44.8,0
0.29,654,113,79000,25.5,547,25.2,0.93,0.657,0.37,0.78,0.39,44.7,0
0.3,633,105,77600,25.4,508,25.2,0.929,0.608,0.37,0.77,0.39,44.6,0
0.31,614,104,73600,25.4,499,25.2,0.929,0.584,0.36,0.76,0.38,44.6,0
0.32,591,99.6,70400,25.4,475,25.2,0.929,0.561,0.36,0.76,0.38,44.5,0
0.33,578,97,68100,25.4,460,25.1,0.928,0.548,0.35,0.76,0.37,44.5,0
0.34,564,93.5,66800,25.4,443,25.1,0.927,0.534,0.35,0.75,0.37,44.2,0
0.35,553,90.1,65500,25.3,430,25.1,0.927,0.52,0.35,0.75,0.37,43.9,0
