Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,912.6,29.2,0.579,0.48,45.1,0.504
0.01,902.8,28.9,0.573,0.462,45.1,0.461
0.02,892.9,28.5,0.566,0.444,45,0.419
0.03,883.1,28.2,0.56,0.426,45,0.376
0.04,875.1,27.8,0.555,0.398,44.8,0.328
0.05,868.1,27.4,0.55,0.365,44.5,0.277
0.06,861.2,26.9,0.546,0.332,44.3,0.226
0.07,856.1,26.6,0.543,0.309,44.1,0.191
0.08,854.9,26.5,0.542,0.306,44,0.188
0.09,853.8,26.4,0.542,0.303,43.9,0.186
0.1,852.6,26.3,0.541,0.3,43.8,0.184
0.11,848.9,26.1,0.539,0.291,43.8,0.18
0.12,845.3,25.8,0.536,0.282,43.8,0.177
0.13,841.6,25.6,0.534,0.273,43.8,0.174
0.14,839.6,25.5,0.533,0.27,43.7,0.164
0.15,838.5,25.4,0.532,0.27,43.5,0.151
0.16,837.3,25.4,0.531,0.27,43.2,0.138
0.17,836.2,25.3,0.531,0.267,43,0.127
0.18,835.3,25.2,0.53,0.258,42.9,0.12
0.19,834.3,25,0.53,0.249,42.8,0.113
0.2,833.4,24.9,0.529,0.24,42.6,0.107
0.21,821.5,24.7,0.521,0.24,42.6,0.1
0.22,809.6,24.4,0.513,0.24,42.6,0.0937
0.23,797.7,24.2,0.506,0.24,42.6,0.0871
0.24,791.9,24,0.502,0.238,42.6,0.0816
0.25,789.2,23.8,0.5,0.235,42.5,0.0767
0.26,786.4,23.6,0.499,0.232,42.4,0.0718
0.27,783.9,23.3,0.497,0.229,42.4,0.0674
0.28,781.8,22.8,0.496,0.226,42.3,0.0641
0.29,779.7,22.2,0.494,0.223,42.3,0.0608
0.3,777.6,21.7,0.493,0.22,42.2,0.0575
0.31,773,21.4,0.49,0.22,41.8,0.0542
0.32,768.4,21.1,0.487,0.22,41.4,0.051
0.33,763.7,20.8,0.484,0.22,41,0.0477
0.34,761.3,20.6,0.483,0.216,40.9,0.0455
0.35,760,20.5,0.482,0.21,40.8,0.0438
0.36,758.8,20.4,0.481,0.204,40.7,0.0422
0.37,757.6,20.2,0.481,0.2,40.7,0.0397
0.38,756.5,19.7,0.48,0.2,40.7,0.0356
0.39,755.5,19.3,0.48,0.2,40.7,0.0315
0.4,754.5,18.9,0.479,0.2,40.7,0.0274
0.41,750.4,18.8,0.476,0.2,40.5,0.0233
0.42,746.3,18.7,0.474,0.2,40.2,0.0192
0.43,742.3,18.6,0.471,0.2,40,0.0151
0.44,740.6,18.5,0.47,0.198,39.9,0.0137
0.45,740.2,18.4,0.469,0.195,39.9,0.0137
0.46,739.8,18.3,0.469,0.192,39.9,0.0137
0.47,738,18.1,0.468,0.189,39.9,0.0134
0.48,733.7,17.9,0.465,0.186,39.8,0.0126
0.49,729.4,17.6,0.463,0.183,39.7,0.0118
0.5,725,17.4,0.46,0.18,39.6,0.011
0.51,716.8,17.3,0.455,0.18,39.3,0.0101
0.52,708.7,17.2,0.45,0.18,39,0.00932
0.53,700.5,17.1,0.445,0.18,38.7,0.00849
0.54,692.6,16.8,0.44,0.18,38.6,0.00658
0.55,684.8,16.4,0.434,0.18,38.5,0.00411
0.56,677.1,16,0.429,0.18,38.5,0.00164
0.57,669,15.7,0.424,0.18,38.5,0
0.58,660.4,15.6,0.419,0.18,38.4,0
0.59,651.8,15.6,0.413,0.18,38.4,0
0.6,643.2,15.5,0.408,0.18,38.3,0
0.61,643,15.3,0.408,0.18,38.2,0
0.62,642.8,15,0.408,0.18,38.1,0
0.63,642.7,14.8,0.408,0.18,37.9,0
0.64,635.8,14.6,0.404,0.178,37.3,0
0.65,625.5,14.4,0.397,0.175,36.3,0
0.66,615.2,14.3,0.39,0.172,35.3,0
0.67,607.4,14.2,0.385,0.17,34.7,0
0.68,604.6,14.2,0.384,0.17,34.6,0
0.69,601.8,14.1,0.382,0.17,34.5,0
0.7,598.9,14.1,0.38,0.17,34.4,0
0.71,596.4,13.9,0.378,0.17,34,0
0.72,593.8,13.7,0.376,0.17,33.5,0
0.73,591.3,13.5,0.375,0.17,33,0
0.74,577.4,13.1,0.366,0.17,32.9,0
0.75,558,12.7,0.354,0.17,32.8,0
0.76,538.5,12.3,0.341,0.17,32.7,0
0.77,523.6,12,0.332,0.17,32.6,0
0.78,518,12,0.328,0.17,32.3,0
0.79,512.4,11.9,0.325,0.17,31.9,0
0.8,506.8,11.9,0.321,0.17,31.6,0
0.81,505.6,11.9,0.32,0.167,31.6,0
0.82,504.4,11.8,0.32,0.164,31.5,0
0.83,503.2,11.8,0.319,0.161,31.5,0
0.84,482.9,11.5,0.306,0.16,31.5,0
0.85,453.2,11,0.288,0.16,31.4,0
0.86,423.4,10.5,0.269,0.16,31.3,0
0.87,403.5,10.2,0.256,0.16,31.2,0
0.88,403.4,10.2,0.256,0.16,30.8,0
0.89,403.3,10.1,0.256,0.16,30.4,0
0.9,403.2,10.1,0.256,0.16,30,0
0.91,343.8,9.14,0.218,0.16,29.9,0
0.92,284.5,8.17,0.18,0.16,29.9,0
0.93,225.1,7.21,0.143,0.16,29.8,0
0.94,198,6.7,0.125,0.16,29.7,0
0.95,187.1,6.41,0.119,0.16,29.5,0
0.96,176.1,6.11,0.112,0.16,29.3,0
0.97,159.9,5.5,0.101,0.159,29.1,0
0.98,133.1,4.26,0.0844,0.156,28.9,0
0.99,106.2,3.01,0.0674,0.153,28.7,0
1,79.44,1.76,0.0504,0.15,28.5,0
