Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,2290,192,140000,25.6,1100,25.4,0.938,1.87,0.97,0.88,1,49.9,1
0.01,2050,188,137000,25.6,1100,25.4,0.936,1.87,0.878,0.87,1,49.7,1
0.02,1880,184,135000,25.6,1100,25.4,0.936,1.87,0.773,0.87,1,49.5,1
0.03,1740,183,134000,25.6,1100,25.4,0.936,1.87,0.697,0.86,0.982,49.3,1
0.04,1500,181,133000,25.6,1100,25.4,0.936,1.84,0.646,0.86,0.849,48.9,1
0.05,1430,179,132000,25.6,1080,25.4,0.935,1.75,0.611,0.851,0.743,48.6,1
0.06,1370,177,130000,25.6,1050,25.4,0.935,1.64,0.569,0.85,0.69,48.5,1
0.07,1350,176,128000,25.6,1020,25.4,0.935,1.58,0.539,0.849,0.619,48.4,0.925
0.08,1270,174,127000,25.5,998,25.4,0.934,1.51,0.52,0.84,0.558,48,0.752
0.09,1250,172,126000,25.5,978,25.4,0.934,1.44,0.507,0.84,0.54,47.8,0.66
0.1,1210,171,124000,25.5,958,25.4,0.934,1.41,0.5,0.84,0.521,47.6,0.57
0.11,1110,169,122000,25.5,945,25.4,0.934,1.34,0.48,0.84,0.505,47.4,0.419
0.12,1040,165,119000,25.5,908,25.4,0.934,1.19,0.47,0.83,0.48,47.3,0.366
0.13,973,162,117000,25.5,847,25.4,0.933,1.09,0.47,0.82,0.47,47.2,0.25
0.14,924,154,111000,25.5,789,25.4,0.933,0.998,0.457,0.82,0.47,47,0.2
0.15,894,147,107000,25.5,750,25.4,0.933,0.94,0.45,0.82,0.47,46.7,0.0667
0.16,847,144,99000,25.5,729,25.4,0.933,0.921,0.44,0.816,0.456,46.7,0.0323
0.17,804,137,97000,25.5,680,25.4,0.933,0.85,0.44,0.81,0.45,46.5,0
0.18,779,126,91900,25.5,627,25.4,0.933,0.77,0.43,0.8,0.44,46.2,0
0.19,759,124,90300,25.5,613,25.4,0.933,0.748,0.43,0.8,0.44,46,0
0.2,735,122,87900,25.5,597,25.4,0.932,0.732,0.42,0.792,0.44,45.8,0
0.21,712,120,86600,25.5,588,25.4,0.932,0.705,0.416,0.79,0.43,45.8,0
0.22,685,117,85100,25.5,573,25.4,0.932,0.691,0.41,0.79,0.43,45.7,0
0.23,679,115,82600,25.5,558,25.4,0.931,0.669,0.404,0.79,0.414,45.6,0
0.24,661,110,80000,25.5,534,25.4,0.931,0.648,0.4,0.78,0.41,45.5,0
0.25,639,109,77300,25.5,525,25.3,0.93,0.629,0.393,0.78,0.41,45.2,0
0.26,608,103,75000,25.5,496,25.3,0.93,0.598,0.39,0.78,0.4,45.2,0
0.27,580,97.3,70100,25.5,465,25.3,0.929,0.555,0.39,0.78,0.4,45.1,0
0.28,544,93.5,66700,25.5,442,25.3,0.928,0.545,0.39,0.77,0.395,44.9,0
0.29,531,92.7,64500,25.5,434,25.3,0.928,0.524,0.38,0.769,0.39,44.8,0
0.3,526,87.4,62800,25.5,411,25.3,0.927,0.489,0.38,0.76,0.39,44.7,0
0.31,514,85.3,59900,25.5,401,25.3,0.926,0.479,0.38,0.757,0.39,44.5,0
0.32,497,82.9,58000,25.5,387,25.3,0.925,0.459,0.37,0.75,0.38,44.4,0
0.33,491,79.3,57200,25.5,369,25.3,0.925,0.45,0.37,0.75,0.38,44.3,0
0.34,482,75,55500,25.5,349,25.2,0.924,0.431,0.36,0.74,0.379,44.2,0
0.35,471,71.8,53000,25.5,335,25.2,0.924,0.403,0.36,0.74,0.37,43.7,0
0.36,458,71.3,52100,25.4,330,25.2,0.924,0.396,0.36,0.738,0.368,43.4,0
0.37,447,70.1,51500,25.4,327,25.2,0.923,0.392,0.352,0.73,0.36,42.9,0
0.38,433,69.3,50100,25.4,320,25.2,0.923,0.381,0.35,0.73,0.36,42.7,0
0.39,420,67.5,48900,25.4,312,25.1,0.923,0.376,0.34,0.72,0.36,42.6,0
0.4,415,65.5,48200,25.4,304,25.1,0.922,0.363,0.34,0.72,0.36,42.3,0
0.41,399,64.5,45700,25.3,296,25.1,0.922,0.359,0.34,0.71,0.35,42.2,0
0.42,391,60.9,44600,25.3,282,25.1,0.921,0.344,0.33,0.71,0.35,42,0
0.43,376,56.9,42300,25.3,261,25.1,0.921,0.337,0.326,0.7,0.34,42,0
0.44,357,54,40200,25.3,248,25,0.921,0.326,0.32,0.7,0.34,41.9,0
0.45,348,51.4,38300,25.2,233,24.9,0.92,0.321,0.32,0.7,0.33,41.8,0
0.46,339,50,37200,25.2,227,24.9,0.92,0.32,0.32,0.69,0.33,41.6,0
0.47,332,46.9,34700,25.2,212,24.9,0.919,0.316,0.32,0.69,0.32,41.4,0
0.48,318,46.5,34400,25.1,209,24.8,0.919,0.313,0.31,0.69,0.32,40.9,0
0.49,315,45.2,33400,25.1,206,24.8,0.919,0.311,0.31,0.68,0.32,40.8,0
0.5,304,44.2,32800,25.1,200,24.8,0.918,0.309,0.31,0.68,0.32,40.6,0
0.51,301,43.3,32000,25,196,24.7,0.918,0.308,0.309,0.68,0.32,40.4,0
0.52,289,41.8,30800,25,188,24.7,0.917,0.308,0.3,0.68,0.31,40,0
0.53,282,41.1,30600,24.9,184,24.6,0.917,0.305,0.3,0.68,0.31,39.9,0
0.54,275,41,29900,24.9,181,24.6,0.915,0.302,0.29,0.67,0.31,39.7,0
0.55,269,39.9,29500,24.9,177,24.5,0.915,0.3,0.28,0.67,0.3,39.4,0
0.56,258,39.3,29200,24.8,175,24.5,0.914,0.295,0.27,0.66,0.3,39.2,0
0.57,251,38.7,28500,24.7,173,24.4,0.914,0.289,0.27,0.66,0.3,39,0
0.58,246,37.9,28200,24.7,168,24.3,0.913,0.271,0.27,0.65,0.29,39,0
0.59,244,35.3,26300,24.6,156,24.3,0.911,0.263,0.26,0.65,0.29,38.8,0
0.6,239,33.9,25300,24.5,151,24.2,0.909,0.252,0.26,0.64,0.28,38.6,0
0.61,236,32.3,24000,24.5,144,24.2,0.908,0.244,0.25,0.64,0.28,38.4,0
0.62,234,31.6,23400,24.4,141,24.1,0.907,0.241,0.25,0.64,0.27,38.3,0
0.63,228,31.1,22800,24.4,139,24,0.906,0.235,0.24,0.64,0.27,38.2,0
0.64,226,30.4,22200,24.3,136,23.9,0.905,0.233,0.232,0.632,0.262,37.9,0
0.65,217,30.1,21800,24.3,135,23.9,0.904,0.23,0.226,0.63,0.26,37.8,0
0.66,216,29.7,21700,24.2,133,23.8,0.903,0.225,0.22,0.621,0.26,37.7,0
0.67,212,29.6,21400,24.2,132,23.7,0.903,0.223,0.22,0.62,0.25,37.5,0
0.68,208,29.2,21300,24.2,131,23.7,0.902,0.222,0.22,0.62,0.25,37.1,0
0.69,202,28.8,21100,24.1,130,23.7,0.9,0.219,0.21,0.61,0.243,36.6,0
0.7,200,28.4,20700,24,128,23.5,0.9,0.216,0.21,0.61,0.24,36.3,0
0.71,198,28,20300,24,126,23.5,0.898,0.212,0.201,0.61,0.231,36.2,0
0.72,194,27.3,19900,24,124,23.4,0.898,0.21,0.2,0.605,0.23,35.7,0
0.73,192,26.6,19700,23.8,122,23.2,0.897,0.206,0.2,0.6,0.22,35.2,0
0.74,189,26.2,19100,23.7,120,23.1,0.895,0.202,0.19,0.6,0.22,34.8,0
0.75,186,25.1,18700,23.6,118,22.9,0.893,0.2,0.18,0.59,0.22,34.5,0
0.76,182,24.6,17900,23.5,117,22.8,0.892,0.197,0.172,0.59,0.22,34.4,0
0.77,180,23.9,17200,23.4,113,22.7,0.892,0.188,0.17,0.586,0.21,34.3,0
0.78,177,23.6,17100,23.4,108,22.7,0.89,0.182,0.17,0.57,0.21,33.8,0
0.79,176,22.9,16700,23.2,108,22.6,0.889,0.177,0.16,0.57,0.21,33.4,0
0.8,173,22.1,16300,23.2,104,22.4,0.889,0.173,0.16,0.56,0.208,32.7,0
0.81,168,21.5,15500,23.1,102,22.3,0.889,0.17,0.16,0.56,0.2,32,0
0.82,166,21,15400,23,98.7,22.2,0.888,0.162,0.16,0.56,0.2,30.6,0
0.83,160,20.4,14800,22.9,95.6,22.1,0.886,0.159,0.15,0.55,0.19,29.3,0
0.84,157,19.4,14200,22.7,92.7,21.8,0.865,0.152,0.15,0.544,0.184,27.2,0
0.85,156,17.5,13000,22.6,88.4,21.6,0.835,0.145,0.14,0.53,0.18,26.4,0
0.86,153,16.7,12300,22.4,85,21.4,0.723,0.14,0.14,0.53,0.18,24.8,0
0.87,148,15.4,11300,22.3,79.9,21.1,0.664,0.131,0.14,0.53,0.18,22.7,0
0.88,144,14,10400,22,78.1,20.8,0.562,0.126,0.13,0.52,0.17,22,0
0.89,140,10.2,7410,21.8,74.2,20.4,0.521,0.123,0.13,0.495,0.16,20,0
0.9,135,6.92,5100,21.4,71.3,20,0.378,0.116,0.13,0.479,0.16,16.1,0
0.91,132,5.67,4170,21.3,63.2,19.9,0.3,0.107,0.12,0.46,0.16,11.4,0
0.92,129,4.1,2950,21.3,61.5,19.7,0.216,0.0997,0.12,0.442,0.16,7.92,0
0.93,125,1.66,1230,21,49,19.4,0.0651,0.0962,0.111,0.381,0.151,2.86,0
0.94,119,0,0,20.9,40,19.3,0,0.0871,0.11,0.31,0.15,0,0
0.95,115,0,0,20.7,27.2,19,0,0.0815,0.11,0.258,0.15,0,0
0.96,105,0,0,20.5,20.2,18.7,0,0.0785,0.104,0.151,0.14,0,0
0.97,100,0,0,19.7,1.7,17.9,0,0.0713,0.097,0.0156,0.14,0,0
0.98,94.6,0,0,19.3,0,17.5,0,0.0708,0.0893,0,0.13,0,0
