Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,917.8,34.7,0.582,0.42,44.8,0.392
0.01,911.3,34,0.578,0.399,44.8,0.365
0.02,904.9,33.3,0.574,0.378,44.7,0.339
0.03,898.4,32.6,0.569,0.357,44.7,0.313
0.04,891.5,32.3,0.565,0.344,44.7,0.268
0.05,884.4,32.1,0.56,0.335,44.7,0.215
0.06,877.3,31.9,0.556,0.326,44.6,0.162
0.07,872.1,31.8,0.553,0.314,44.5,0.125
0.08,870.7,31.7,0.552,0.296,44,0.123
0.09,869.4,31.7,0.552,0.278,43.6,0.12
0.1,868.1,31.6,0.551,0.26,43.1,0.118
0.11,861.4,31.4,0.546,0.26,43,0.11
0.12,854.8,31.2,0.542,0.26,43,0.103
0.13,848.1,31,0.538,0.26,42.9,0.0956
0.14,844.6,30.8,0.535,0.252,42.8,0.0932
0.15,842.7,30.7,0.534,0.24,42.8,0.0932
0.16,840.8,30.6,0.533,0.228,42.7,0.0932
0.17,839.4,30.5,0.532,0.219,42.6,0.0921
0.18,839,30.4,0.532,0.216,42.5,0.0888
0.19,838.6,30.4,0.532,0.213,42.5,0.0855
0.2,838.2,30.3,0.532,0.21,42.4,0.0822
0.21,829.4,30.1,0.526,0.21,42.3,0.0658
0.22,820.5,29.9,0.521,0.21,42.2,0.0493
0.23,811.7,29.8,0.515,0.21,42.1,0.0329
0.24,807.9,29.7,0.512,0.21,41.7,0.0274
0.25,806.8,29.6,0.512,0.21,41.1,0.0274
0.26,805.7,29.5,0.511,0.21,40.5,0.0274
0.27,804.9,29.1,0.51,0.209,40,0.0271
0.28,804.7,28,0.51,0.206,39.9,0.0263
0.29,804.6,26.8,0.51,0.203,39.8,0.0255
0.3,804.5,25.7,0.51,0.2,39.6,0.0247
0.31,800.5,25.1,0.508,0.2,39.1,0.0247
0.32,796.4,24.6,0.505,0.2,38.5,0.0247
0.33,792.4,24,0.503,0.2,38,0.0247
0.34,790.6,23.7,0.502,0.198,37.5,0.0247
0.35,790.1,23.6,0.502,0.195,37.1,0.0247
0.36,789.6,23.6,0.501,0.192,36.8,0.0247
0.37,788.7,23.4,0.501,0.19,36.5,0.0247
0.38,787.2,23,0.499,0.19,36.5,0.0247
0.39,785.6,22.6,0.498,0.19,36.4,0.0247
0.4,784.1,22.2,0.497,0.19,36.4,0.0247
0.41,781.5,22.2,0.495,0.19,36.3,0.023
0.42,778.9,22.1,0.494,0.19,36.2,0.0214
0.43,776.4,22.1,0.492,0.19,36.1,0.0197
0.44,775.5,22,0.492,0.188,36,0.017
0.45,775.5,21.9,0.492,0.185,35.9,0.0137
0.46,775.5,21.8,0.492,0.182,35.8,0.0104
0.47,774.4,21.6,0.491,0.18,35.7,0.00822
0.48,771.1,21.2,0.489,0.18,35.5,0.00822
0.49,767.8,20.9,0.487,0.18,35.4,0.00822
0.5,764.5,20.5,0.485,0.18,35.2,0.00822
0.51,758.9,20.5,0.481,0.177,35,0.00658
0.52,753.2,20.5,0.478,0.174,34.8,0.00493
0.53,747.6,20.5,0.474,0.171,34.6,0.00329
0.54,740,20.4,0.469,0.17,34.4,0.00274
0.55,731.4,20.3,0.464,0.17,34.4,0.00274
0.56,722.8,20.3,0.459,0.17,34.3,0.00274
0.57,716.4,20.1,0.455,0.17,34.2,0.00247
0.58,714.4,19.7,0.453,0.17,34,0.00164
0.59,712.3,19.4,0.452,0.17,33.9,0.000822
0.6,710.3,19,0.45,0.17,33.8,0
0.61,708.9,18.8,0.449,0.17,33.8,0
0.62,707.5,18.6,0.449,0.17,33.8,0
0.63,706.2,18.4,0.448,0.17,33.8,0
0.64,701.7,18.2,0.445,0.17,33.5,0
0.65,695.7,18,0.442,0.17,33,0
0.66,689.7,17.7,0.438,0.17,32.6,0
0.67,685.3,17.4,0.435,0.17,32.3,0
0.68,684.2,17,0.434,0.17,32.3,0
0.69,683.1,16.5,0.433,0.17,32.3,0
0.7,682,16,0.432,0.17,32.3,0
0.71,678.9,15.7,0.43,0.167,31.9,0
0.72,675.8,15.4,0.428,0.164,31.5,0
0.73,672.7,15.1,0.427,0.161,31,0
0.74,663.5,14.8,0.421,0.16,30.4,0
0.75,651.1,14.6,0.413,0.16,29.5,0
0.76,638.7,14.3,0.405,0.16,28.7,0
0.77,627.8,14.1,0.398,0.16,28.1,0
0.78,619.6,14.1,0.393,0.16,27.8,0
0.79,611.5,14,0.388,0.16,27.4,0
0.8,603.3,14,0.383,0.16,27.1,0
0.81,603.1,13.8,0.383,0.16,27,0
0.82,602.9,13.7,0.382,0.16,27,0
0.83,602.7,13.6,0.382,0.16,26.9,0
0.84,585.1,13.2,0.371,0.16,26.9,0
0.85,558.9,12.8,0.355,0.16,26.9,0
0.86,532.6,12.3,0.338,0.16,26.8,0
0.87,512.4,12,0.325,0.16,26.8,0
0.88,504.4,11.8,0.32,0.16,26.8,0
0.89,496.3,11.7,0.315,0.16,26.7,0
0.9,488.3,11.6,0.31,0.16,26.7,0
0.91,426.3,10.6,0.27,0.16,26.5,0
0.92,364.2,9.54,0.231,0.16,26.2,0
0.93,302.2,8.51,0.191,0.16,26,0
0.94,269.5,7.91,0.17,0.158,25.9,0
0.95,251.5,7.52,0.159,0.155,25.8,0
0.96,233.5,7.12,0.148,0.152,25.7,0
0.97,207.1,6.37,0.131,0.15,25.6,0
0.98,163.8,4.9,0.104,0.15,25.1,0
0.99,120.6,3.42,0.0763,0.15,24.6,0
1,77.29,1.95,0.049,0.15,24.2,0
