Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3780,192,142000,25.6,1100,25.4,0.937,1.87,0.77,0.88,1,50.2,1
0.01,3110,189,138000,25.6,1100,25.4,0.936,1.87,0.623,0.874,0.819,50,1
0.02,2710,185,137000,25.6,1100,25.4,0.936,1.87,0.53,0.87,0.701,49.7,0.91
0.03,2500,184,135000,25.6,1100,25.4,0.936,1.87,0.492,0.87,0.652,49.6,0.551
0.04,2360,181,133000,25.6,1100,25.4,0.935,1.87,0.48,0.866,0.6,49.4,0.395
0.05,2290,179,133000,25.6,1100,25.4,0.935,1.87,0.46,0.86,0.58,49.3,0.355
0.06,2240,178,131000,25.5,1100,25.4,0.935,1.87,0.46,0.86,0.55,49.1,0.258
0.07,2120,178,129000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.539,48.8,0.163
0.08,1960,176,127000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.52,48.6,0.129
0.09,1850,174,126000,25.5,1100,25.4,0.935,1.86,0.447,0.84,0.51,48.1,0.099
0.1,1790,172,125000,25.5,1100,25.4,0.935,1.85,0.44,0.84,0.491,47.9,0.0645
0.11,1730,170,123000,25.5,1100,25.4,0.934,1.81,0.44,0.84,0.48,47.8,0
0.12,1610,169,122000,25.5,1090,25.4,0.934,1.79,0.43,0.83,0.469,47.5,0
0.13,1520,167,121000,25.5,1070,25.4,0.934,1.73,0.43,0.83,0.46,47.4,0
0.14,1390,166,120000,25.5,1060,25.3,0.934,1.64,0.427,0.82,0.46,47.1,0
0.15,1350,164,119000,25.5,1030,25.3,0.934,1.61,0.42,0.82,0.45,47,0
0.16,1290,163,118000,25.5,1020,25.3,0.934,1.57,0.42,0.816,0.45,46.7,0
0.17,1250,162,117000,25.5,997,25.3,0.933,1.47,0.42,0.81,0.45,46.5,0
0.18,1210,160,117000,25.5,961,25.3,0.933,1.43,0.41,0.81,0.44,46.4,0
0.19,1170,159,115000,25.5,941,25.3,0.933,1.38,0.41,0.8,0.44,46.3,0
0.2,1140,157,114000,25.5,912,25.3,0.933,1.3,0.41,0.8,0.432,46.2,0
0.21,1090,154,113000,25.5,878,25.2,0.932,1.22,0.4,0.796,0.43,46,0
0.22,1040,153,111000,25.5,844,25.2,0.932,1.15,0.4,0.79,0.43,45.8,0
0.23,1000,152,109000,25.5,823,25.2,0.932,1.11,0.394,0.79,0.43,45.5,0
0.24,951,149,105000,25.4,806,25.2,0.932,1.05,0.388,0.78,0.42,45.4,0
0.25,925,144,103000,25.4,790,25.2,0.931,1.01,0.38,0.78,0.42,45.1,0
0.26,889,140,101000,25.4,741,25.2,0.931,0.955,0.377,0.77,0.42,45,0
0.27,849,138,98900,25.4,713,25.1,0.93,0.911,0.37,0.77,0.41,44.6,0
0.28,807,133,96800,25.3,671,25.1,0.93,0.83,0.37,0.77,0.41,44.5,0
0.29,782,129,94300,25.3,644,25,0.93,0.801,0.36,0.769,0.41,44.4,0
0.3,746,125,90200,25.3,622,25,0.929,0.754,0.36,0.76,0.403,44.1,0
0.31,719,124,86800,25.3,603,25,0.929,0.718,0.35,0.76,0.4,43.7,0
0.32,711,119,85300,25.3,582,25,0.928,0.713,0.35,0.76,0.4,43.6,0
0.33,698,117,83000,25.2,574,24.9,0.927,0.697,0.34,0.75,0.39,43.3,0
0.34,684,114,80100,25.2,551,24.9,0.927,0.645,0.339,0.74,0.389,42.9,0
0.35,666,109,76800,25.2,523,24.9,0.927,0.624,0.33,0.74,0.38,42.6,0
0.36,641,103,74100,25.1,498,24.9,0.927,0.599,0.328,0.73,0.38,42.5,0
0.37,624,99.6,73400,25.1,475,24.8,0.926,0.566,0.32,0.73,0.372,42.4,0
0.38,609,95,70000,25.1,454,24.8,0.926,0.552,0.32,0.726,0.37,42.1,0
0.39,579,93.2,68100,25.1,441,24.8,0.926,0.542,0.32,0.72,0.37,41.9,0
0.4,563,91.4,66300,25.1,436,24.7,0.925,0.518,0.32,0.71,0.36,41.5,0
0.41,549,88.2,64300,25,421,24.7,0.925,0.504,0.31,0.71,0.36,41.2,0
0.42,528,85.5,62300,25,400,24.7,0.924,0.488,0.31,0.7,0.352,40.9,0
0.43,512,82.7,61100,24.9,391,24.6,0.924,0.472,0.306,0.7,0.35,40.6,0
0.44,496,81.8,58900,24.9,383,24.6,0.923,0.458,0.3,0.7,0.35,40.4,0
0.45,472,77.6,56700,24.8,362,24.5,0.923,0.433,0.3,0.69,0.34,40.1,0
0.46,464,73,53000,24.8,339,24.4,0.922,0.403,0.29,0.69,0.34,39.9,0
0.47,457,70,52000,24.7,326,24.4,0.922,0.396,0.29,0.69,0.33,39.7,0
0.48,442,67.4,49500,24.7,314,24.3,0.921,0.377,0.27,0.68,0.33,39.7,0
0.49,433,64.1,47700,24.5,292,24.2,0.921,0.365,0.27,0.68,0.32,39.6,0
0.5,427,62.5,46200,24.5,291,24.1,0.921,0.356,0.27,0.68,0.32,39.5,0
0.51,417,59.9,44600,24.5,276,24.1,0.921,0.351,0.26,0.68,0.32,39.5,0
0.52,393,55.8,41500,24.4,257,24.1,0.921,0.341,0.253,0.67,0.32,39.3,0
0.53,377,55,40900,24.4,250,23.9,0.921,0.339,0.25,0.67,0.31,39.2,0
0.54,368,53,39300,24.3,244,23.9,0.92,0.335,0.24,0.66,0.31,39.1,0
0.55,357,52.1,38400,24.3,238,23.9,0.92,0.332,0.23,0.66,0.31,39,0
0.56,345,51.6,37800,24.2,234,23.7,0.92,0.325,0.23,0.65,0.3,38.8,0
0.57,331,49.7,37000,24.1,226,23.6,0.92,0.322,0.23,0.65,0.3,38.6,0
0.58,325,48.6,36200,24,221,23.5,0.92,0.321,0.22,0.648,0.3,38.4,0
0.59,318,47.3,35200,23.9,214,23.4,0.919,0.317,0.21,0.64,0.29,38.2,0
0.6,306,45.9,34100,23.9,206,23.3,0.919,0.314,0.21,0.64,0.29,37.7,0
0.61,301,44,32700,23.8,196,23.3,0.918,0.308,0.2,0.63,0.28,37.1,0
0.62,296,43.3,32200,23.7,193,23.1,0.918,0.307,0.2,0.63,0.274,36.8,0
0.63,293,42.5,31600,23.6,191,23,0.917,0.304,0.19,0.628,0.27,36.5,0
0.64,287,42,30500,23.5,186,23,0.917,0.304,0.19,0.62,0.27,36.4,0
0.65,281,40.3,29800,23.4,179,22.9,0.916,0.3,0.18,0.62,0.26,36.2,0
0.66,269,39.6,29200,23.4,177,22.7,0.916,0.295,0.18,0.611,0.26,36.1,0
0.67,265,39.2,28300,23.3,175,22.6,0.914,0.292,0.175,0.61,0.25,35.8,0
0.68,263,37.7,27900,23.3,169,22.6,0.914,0.287,0.17,0.6,0.24,35.7,0
0.69,254,37.2,27300,23.2,165,22.5,0.912,0.281,0.17,0.6,0.24,35.5,0
0.7,251,36.8,26900,23.1,164,22.4,0.912,0.275,0.16,0.597,0.24,35.1,0
0.71,248,36.3,26400,23,160,22.2,0.911,0.272,0.16,0.59,0.231,34.9,0
0.72,243,35.3,25500,22.9,156,22.1,0.91,0.264,0.16,0.59,0.23,34.7,0
0.73,242,33.5,24600,22.7,150,21.8,0.909,0.257,0.15,0.59,0.23,34.4,0
0.74,237,33.3,24100,22.5,148,21.6,0.909,0.253,0.15,0.58,0.23,34.2,0
0.75,229,32.5,23500,22.4,145,21.4,0.908,0.249,0.15,0.58,0.22,34,0
0.76,225,31.8,22900,22.3,142,21.3,0.907,0.244,0.14,0.58,0.22,33.8,0
0.77,224,31.3,22600,22.2,140,21,0.906,0.237,0.14,0.57,0.21,33.3,0
0.78,221,30.5,22400,22,137,20.9,0.905,0.233,0.14,0.57,0.21,32.8,0
0.79,220,30,21900,21.8,136,20.6,0.903,0.232,0.13,0.57,0.204,31.9,0
0.8,219,29.4,21300,21.7,135,20.4,0.902,0.229,0.13,0.568,0.2,31.4,0
0.81,216,29,21100,21.6,132,20.2,0.901,0.224,0.13,0.56,0.2,30.4,0
0.82,212,28.5,20700,21.5,130,20,0.9,0.219,0.13,0.56,0.19,28.8,0
0.83,209,27.7,20300,21.3,128,19.9,0.898,0.218,0.13,0.55,0.19,27.9,0
0.84,204,27.2,19700,21.2,125,19.6,0.896,0.213,0.12,0.55,0.184,27.7,0
0.85,200,26.4,19100,21,124,19.3,0.893,0.208,0.12,0.55,0.18,26.8,0
0.86,197,25.3,18600,20.9,120,19.2,0.892,0.203,0.12,0.54,0.18,25.8,0
0.87,192,24.4,18000,20.5,119,18.9,0.89,0.199,0.117,0.54,0.17,24.7,0
0.88,187,24.1,17600,20.2,116,18.4,0.889,0.195,0.11,0.531,0.17,23.2,0
0.89,182,23.5,17300,19.8,113,18,0.886,0.19,0.11,0.52,0.16,22.1,0
0.9,180,22.6,16800,19.6,111,17.8,0.836,0.185,0.1,0.509,0.16,20.8,0
0.91,177,21.9,16000,19.4,108,17.6,0.81,0.178,0.1,0.49,0.16,19.8,0
0.92,169,20.8,15300,19,106,17.2,0.785,0.176,0.0997,0.48,0.15,19.3,0
0.93,162,19,14100,18.7,101,16.8,0.742,0.164,0.0964,0.461,0.15,18.3,0
0.94,158,18,13200,18.3,93,16.4,0.666,0.154,0.094,0.45,0.14,16.3,0
0.95,151,16.6,12400,18.2,87.5,16.3,0.582,0.141,0.089,0.42,0.14,15.1,0
0.96,140,12.5,8980,18,76.4,16.2,0.538,0.123,0.0854,0.4,0.134,13.1,0
0.97,127,7.3,5290,17.7,68.1,15.8,0.395,0.112,0.083,0.348,0.13,11.1,0
0.98,121,1.29,926,17.2,39.6,15.3,0.0777,0.09,0.079,0.299,0.13,3.43,0
0.99,103,0,0,16.3,18.2,14.4,0,0.0771,0.077,0.181,0.126,0,0
1,74.3,0,0,14.8,0,12.9,0,0.0708,0.071,0,0.12,0,0
