Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3680,192,141000,25.6,1100,25.4,0.938,1.87,0.83,0.87,1,50.3,2
0.01,3100,190,139000,25.6,1100,25.4,0.936,1.87,0.665,0.87,0.929,49.9,1.84
0.02,2940,187,137000,25.6,1100,25.4,0.936,1.87,0.573,0.87,0.698,49.7,1.39
0.03,2620,185,134000,25.6,1100,25.4,0.935,1.87,0.51,0.87,0.652,49.4,0.828
0.04,2480,181,133000,25.6,1100,25.4,0.935,1.87,0.493,0.86,0.64,49.1,0.525
0.05,2400,179,131000,25.6,1100,25.4,0.935,1.87,0.47,0.86,0.611,48.9,0.389
0.06,2270,179,130000,25.5,1100,25.4,0.935,1.87,0.47,0.86,0.59,48.6,0.333
0.07,2190,177,129000,25.5,1100,25.4,0.935,1.87,0.459,0.859,0.56,48.4,0.29
0.08,2050,176,128000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.543,48.2,0.267
0.09,1960,175,127000,25.5,1100,25.4,0.935,1.87,0.45,0.847,0.53,48,0.208
0.1,1910,173,125000,25.5,1100,25.4,0.935,1.87,0.44,0.84,0.51,47.9,0.0647
0.11,1840,172,124000,25.5,1100,25.4,0.934,1.86,0.44,0.84,0.5,47.8,0
0.12,1770,170,123000,25.5,1100,25.4,0.934,1.84,0.44,0.83,0.49,47.7,0
0.13,1720,169,122000,25.5,1100,25.4,0.934,1.82,0.43,0.83,0.47,47.5,0
0.14,1490,168,120000,25.5,1090,25.4,0.934,1.8,0.43,0.82,0.47,47.3,0
0.15,1410,167,120000,25.5,1080,25.3,0.934,1.76,0.43,0.82,0.461,47.1,0
0.16,1380,165,119000,25.5,1060,25.3,0.933,1.65,0.43,0.82,0.45,47,0
0.17,1320,162,118000,25.5,1030,25.3,0.933,1.55,0.42,0.82,0.45,46.7,0
0.18,1270,160,117000,25.5,1010,25.3,0.933,1.51,0.42,0.81,0.444,46.6,0
0.19,1240,158,115000,25.5,969,25.3,0.933,1.47,0.42,0.8,0.44,46.3,0
0.2,1190,158,114000,25.5,940,25.3,0.933,1.37,0.412,0.8,0.44,46.1,0
0.21,1130,157,113000,25.5,923,25.2,0.933,1.34,0.41,0.79,0.44,45.8,0
0.22,1080,155,112000,25.5,883,25.2,0.933,1.26,0.41,0.79,0.44,45.6,0
0.23,1060,153,110000,25.4,844,25.2,0.932,1.17,0.4,0.79,0.43,45.3,0
0.24,1010,150,107000,25.4,836,25.2,0.932,1.15,0.39,0.788,0.43,45.1,0
0.25,1000,148,107000,25.4,812,25.2,0.931,1.1,0.38,0.78,0.43,45.1,0
0.26,954,144,105000,25.4,795,25.1,0.931,1.05,0.38,0.78,0.43,44.9,0
0.27,919,143,103000,25.4,759,25.1,0.93,0.967,0.371,0.78,0.42,44.7,0
0.28,885,141,102000,25.3,734,25.1,0.93,0.923,0.37,0.77,0.42,44.5,0
0.29,851,139,99200,25.3,715,25.1,0.93,0.911,0.37,0.77,0.42,44.1,0
0.3,809,136,97600,25.3,687,25,0.929,0.854,0.363,0.77,0.42,43.4,0
0.31,784,131,94100,25.3,654,25,0.929,0.813,0.36,0.76,0.41,43.3,0
0.32,740,128,91300,25.2,636,24.9,0.928,0.773,0.35,0.76,0.41,42.9,0
0.33,734,125,87500,25.2,617,24.9,0.928,0.752,0.35,0.76,0.4,42.7,0
0.34,725,119,85900,25.2,589,24.9,0.927,0.736,0.34,0.75,0.4,42.6,0
0.35,702,117,84900,25.2,579,24.9,0.927,0.713,0.34,0.75,0.39,42.1,0
0.36,698,114,81900,25.1,554,24.9,0.927,0.672,0.33,0.74,0.39,41.9,0
0.37,678,110,79600,25.1,533,24.8,0.926,0.631,0.33,0.74,0.38,41.7,0
0.38,651,106,76100,25.1,509,24.8,0.926,0.612,0.33,0.736,0.38,41.6,0
0.39,631,102,74300,25,496,24.7,0.926,0.595,0.33,0.73,0.38,41.4,0
0.4,614,99,72400,25,479,24.6,0.925,0.574,0.32,0.71,0.37,41.1,0
0.41,604,94.4,67900,24.9,448,24.6,0.925,0.529,0.32,0.7,0.37,40.9,0
0.42,591,89.1,65800,24.9,427,24.6,0.925,0.515,0.31,0.69,0.37,40.7,0
0.43,558,87.8,63900,24.9,417,24.5,0.924,0.502,0.31,0.69,0.36,40.5,0
0.44,535,84,62500,24.8,401,24.4,0.924,0.471,0.31,0.69,0.36,40.2,0
0.45,509,81.3,60100,24.7,382,24.4,0.924,0.464,0.305,0.68,0.35,39.9,0
0.46,493,80,58500,24.6,374,24.3,0.923,0.452,0.289,0.68,0.35,39.6,0
0.47,473,77.5,57600,24.6,366,24.2,0.923,0.436,0.27,0.68,0.343,39.2,0
0.48,468,71.1,52500,24.5,328,24.2,0.923,0.415,0.26,0.67,0.34,39.1,0
0.49,452,67.9,50500,24.5,315,24.1,0.922,0.391,0.26,0.67,0.34,38.9,0
0.5,439,65.3,48100,24.4,303,24,0.922,0.383,0.25,0.67,0.33,38.9,0
0.51,426,63.5,46800,24.4,292,24,0.922,0.365,0.24,0.66,0.33,38.8,0
0.52,416,62.1,45700,24.3,287,23.9,0.921,0.358,0.24,0.66,0.33,38.6,0
0.53,406,58.8,43600,24.3,269,23.9,0.921,0.351,0.23,0.657,0.32,38.5,0
0.54,393,55.8,41500,24.2,255,23.7,0.921,0.34,0.23,0.65,0.32,38.4,0
0.55,372,54.8,40300,24.1,249,23.6,0.92,0.334,0.22,0.65,0.32,38.3,0
0.56,367,52.4,39000,24,239,23.5,0.92,0.33,0.22,0.64,0.31,38.1,0
0.57,352,50.3,37400,23.9,232,23.4,0.92,0.325,0.21,0.64,0.31,38,0
0.58,339,49.3,36700,23.8,224,23.3,0.919,0.324,0.21,0.63,0.31,37.6,0
0.59,330,48.4,36000,23.7,220,23.1,0.919,0.321,0.2,0.63,0.3,36.8,0
0.6,323,47.7,35500,23.7,214,23.1,0.919,0.32,0.2,0.63,0.29,36.7,0
0.61,319,47.1,35000,23.6,212,23,0.918,0.313,0.2,0.62,0.27,36.2,0
0.62,306,45.1,33600,23.5,204,23,0.918,0.313,0.19,0.62,0.264,35.9,0
0.63,295,43.9,32700,23.5,196,22.7,0.918,0.309,0.18,0.62,0.26,35.9,0
0.64,287,42.7,31500,23.3,192,22.7,0.916,0.306,0.18,0.61,0.26,35.7,0
0.65,284,42,30900,23.3,187,22.6,0.916,0.304,0.18,0.61,0.25,35.5,0
0.66,281,40.8,29100,23.2,179,22.5,0.915,0.297,0.18,0.6,0.25,35.5,0
0.67,276,38.6,28700,23.2,171,22.4,0.915,0.291,0.17,0.6,0.24,35.2,0
0.68,267,37.8,28000,23.2,168,22.4,0.914,0.287,0.17,0.59,0.24,35,0
0.69,261,37.1,26900,22.9,165,22.1,0.914,0.283,0.16,0.59,0.24,34.7,0
0.7,255,35.8,26000,22.9,160,22,0.912,0.276,0.157,0.58,0.23,34.6,0
0.71,250,35.2,25500,22.7,157,21.8,0.911,0.271,0.15,0.58,0.23,34.4,0
0.72,248,35,25300,22.6,155,21.6,0.911,0.268,0.145,0.58,0.23,34.1,0
0.73,239,33.5,24800,22.5,149,21.5,0.909,0.255,0.14,0.58,0.22,33.9,0
0.74,236,32.8,24000,22.3,146,21.3,0.908,0.251,0.14,0.57,0.22,33.5,0
0.75,229,32.2,23400,22.2,144,21.1,0.908,0.245,0.14,0.57,0.22,33.3,0
0.76,227,31.5,23000,22.1,141,21,0.906,0.242,0.14,0.57,0.212,32.8,0
0.77,226,30.9,22300,22,138,20.8,0.906,0.235,0.14,0.57,0.21,32.3,0
0.78,222,30.2,22200,21.9,136,20.7,0.904,0.233,0.13,0.56,0.21,29.8,0
0.79,219,29.8,21700,21.7,134,20.4,0.903,0.228,0.13,0.56,0.21,28.7,0
0.8,217,29.3,21400,21.5,133,20.1,0.902,0.225,0.13,0.56,0.2,27.9,0
0.81,215,28.8,21100,21.4,132,19.9,0.899,0.223,0.13,0.56,0.2,27.5,0
0.82,210,27.8,20300,21.3,130,19.7,0.899,0.219,0.13,0.556,0.19,26.8,0
0.83,207,27.5,19800,21.1,127,19.6,0.895,0.213,0.13,0.55,0.18,26.3,0
0.84,203,26.1,19400,20.9,125,19.2,0.894,0.21,0.13,0.55,0.18,25.7,0
0.85,200,25.3,18700,20.8,122,19.1,0.893,0.204,0.12,0.539,0.18,24.7,0
0.86,196,24.2,17600,20.5,119,18.7,0.892,0.2,0.12,0.53,0.18,23.5,0
0.87,190,23.6,17300,19.8,117,18,0.891,0.197,0.12,0.53,0.17,22.1,0
0.88,185,22.5,16700,19.7,114,17.9,0.888,0.189,0.11,0.51,0.17,21,0
0.89,180,22.1,16100,19.5,109,17.6,0.886,0.184,0.11,0.5,0.16,20.8,0
0.9,179,21.2,15700,19.4,109,17.6,0.842,0.182,0.109,0.49,0.16,19.5,0
0.91,174,20.4,15100,19.1,106,17.3,0.725,0.178,0.0976,0.47,0.153,18.7,0
0.92,167,19.7,14600,18.9,102,17.1,0.666,0.169,0.0937,0.457,0.15,17.7,0
0.93,159,17.9,12900,18.5,99.6,16.6,0.637,0.162,0.0911,0.44,0.141,17.1,0
0.94,153,16.5,12100,18.3,90.1,16.4,0.603,0.148,0.089,0.41,0.14,14.8,0
0.95,143,15.2,11300,18,83.2,16.1,0.55,0.139,0.086,0.389,0.14,13.5,0
0.96,137,11.2,8050,17.7,75.3,15.9,0.452,0.12,0.084,0.36,0.14,12.1,0
0.97,130,6.18,4480,17.5,54.3,15.5,0.29,0.105,0.081,0.348,0.13,9.15,0
0.98,116,0.525,378,16.7,34.4,14.7,0.0331,0.0829,0.08,0.302,0.13,1.39,0
0.99,99.6,0,0,16.3,7.71,14.4,0,0.0734,0.0766,0.0708,0.13,0,0
1,68.8,0,0,15,0,13.1,0,0.0708,0.073,0,0.13,0,0
