Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,945.9,42,0.6,0.35,44.7,0.249
0.01,936.6,40.8,0.594,0.344,44.5,0.248
0.02,927.4,39.5,0.588,0.338,44.3,0.248
0.03,918.1,38.3,0.582,0.332,44.1,0.247
0.04,914.5,37.8,0.58,0.32,44,0.217
0.05,913.7,37.6,0.579,0.305,43.9,0.173
0.06,912.9,37.4,0.579,0.29,43.8,0.128
0.07,910.4,37.2,0.578,0.275,43.8,0.0942
0.08,904.5,36.9,0.574,0.26,43.6,0.0811
0.09,898.6,36.6,0.57,0.245,43.4,0.0679
0.1,892.7,36.3,0.566,0.23,43.3,0.0548
0.11,884.6,36.1,0.561,0.23,43.2,0.054
0.12,876.6,36,0.556,0.23,43.1,0.0532
0.13,868.5,35.8,0.551,0.23,42.9,0.0523
0.14,865.6,35.7,0.549,0.226,42.6,0.0515
0.15,865.4,35.6,0.549,0.22,42.1,0.0507
0.16,865.2,35.6,0.549,0.214,41.6,0.0499
0.17,864.9,35.4,0.549,0.208,41.1,0.0479
0.18,864.6,35.1,0.549,0.202,40.6,0.0438
0.19,864.3,34.8,0.548,0.196,40,0.0397
0.2,864,34.5,0.548,0.19,39.5,0.0356
0.21,862.1,34.4,0.547,0.19,39.3,0.0356
0.22,860.2,34.4,0.546,0.19,39.1,0.0356
0.23,858.3,34.3,0.544,0.19,39,0.0356
0.24,856.3,34.1,0.543,0.19,38.8,0.034
0.25,854.3,33.8,0.542,0.19,38.7,0.0315
0.26,852.2,33.6,0.541,0.19,38.6,0.029
0.27,850.7,33.1,0.54,0.19,38.5,0.0274
0.28,850.5,32.1,0.54,0.19,38.4,0.0274
0.29,850.3,31.1,0.539,0.19,38.4,0.0274
0.3,850.1,30.1,0.539,0.19,38.3,0.0274
0.31,847.3,29.6,0.537,0.19,38.1,0.0274
0.32,844.5,29,0.535,0.19,37.9,0.0274
0.33,841.7,28.5,0.534,0.19,37.7,0.0274
0.34,839.7,28,0.532,0.188,37.4,0.0268
0.35,838,27.5,0.532,0.185,37,0.026
0.36,836.3,27,0.531,0.182,36.7,0.0252
0.37,834.7,26.7,0.53,0.18,36.4,0.0238
0.38,833.2,26.6,0.528,0.18,36.1,0.0214
0.39,831.7,26.6,0.527,0.18,35.8,0.0189
0.4,830.2,26.5,0.526,0.18,35.5,0.0164
0.41,828.9,26.5,0.525,0.18,35.3,0.0123
0.42,827.6,26.4,0.525,0.18,35.1,0.00822
0.43,826.3,26.4,0.524,0.18,34.9,0.00411
0.44,824.5,26.4,0.523,0.178,34.6,0.00219
0.45,822.5,26.4,0.522,0.175,34.3,0.00137
0.46,820.5,26.3,0.52,0.172,34,0.000548
0.47,818.2,26.1,0.519,0.17,33.8,0
0.48,815.5,25.7,0.517,0.17,33.6,0
0.49,812.8,25.2,0.516,0.17,33.4,0
0.5,810.1,24.7,0.514,0.17,33.3,0
0.51,808.1,24.7,0.512,0.17,33.2,0
0.52,806,24.6,0.511,0.17,33.1,0
0.53,804,24.6,0.509,0.17,32.9,0
0.54,799.7,24,0.507,0.168,32.7,0
0.55,794.3,23.1,0.503,0.165,32.5,0
0.56,788.8,22.2,0.5,0.162,32.3,0
0.57,785.2,21.6,0.498,0.16,32,0
0.58,785,21.5,0.498,0.16,31.6,0
0.59,784.9,21.5,0.498,0.16,31.3,0
0.6,784.8,21.4,0.498,0.16,30.9,0
0.61,782.8,21.4,0.497,0.16,30.8,0
0.62,780.8,21.3,0.496,0.16,30.6,0
0.63,778.9,21.3,0.494,0.16,30.4,0
0.64,774.3,21.2,0.491,0.16,30.4,0
0.65,768.5,21,0.487,0.16,30.4,0
0.66,762.7,20.8,0.484,0.16,30.3,0
0.67,758.5,20.7,0.481,0.159,30.1,0
0.68,757.5,20.6,0.48,0.156,29.6,0
0.69,756.6,20.5,0.48,0.153,29.1,0
0.7,755.6,20.4,0.479,0.15,28.6,0
0.71,751,19.8,0.476,0.15,27.9,0
0.72,746.5,19.1,0.474,0.15,27.3,0
0.73,741.9,18.5,0.471,0.15,26.6,0
0.74,737.7,18.2,0.468,0.15,26.1,0
0.75,733.5,18,0.466,0.15,25.8,0
0.76,729.4,17.7,0.463,0.15,25.4,0
0.77,726.6,17.5,0.461,0.15,25,0
0.78,726.5,17.3,0.461,0.15,24.8,0
0.79,726.3,17,0.461,0.15,24.5,0
0.8,726.1,16.8,0.461,0.15,24.3,0
0.81,724,16.6,0.46,0.15,24.3,0
0.82,722,16.4,0.458,0.15,24.2,0
0.83,719.9,16.2,0.457,0.15,24.2,0
0.84,695.3,15.6,0.441,0.15,24.2,0
0.85,659.5,14.9,0.418,0.15,24.2,0
0.86,623.7,14.2,0.395,0.15,24.1,0
0.87,597.9,13.6,0.379,0.15,24.1,0
0.88,592.1,13.5,0.375,0.15,24,0
0.89,586.4,13.3,0.372,0.15,24,0
0.9,580.6,13.2,0.368,0.15,23.9,0
0.91,528.5,12.3,0.335,0.147,23.7,0
0.92,476.5,11.5,0.302,0.144,23.5,0
0.93,424.4,10.6,0.269,0.141,23.4,0
0.94,386.2,9.9,0.245,0.14,23.2,0
0.95,354.9,9.29,0.225,0.14,23.1,0
0.96,323.5,8.68,0.205,0.14,22.9,0
0.97,280.7,7.67,0.178,0.139,22.6,0
0.98,214.9,5.84,0.136,0.136,21.9,0
0.99,149.2,4.01,0.0946,0.133,21.3,0
1,83.41,2.18,0.0529,0.13,20.6,0
