Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,861.9,29,0.547,0.48,45.3,0.51
0.01,861.8,28.4,0.547,0.459,45.2,0.467
0.02,861.7,27.7,0.546,0.438,45.2,0.424
0.03,861.5,27.1,0.546,0.417,45.1,0.381
0.04,855.4,26.8,0.542,0.392,44.9,0.341
0.05,846.3,26.5,0.536,0.365,44.6,0.301
0.06,837.1,26.3,0.531,0.338,44.3,0.262
0.07,830.2,26.2,0.526,0.319,44,0.233
0.08,827.6,26.2,0.525,0.316,43.8,0.225
0.09,825.1,26.1,0.524,0.313,43.5,0.216
0.1,822.6,26.1,0.522,0.31,43.3,0.208
0.11,821.8,26,0.521,0.301,43.2,0.193
0.12,821,25.9,0.521,0.292,43.1,0.179
0.13,820.3,25.7,0.52,0.283,42.9,0.164
0.14,819.9,25.6,0.52,0.278,42.9,0.154
0.15,819.8,25.4,0.52,0.275,42.8,0.147
0.16,819.6,25.3,0.52,0.272,42.8,0.139
0.17,817.4,25.2,0.519,0.267,42.8,0.132
0.18,811.3,25,0.515,0.258,42.8,0.127
0.19,805.1,24.9,0.511,0.249,42.8,0.121
0.2,799,24.8,0.507,0.24,42.8,0.115
0.21,788.4,24.7,0.5,0.24,42.7,0.113
0.22,777.8,24.6,0.493,0.24,42.6,0.11
0.23,767.2,24.4,0.486,0.24,42.4,0.108
0.24,762.7,24.3,0.483,0.238,42.3,0.101
0.25,761.1,24,0.482,0.235,42.1,0.0932
0.26,759.5,23.8,0.482,0.232,42,0.0849
0.27,758.5,23.4,0.481,0.23,41.9,0.0784
0.28,758.3,22.5,0.481,0.23,41.8,0.0751
0.29,758.2,21.6,0.481,0.23,41.7,0.0718
0.3,758.1,20.7,0.481,0.23,41.6,0.0685
0.31,752.7,20.5,0.477,0.23,41.5,0.0652
0.32,747.2,20.4,0.474,0.23,41.4,0.0619
0.33,741.8,20.3,0.47,0.23,41.2,0.0586
0.34,739.3,20.1,0.469,0.226,40.9,0.0526
0.35,738.4,19.9,0.468,0.22,40.5,0.0452
0.36,737.4,19.7,0.467,0.214,40.1,0.0378
0.37,736.4,19.5,0.467,0.209,39.8,0.0323
0.38,735.7,19.2,0.467,0.206,39.6,0.0307
0.39,734.9,19,0.466,0.203,39.5,0.029
0.4,734.1,18.7,0.466,0.2,39.4,0.0274
0.41,729.6,18.5,0.463,0.2,39.4,0.0266
0.42,725.2,18.2,0.46,0.2,39.3,0.0258
0.43,720.7,18,0.457,0.2,39.3,0.0249
0.44,716.9,17.9,0.455,0.198,39.2,0.0241
0.45,713.5,17.9,0.453,0.195,39,0.0233
0.46,710.1,17.8,0.45,0.192,38.8,0.0225
0.47,704.9,17.8,0.447,0.19,38.7,0.0219
0.48,696.1,17.8,0.441,0.19,38.7,0.0219
0.49,687.3,17.7,0.436,0.19,38.7,0.0219
0.5,678.5,17.7,0.43,0.19,38.7,0.0219
0.51,673.6,17.3,0.427,0.19,38.7,0.0211
0.52,668.7,16.9,0.424,0.19,38.6,0.0203
0.53,663.8,16.4,0.421,0.19,38.6,0.0195
0.54,658.1,16.3,0.417,0.188,38.5,0.0164
0.55,652,16.3,0.413,0.185,38.4,0.0123
0.56,645.9,16.2,0.41,0.182,38.3,0.00822
0.57,641.5,16,0.407,0.18,38.1,0.00548
0.58,640.5,15.6,0.406,0.18,37.9,0.00548
0.59,639.5,15.1,0.406,0.18,37.7,0.00548
0.6,638.5,14.6,0.405,0.18,37.5,0.00548
0.61,635,14.4,0.403,0.18,37.5,0.00384
0.62,631.5,14.3,0.401,0.18,37.4,0.00219
0.63,628,14.1,0.399,0.18,37.4,0.000548
0.64,617.8,14,0.392,0.178,37,0
0.65,604.3,13.8,0.384,0.175,36.3,0
0.66,590.8,13.7,0.375,0.172,35.7,0
0.67,580.4,13.6,0.368,0.17,35.1,0
0.68,576.4,13.5,0.365,0.17,34.4,0
0.69,572.3,13.4,0.363,0.17,33.7,0
0.7,568.3,13.3,0.36,0.17,33,0
0.71,567.2,13.2,0.359,0.17,32.7,0
0.72,566,13.1,0.359,0.17,32.4,0
0.73,564.9,12.9,0.358,0.17,32.1,0
0.74,555.2,12.7,0.352,0.17,31.9,0
0.75,541.3,12.5,0.344,0.17,31.8,0
0.76,527.4,12.3,0.335,0.17,31.6,0
0.77,517.4,12.1,0.329,0.17,31.5,0
0.78,515.1,12,0.327,0.17,31.4,0
0.79,512.9,11.9,0.326,0.17,31.4,0
0.8,510.7,11.8,0.324,0.17,31.3,0
0.81,497.1,11.6,0.315,0.17,31.1,0
0.82,483.6,11.4,0.307,0.17,31,0
0.83,470,11.3,0.298,0.17,30.9,0
0.84,448.4,10.9,0.284,0.17,30.7,0
0.85,422.7,10.5,0.268,0.17,30.6,0
0.86,397,10.1,0.252,0.17,30.4,0
0.87,378.2,9.79,0.24,0.169,30.3,0
0.88,373.2,9.69,0.237,0.166,30.2,0
0.89,368.1,9.6,0.233,0.163,30.1,0
0.9,363.1,9.5,0.23,0.16,30,0
0.91,317.5,8.76,0.201,0.16,29.6,0
0.92,272,8.03,0.172,0.16,29.3,0
0.93,226.4,7.29,0.144,0.16,28.9,0
0.94,202.3,6.83,0.128,0.16,28.7,0
0.95,188.9,6.51,0.12,0.16,28.6,0
0.96,175.4,6.18,0.112,0.16,28.4,0
0.97,157.4,5.53,0.1,0.16,28.3,0
0.98,130,4.24,0.0827,0.16,28.1,0
0.99,102.7,2.96,0.0653,0.16,28,0
1,75.37,1.67,0.0478,0.16,27.9,0
