Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,918,35.2,0.582,0.41,44.3,0.337
0.01,911.6,34.8,0.578,0.386,44.2,0.325
0.02,905.2,34.5,0.574,0.362,44.2,0.312
0.03,898.8,34.1,0.57,0.338,44.1,0.3
0.04,894.5,33.7,0.568,0.324,44.1,0.26
0.05,891.2,33.3,0.566,0.315,44,0.205
0.06,887.8,32.8,0.563,0.306,43.9,0.151
0.07,884.4,32.5,0.561,0.297,43.8,0.115
0.08,880.7,32.5,0.559,0.288,43.5,0.114
0.09,877,32.4,0.556,0.279,43.2,0.113
0.1,873.3,32.4,0.554,0.27,42.9,0.112
0.11,867.2,32.2,0.55,0.264,42.9,0.112
0.12,861.1,31.9,0.546,0.258,42.8,0.112
0.13,854.9,31.7,0.542,0.252,42.8,0.112
0.14,852.8,31.4,0.541,0.248,42.7,0.107
0.15,852.5,31.2,0.54,0.245,42.6,0.1
0.16,852.3,31,0.54,0.242,42.5,0.0926
0.17,851.9,30.8,0.54,0.238,42.4,0.0849
0.18,850.9,30.8,0.539,0.232,42.4,0.0767
0.19,850,30.7,0.539,0.226,42.4,0.0685
0.2,849,30.7,0.538,0.22,42.4,0.0603
0.21,847.9,30.6,0.537,0.217,42.4,0.0553
0.22,846.7,30.6,0.537,0.214,42.3,0.0504
0.23,845.6,30.5,0.536,0.211,42.3,0.0455
0.24,840.1,30.4,0.533,0.208,42.3,0.0416
0.25,832.5,30.1,0.528,0.205,42.3,0.0384
0.26,824.8,29.9,0.523,0.202,42.2,0.0351
0.27,819.2,29.5,0.52,0.2,42,0.0326
0.28,817.9,28.6,0.519,0.2,41.5,0.0318
0.29,816.5,27.8,0.518,0.2,40.9,0.031
0.3,815.1,26.9,0.517,0.2,40.4,0.0301
0.31,814,26.7,0.516,0.197,39.9,0.0301
0.32,812.9,26.5,0.516,0.194,39.4,0.0301
0.33,811.9,26.4,0.515,0.191,38.9,0.0301
0.34,810.2,25.9,0.514,0.19,38.4,0.0296
0.35,808.3,25.2,0.513,0.19,37.9,0.0288
0.36,806.3,24.5,0.512,0.19,37.4,0.0279
0.37,803.1,24.1,0.51,0.19,37,0.0268
0.38,797.6,23.9,0.506,0.19,36.8,0.0252
0.39,792,23.8,0.503,0.19,36.6,0.0236
0.4,786.4,23.6,0.499,0.19,36.4,0.0219
0.41,786,23.3,0.499,0.19,36.4,0.0219
0.42,785.6,23,0.498,0.19,36.4,0.0219
0.43,785.2,22.7,0.498,0.19,36.4,0.0219
0.44,783.9,22.5,0.497,0.188,36.1,0.0214
0.45,782,22.5,0.496,0.185,35.6,0.0205
0.46,780.2,22.4,0.495,0.182,35.2,0.0197
0.47,778.3,22.3,0.493,0.18,34.9,0.0184
0.48,776.1,22.2,0.492,0.18,34.8,0.0159
0.49,773.9,22.2,0.49,0.18,34.8,0.0134
0.5,771.7,22.1,0.489,0.18,34.7,0.011
0.51,771,21.8,0.489,0.177,34.5,0.0101
0.52,770.3,21.6,0.488,0.174,34.3,0.00932
0.53,769.5,21.3,0.488,0.171,34.2,0.00849
0.54,761.2,21.2,0.483,0.17,34,0.00767
0.55,749,21.1,0.475,0.17,33.9,0.00685
0.56,736.9,21,0.467,0.17,33.8,0.00603
0.57,728.3,20.8,0.462,0.17,33.7,0.00493
0.58,726.6,20.1,0.461,0.17,33.6,0.00329
0.59,724.9,19.4,0.46,0.17,33.5,0.00164
0.6,723.3,18.7,0.459,0.17,33.4,0
0.61,723.2,18.6,0.459,0.167,33.2,0
0.62,723.1,18.6,0.458,0.164,32.9,0
0.63,722.9,18.5,0.458,0.161,32.7,0
0.64,721,18.1,0.457,0.16,32.5,0
0.65,718.1,17.6,0.455,0.16,32.4,0
0.66,715.3,17,0.453,0.16,32.3,0
0.67,712,16.6,0.451,0.16,32.1,0
0.68,707.8,16.6,0.449,0.16,32,0
0.69,703.6,16.5,0.446,0.16,31.8,0
0.7,699.4,16.5,0.444,0.16,31.6,0
0.71,695,16.4,0.441,0.16,31.1,0
0.72,690.6,16.3,0.438,0.16,30.5,0
0.73,686.2,16.1,0.435,0.16,30,0
0.74,681.8,16,0.432,0.16,29.6,0
0.75,677.5,15.9,0.429,0.16,29.2,0
0.76,673.2,15.7,0.427,0.16,28.8,0
0.77,668.8,15.6,0.424,0.16,28.4,0
0.78,664.1,15.6,0.421,0.16,27.8,0
0.79,659.5,15.5,0.418,0.16,27.2,0
0.8,654.9,15.5,0.415,0.16,26.6,0
0.81,628.9,14.7,0.398,0.157,26.5,0
0.82,602.9,13.9,0.382,0.154,26.5,0
0.83,577,13.2,0.366,0.151,26.4,0
0.84,561,12.8,0.355,0.15,26.4,0
0.85,550,12.7,0.349,0.15,26.3,0
0.86,539.1,12.5,0.342,0.15,26.2,0
0.87,528,12.3,0.335,0.15,26.2,0
0.88,516.8,12.1,0.327,0.15,26.2,0
0.89,505.6,11.9,0.32,0.15,26.1,0
0.9,494.3,11.7,0.313,0.15,26.1,0
0.91,441.9,10.8,0.28,0.15,26,0
0.92,389.6,9.95,0.247,0.15,25.9,0
0.93,337.2,9.07,0.214,0.15,25.8,0
0.94,301.6,8.43,0.191,0.15,25.6,0
0.95,274.3,7.9,0.174,0.15,25.4,0
0.96,246.9,7.36,0.157,0.15,25.1,0
0.97,213.9,6.5,0.136,0.15,24.8,0
0.98,169.4,4.96,0.107,0.15,24.6,0
0.99,124.9,3.42,0.0792,0.15,24.4,0
1,80.45,1.88,0.051,0.15,24.2,0
