datetime,Year,Month,WaterYear,WaterMonth,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,31,0.476,0.196,0.281,17365.8,37.6,37.6,23.34,1,1,1,177.9,138.8,239.4,104.9,65.8,73,73,73,0,0,0,0.421,0.305,0.526,104.9,65.8,166.4,990,990,990,964.5,964.4,964.6,25.5,25.4,25.6,0.086,0.0722,0.108,0.00466,0.00134,0.0099,0.00018,0.000053,0.00039,0.175,0.105,0.285,0.0068,0.0041,0.011,25.34,25.08,25.4,0.925,0.89,0.944,0.966,0.96,0.973,0.893,0.854,0.919,24.14,14.58,38.64,23.34,14,37.6,0,0,0,0,0,0,0.13,0,0.195,0.41,0.59,0.41,36.5
728517600000,1993,2,1992,5,28,0.985,0.206,0.78,46731.4,116.9,116.9,69.54,3,1,1.8214285714285714,407.4,245.2,646.3,322.4,160.2,85,85,85,0,0,0,0.228,0.132,0.347,322.4,160.2,561.3,990,990,990,965.4,964.7,966.5,24.6,23.5,25.3,0.166,0.107,0.269,0.0596,0.00936,0.176,0.0025,0.00037,0.0075,0.41,0.253,0.64,0.017,0.01,0.027,24.18,22.87,25.05,0.947,0.925,0.959,0.975,0.97,0.98,0.924,0.898,0.94,40.25,26.66,52.71,39.01,25.86,48.2,0,0,0,0,0,0,0.386,0,0.205,0.21,0.79,0.21,47.4
730936800000,1993,3,1992,6,31,2.65,0.307,2.26,119114,192.8,192.8,160.1,4,3,3.5483870967741935,989.5,666.3,1438,874.7,559.3,114.8,107,129,31.39,0,209,0.121,0.0897,0.161,843.3,559.3,1100,990,990,990,967.8,966.6,969.3,22.2,20.7,23.4,0.517,0.273,0.867,0.387,0.175,0.648,0.018,0.0074,0.031,1.16,0.642,1.82,0.053,0.027,0.088,21.07,18.9,22.79,0.955,0.951,0.957,0.979,0.975,0.98,0.935,0.928,0.938,46.22,39.33,51.22,45.08,38.33,48.2,0,0,0,0,0,0,0.889,0,0.39,0.12,0.85,0.15,44.9
733615200000,1993,4,1992,7,30,4.34,0.384,2.85,130973,189.6,189.6,181.9,4,4,4,1673,1454,1819,1525,1306,148,148,148,425.1,206,571,0.089,0.0814,0.102,1100,1100,1100,990,990,990,970,969.3,970.5,20,19.5,20.7,0.917,0.882,0.926,0.648,0.648,0.648,0.032,0.031,0.033,1.87,1.83,1.87,0.094,0.089,0.096,18.09,17.61,18.83,0.951,0.95,0.952,0.98,0.98,0.98,0.932,0.931,0.933,46.4,45.12,48.37,45.48,44.22,47.41,0,0,0,0,0,0,1.01,0,1.49,0.088,0.66,0.34,30.2
736207200000,1993,5,1992,8,31,3.57,0.514,2.7,132552,192.8,192.8,178.2,4,3,3.903225806451613,1333,942,1714,1141,750,192,192,192,133.2,0,422,0.149,0.112,0.204,1008,750,1100,990,990,990,969,967.7,970.2,21,19.8,22.3,0.733,0.403,0.921,0.532,0.302,0.648,0.026,0.014,0.033,1.55,0.985,1.87,0.074,0.044,0.094,19.5,17.96,21.35,0.953,0.951,0.957,0.98,0.975,0.98,0.934,0.929,0.938,46.85,39.54,51.81,45.71,38.55,48.2,0,0,0,0,0,0,0.99,0,0.87,0.14,0.76,0.24,37.1
738885600000,1993,6,1992,9,30,1.99,0.417,1.58,88472.4,144.6,144.6,122.9,3,2,2.9,768.9,626.6,925.8,607.9,465.6,161,161,161,0,0,0,0.212,0.174,0.257,607.9,465.6,764.8,990,990,990,967,966.4,967.6,23,22.4,23.6,0.309,0.227,0.414,0.208,0.119,0.309,0.0091,0.005,0.014,0.744,0.54,1.01,0.032,0.023,0.045,22.28,21.39,22.99,0.954,0.946,0.957,0.978,0.97,0.98,0.933,0.917,0.938,43.83,35.02,51.95,42.57,33.97,48.2,0,0,0,0,0,0,0.683,0,0.41,0.21,0.79,0.21,44.5
741477600000,1993,7,1992,10,31,1.37,0.454,0.919,54182.8,96.4,96.4,72.83,2,2,2,512.8,427.3,617.6,343.3,241.3,169.5,135,186,0,0,0,0.339,0.219,0.435,343.3,241.3,482.6,990,990,990,965.9,965.5,966.4,24.1,23.6,24.5,0.181,0.145,0.234,0.0612,0.0163,0.127,0.0026,0.00066,0.0054,0.416,0.267,0.629,0.017,0.011,0.027,23.68,23,24.21,0.945,0.927,0.958,0.973,0.97,0.98,0.92,0.899,0.939,37.6,26.55,52.04,36.41,25.75,48.2,0,0,0,0,0,0,0.405,0,0.451,0.33,0.67,0.33,39.5
744156000000,1993,8,1992,11,31,0.952,0.415,0.537,32813.6,57.52,57.52,44.1,2,1,1.2258064516129032,355.6,302.9,422.6,200.6,147.9,155,155,155,0,0,0,0.44,0.367,0.512,200.6,147.9,267.6,990,990,990,965.2,964.9,965.5,24.8,24.5,25.1,0.128,0.109,0.152,0.0132,0.00832,0.0253,0.00053,0.00033,0.001,0.316,0.257,0.408,0.013,0.01,0.017,24.51,24.2,24.83,0.945,0.925,0.959,0.975,0.97,0.98,0.922,0.897,0.939,39.21,26.03,52.58,38.01,25.25,48.2,0,0,0,0,0,0,0.245,0,0.415,0.44,0.56,0.44,34.5
746834400000,1993,9,1992,12,30,0.661,0.306,0.356,21993.9,40.85,40.85,30.55,1,1,1,255.2,227.4,298.8,137.2,109.4,118,118,118,0,0,0,0.466,0.395,0.519,137.2,109.4,180.8,990,990,990,964.7,964.6,964.9,25.3,25.1,25.4,0.102,0.0918,0.117,0.00741,0.00505,0.0111,0.00029,0.0002,0.00044,0.237,0.187,0.315,0.0094,0.0074,0.013,25.06,24.79,25.25,0.932,0.918,0.949,0.971,0.97,0.98,0.905,0.891,0.93,31.45,24.87,41.7,30.55,24.12,40.85,0,0,0,0,0,0,0.17,0,0.305,0.46,0.54,0.46,33.3
749426400000,1993,10,1993,1,31,0.528,0.237,0.291,13169,28.68,28.68,17.7,1,1,1,197.1,174.1,225.5,108.6,93.2,88.48,73,97,0,0,0,0.448,0.388,0.51,108.6,93.2,128.5,990,990,990,964.4,964.4,964.6,25.6,25.4,25.6,0.0889,0.0843,0.0968,0.00498,0.00367,0.00667,0.00019,0.00014,0.00026,0.183,0.156,0.219,0.0072,0.0061,0.0086,25.37,25.23,25.43,0.653,0,0.93,0.688,0,0.97,0.633,0,0.902,18.25,0,29.56,17.7,0,28.68,0,9,0,0,0.29,0,0.0983,0.29,0.237,0.45,0.55,0.45,24.9
