month,1.00,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.80,0.79,0.78,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.70,0.69,0.68,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.60,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.50,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.40,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.30,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.20,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.10,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00
1,133210,132940,131510,131250,125070,124430,123530,122610,122110,121940,117140,115510,114040,113390,113220,113000,110390,109090,108220,107490,106500,106200,106100,104350,103420,101870,101220,100640,99954,96801,95587,94574,94107,94063,93471,92617,92222,92098,92009,91770,91386,90707,89937,89465,88980,87569,86622,85198,83907,83552,82482,81584,81295,81076,80713,80302,80028,79721,79608,79425,79132,78611,77994,77698,77648,77558,77311,76980,76708,76640,76220,75051,74390,74218,73917,73098,72889,72497,72166,72017,71517,71301,70943,70327,69849,69502,68789,66661,65935,64796,64388,62934,62429,62038,61021,59926,56893,55805,55642,48817,42042
2,131460,127400,126920,125450,125370,125240,125020,124290,123790,123000,122690,121520,121090,120510,119310,118870,116740,116170,115810,115730,115260,114940,114840,114760,114450,114050,113720,113620,113560,113500,113280,112330,111830,111730,111500,111280,110650,109710,109100,108710,107960,107530,107390,106350,105570,105050,104310,103910,103740,103640,103500,103080,102340,101690,101370,101150,100980,100740,100290,99994,99879,99817,99708,99365,98775,98083,97713,97615,97315,96839,96286,95043,94524,94375,93845,93201,92286,90650,89732,89437,88845,88059,87867,87762,87727,87603,87034,86193,85833,83873,82905,80014,79247,79223,79069,77791,70578,65056,57181,55272,5029
3,140080,137950,137380,137140,136720,135980,135860,135750,134070,133790,133350,133110,133050,132320,132060,131580,131000,130210,129700,129140,128800,126850,126270,126130,125740,125180,124680,124330,123570,122550,122210,122030,121560,121240,121120,120660,120280,120020,119810,119580,119150,117530,116370,116010,115830,115590,115320,115180,115070,115010,114830,114590,114490,114270,113950,113260,112480,112330,111890,111310,110520,109510,109220,108660,108200,107830,107290,106510,105820,104740,104010,102720,101900,100430,99467,98219,97206,97068,96602,95343,93763,91817,90794,88761,86112,85855,84651,82648,82369,82184,81661,78911,76120,65569,44374,24156,9040.6,6811.4,2235.5,2018.2,0
4,138820,138820,137800,137750,137420,136580,136300,136050,135870,133990,133030,132660,132060,131480,130620,129710,128890,126960,126240,125440,124200,122800,120520,119480,119010,118730,117600,116870,116730,115840,114710,112850,111840,111660,111390,109810,109020,108920,108410,108110,107120,106160,105820,105630,105400,104970,104640,104480,104380,104310,104180,104100,103520,102870,102800,102690,101800,100700,100530,100230,99937,99299,98297,98146,97916,97896,97843,97224,96056,95895,95504,95203,94114,91864,90081,86606,86144,85388,84650,84532,83995,82511,82179,81103,80416,77384,76776,75125,74826,74436,73261,68658,65683,54953,54553,48643,33763,31396,13181,0,0
5,142460,142220,142030,141380,139320,138180,137770,135760,135580,135460,135260,135150,135080,134910,134740,134680,133510,133280,133170,132480,131990,131750,131040,130620,130240,129390,129070,128930,128550,128410,127790,127440,127260,125590,124560,123980,123600,123390,122910,122240,121700,121380,121190,121080,121020,120870,120590,120140,119660,119470,119460,119430,119220,118550,117920,117780,117520,117030,116790,116700,116450,116130,115780,115500,115200,114630,114050,113570,113530,113180,112450,112070,111190,110810,109370,106960,106580,105650,104910,104750,104130,103840,103520,102840,101890,101260,100120,98557,98071,96890,96419,92366,91984,91811,91375,91023,88565,86645,85975,63567,35887
6,131120,129580,129440,129100,128960,128770,128680,128350,128260,128050,127680,127550,127310,126950,126830,126710,126650,126600,126520,126320,125940,125780,125730,125600,125540,125530,125510,125510,125480,125270,125150,124970,124820,124570,123920,123600,123510,123200,123030,122760,122500,122300,122160,121610,121100,120970,120890,120190,119500,118970,118440,118020,117470,117190,116900,116360,115990,115790,115580,114740,113400,112400,111550,110660,110440,110160,109510,109050,108470,107390,107350,107230,106720,104420,100660,99483,99149,98550,97567,96659,96057,94625,89404,87577,86384,86120,84299,78959,76515,76233,75759,73710,71167,68787,55380,53141,52114,46161,38478,36189,33276
7,127080,123630,110850,110250,108210,107890,103190,102590,102020,95218,93752,92641,90412,89570,88300,87405,86912,86435,86159,84420,83680,81636,80864,79402,78539,77586,75882,74723,73908,73574,73262,72658,70649,69514,69367,68840,68127,67811,67647,67527,67443,67145,66664,66329,66187,66100,63985,61985,61252,60740,60456,59606,57561,55982,55649,55267,55133,54867,54510,54109,53701,53167,52679,52508,52381,52256,52140,52083,51927,51773,51694,51233,50383,50226,50003,49564,49342,49101,48373,48227,48157,48060,47639,46818,44603,43994,43739,43470,42820,42477,41754,41305,40607,37943,36894,36651,35779,35313,28084,24124,22320
8,78090,74535,72364,59747,57955,56875,55687,55215,54772,53937,53435,52837,51625,50139,49003,48754,48710,48094,47670,47596,46946,45827,44909,44232,43990,43902,43041,42057,41792,41272,41052,40991,40781,40384,40055,39956,39694,39277,38985,38815,38612,38469,38405,38308,38051,37663,37430,37368,37322,37052,36455,35835,35465,35148,34777,34375,33918,33654,33512,33388,33313,33255,33086,32873,32764,32660,32500,32133,31915,31859,31707,31559,31418,31203,30781,30693,30674,30633,30562,30464,30146,29950,29826,29801,29686,29470,29048,29026,29000,28922,28727,28670,28334,28096,26758,26649,25564,24644,21934,10917,9321.3
9,55547,51989,45079,43802,42277,41675,40734,40637,40015,37603,37058,36746,36546,35775,34902,34648,34351,33758,33418,32286,31854,31794,31487,31355,31062,30700,30582,30537,30495,30240,30059,29730,29501,29084,28769,28408,28080,27854,27555,27419,27206,27061,27048,26944,26739,26605,26457,26347,26314,26285,26077,25548,25137,24929,24731,24588,24316,24035,23757,23478,23447,23339,23215,23161,23113,23060,22919,22778,22762,22730,22650,22616,22595,22567,22525,22440,22412,22372,22263,22109,21925,21412,21208,20941,20806,20792,20712,20635,20505,20262,19712,19598,19054,18980,18876,18735,17506,17022,15780,13088,12254
