Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,921.2,34.7,0.584,0.42,44.8,0.392
0.01,915.6,34,0.58,0.399,44.7,0.365
0.02,910,33.3,0.577,0.378,44.7,0.339
0.03,904.4,32.6,0.573,0.357,44.6,0.313
0.04,896.8,32.3,0.568,0.342,44.6,0.268
0.05,888.4,32.1,0.563,0.33,44.6,0.215
0.06,879.9,31.9,0.558,0.318,44.6,0.162
0.07,874,31.8,0.554,0.305,44.5,0.125
0.08,873.4,31.7,0.554,0.29,44,0.123
0.09,872.7,31.7,0.553,0.275,43.6,0.12
0.1,872.1,31.6,0.553,0.26,43.1,0.118
0.11,864.7,31.4,0.548,0.26,43,0.11
0.12,857.3,31.2,0.543,0.26,43,0.103
0.13,849.9,31,0.539,0.26,42.9,0.0956
0.14,846.5,30.8,0.536,0.252,42.9,0.0932
0.15,845,30.7,0.536,0.24,42.8,0.0932
0.16,843.6,30.6,0.535,0.228,42.7,0.0932
0.17,842.5,30.5,0.534,0.219,42.6,0.0921
0.18,841.8,30.4,0.534,0.216,42.5,0.0888
0.19,841.1,30.4,0.533,0.213,42.3,0.0855
0.2,840.4,30.3,0.533,0.21,42.1,0.0822
0.21,831.1,30.1,0.527,0.21,42.1,0.0732
0.22,821.9,29.9,0.521,0.21,42,0.0641
0.23,812.6,29.8,0.515,0.21,42,0.0551
0.24,809.3,29.7,0.513,0.21,41.6,0.0471
0.25,809,29.6,0.513,0.21,41,0.0397
0.26,808.7,29.5,0.513,0.21,40.5,0.0323
0.27,808.1,29.1,0.513,0.209,40.1,0.0274
0.28,807.1,28,0.512,0.206,40.1,0.0274
0.29,806,26.8,0.511,0.203,40.1,0.0274
0.3,804.9,25.7,0.51,0.2,40.1,0.0274
0.31,800.7,25.1,0.508,0.2,39.4,0.0266
0.32,796.6,24.6,0.505,0.2,38.6,0.0258
0.33,792.4,24,0.503,0.2,37.8,0.0249
0.34,791,23.7,0.502,0.198,37.4,0.0247
0.35,791,23.6,0.502,0.195,37,0.0247
0.36,790.9,23.6,0.502,0.192,36.7,0.0247
0.37,790.6,23.4,0.502,0.19,36.5,0.0247
0.38,789.8,23,0.501,0.19,36.4,0.0247
0.39,788.9,22.6,0.501,0.19,36.3,0.0247
0.4,788.1,22.2,0.5,0.19,36.2,0.0247
0.41,783.2,22.2,0.497,0.19,36.1,0.023
0.42,778.3,22.1,0.493,0.19,36,0.0214
0.43,773.4,22.1,0.49,0.19,35.9,0.0197
0.44,771.3,22,0.489,0.188,35.9,0.017
0.45,770.6,21.9,0.488,0.185,35.8,0.0137
0.46,769.9,21.8,0.488,0.182,35.8,0.0104
0.47,768.9,21.6,0.488,0.18,35.8,0.00822
0.48,767.4,21.2,0.487,0.18,35.6,0.00822
0.49,766,20.9,0.486,0.18,35.5,0.00822
0.5,764.5,20.5,0.485,0.18,35.4,0.00822
0.51,758,20.5,0.481,0.18,35.1,0.00658
0.52,751.6,20.5,0.477,0.18,34.9,0.00493
0.53,745.1,20.5,0.472,0.18,34.6,0.00329
0.54,738.1,20.4,0.468,0.178,34.5,0.00274
0.55,730.8,20.3,0.463,0.175,34.4,0.00274
0.56,723.4,20.3,0.459,0.172,34.4,0.00274
0.57,718.1,20.1,0.456,0.17,34.4,0.00247
0.58,716.8,19.7,0.455,0.17,34.2,0.00164
0.59,715.5,19.4,0.454,0.17,34,0.000822
0.6,714.2,19,0.453,0.17,33.9,0
0.61,711.7,18.8,0.452,0.17,33.9,0
0.62,709.1,18.6,0.45,0.17,33.8,0
0.63,706.6,18.4,0.449,0.17,33.8,0
0.64,701.2,18.2,0.445,0.17,33.5,0
0.65,694.5,18,0.441,0.17,33.1,0
0.66,687.8,17.7,0.436,0.17,32.7,0
0.67,683.3,17.4,0.433,0.169,32.4,0
0.68,683.1,17,0.433,0.166,32.4,0
0.69,682.9,16.5,0.433,0.163,32.3,0
0.7,682.8,16,0.433,0.16,32.3,0
0.71,679.5,15.7,0.431,0.16,31.9,0
0.72,676.1,15.4,0.429,0.16,31.5,0
0.73,672.8,15.1,0.427,0.16,31.1,0
0.74,663.1,14.8,0.421,0.16,30.5,0
0.75,650.3,14.6,0.412,0.16,29.7,0
0.76,637.5,14.3,0.404,0.16,28.9,0
0.77,626.3,14.1,0.397,0.16,28.3,0
0.78,618.7,14.1,0.393,0.16,27.9,0
0.79,611,14,0.388,0.16,27.6,0
0.8,603.3,14,0.383,0.16,27.2,0
0.81,603.1,13.8,0.383,0.16,27.1,0
0.82,602.9,13.7,0.382,0.16,27.1,0
0.83,602.7,13.6,0.382,0.16,27,0
0.84,585.1,13.2,0.371,0.16,27,0
0.85,558.9,12.8,0.355,0.16,26.9,0
0.86,532.6,12.3,0.338,0.16,26.8,0
0.87,512.4,12,0.325,0.16,26.8,0
0.88,504.4,11.8,0.32,0.16,26.8,0
0.89,496.3,11.7,0.315,0.16,26.7,0
0.9,488.3,11.6,0.31,0.16,26.7,0
0.91,426.3,10.6,0.27,0.157,26.5,0
0.92,364.2,9.54,0.231,0.154,26.2,0
0.93,302.2,8.51,0.191,0.151,26,0
0.94,269.5,7.91,0.17,0.15,25.9,0
0.95,251.5,7.52,0.159,0.15,25.9,0
0.96,233.5,7.12,0.148,0.15,25.8,0
0.97,207.2,6.37,0.131,0.15,25.7,0
0.98,164.2,4.9,0.104,0.15,25.2,0
0.99,121.2,3.42,0.0767,0.15,24.8,0
1,78.16,1.95,0.0496,0.15,24.3,0
