Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0.46,456,71.5,52900,24.8,332,24.5,0.922,0.407,0.29,0.69,0.34,40.2,0
0.47,440,67.9,50500,24.7,316,24.4,0.922,0.385,0.29,0.69,0.333,39.8,0
0.48,431,66.4,47900,24.6,307,24.3,0.922,0.367,0.28,0.68,0.33,39.6,0
0.49,427,63.8,46600,24.6,293,24.3,0.921,0.36,0.28,0.68,0.33,39.4,0
0.5,415,61.7,45700,24.5,285,24.2,0.921,0.355,0.27,0.67,0.33,39.3,0
0.51,401,58,43100,24.5,267,24.1,0.92,0.344,0.26,0.67,0.32,39.2,0
0.52,397,55,41000,24.5,250,24.1,0.92,0.339,0.25,0.67,0.32,39,0
0.53,375,53.7,39900,24.4,245,24,0.92,0.337,0.24,0.667,0.31,38.9,0
0.54,354,52.6,39100,24.3,241,23.9,0.92,0.328,0.24,0.66,0.31,38.9,0
0.55,346,51.5,38300,24.3,237,23.9,0.919,0.326,0.24,0.655,0.31,38.7,0
0.56,339,50.8,37800,24.3,231,23.9,0.919,0.325,0.23,0.65,0.31,38.4,0
0.57,322,49.1,36500,24.2,223,23.8,0.919,0.321,0.23,0.644,0.3,38.2,0
0.58,317,47,34700,24.2,212,23.7,0.919,0.319,0.22,0.64,0.29,38,0
0.59,316,45.9,33600,24.1,206,23.6,0.918,0.317,0.21,0.63,0.29,37.8,0
0.6,306,45,33400,24,202,23.4,0.918,0.314,0.21,0.63,0.286,37.6,0
0.61,300,44,32700,23.9,199,23.4,0.918,0.311,0.2,0.63,0.28,37.5,0
0.62,293,42.5,31600,23.8,191,23.2,0.917,0.309,0.2,0.62,0.274,37,0
0.63,287,41.9,31200,23.7,185,23.2,0.917,0.304,0.2,0.62,0.27,36.6,0
0.64,276,41.2,30700,23.7,184,23.1,0.916,0.296,0.19,0.612,0.27,36.4,0
0.65,273,39.8,29600,23.6,178,23,0.915,0.291,0.19,0.61,0.26,36.2,0
0.66,268,38,28200,23.5,170,22.9,0.915,0.288,0.19,0.61,0.26,36,0
0.67,264,36.9,27100,23.4,164,22.8,0.914,0.285,0.18,0.605,0.25,35.8,0
0.68,258,36.5,26700,23.3,163,22.7,0.914,0.281,0.18,0.6,0.249,35.7,0
0.69,251,36,26400,23.2,160,22.6,0.913,0.271,0.17,0.6,0.24,35.4,0
0.7,247,35.4,26000,23.2,157,22.5,0.913,0.268,0.17,0.6,0.24,35.4,0
0.71,244,34.8,25200,23.1,155,22.4,0.911,0.261,0.16,0.59,0.23,35.2,0
0.72,240,34,24600,23.1,151,22.3,0.91,0.258,0.16,0.59,0.23,34.9,0
0.73,235,32.9,23900,22.9,147,22.1,0.909,0.254,0.16,0.58,0.23,34.5,0
0.74,234,32.5,23600,22.7,145,21.8,0.908,0.245,0.16,0.58,0.22,34.3,0
0.75,232,31.8,23200,22.6,142,21.6,0.907,0.243,0.15,0.57,0.22,34.1,0
0.76,229,31.4,22700,22.3,140,21.2,0.907,0.24,0.15,0.57,0.22,33.7,0
0.77,223,30.8,22500,22.2,139,21.2,0.905,0.238,0.15,0.57,0.21,33.6,0
0.78,221,30.3,22200,22.1,137,21.1,0.904,0.235,0.14,0.57,0.21,33.4,0
0.79,217,30,22000,22.1,135,21,0.904,0.23,0.14,0.564,0.21,32.9,0
0.8,215,29.8,21500,22,134,20.8,0.902,0.228,0.14,0.56,0.2,32.4,0
0.81,213,28.8,20800,21.7,130,20.5,0.899,0.22,0.14,0.56,0.2,31,0
0.82,208,28,20600,21.7,128,20.3,0.897,0.215,0.13,0.56,0.2,29.3,0
0.83,201,27.7,20100,21.5,125,20,0.895,0.212,0.13,0.56,0.19,27.4,0
0.84,199,27,19600,21.2,123,19.7,0.893,0.208,0.13,0.55,0.19,26.7,0
0.85,194,25.9,19100,21.1,121,19.6,0.892,0.202,0.12,0.55,0.19,25.8,0
0.86,190,25.2,18700,21,116,19.4,0.891,0.195,0.12,0.54,0.18,24.9,0
0.87,187,24.1,17600,20.7,114,19.1,0.891,0.191,0.12,0.54,0.177,24.4,0
0.88,182,22.5,16700,20.4,111,18.6,0.89,0.187,0.11,0.53,0.17,24,0
0.89,176,22.3,16100,20.1,109,18.4,0.888,0.182,0.11,0.53,0.16,22.8,0
0.9,173,21.1,15300,19.6,103,17.8,0.877,0.169,0.109,0.519,0.16,21.2,0
0.91,169,20.5,15000,19.4,101,17.5,0.871,0.167,0.1,0.5,0.153,19.9,0
0.92,167,19.9,14600,19.1,99.3,17.2,0.806,0.166,0.0997,0.48,0.15,19.1,0
0.93,156,19.5,14100,18.9,95.9,17.1,0.691,0.158,0.096,0.47,0.15,18.2,0
0.94,152,17.6,13100,18.8,90.6,16.9,0.633,0.146,0.0921,0.45,0.15,16,0
0.95,142,15,11100,18.5,87.8,16.6,0.606,0.142,0.087,0.42,0.14,14,0
0.96,139,9.24,6650,18.1,76.2,16.3,0.453,0.124,0.084,0.4,0.14,12.7,0
0.97,131,8.09,5870,17.9,61.1,16,0.283,0.106,0.0805,0.36,0.13,11.1,0
0.98,115,1.01,733,17.2,38,15.4,0.0616,0.0859,0.079,0.285,0.13,2.9,0
0.99,101,0,0,16.5,5.35,14.7,0,0.0725,0.0746,0.049,0.12,0,0
1,73.7,0,0,15.3,0,13.4,0,0.0708,0.068,0,0.11,0,0
