Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,920.5,36.5,0.584,0.41,44.4,0.337
0.01,914.4,36.3,0.58,0.383,44.3,0.327
0.02,908.3,36.1,0.576,0.356,44.2,0.317
0.03,902.1,36,0.572,0.329,44.1,0.307
0.04,899.4,35.7,0.571,0.314,44,0.266
0.05,898.4,35.4,0.57,0.305,44,0.208
0.06,897.3,35.1,0.569,0.296,43.9,0.151
0.07,894.9,34.7,0.568,0.286,43.8,0.112
0.08,889.8,34.2,0.565,0.274,43.8,0.11
0.09,884.7,33.7,0.561,0.262,43.8,0.108
0.1,879.6,33.2,0.558,0.25,43.8,0.107
0.11,873.6,33,0.554,0.247,43.6,0.105
0.12,867.5,32.8,0.55,0.244,43.3,0.104
0.13,861.5,32.6,0.546,0.241,43.1,0.102
0.14,859.5,32.5,0.545,0.24,43,0.101
0.15,859.5,32.5,0.545,0.24,43,0.101
0.16,859.4,32.4,0.545,0.24,42.9,0.101
0.17,858.8,32.3,0.545,0.236,42.8,0.0975
0.18,857,32,0.543,0.224,42.6,0.086
0.19,855.1,31.7,0.542,0.212,42.4,0.0745
0.2,853.3,31.4,0.541,0.2,42.2,0.063
0.21,850.2,31.3,0.539,0.2,41.9,0.0556
0.22,847.2,31.2,0.537,0.2,41.5,0.0482
0.23,844.1,31.1,0.536,0.2,41.2,0.0408
0.24,842.1,31,0.534,0.2,41.1,0.0373
0.25,840.7,31,0.534,0.2,41,0.0356
0.26,839.2,30.9,0.533,0.2,41,0.034
0.27,837.2,30.5,0.531,0.2,40.9,0.0326
0.28,834.1,29.8,0.529,0.2,40.4,0.0318
0.29,831.1,29,0.527,0.2,40,0.031
0.3,828,28.3,0.525,0.2,39.6,0.0301
0.31,827.1,28.1,0.524,0.197,39.2,0.0301
0.32,826.3,27.9,0.524,0.194,38.8,0.0301
0.33,825.4,27.8,0.523,0.191,38.3,0.0301
0.34,822.6,27.4,0.521,0.188,37.9,0.0301
0.35,818.8,26.9,0.519,0.185,37.5,0.0301
0.36,814.9,26.4,0.517,0.182,37.2,0.0301
0.37,811.5,25.9,0.514,0.18,36.9,0.0296
0.38,809,25.5,0.513,0.18,36.8,0.0279
0.39,806.4,25,0.512,0.18,36.7,0.0263
0.4,803.8,24.5,0.51,0.18,36.6,0.0247
0.41,803.2,24.2,0.509,0.18,36.6,0.023
0.42,802.5,24,0.509,0.18,36.5,0.0214
0.43,801.9,23.7,0.508,0.18,36.5,0.0197
0.44,800.7,23.4,0.507,0.18,36.2,0.0181
0.45,799.2,23.1,0.506,0.18,35.8,0.0164
0.46,797.6,22.9,0.506,0.18,35.4,0.0148
0.47,795.2,22.7,0.504,0.18,35.1,0.0137
0.48,790.8,22.7,0.501,0.18,34.9,0.0137
0.49,786.5,22.6,0.499,0.18,34.8,0.0137
0.5,782.2,22.6,0.496,0.18,34.6,0.0137
0.51,781.1,22.4,0.495,0.177,34.5,0.0137
0.52,779.9,22.2,0.495,0.174,34.4,0.0137
0.53,778.8,22,0.494,0.171,34.2,0.0137
0.54,771.6,21.7,0.49,0.17,33.9,0.011
0.55,761.4,21.3,0.483,0.17,33.5,0.00685
0.56,751.2,20.9,0.476,0.17,33.1,0.00274
0.57,744.4,20.6,0.472,0.17,32.8,0
0.58,744.2,20.3,0.472,0.17,32.7,0
0.59,744.1,20.1,0.472,0.17,32.6,0
0.6,744,19.8,0.472,0.17,32.5,0
0.61,739.2,19.7,0.469,0.167,32.2,0
0.62,734.3,19.6,0.466,0.164,31.9,0
0.63,729.5,19.5,0.463,0.161,31.6,0
0.64,727.7,19.2,0.462,0.16,31.4,0
0.65,727.4,18.6,0.462,0.16,31.1,0
0.66,727.1,18.1,0.461,0.16,30.9,0
0.67,726.9,17.8,0.461,0.16,30.7,0
0.68,726.9,17.8,0.461,0.16,30.6,0
0.69,726.8,17.7,0.461,0.16,30.4,0
0.7,726.8,17.7,0.461,0.16,30.2,0
0.71,724.1,17.3,0.459,0.16,29.7,0
0.72,721.3,16.9,0.457,0.16,29.1,0
0.73,718.6,16.5,0.456,0.16,28.6,0
0.74,715.2,16.4,0.453,0.158,28.4,0
0.75,711.5,16.4,0.451,0.155,28.4,0
0.76,707.9,16.4,0.449,0.152,28.3,0
0.77,703.2,16.4,0.446,0.15,28.1,0
0.78,696.6,16.3,0.441,0.15,27.5,0
0.79,690.1,16.3,0.437,0.15,26.9,0
0.8,683.5,16.2,0.433,0.15,26.3,0
0.81,650.6,15.3,0.412,0.15,26.2,0
0.82,617.8,14.3,0.392,0.15,26.1,0
0.83,585,13.4,0.371,0.15,25.9,0
0.84,568.5,13,0.36,0.15,25.8,0
0.85,560.2,12.9,0.355,0.15,25.6,0
0.86,551.9,12.8,0.35,0.15,25.4,0
0.87,544.1,12.6,0.345,0.15,25.3,0
0.88,537,12.5,0.34,0.15,25.2,0
0.89,530,12.3,0.336,0.15,25.1,0
0.9,523,12.2,0.332,0.15,25,0
0.91,465.5,11.2,0.295,0.15,24.9,0
0.92,408,10.3,0.259,0.15,24.7,0
0.93,350.5,9.29,0.222,0.15,24.6,0
0.94,310.9,8.58,0.197,0.148,24.4,0
0.95,280.3,7.99,0.178,0.145,24.4,0
0.96,249.7,7.39,0.158,0.142,24.3,0
0.97,214.7,6.49,0.136,0.14,24.1,0
0.98,170.9,4.96,0.108,0.14,23.9,0
0.99,127.1,3.42,0.0805,0.14,23.7,0
1,83.35,1.89,0.0529,0.14,23.5,0
