date,flow,datetime,conversionFactor,exceedance
1924-10-01,100,-1428019200000,1.114074748748819,0.001
1924-10-02,100,-1427932800000,1.114074748748819,0.001
1924-10-03,100,-1427846400000,1.114074748748819,0.001
1924-10-04,100,-1427760000000,1.114074748748819,0.001
1924-10-05,100,-1427673600000,1.114074748748819,0.001
1924-10-06,100,-1427587200000,1.114074748748819,0.001
1924-10-07,100,-1427500800000,1.114074748748819,0.001
1924-10-08,100,-1427414400000,1.114074748748819,0.001
1924-10-09,100,-1427328000000,1.114074748748819,0.001
1924-10-10,100,-1427241600000,1.114074748748819,0.001
1924-10-11,100,-1427155200000,1.114074748748819,0.001
1924-10-12,100,-1427068800000,1.114074748748819,0.001
1924-10-13,100,-1426982400000,1.114074748748819,0.001
1924-10-14,100,-1426896000000,1.114074748748819,0.001
1924-10-15,100,-1426809600000,1.114074748748819,0.001
1924-10-16,100,-1426723200000,1.114074748748819,0.001
1924-10-17,100,-1426636800000,1.114074748748819,0.001
1924-10-18,100,-1426550400000,1.114074748748819,0.001
1924-10-19,100,-1426464000000,1.114074748748819,0.001
1924-10-20,100,-1426377600000,1.114074748748819,0.001
1924-10-21,100,-1426291200000,1.114074748748819,0.001
1924-10-22,100,-1426204800000,1.114074748748819,0.001
1924-10-23,100,-1426118400000,1.114074748748819,0.001
1924-10-24,100,-1426032000000,1.114074748748819,0.001
1924-10-25,100,-1425945600000,1.114074748748819,0.001
1924-10-26,100,-1425859200000,1.114074748748819,0.001
1924-10-27,100,-1425772800000,1.114074748748819,0.001
1924-10-28,100,-1425686400000,1.114074748748819,0.001
1924-10-29,100,-1425600000000,1.114074748748819,0.001
1924-10-30,100,-1425513600000,1.114074748748819,0.001
1924-10-31,100,-1425427200000,1.114074748748819,0.001
1924-11-01,109.1401,-1425340800000,1.1198928758356075,0.002
1924-11-02,111.1589,-1425254400000,1.1198928758356075,0.002
1924-11-03,111.1589,-1425168000000,1.1198928758356075,0.002
1924-11-04,113.2011,-1425081600000,1.1198928758356075,0.002
1924-11-05,115.2667,-1424995200000,1.092787998520553,0.003
1924-11-06,115.2667,-1424908800000,1.092787998520553,0.003
1924-11-07,115.2667,-1424822400000,1.092787998520553,0.003
1924-11-08,115.2667,-1424736000000,1.092787998520553,0.003
1924-11-09,115.2667,-1424649600000,1.092787998520553,0.003
1924-11-10,115.2667,-1424563200000,1.092787998520553,0.003
1924-11-11,115.2667,-1424476800000,1.092787998520553,0.003
1924-11-12,117.3559,-1424390400000,1.092787998520553,0.003
1924-11-13,119.4689,-1424304000000,1.092787998520553,0.003
1924-11-14,121.6056,-1424217600000,1.092787998520553,0.003
1924-11-15,125.951,-1424131200000,1.092787998520553,0.003
1924-11-16,128.1598,-1424044800000,1.0825706587532284,0.004
1924-11-17,128.1598,-1423958400000,1.0825706587532284,0.004
1924-11-18,128.1598,-1423872000000,1.0825706587532284,0.004
1924-11-19,128.1598,-1423785600000,1.0825706587532284,0.004
1924-11-20,128.1598,-1423699200000,1.0825706587532284,0.004
1924-11-21,132.6503,-1423612800000,1.0825706587532284,0.004
1924-11-22,134.9323,-1423526400000,1.0772136584155745,0.005
1924-11-23,132.6503,-1423440000000,1.0825706587532284,0.004
1924-11-24,132.6503,-1423353600000,1.0825706587532284,0.004
1924-11-25,132.6503,-1423267200000,1.0825706587532284,0.004
1924-11-26,132.6503,-1423180800000,1.0825706587532284,0.004
1924-11-27,134.9323,-1423094400000,1.0772136584155745,0.005
1924-11-28,134.9323,-1423008000000,1.0772136584155745,0.005
1924-11-29,134.9323,-1422921600000,1.0772136584155745,0.005
1924-11-30,144.3068,-1422835200000,1.0865562955647188,0.006
1924-12-01,144.3068,-1422748800000,1.0865562955647188,0.006
1924-12-02,149.1437,-1422662400000,1.0630141605679992,0.008
1924-12-03,156.5885,-1422576000000,1.0617928868253768,0.011
1924-12-04,159.1211,-1422489600000,1.0632990263473818,0.012
1924-12-05,164.2633,-1422403200000,1.0656295515099354,0.015
1924-12-06,164.2633,-1422316800000,1.0656295515099354,0.015
1924-12-07,172.1708,-1422230400000,1.0444657505684978,0.018
1924-12-08,177.5733,-1422144000000,1.046208402091609,0.021
1924-12-09,185.8753,-1422057600000,1.0287509810756195,0.026
1924-12-10,185.8753,-1421971200000,1.0287509810756195,0.026
1924-12-11,185.8753,-1421884800000,1.0287509810756195,0.026
1924-12-12,188.6959,-1421798400000,1.0242655356741182,0.028
1924-12-13,191.5433,-1421712000000,1.0070581979118014,0.031
1924-12-14,200.2476,-1421625600000,0.9942318941595798,0.041
1924-12-15,209.197,-1421539200000,0.9663850085461514,0.054
1924-12-16,231.0479,-1421452800000,0.9724004682265525,0.083
1924-12-17,257.7185,-1421366400000,0.9439743384907741,0.116
1924-12-18,264.675,-1421280000000,0.9437960706357565,0.127
1924-12-19,264.675,-1421193600000,0.9437960706357565,0.127
1924-12-20,261.1822,-1421107200000,0.9426195083226072,0.121
1924-12-21,264.675,-1421020800000,0.9437960706357565,0.127
1924-12-22,275.3297,-1420934400000,0.9493451906701097,0.145
1924-12-23,282.5805,-1420848000000,0.9441063393600697,0.158
1924-12-24,286.2506,-1420761600000,0.9441457039032091,0.164
1924-12-25,289.9506,-1420675200000,0.9355817970444318,0.168
1924-12-26,282.5805,-1420588800000,0.9441063393600697,0.158
1924-12-27,286.2506,-1420502400000,0.9441457039032091,0.164
1924-12-28,293.6805,-1420416000000,0.9321845998803951,0.175
1924-12-29,305.0513,-1420329600000,0.9297057398055718,0.191
1924-12-30,301.2308,-1420243200000,0.9338951672876319,0.184
1924-12-31,305.0513,-1420156800000,0.9297057398055718,0.191
1925-01-01,301.2308,-1420070400000,0.9338951672876319,0.184
1925-01-02,301.2308,-1419984000000,0.9338951672876319,0.184
1925-01-03,301.2308,-1419897600000,0.9338951672876319,0.184
1925-01-04,305.0513,-1419811200000,0.9297057398055718,0.191
1925-01-05,316.6956,-1419724800000,0.9306200551117658,0.209
1925-01-06,328.6161,-1419638400000,0.931238980310086,0.224
1925-01-07,353.2963,-1419552000000,0.921778221070008,0.255
1925-01-08,387.9749,-1419465600000,0.9026851911739487,0.292
1925-01-09,379.1131,-1419379200000,0.9090148155423972,0.284
1925-01-10,415.3399,-1419292800000,0.9079714415904656,0.32
1925-01-11,488.9841,-1419206400000,0.8998924204960426,0.395
1925-01-12,458.6166,-1419120000000,0.9111265831747706,0.366
1925-01-13,520.5884,-1419033600000,0.8885428641510907,0.419
1925-01-14,629.0591,-1418947200000,0.8842086890594031,0.488
1925-01-15,635.1294,-1418860800000,0.8861628119482066,0.493
1925-01-16,629.0591,-1418774400000,0.8842086890594031,0.488
1925-01-17,581.8096,-1418688000000,0.8882165850376663,0.46
1925-01-18,576.0661,-1418601600000,0.8889914359588611,0.457
1925-01-19,581.8096,-1418515200000,0.8882165850376663,0.46
1925-01-20,593.4044,-1418428800000,0.8886647434329438,0.468
1925-01-21,599.256,-1418342400000,0.8886338608045391,0.471
1925-01-22,635.1294,-1418256000000,0.8861628119482066,0.493
1925-01-23,641.2365,-1418169600000,0.879437680457065,0.497
1925-01-24,666.0345,-1418083200000,0.8753352425795913,0.508
1925-01-25,697.8704,-1417996800000,0.8821519728001777,0.525
1925-01-26,678.6565,-1417910400000,0.8777770012462265,0.515
1925-01-27,672.3268,-1417824000000,0.8764069267458406,0.512
1925-01-28,672.3268,-1417737600000,0.8764069267458406,0.512
1925-01-29,691.4282,-1417651200000,0.8804891696231136,0.522
1925-01-30,717.4235,-1417564800000,0.8783457644798706,0.532
1925-01-31,697.8704,-1417478400000,0.8821519728001777,0.525
1925-02-01,697.8704,-1417392000000,0.8821519728001777,0.525
1925-02-02,737.3183,-1417305600000,0.8872912487473148,0.542
1925-02-03,792.06,-1417219200000,0.8911767704334237,0.565
1925-02-04,849.2947,-1417132800000,0.8954821417597604,0.59
1925-02-05,1053.074,-1417046400000,0.9224728155936268,0.663
1925-02-06,1238.2939,-1416960000000,0.9143826876304623,0.71
1925-02-07,1095.466,-1416873600000,0.9358182922546834,0.674
1925-02-08,1219.8351,-1416787200000,0.9228912449851923,0.706
1925-02-09,1294.7235,-1416700800000,0.9135144734034839,0.721
1925-02-10,1192.4734,-1416614400000,0.9195163798214696,0.699
1925-02-11,1183.4396,-1416528000000,0.9205844409533753,0.697
1925-02-12,1201.5505,-1416441600000,0.9219020156791518,0.702
1925-02-13,1342.9646,-1416355200000,0.9059083231311523,0.731
1925-02-14,1219.8351,-1416268800000,0.9228912449851923,0.706
1925-02-15,1229.0427,-1416182400000,0.9175651100159093,0.708
1925-02-16,1238.2939,-1416096000000,0.9143826876304623,0.71
1925-02-17,1294.7235,-1416009600000,0.9135144734034839,0.721
1925-02-18,1266.3107,-1415923200000,0.9092653014918765,0.715
1925-02-19,1247.589,-1415836800000,0.9151467355804423,0.713
1925-02-20,1247.589,-1415750400000,0.9151467355804423,0.713
1925-02-21,1266.3107,-1415664000000,0.9092653014918765,0.715
1925-02-22,1285.2084,-1415577600000,0.9120855873451726,0.719
1925-02-23,1266.3107,-1415491200000,0.9092653014918765,0.715
1925-02-24,1247.589,-1415404800000,0.9151467355804423,0.713
1925-02-25,1247.589,-1415318400000,0.9151467355804423,0.713
1925-02-26,1247.589,-1415232000000,0.9151467355804423,0.713
1925-02-27,1247.589,-1415145600000,0.9151467355804423,0.713
1925-02-28,1238.2939,-1415059200000,0.9143826876304623,0.71
1925-03-01,1238.2939,-1414972800000,0.9143826876304623,0.71
1925-03-02,1247.589,-1414886400000,0.9151467355804423,0.713
1925-03-03,1275.7375,-1414800000000,0.9145169433179842,0.717
1925-03-04,1333.2273,-1414713600000,0.9061752434852898,0.729
1925-03-05,1333.2273,-1414627200000,0.9061752434852898,0.729
1925-03-06,1333.2273,-1414540800000,0.9061752434852898,0.729
1925-03-07,1352.7466,-1414454400000,0.9107314784548578,0.733
1925-03-08,1442.8091,-1414368000000,0.9395485467906722,0.748
1925-03-09,1484.0171,-1414281600000,0.9431310002699084,0.756
1925-03-10,1515.4044,-1414195200000,0.9482599145518517,0.761
1925-03-11,1504.8959,-1414108800000,0.9514623031903306,0.76
1925-03-12,1484.0171,-1414022400000,0.9431310002699084,0.756
1925-03-13,1484.0171,-1413936000000,0.9431310002699084,0.756
1925-03-14,1473.6465,-1413849600000,0.944675985727972,0.755
1925-03-15,1463.3217,-1413763200000,0.9455050958642994,0.753
1925-03-16,1463.3217,-1413676800000,0.9455050958642994,0.753
1925-03-17,1463.3217,-1413590400000,0.9455050958642994,0.753
1925-03-18,1463.3217,-1413504000000,0.9455050958642994,0.753
1925-03-19,1504.8959,-1413417600000,0.9514623031903306,0.76
1925-03-20,1484.0171,-1413331200000,0.9431310002699084,0.756
1925-03-21,1484.0171,-1413244800000,0.9431310002699084,0.756
1925-03-22,1515.4044,-1413158400000,0.9482599145518517,0.761
1925-03-23,1515.4044,-1413072000000,0.9482599145518517,0.761
1925-03-24,1515.4044,-1412985600000,0.9482599145518517,0.761
1925-03-25,1525.9589,-1412899200000,0.9480519455125914,0.763
1925-03-26,1547.2067,-1412812800000,0.947753493574067,0.766
1925-03-27,1568.6399,-1412726400000,0.9517310364306741,0.769
1925-03-28,1590.2593,-1412640000000,0.9608539610844682,0.773
1925-03-29,1623.0388,-1412553600000,0.9609360677965864,0.778
1925-03-30,1678.6114,-1412467200000,0.9718781521671724,0.785
1925-03-31,1735.3679,-1412380800000,0.9841314872565909,0.794
1925-04-01,1864.4507,-1412294400000,0.997759341270905,0.81
1925-04-02,1937.3349,-1412208000000,1.0078422238704856,0.819
1925-04-03,2088.4298,-1412121600000,1.0115982117573055,0.835
1925-04-04,2384.2857,-1412035200000,1.0048037595475163,0.868
1925-04-05,2630.0582,-1411948800000,1.0192447532481879,0.89
1925-04-06,2891.2138,-1411862400000,1.0178660402517177,0.909
1925-04-07,3035.8316,-1411776000000,1.0252951297279513,0.921
1925-04-08,3134.7263,-1411689600000,1.0242753152270259,0.928
1925-04-09,3304.0166,-1411603200000,1.0414612485685586,0.939
1925-04-10,3321.255,-1411516800000,1.0394409196916874,0.94
1925-04-11,3321.255,-1411430400000,1.0394409196916874,0.94
1925-04-12,3304.0166,-1411344000000,1.0414612485685586,0.939
1925-04-13,3304.0166,-1411257600000,1.0414612485685586,0.939
1925-04-14,3269.7091,-1411171200000,1.0414080879281562,0.936
1925-04-15,3201.7695,-1411084800000,1.03475301358261,0.932
1925-04-16,3201.7695,-1410998400000,1.03475301358261,0.932
1925-04-17,3184.9249,-1410912000000,1.0294322882424118,0.93
1925-04-18,3134.7263,-1410825600000,1.0242753152270259,0.928
1925-04-19,3101.5394,-1410739200000,1.0217691922019478,0.925
1925-04-20,3052.1754,-1410652800000,1.0230557296609741,0.923
1925-04-21,3019.5429,-1410566400000,1.0200701654349553,0.92
1925-04-22,3019.5429,-1410480000000,1.0200701654349553,0.92
1925-04-23,2971.0078,-1410393600000,1.020687598096872,0.916
1925-04-24,2938.9259,-1410307200000,1.0222319675572105,0.914
1925-04-25,2938.9259,-1410220800000,1.0222319675572105,0.914
1925-04-26,2938.9259,-1410134400000,1.0222319675572105,0.914
1925-04-27,2938.9259,-1410048000000,1.0222319675572105,0.914
1925-04-28,2954.9395,-1409961600000,1.0223022430032433,0.915
1925-04-29,3052.1754,-1409875200000,1.0230557296609741,0.923
1925-04-30,3201.7695,-1409788800000,1.03475301358261,0.932
1925-05-01,3085.0293,-1409702400000,1.0205046627838108,0.924
1925-05-02,3085.0293,-1409616000000,1.0205046627838108,0.924
1925-05-03,3101.5394,-1409529600000,1.0217691922019478,0.925
1925-05-04,3101.5394,-1409443200000,1.0217691922019478,0.925
1925-05-05,3168.1362,-1409356800000,1.0261606860999957,0.929
1925-05-06,3201.7695,-1409270400000,1.03475301358261,0.932
1925-05-07,3235.6269,-1409184000000,1.0371768901017553,0.934
1925-05-08,3269.7091,-1409097600000,1.0414080879281562,0.936
1925-05-09,3184.9249,-1409011200000,1.0294322882424118,0.93
1925-05-10,3134.7263,-1408924800000,1.0242753152270259,0.928
1925-05-11,3085.0293,-1408838400000,1.0205046627838108,0.924
1925-05-12,2954.9395,-1408752000000,1.0223022430032433,0.915
1925-05-13,2690.1084,-1408665600000,1.019475675783565,0.895
1925-05-14,2828.3612,-1408579200000,1.023722634741333,0.905
1925-05-15,2797.2606,-1408492800000,1.0153902645563868,0.902
1925-05-16,2720.4544,-1408406400000,1.0178994655378486,0.897
1925-05-17,2675.0157,-1408320000000,1.015300981750415,0.893
1925-05-18,2615.179,-1408233600000,1.021499758323158,0.889
1925-05-19,2556.1926,-1408147200000,1.0139953556898813,0.883
1925-05-20,2498.0517,-1408060800000,1.0179830864180692,0.879
1925-05-21,2440.7511,-1407974400000,1.0109449640754793,0.873
1925-05-22,2384.2857,-1407888000000,1.0048037595475163,0.868
1925-05-23,2328.6506,-1407801600000,1.0027954336218756,0.861
1925-05-24,2273.8406,-1407715200000,1.0088496069623698,0.856
1925-05-25,2233.2716,-1407628800000,1.0124644396787479,0.852
1925-05-26,2193.1616,-1407542400000,1.011039338898838,0.847
1925-05-27,2140.3921,-1407456000000,1.0098948688695302,0.841
1925-05-28,2127.3261,-1407369600000,1.0131015476066838,0.84
1925-05-29,2062.7498,-1407283200000,1.0155049215923846,0.833
1925-05-30,2024.6043,-1407196800000,1.0084282046885582,0.828
1925-05-31,1986.9064,-1407110400000,1.0087002878878943,0.824
1925-06-01,1962.022,-1407024000000,1.0050074452498232,0.821
1925-06-02,1925.0651,-1406937600000,0.9982266290307127,0.816
1925-06-03,1888.5499,-1406851200000,0.9960254134046772,0.812
1925-06-04,1852.4742,-1406764800000,0.9909847605896758,0.808
1925-06-05,1816.8359,-1406678400000,0.9916461561905205,0.804
1925-06-06,1781.6326,-1406592000000,0.9830968701879014,0.799
1925-06-07,1758.4044,-1406505600000,0.9816682811463341,0.796
1925-06-08,1712.5226,-1406419200000,0.9796730893222337,0.791
1925-06-09,1689.8676,-1406332800000,0.9738713824288916,0.787
1925-06-10,1656.2409,-1406246400000,0.9717907674028327,0.783
1925-06-11,1645.1264,-1406160000000,0.9659758539025486,0.781
1925-06-12,1612.0655,-1406073600000,0.9622576281097702,0.777
1925-06-13,1601.139,-1405987200000,0.9548448780137327,0.774
1925-06-14,1579.4263,-1405900800000,0.9567215412781737,0.771
1925-06-15,1568.6399,-1405814400000,0.9517310364306741,0.769
1925-06-16,1515.4044,-1405728000000,0.9482599145518517,0.761
1925-06-17,1473.6465,-1405641600000,0.944675985727972,0.755
1925-06-18,1463.3217,-1405555200000,0.9455050958642994,0.753
1925-06-19,1442.8091,-1405468800000,0.9395485467906722,0.748
1925-06-20,1422.4786,-1405382400000,0.9333766623350542,0.745
1925-06-21,1392.323,-1405296000000,0.927380398735788,0.739
1925-06-22,1342.9646,-1405209600000,0.9059083231311523,0.731
1925-06-23,1323.5347,-1405123200000,0.9063317049469329,0.727
1925-06-24,1304.2828,-1405036800000,0.90981964160345,0.723
1925-06-25,1285.2084,-1404950400000,0.9120855873451726,0.719
1925-06-26,1247.589,-1404864000000,0.9151467355804423,0.713
1925-06-27,1229.0427,-1404777600000,0.9175651100159093,0.708
1925-06-28,1219.8351,-1404691200000,0.9228912449851923,0.706
1925-06-29,1201.5505,-1404604800000,0.9219020156791518,0.702
1925-06-30,1192.4734,-1404518400000,0.9195163798214696,0.699
1925-07-01,1147.7361,-1404432000000,0.9351417640862615,0.688
1925-07-02,1130.1421,-1404345600000,0.937933258308965,0.684
1925-07-03,1112.7189,-1404259200000,0.9371976957950339,0.679
1925-07-04,1104.0713,-1404172800000,0.9309190253565174,0.676
1925-07-05,1086.9032,-1404086400000,0.9409570026104997,0.672
1925-07-06,1053.074,-1404000000000,0.9224728155936268,0.663
1925-07-07,1028.1428,-1403913600000,0.9210811445978636,0.655
1925-07-08,1019.9159,-1403827200000,0.9227466887567631,0.652
1925-07-09,979.4038,-1403740800000,0.9244615220978134,0.641
1925-07-10,955.5912,-1403654400000,0.9176925739911234,0.63
1925-07-11,916.7204,-1403568000000,0.9105213807616339,0.617
1925-07-12,909.0679,-1403481600000,0.9012241344207759,0.612
1925-07-13,863.9982,-1403395200000,0.9020463406338124,0.597
1925-07-14,842.0024,-1403308800000,0.8927118546772405,0.586
1925-07-15,813.2284,-1403222400000,0.8958086910994311,0.576
1925-07-16,792.06,-1403136000000,0.8911767704334237,0.565
1925-07-17,757.5572,-1403049600000,0.8885506462748147,0.551
1925-07-18,724.017,-1402963200000,0.8797111017155517,0.535
1925-07-19,704.3503,-1402876800000,0.8783465006003415,0.526
1925-07-20,685.0236,-1402790400000,0.8784775586850623,0.518
1925-07-21,666.0345,-1402704000000,0.8753352425795913,0.508
1925-07-22,635.1294,-1402617600000,0.8861628119482066,0.493
1925-07-23,617.0284,-1402531200000,0.8884164997521158,0.481
1925-07-24,605.1438,-1402444800000,0.8886430809014653,0.474
1925-07-25,581.8096,-1402358400000,0.8882165850376663,0.46
1925-07-26,564.6867,-1402272000000,0.876027463779512,0.449
1925-07-27,553.45,-1402185600000,0.8781733846885191,0.442
1925-07-28,531.4016,-1402099200000,0.8847903007801647,0.426
1925-07-29,515.2343,-1402012800000,0.8913623817960108,0.415
1925-07-30,499.3804,-1401926400000,0.892188240670909,0.402
1925-07-31,488.9841,-1401840000000,0.8998924204960426,0.395
1925-08-01,473.647,-1401753600000,0.90074010555668,0.382
1925-08-02,463.5928,-1401667200000,0.9065907906272421,0.371
1925-08-03,453.6742,-1401580800000,0.911959181667819,0.362
1925-08-04,443.8904,-1401494400000,0.907661940351558,0.352
1925-08-05,439.0488,-1401408000000,0.906839478479226,0.345
1925-08-06,429.4657,-1401321600000,0.9060894335692623,0.337
1925-08-07,420.0154,-1401235200000,0.9067214982695656,0.327
1925-08-08,410.6973,-1401148800000,0.908236227439908,0.315
1925-08-09,401.5105,-1401062400000,0.9082763944199991,0.306
1925-08-10,396.9661,-1400976000000,0.907757064851903,0.302
1925-08-11,387.9749,-1400889600000,0.9026851911739487,0.292
1925-08-12,374.7305,-1400803200000,0.9089074313661607,0.279
1925-08-13,370.3799,-1400716800000,0.913443408310766,0.274
1925-08-14,366.0613,-1400630400000,0.9164388533565901,0.269
1925-08-15,361.7746,-1400544000000,0.9166247200954001,0.264
1925-08-16,353.2963,-1400457600000,0.921778221070008,0.255
1925-08-17,344.9443,-1400371200000,0.9283095360822006,0.243
1925-08-18,336.7179,-1400284800000,0.9259708362970226,0.235
1925-08-19,328.6161,-1400198400000,0.931238980310086,0.224
1925-08-20,320.6383,-1400112000000,0.9330770631274043,0.213
1925-08-21,320.6383,-1400025600000,0.9330770631274043,0.213
1925-08-22,308.9022,-1399939200000,0.9296786342890726,0.197
1925-08-23,305.0513,-1399852800000,0.9297057398055718,0.191
1925-08-24,305.0513,-1399766400000,0.9297057398055718,0.191
1925-08-25,301.2308,-1399680000000,0.9338951672876319,0.184
1925-08-26,293.6805,-1399593600000,0.9321845998803951,0.175
1925-08-27,286.2506,-1399507200000,0.9441457039032091,0.164
1925-08-28,293.6805,-1399420800000,0.9321845998803951,0.175
1925-08-29,308.9022,-1399334400000,0.9296786342890726,0.197
1925-08-30,275.3297,-1399248000000,0.9493451906701097,0.145
1925-08-31,268.1972,-1399161600000,0.9570672493780625,0.134
1925-09-01,261.1822,-1399075200000,0.9426195083226072,0.121
1925-09-02,261.1822,-1398988800000,0.9426195083226072,0.121
1925-09-03,257.7185,-1398902400000,0.9439743384907741,0.116
1925-09-04,250.8784,-1398816000000,0.9414691940082246,0.107
1925-09-05,250.8784,-1398729600000,0.9414691940082246,0.107
1925-09-06,250.8784,-1398643200000,0.9414691940082246,0.107
1925-09-07,250.8784,-1398556800000,0.9414691940082246,0.107
1925-09-08,247.5017,-1398470400000,0.9485505794736684,0.101
1925-09-09,247.5017,-1398384000000,0.9485505794736684,0.101
1925-09-10,244.1538,-1398297600000,0.9478842163374048,0.096
1925-09-11,240.8345,-1398211200000,0.9523764857571447,0.092
1925-09-12,237.5439,-1398124800000,0.9621268404900748,0.09
1925-09-13,234.2817,-1398038400000,0.9662384197460989,0.087
1925-09-14,227.8423,-1397952000000,0.9755995507372164,0.078
1925-09-15,224.6649,-1397865600000,0.9815972879208132,0.074
1925-09-16,224.6649,-1397779200000,0.9815972879208132,0.074
1925-09-17,224.6649,-1397692800000,0.9815972879208132,0.074
1925-09-18,215.3008,-1397606400000,0.9720099453659103,0.061
1925-09-19,209.197,-1397520000000,0.9663850085461514,0.054
1925-09-20,206.1864,-1397433600000,0.9756710992423806,0.051
1925-09-21,206.1864,-1397347200000,0.9756710992423806,0.051
1925-09-22,206.1864,-1397260800000,0.9756710992423806,0.051
1925-09-23,203.2033,-1397174400000,0.9854561557391751,0.044
1925-09-24,203.2033,-1397088000000,0.9854561557391751,0.044
1925-09-25,206.1864,-1397001600000,0.9756710992423806,0.051
1925-09-26,206.1864,-1396915200000,0.9756710992423806,0.051
1925-09-27,206.1864,-1396828800000,0.9756710992423806,0.051
1925-09-28,203.2033,-1396742400000,0.9854561557391751,0.044
1925-09-29,203.2033,-1396656000000,0.9854561557391751,0.044
1925-09-30,200.2476,-1396569600000,0.9942318941595798,0.041
1925-10-01,200.2476,-1396483200000,0.9942318941595798,0.041
1925-10-02,197.3191,-1396396800000,0.9892996683138907,0.037
1925-10-03,197.3191,-1396310400000,0.9892996683138907,0.037
1925-10-04,191.5433,-1396224000000,1.0070581979118014,0.031
1925-10-05,191.5433,-1396137600000,1.0070581979118014,0.031
1925-10-06,188.6959,-1396051200000,1.0242655356741182,0.028
1925-10-07,185.8753,-1395964800000,1.0287509810756195,0.026
1925-10-08,180.3141,-1395878400000,1.0466172851276903,0.023
1925-10-09,180.3141,-1395792000000,1.0466172851276903,0.023
1925-10-10,180.3141,-1395705600000,1.0466172851276903,0.023
1925-10-11,183.0814,-1395619200000,1.033636390136108,0.024
1925-10-12,180.3141,-1395532800000,1.0466172851276903,0.023
1925-10-13,180.3141,-1395446400000,1.0466172851276903,0.023
1925-10-14,180.3141,-1395360000000,1.0466172851276903,0.023
1925-10-15,177.5733,-1395273600000,1.046208402091609,0.021
1925-10-16,172.1708,-1395187200000,1.0444657505684978,0.018
1925-10-17,169.5089,-1395100800000,1.051740291404813,0.017
1925-10-18,164.2633,-1395014400000,1.0656295515099354,0.015
1925-10-19,161.6793,-1394928000000,1.0585025785175253,0.013
1925-10-20,161.6793,-1394841600000,1.0585025785175253,0.013
1925-10-21,164.2633,-1394755200000,1.0656295515099354,0.015
1925-10-22,164.2633,-1394668800000,1.0656295515099354,0.015
1925-10-23,161.6793,-1394582400000,1.0585025785175253,0.013
1925-10-24,161.6793,-1394496000000,1.0585025785175253,0.013
1925-10-25,159.1211,-1394409600000,1.0632990263473818,0.012
1925-10-26,156.5885,-1394323200000,1.0617928868253768,0.011
1925-10-27,156.5885,-1394236800000,1.0617928868253768,0.011
1925-10-28,156.5885,-1394150400000,1.0617928868253768,0.011
1925-10-29,156.5885,-1394064000000,1.0617928868253768,0.011
1925-10-30,159.1211,-1393977600000,1.0632990263473818,0.012
1925-10-31,159.1211,-1393891200000,1.0632990263473818,0.012
1925-11-01,161.6793,-1393804800000,1.0585025785175253,0.013
1925-11-02,161.6793,-1393718400000,1.0585025785175253,0.013
1925-11-03,159.1211,-1393632000000,1.0632990263473818,0.012
1925-11-04,159.1211,-1393545600000,1.0632990263473818,0.012
1925-11-05,156.5885,-1393459200000,1.0617928868253768,0.011
1925-11-06,156.5885,-1393372800000,1.0617928868253768,0.011
1925-11-07,154.0815,-1393286400000,1.0635632985755528,0.01
1925-11-08,151.5999,-1393200000000,1.0737562304633002,0.009
1925-11-09,151.5999,-1393113600000,1.0737562304633002,0.009
1925-11-10,149.1437,-1393027200000,1.0630141605679992,0.008
1925-11-11,149.1437,-1392940800000,1.0630141605679992,0.008
1925-11-12,151.5999,-1392854400000,1.0737562304633002,0.009
1925-11-13,151.5999,-1392768000000,1.0737562304633002,0.009
1925-11-14,154.0815,-1392681600000,1.0635632985755528,0.01
1925-11-15,156.5885,-1392595200000,1.0617928868253768,0.011
1925-11-16,156.5885,-1392508800000,1.0617928868253768,0.011
1925-11-17,159.1211,-1392422400000,1.0632990263473818,0.012
1925-11-18,159.1211,-1392336000000,1.0632990263473818,0.012
1925-11-19,161.6793,-1392249600000,1.0585025785175253,0.013
1925-11-20,164.2633,-1392163200000,1.0656295515099354,0.015
1925-11-21,172.1708,-1392076800000,1.0444657505684978,0.018
1925-11-22,172.1708,-1391990400000,1.0444657505684978,0.018
1925-11-23,172.1708,-1391904000000,1.0444657505684978,0.018
1925-11-24,174.8589,-1391817600000,1.0448454906960296,0.019
1925-11-25,177.5733,-1391731200000,1.046208402091609,0.021
1925-11-26,180.3141,-1391644800000,1.0466172851276903,0.023
1925-11-27,185.8753,-1391558400000,1.0287509810756195,0.026
1925-11-28,191.5433,-1391472000000,1.0070581979118014,0.031
1925-11-29,194.4177,-1391385600000,1.0019437634662618,0.034
1925-11-30,194.4177,-1391299200000,1.0019437634662618,0.034
1925-12-01,200.2476,-1391212800000,0.9942318941595798,0.041
1925-12-02,203.2033,-1391126400000,0.9854561557391751,0.044
1925-12-03,203.2033,-1391040000000,0.9854561557391751,0.044
1925-12-04,215.3008,-1390953600000,0.9720099453659103,0.061
1925-12-05,247.5017,-1390867200000,0.9485505794736684,0.101
1925-12-06,254.284,-1390780800000,0.9424159807651998,0.112
1925-12-07,268.1972,-1390694400000,0.9570672493780625,0.134
1925-12-08,308.9022,-1390608000000,0.9296786342890726,0.197
1925-12-09,275.3297,-1390521600000,0.9493451906701097,0.145
1925-12-10,271.7487,-1390435200000,0.9523417622664154,0.14
1925-12-11,282.5805,-1390348800000,0.9441063393600697,0.158
1925-12-12,282.5805,-1390262400000,0.9441063393600697,0.158
