exceedance,vicFallsFull,sioma,vicFallsOverlap,vicFallsRatio,vicFallsRatioSmoothed,ngonyeScaled,conversionFactor
0.244,349.1046,320.339533892164,346.6104,1.00719597565451,1.0029707316943985,321.2911766984663,0.9203292557544824
0.245,349.1046,321.22190092158394,347.5056,1.004601364697432,1.0017498578476272,321.78399358574126,0.9217409154326275
0.246,349.1046,322.337537732254,349.3005,0.9994391648451691,1.0014145304207847,322.7934939851371,0.9246326000434744
0.247,349.1046,322.337537732254,349.3005,0.9994391648451691,1.0013648571046603,322.7774824107266,0.9245867353530334
0.248,349.1046,322.337537732254,349.3005,0.9994391648451691,1.001397608890379,322.7880395406915,0.9246169759455805
0.249,349.1046,323.4547104740087,349.3005,0.9994391648451691,1.0005313233999462,323.6265695305064,0.9270189207776305
0.25,349.3005,324.57341805494667,349.3005,1,1.0004024950312653,324.70405724299457,0.9295837172949782
0.251,351.8941394000002,325.30311574110596,349.3005,1.0074252381545408,0.9984622845136071,324.80289210225897,0.9230130761940697
0.252,353.2963,325.6936593862121,353.8138,0.9985373662644023,0.9965220739959487,324.5609209388782,0.9186649306513491
0.253,353.2963,326.1856330858213,353.8138,0.9985373662644023,0.9947881578854039,324.4856050661284,0.9184517501771982
0.254,353.2963,327.93873895944535,358.3644,0.985857691221561,0.9944513897402262,326.11913470787766,0.9230754318906755
0.255,353.2963,327.93873895944535,358.3644,0.985857691221561,0.9930538732872568,325.6608349246158,0.921778221070008
0.256,353.8138,329.51296406378185,358.3644,0.9873017520713554,0.9911465785493893,326.59564691948526,0.9230720987126145
0.257,357.5196,330.18994054322656,358.3644,0.9976426229837563,0.9895496622157562,326.7393441315905,0.9139061022992598
0.258,357.5196,331.3178343988818,358.3644,0.9976426229837563,0.990484726062917,328.16525444433535,0.9178944439531016
0.259,357.5196,332.44725553487876,362.89542280000006,0.9851863030993291,0.9902495585435681,329.2057480324345,0.920804755969839
0.26,358.3644,333.57820288327736,362.9525,0.9873589519289714,0.9898080966171057,330.1784060688515,0.9213482312106098
0.261,360.1952,333.57820288327736,362.9525,0.9924031381516866,0.9878893674174432,329.5383598306084,0.9148882601173153
0.262,361.7746,334.8059310918786,367.5781,0.9842115185861182,0.9864284223691525,330.26208640679704,0.9128946211447598
0.263,361.7746,335.84467196015504,367.5781,0.9842115185861182,0.987955169070145,331.79947966770237,0.9171442098690796
0.264,361.7746,335.84467196015504,367.5781,0.9842115185861182,0.9873955704795818,331.6115414626253,0.9166247200954001
0.265,362.9525,336.98019156734927,367.5781,0.987416007645722,0.986109027526652,332.2992090022237,0.9155446208587176
0.266,366.0613,337.6760610124727,367.5781,0.9958735300062762,0.985992715940232,332.94613650568743,0.9095365626076491
0.267,366.0613,338.11723314434823,372.22468500000036,0.9834417617950288,0.9864585149306437,333.538623680032,0.9111551089394918
0.268,366.0613,339.25579563772504,372.2415,0.9833973374811783,0.9862267459240452,334.5831393676665,0.9140084990346329
0.269,366.0613,340.39587799691486,372.2415,0.9833973374811783,0.9855371927660748,335.47279803022275,0.9164388533565901
0.27,367.5781,341.5374791741994,372.2415,0.9874721115190005,0.9836394221280251,335.9497286499719,0.9139546905813265
0.271,370.3799,342.0492028997472,376.9428,0.9825891355399282,0.9835176183772966,336.41141740381204,0.9082874567540302
0.272,370.3799,342.68059812469625,376.9428,0.9825891355399282,0.9850335661161276,337.5518916095771,0.9113666578817509
0.273,370.3799,343.82523380634376,376.9428,0.9825891355399282,0.9848035457010434,338.6003093539776,0.9141973129588771
0.274,370.3799,343.82523380634376,376.9428,0.9825891355399282,0.9839914147091274,338.3210782258007,0.913443408310766
0.275,374.6845250000007,344.9713851798887,376.9428,0.9940089716529954,0.9838768517142219,339.4093603822831,0.9058536922022133
0.276,374.7305,344.9713851798887,381.682,0.981787194575589,0.9820284565631662,338.7717169466636,0.904040949286657
0.277,374.7305,346.11905120887104,381.682,0.981787194575589,0.9809978519928101,339.5420457696919,0.9060966368355176
0.278,374.7305,346.34429042041677,381.682,0.981787194575589,0.9807695124395369,339.6839208518495,0.9064752424791938
0.279,374.7305,347.9333309752554,386.4594,0.9696503694825381,0.9789097677272542,340.5953362095571,0.9089074313661607
0.28,376.9428,348.41892310120795,386.4594,0.975374903547436,0.9787959911688867,341.03104517884293,0.9047289009866827
0.281,379.1131,349.2420563554759,386.4594,0.9809907586670163,0.9786822146105193,341.7969891491089,0.9015699777958318
0.282,379.1131,350.7248412470823,386.4594,0.9809907586670163,0.9778263245333155,342.94798243916506,0.9046059934071523
0.283,379.1131,350.84729497583834,386.4594,0.9809907586670163,0.9793334675477171,343.5964979684245,0.9063166057000523
0.284,379.1131,351.88006510327136,386.4594,0.9809907586670163,0.9793661501257988,344.6194246662063,0.9090148155423972
0.285,381.682,353.0367974541058,391.14939399999986,0.9757959640351639,0.9775373850229421,345.1066678001606,0.9041732850911507
0.286,383.5279,354.1950372823283,391.275,0.9802003705833493,0.9767658152132492,345.9656043355606,0.9020611129869838
0.287,383.5279,355.3547835733726,393.11854519999935,0.9756036815940085,0.9765407845360107,347.0184391393655,0.9048062452284841
0.288,383.5279,355.3547835733726,396.129,0.9681894029470197,0.9763157538587722,346.9384734117581,0.9045977448101118
0.289,386.4594,356.5160353153533,396.129,0.9755897699991669,0.9768328367003699,348.2565701062658,0.9011465890240108
0.29,387.9749,356.5160353153533,396.129,0.9794155439263471,0.9772187822444799,348.39416588149953,0.8979811989937997
0.291,387.9749,357.6787914990528,396.129,0.9794155439263471,0.9776520152820449,349.68539133269536,0.9013093149394339
0.292,387.9749,357.6787914990528,396.129,0.9794155439263471,0.9791444309834655,350.21919677719364,0.9026851911739487
0.293,391.275,358.84305111790906,398.0814,0.9829019893921193,0.9778813723022755,350.9059352683165,0.8968268743679421
0.294,392.4543,360.0088131680017,401.0216,0.9786363128569634,0.9773649223953395,351.8599857435823,0.8965629520267259
0.295,392.4543,360.85949499837824,401.0216,0.9786363128569634,0.9771430527569167,352.61134855903464,0.8984774751073811
0.296,392.4543,362.34484055936423,405.9529,0.9667483592308369,0.9769211831184939,353.9823503361361,0.9019708800136376
0.297,396.129,362.87614011869306,405.9529,0.9758003945777947,0.9762012498421034,354.2401415217464,0.8942545017450032
0.298,396.9661,365.59425380866054,405.9529,0.977862456457387,0.9760906989278784,356.85315072411163,0.8989511969009738
0.299,396.9661,366.11622167632447,405.9529,0.977862456457387,0.9742905460357926,356.70357352958746,0.8985743959738312
0.3,396.9661,368.21113181358527,405.9529,0.977862456457387,0.9754517947298603,359.1722093670749,0.9047931532870815
0.301,396.9661,369.14956846284355,405.9529,0.977862456457387,0.9756366310474425,360.1558413277059,0.9072710272431472
0.302,396.9661,369.3888774857076,410.923,0.9660352426123628,0.9755268870965115,360.348781781707,0.907757064851903
0.303,400.5994226000001,371.448942533781,410.923,0.9748771000893113,0.9738080958414225,361.71998743113124,0.9029468517040523
0.304,401.5105,371.85514456019587,410.923,0.9770942488008701,0.9735431530694466,362.01702992022797,0.9016377651897721
0.305,401.5105,372.9310716696555,410.923,0.9770942488008701,0.9733168586479568,362.9800991697252,0.9040363805422902
0.306,401.5105,374.1147855347359,415.71510360000013,0.9658309176717625,0.9747877479381549,364.68250926177103,0.9082763944199991
0.307,405.9529,375.62514265824575,415.932,0.9760078570535567,0.9749955147316461,366.23282931222434,0.9021559627046003
0.308,406.0654255999999,377.2661270979497,415.932,0.9762783955069576,0.9748865459949146,367.7916715673987,0.905744858784645
0.309,406.0875,378.86452748010413,415.932,0.9763314676437493,0.9762352753274266,369.86091629633484,0.9107911873582291
0.31,406.0875,378.86452748010413,415.932,0.9763314676437493,0.9776271645658455,370.38825375495304,0.9120897682271754
0.311,406.0875,378.86452748010413,415.932,0.9763314676437493,0.9775652053211509,370.3647795949888,0.9120319625573031
0.312,410.6973,380.0556797654348,416.3026679999999,0.9865353541284536,0.9774645977259705,371.49097213539096,0.9045371667536918
0.313,410.6973,381.24831685002715,420.9801,0.975574142340695,0.9757680150601573,372.0099133777769,0.9058007281220912
0.314,410.6973,381.24831685002715,420.9801,0.975574142340695,0.9755523852067061,371.927704859086,0.9056005599722375
0.315,410.6973,382.44243777797186,420.9801,0.975574142340695,0.9753367553532548,373.0101663717561,0.908236227439908
0.316,410.923,383.6380415957753,426.0674,0.9644553889830576,0.9736634274305601,373.53433047289036,0.909012954915861
0.317,415.3399,383.6380415957753,426.0674,0.9748220586695907,0.9735559869061167,373.49311220050487,0.8992468871892753
0.318,415.3399,385.40564512375147,426.0674,0.9748220586695907,0.9719889715974762,374.61003665169704,0.9019360688720179
0.319,415.3399,386.3554046811288,426.0674,0.9748220586695907,0.9717748107391702,375.4504502620594,0.9039595046420038
0.32,415.3399,387.5221071030618,426.0674,0.9748220586695907,0.9731490432176695,377.1167677530398,0.9079714415904656
0.321,415.932,389.1835352978028,431.1941,0.9646050351802125,0.9715464618645476,378.1098867345166,0.9090665943820542
0.322,420.0154,389.63936023656606,431.1941,0.9740750163325519,0.9697922922962892,377.869248332679,0.8996556991307437
0.323,420.0154,390.84275209565163,431.1941,0.9740750163325519,0.9680381227280306,378.3506840205317,0.9008019325494534
0.324,420.0154,392.0487096453233,435.8796816000001,0.963603989197738,0.9662839531597721,378.83037698727065,0.9019440167843147
0.325,420.0154,392.229824579915,436.3602,0.9625428716917812,0.9673029520535941,379.40506719961513,0.9033122766441781
0.326,420.0154,393.2561425426005,436.3602,0.9625428716917812,0.9671970209110341,380.3561695221682,0.9055767229538922
0.327,420.0154,394.46504985525763,436.3602,0.9625428716917812,0.9654518009238909,380.8369927842909,0.9067214982695656
0.328,424.0278,395.675430653383,436.3602,0.971738027436966,0.9652024419560071,381.90689188864,0.9006647486052566
0.329,424.724,397.7099183515859,436.3602,0.9733334983346327,0.9651046712032599,383.83169998498266,0.9037202983231055
0.33,424.724,399.3154046959187,441.566,0.9618584764225507,0.9638232665601346,384.8694777418025,0.9061637151227679
0.331,424.724,399.85299404107093,441.566,0.9618584764225507,0.9636283859401633,385.3096952611389,0.907200194152294
0.332,424.724,401.7494045396996,441.566,0.9618584764225507,0.9621199116423085,386.5311015980858,0.9100759589712044
0.333,426.0674,401.7494045396996,446.8115,0.9535730391899044,0.9603835129305012,385.8335044495737,0.9055691762607834
0.334,429.4657,402.9686068507056,446.8115,0.9611787073519817,0.9602864030632771,386.96527402008394,0.9010388350456949
0.335,429.4657,402.9686068507056,446.8115,0.9611787073519817,0.9591301304633685,386.49933246135913,0.8999539019329346
0.336,429.4657,404.1892762017017,446.8115,0.9611787073519817,0.9589364831407787,387.5918430440767,0.9024977851411107
0.337,429.4657,405.37931303068206,446.8115,0.9611787073519817,0.9599264697085671,389.13433285042674,0.9060894335692623
0.338,431.1941,406.6350123788118,452.097,0.9537645682231911,0.9604997316230586,390.5728202583878,0.90579351679067
0.339,434.2405,407.8600773880506,452.097,0.9605029451644227,0.9608573218174161,391.8953416353264,0.9024845486206985
0.34,434.2405,407.8600773880506,452.097,0.9605029451644227,0.9606649797015446,391.8168929650621,0.9023038914266681
0.341,436.3602,408.93933587797113,452.097,0.9651915407534225,0.9604726375856733,392.77504254324845,0.9001165609128615
0.342,439.0488,410.3145967222604,455.5951792,0.9636818387124848,0.9613394582024862,394.45161210554943,0.8984231641347145
0.343,439.0488,411.5689280382301,457.4224,0.9598323125408813,0.9620297978147576,395.94157262745506,0.9018167744165456
0.344,439.0488,412.7749624688493,457.4224,0.9598323125408813,0.9625509968770979,397.31695161029756,0.9049494079252638
0.345,439.0488,414.00733550172737,457.4224,0.9598323125408813,0.9616901699010327,398.14678481893003,0.906839478479226
0.346,441.566,415.2411674479601,457.4224,0.9653353224503216,0.9607265788774535,398.9332262113585,0.9034509591122472
0.347,443.8904,416.4764574154616,460.39494239999925,0.9641513386008055,0.9590492415439458,399.4214306052079,0.8998199343919308
0.348,443.8904,416.4764574154616,462.788,0.959165751920966,0.957371904210438,398.7228590946579,0.8982461866592697
0.349,443.8904,418.1069531771515,463.866,0.9569367015474297,0.9556945668769303,399.5825435248708,0.9001828909227837
0.35,443.8904,420.19106655678786,468.1939,0.9480909512063271,0.9541223826583302,400.9137015949074,0.9031817349393171
0.351,443.8904,420.25750949135977,468.1939,0.9480909512063271,0.9533155510657749,400.63801925028577,0.9025606754511604
0.352,443.8904,422.67474649839204,468.1939,0.9480909512063271,0.9532209461417681,402.90242176742925,0.907661940351558
0.353,446.8115,423.7271869789818,468.1939,0.9543300329201214,0.9518752468412934,403.3354206989852,0.9026970449484518
0.354,448.7655,425.16423729572426,468.1939,0.9585035174529185,0.9517882345155556,404.66631879485016,0.901732238317897
0.355,448.7655,427.65953193882467,468.1939,0.9585035174529185,0.9523472866798791,407.28039486472676,0.9075572762717428
0.356,448.7655,427.65953193882467,473.6227335999999,0.9475168064441071,0.9523252266838013,407.27096069712957,0.9075362537831665
0.357,448.7655,428.9093535209935,473.6402,0.9474818649261613,0.9512604388000725,408.00449983583565,0.9091708249315861
0.358,450.9075147999997,429.8553135879797,473.6402,0.9520043163565924,0.94959943884023,408.1903645656366,0.9052640534205549
0.359,452.097,432.66750488790376,476.9275,0.9479365312337829,0.9479384388803875,410.14215913771193,0.907199470772228
0.36,453.6742,434.57678309632263,479.1271,0.9468765177340209,0.9489645371230261,412.3979558154155,0.9090178718900381
0.361,453.6742,435.18016933856626,479.1271,0.9468765177340209,0.9487921201126033,412.8955154977,0.9101146053659211
0.362,453.6742,436.43866804305594,479.1271,0.9468765177340209,0.9479736386121189,413.7323521758024,0.911959181667819
0.363,457.4224,437.69860992382877,479.1271,0.9546994941425772,0.947736269272036,414.82284763476565,0.906870427934368
0.364,458.6166,438.9599941260133,484.6547,0.9462749458532023,0.9473304068797682,415.84014983933685,0.9067272092622396
0.365,458.6166,440.2228197967282,484.6547,0.9462749458532023,0.9471590732736213,416.96103803256943,0.9091712729817661
0.366,458.6166,441.24940402286217,484.6547,0.9462749458532023,0.9469877396674745,417.85777574523047,0.9111265831747706
0.367,462.788,441.7326330601365,490.2231,0.944035480988146,0.9456988380029624,417.74603779296007,0.9026725796540966
0.368,463.5928,442.752792142111,490.2231,0.9456771824909924,0.94408508102721,417.9963056445083,0.9016453785401937
0.369,463.5928,444.0199371208814,490.2231,0.9456771824909924,0.9428329558525196,418.6366297731305,0.9030265995786183
0.37,463.5928,445.2885201763717,490.2231,0.9456771824909924,0.9425448481635729,419.7044006386203,0.9053298511940227
0.371,463.5928,446.55854046551957,495.8325,0.9349786470229362,0.9411732729217592,420.28896308109694,0.9065907906272421
0.372,464.8479616,447.8299971472032,495.8325,0.9375100696303692,0.9395671688938246,420.76636256532726,0.9051698562193442
0.373,468.1939,448.44862277342725,495.8325,0.9442581920305748,0.93796106486589,420.62734775420563,0.8984041606569535
0.374,468.6029,449.1028893822318,501.4829,0.9344344542954506,0.9363549608379554,420.5197183997123,0.8973903456417199
0.375,468.6029,450.37721633334104,501.4829,0.9344344542954506,0.936199922285045,421.64311493022876,0.8997876772214358
0.376,468.6029,451.65297716518296,501.4829,0.9344344542954506,0.9356832519310726,422.6041264182689,0.9018384786314146
0.377,468.6029,452.94807180964807,501.4829,0.9344344542954506,0.9327113171921154,422.46979267720576,0.9015518100233818
0.378,473.647,455.4888546202226,507.1746,0.9338933771525625,0.931142773558176,424.12515541591085,0.895445670332359
0.379,473.647,456.58727823310176,507.1746,0.9338933771525625,0.9295742299242366,424.4317675567387,0.896093013482063
0.38,473.647,458.0532604314438,512.9077,0.9234546488578744,0.9294200872494894,425.7239012751056,0.8988210656356013
0.381,473.647,459.33760711177433,512.9077,0.9234546488578744,0.9279653544846734,426.2493854116193,0.899930508187784
0.382,473.647,460.5256629961766,512.9077,0.9234546488578744,0.9264040705157116,426.6328487766048,0.90074010555668
0.383,478.7252,461.9105839111681,512.9077,0.9333554555722209,0.9249534791552764,427.24580164728013,0.8924656601475756
0.384,478.7252,463.19921239151546,517.9599824000002,0.924251324941739,0.9262914884218837,429.0574878819811,0.8962500571977016
0.385,478.7252,464.57967002782937,518.6822,0.9229643893698299,0.9276294976884911,430.9578059442003,0.9002195955930465
0.386,479.1271,465.7807454305477,518.6822,0.9237392376295157,0.9274897762222246,432.00687934799964,0.9016540273927308
0.387,483.8375,465.7807454305477,518.6822,0.9328207137241262,0.9273374284664857,431.9359186967669,0.8927293124174273
0.388,483.8375,467.07364836155017,518.6822,0.9328207137241262,0.9284856708008155,433.6711897123581,0.8963157872474914
0.389,483.8375,468.3679744847952,524.4984,0.9224765985940091,0.9298177610739895,435.4968613942117,0.9000891030443314
0.39,488.9841,470.96089307264566,524.4984,0.9322890212820478,0.9308519999895768,438.39488923354946,0.8965422172899885
0.391,488.9841,470.96089307264566,524.4984,0.9322890212820478,0.9293049962397023,437.6663109659218,0.8950522337350474
0.392,488.9841,472.2594839240795,524.4984,0.9322890212820478,0.9277579924898278,438.14251073968614,0.8960260890685119
0.393,488.9841,473.61191353527045,525.2364953999999,0.9309789100386267,0.9272012122278638,439.133540355461,0.898052800398747
0.394,488.9841,474.8609247224909,530.3563,0.9219916874750049,0.9256612564850951,439.5603602342951,0.8989256710684358
0.395,488.9841,476.1637730670313,530.3563,0.9219916874750049,0.9241213007423265,440.03308533307893,0.8998924204960426
0.396,490.2231,477.46803897646174,533.6754128000006,0.9185791367602602,0.9225813449995578,440.50310559320536,0.898576802262491
0.397,494.165,478.77372165399123,536.2561,0.9215093310826675,0.9226179161507658,441.7252133801522,0.8938820300509995
0.398,494.165,478.8207772054127,536.2561,0.9215093310826675,0.9224804732225439,441.7028171452354,0.8938367086807754
0.399,494.165,480.08082030458525,536.2561,0.9215093310826675,0.922343030294322,442.799198585915,0.8960553632610868
0.4,499.3804,481.3893341349627,536.2561,0.9312349080970829,0.9218818003588123,443.78406602586927,0.8886693711364508
0.401,499.3804,482.69926235358656,542.198,0.9210295869774511,0.9217451074534949,444.9256834458294,0.8909554388715084
0.402,499.3804,483.4388591384154,542.198,0.9210295869774511,0.9216084145481777,445.5413205015348,0.892188240670909
0.403,501.4829,485.323358798111,547.8588640000008,0.915350527211693,0.9214717216428603,447.2117509851909,0.8917786648062994
0.404,504.6303,487.0690349978185,548.182,0.9205524807454458,0.9213228361604904,448.7478247301433,0.8892605630897378
0.405,504.6303,488.8881650671656,548.182,0.9205524807454458,0.9211869043795863,450.35737536603847,0.8924501270851919
0.406,504.6303,491.9082966291051,548.182,0.9205524807454458,0.9210509725986823,453.07261503959836,0.8978307783729959
0.407,509.9149,492.12746164508314,548.182,0.9301927097204943,0.9203026317054185,452.9061980864774,0.8881995762164969
0.408,509.9149,493.2295116655658,554.2083,0.9200780645111233,0.9195959408684075,453.5718568441611,0.8895050072946704
0.409,509.9149,494.55213404386865,554.2083,0.9200780645111233,0.9194607826584974,454.72129223340556,0.8917591783127059
0.41,509.9149,495.8761629895623,560.277,0.9101121409588471,0.9188889408093485,455.6551221820828,0.8935905230109628
0.411,512.9927839,497.20159772987046,560.277,0.9156056448863685,0.915959129339882,455.41634256305036,0.8877636427958542
0.412,515.2343,499.8566815115516,560.277,0.9196063732760758,0.91447426718604,457.1060725233219,0.8871809825613745
0.413,515.2343,501.1863290156797,562.1455803999996,0.9165495878014027,0.912531596552968,457.3483609871993,0.8876512316575185
0.414,515.2343,502.5173792399216,566.3882,0.909684029434229,0.9124095325795205,458.5016471053825,0.889889603827584
0.415,515.2343,503.84983141977267,566.3882,0.909684029434229,0.911502682330713,459.26047283100036,0.8913623817960108
0.416,518.9976927999988,505.18368479236506,572.5422,0.9064793700796183,0.9099428094447489,459.68826142561517,0.8857231309557301
0.417,520.5884,506.5189385964587,572.5422,0.9092576931447149,0.9088405381039308,460.34494471383744,0.8842781451024215
0.418,520.5884,507.8555920724394,572.5422,0.9092576931447149,0.9087190608155662,461.4980566580004,0.8864931616954976
0.419,520.5884,509.1936444623099,572.9016144,0.908687263074328,0.9084267115475994,462.56510797983367,0.8885428641510907
0.42,525.9775,510.5330950096853,578.739,0.908833688415676,0.9073781694661297,463.2465852017659,0.8807346040501085
0.421,525.9775,512.9772680206923,578.739,0.908833688415676,0.9072573388637764,465.4023910820635,0.8848332696399818
0.422,525.9775,514.5598280570323,579.5016743999998,0.9076375845584617,0.9071365082614229,466.7760057152544,0.8874448160144768
0.423,525.9775,515.3480189453331,584.9787,0.8991395755093304,0.9064887215854066,467.15716686532693,0.888169487982522
0.424,531.4016,517.2082079862626,584.9787,0.9084118789282414,0.9055569313941472,468.3614777159058,0.8813700931948751
0.425,531.4016,518.5991174455213,584.9787,0.9084118789282414,0.9054367114761811,469.5586794743226,0.8836230065440575
0.426,531.4016,519.9483340507734,587.7343139999999,0.9041527563422137,0.9042801961418486,470.1789814990608,0.8847903007801647
0.427,533.5018481999997,522.6509430103325,591.2615,0.9023111570768598,0.9041717192410523,472.5662017046096,0.8857817518327575
0.428,536.8608,524.0043338819027,591.2615,0.9079921489899141,0.9023890271065683,472.85576105131554,0.8807790791417729
0.429,536.8608,524.0043338819027,596.8157279999996,0.8995419772181346,0.9008648827936508,472.0571028258853,0.8792914342523895
0.43,536.8608,524.0043338819027,597.5875,0.8983802372037569,0.8999863679178617,471.5967572235921,0.8784339575986774
0.431,536.8608,525.3591146954258,599.2197850000001,0.8959330339868533,0.8993709386514087,472.4927201126982,0.8801028499616625
0.432,542.198,526.7152847134008,603.9569,0.8977428687378188,0.8965961108751729,472.25087581254456,0.8709933932116027
0.433,542.3552,529.7297287668943,603.9569,0.8980031522116892,0.8963226778178824,474.80876900808323,0.8754572077636266
0.434,542.3552,532.1538421334402,603.9569,0.8980031522116892,0.8962152076197888,476.9243661132894,0.8793579670911046
0.435,542.3552,533.0844273638139,610.3697,0.8885683545562632,0.8954802854433304,477.3665951811424,0.8801733535165559
0.436,547.8849,533.5169471647292,610.3697,0.8976279458171008,0.8941904492210581,477.0657586522767,0.8707408411005244
0.437,547.8849,536.1571632557734,610.3697,0.8976279458171008,0.8927468159136488,478.6526003258861,0.8736371459149287
0.438,547.8849,538.0470584371269,615.0560448000001,0.8907885787516447,0.8913031826062395,479.56305557693656,0.8752989096376567
0.439,548.182,540.3532299790674,616.8261,0.8887140151819127,0.8912073775353199,481.5667850323842,0.8784797476611493
0.44,553.45,541.8344556863824,623.3263,0.8878977190598248,0.8899911362544063,482.22786287811124,0.8713124272799914
0.441,553.45,544.2728606839019,623.3263,0.8878977190598248,0.8898846783130648,484.34007954422555,0.8751288816410254
0.442,553.45,545.6325374564742,623.3263,0.8878977190598248,0.8907552728096457,486.0250597558609,0.8781733846885191
0.443,554.2083,545.8471220541859,623.3263,0.8891142568507058,0.8908692073069561,486.2783929351959,0.8774289250723886
0.444,559.0506,547.2240426704419,623.3263,0.8968827402277108,0.8920998932513982,488.1785100508998,0.8732277723177468
0.445,559.0506,548.5885579140997,623.3263,0.8968827402277108,0.8920048894804266,489.3436759723931,0.875311959190086
0.446,560.277,551.363067330137,629.8704,0.889511556663085,0.8919098857094551,491.7661703668371,0.8777197178660503
0.447,564.6867,551.363067330137,629.8704,0.8965125206709189,0.8920230033410262,491.8285392511493,0.8709759575551351
0.448,564.6867,552.7454941180869,636.4584,0.887232692663024,0.8919175192090717,493.00338986779656,0.873056492861965
0.449,564.6867,555.5144712971041,636.4584,0.887232692663024,0.8904917570841343,494.68105763102216,0.876027463779512
0.45,566.3882,559.5393061404587,636.4584,0.8899060802717036,0.8901190211827149,498.05657949500056,0.8793555012180702
0.451,570.3586,561.0689003390249,636.4584,0.8961443513040287,0.8900140204641372,499.3591877481279,0.875517942129965
0.452,570.3586,563.844563129936,643.0906,0.8869024053531493,0.8912347094609733,502.5178454022579,0.8810559626912926
0.453,570.3586,566.7095437445491,643.0906,0.8869024053531493,0.8911404968606114,505.01782438816787,0.8854391331842245
0.454,576.0661,569.4416466109311,643.0906,0.8957775156408755,0.8906643717447238,507.181386424006,0.8804222057573011
0.455,576.0661,572.2435005135266,643.0906,0.8957775156408755,0.8898847261657375,509.2307507546027,0.8839797216927062
0.456,576.0661,573.6464753217454,649.7671,0.8865732044604905,0.8906548122403724,510.9209937700405,0.8869138346624468
0.457,576.0661,575.0508144516377,649.7671,0.8865732044604905,0.890561001873497,512.1178294462209,0.8889914359588611
0.458,578.739,576.3946662959893,649.7671,0.8906868322511251,0.8898889407193515,512.9272390264221,0.8862842127909507
0.459,581.8096,579.2720109230356,652.0387304000013,0.892293007875593,0.8884806458977476,514.6719704153858,0.8846054970825262
0.46,581.8096,581.697828845533,656.4879,0.8862457327850217,0.8883872526733415,516.7729360541307,0.8882165850376663
0.461,584.9787,582.526111274857,656.4879,0.8910730875618577,0.8882938594489354,517.4543676141227,0.8845695879424715
0.462,587.589,583.5054616921113,663.2533,0.8859194518896477,0.8874087706638835,517.8078644358583,0.8812415896755355
0.463,587.589,588.5996252769039,663.2533,0.8859194518896477,0.8864363174587082,521.7560842880342,0.8879609459810074
0.464,587.589,590.9407181769146,663.2533,0.8859194518896477,0.8850621344978133,523.0192533913308,0.8901106953862833
0.465,592.6650995000014,593.4310663387687,670.0633,0.884491210755762,0.8829983294259419,523.9986402065881,0.8841395260977181
0.466,593.4044,594.871531272193,670.1455588000013,0.8854858354393662,0.882905682503014,525.2154553194887,0.8850885758843188
0.467,593.4044,597.705233002341,676.9182,0.876626452058757,0.8815369849593446,526.8992689953062,0.8879261242338382
0.468,593.4044,599.1326618075883,676.9182,0.876626452058757,0.8801682874156752,527.33756887798,0.8886647434329438
0.469,599.256,601.9915753134457,676.9182,0.8852709234291529,0.88007802229723,529.7995550414512,0.8840955368681351
0.47,599.256,603.4230586916153,683.8179,0.8763385690839622,0.8787302808804178,530.246113853804,0.8848407255894042
0.471,599.256,606.0664480984542,683.8179,0.8763385690839622,0.8786481656608356,532.5191728902848,0.8886338608045391
0.472,605.1438,607.7256074190745,684.6607400000003,0.8838593549266456,0.8797912179264115,534.6716523162958,0.8835447910336283
0.473,605.1438,612.0402902564432,690.7627,0.8760516455216821,0.878433350533484,537.6366028314535,0.8884443711254307
0.474,605.1438,613.1059311535769,690.7627,0.8760516455216821,0.8771026726305106,537.7568508204201,0.8886430809014653
0.475,611.0679,616.367089571535,690.7627,0.8846278179177886,0.876533164516551,540.266195525994,0.8841344726600661
0.476,611.0679,617.8120455274366,697.7526,0.8757658516786608,0.8753362535321856,540.7932813190424,0.8849970376762425
0.477,611.0679,619.2583451629718,704.7879,0.8670238237631491,0.8752547296056721,542.0087954516728,0.8869862014543274
0.478,614.8231427999967,622.1549728915836,704.7879,0.8723520122862448,0.8739291923555962,543.7193929791595,0.8843508891076869
0.479,617.0284,625.0569676068095,704.7879,0.8754809780360872,0.8713427664035943,544.6388673143592,0.8826803876683135
0.48,617.0284,626.5099759801499,704.7879,0.8754809780360872,0.8700223356286106,545.0776725968748,0.8833915466401138
0.481,617.0284,630.1255574565115,711.8686,0.8667728847711502,0.8699507659844146,548.1782113756484,0.8884164997521158
0.482,623.0255,633.7951024562589,718.9949,0.8665228362537758,0.8691180265512047,550.8427486846023,0.8841415779684817
0.483,623.0255,634.6015490951189,718.9949,0.8665228362537758,0.8666748806117839,549.9932217980653,0.8827780272204995
0.484,623.0255,636.5547281347591,718.9949,0.8665228362537758,0.8641415836438424,550.0734108463463,0.8829067363155221
0.485,623.0255,638.5777850091049,718.9949,0.8665228362537758,0.8628522999994634,550.998310523669,0.8843912657245475
0.486,623.3263,642.1899271241501,726.1668,0.8583789564601411,0.8622690543469795,553.7405011724967,0.8883637689802223
0.487,629.0591,645.5207776262877,733.3846,0.8577478992604971,0.8609845905804395,555.7834424357362,0.8835154637072038
0.488,629.0591,646.9924858721041,733.3846,0.8577478992604971,0.8597001268138993,556.2195221518879,0.8842086890594031
0.489,632.5003,648.4655251116569,733.3846,0.8624401166863881,0.8584156630473592,556.6529637020769,0.8800833196475589
