Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,967.6,44.3,0.614,0.34,45.2,0.233
0.01,956.4,43.5,0.607,0.34,44.6,0.23
0.02,945.1,42.7,0.6,0.34,43.9,0.228
0.03,933.8,41.9,0.592,0.34,43.3,0.225
0.04,925.7,41.3,0.587,0.326,43,0.189
0.05,919.2,40.9,0.583,0.305,42.8,0.136
0.06,912.6,40.5,0.579,0.284,42.5,0.0822
0.07,906.3,40.1,0.575,0.264,42.2,0.0455
0.08,900.6,39.8,0.571,0.246,41.7,0.0422
0.09,894.8,39.6,0.568,0.228,41.1,0.0389
0.1,889.1,39.3,0.564,0.21,40.6,0.0356
0.11,885,39.3,0.561,0.21,40.6,0.0348
0.12,880.9,39.2,0.559,0.21,40.5,0.034
0.13,876.9,39.2,0.556,0.21,40.5,0.0332
0.14,875,39.2,0.555,0.208,40.5,0.0312
0.15,874.2,39.2,0.554,0.205,40.5,0.0288
0.16,873.4,39.2,0.554,0.202,40.5,0.0263
0.17,872.7,39.1,0.554,0.199,40.5,0.0238
0.18,872,38.8,0.553,0.196,40.5,0.0214
0.19,871.3,38.4,0.553,0.193,40.4,0.0189
0.2,870.6,38.1,0.552,0.19,40.4,0.0164
0.21,870.3,38.1,0.552,0.19,40.2,0.014
0.22,869.9,38,0.551,0.19,40,0.0115
0.23,869.6,38,0.551,0.19,39.9,0.00904
0.24,868,38,0.55,0.188,39.7,0.00658
0.25,865.7,38,0.549,0.185,39.5,0.00411
0.26,863.4,38,0.548,0.182,39.3,0.00164
0.27,861.1,37.5,0.546,0.18,38.9,0
0.28,858.8,36,0.545,0.18,38.2,0
0.29,856.4,34.5,0.543,0.18,37.4,0
0.3,854.1,33,0.542,0.18,36.6,0
0.31,849.7,32.7,0.539,0.18,36.5,0
0.32,845.3,32.3,0.536,0.18,36.4,0
0.33,840.9,32,0.533,0.18,36.3,0
0.34,839.3,31.8,0.532,0.178,35.8,0
0.35,839.1,31.5,0.532,0.175,35,0
0.36,839,31.3,0.532,0.172,34.2,0
0.37,838.5,31,0.532,0.17,33.7,0
0.38,837.3,30.6,0.531,0.17,33.6,0
0.39,836,30.1,0.53,0.17,33.6,0
0.4,834.8,29.7,0.529,0.17,33.5,0
0.41,833.7,29.1,0.528,0.17,32.6,0
0.42,832.6,28.4,0.528,0.17,31.8,0
0.43,831.6,27.8,0.527,0.17,30.9,0
0.44,826.8,27.6,0.524,0.17,30.6,0
0.45,820.3,27.5,0.52,0.17,30.5,0
0.46,813.8,27.4,0.516,0.17,30.4,0
0.47,809.3,27.4,0.513,0.17,30.4,0
0.48,808.8,27.4,0.513,0.17,30.3,0
0.49,808.4,27.3,0.512,0.17,30.2,0
0.5,808,27.3,0.512,0.17,30.1,0
0.51,805.3,27.2,0.51,0.167,30,0
0.52,802.5,27.1,0.509,0.164,29.8,0
0.53,799.8,27,0.507,0.161,29.7,0
0.54,797.6,26.9,0.506,0.16,29.3,0
0.55,795.6,26.6,0.505,0.16,28.9,0
0.56,793.7,26.4,0.504,0.16,28.6,0
0.57,792.3,26.2,0.503,0.16,28.2,0
0.58,791.9,25.7,0.503,0.16,28,0
0.59,791.5,25.3,0.502,0.16,27.7,0
0.6,791.1,24.9,0.502,0.16,27.5,0
0.61,788.3,24.7,0.5,0.16,27.5,0
0.62,785.5,24.4,0.498,0.16,27.4,0
0.63,782.7,24.2,0.497,0.16,27.4,0
0.64,780,23.9,0.495,0.16,27.4,0
0.65,777.4,23.6,0.493,0.16,27.4,0
0.66,774.8,23.4,0.491,0.16,27.4,0
0.67,772.2,22.8,0.489,0.159,27.2,0
0.68,769.8,21.7,0.488,0.156,26.6,0
0.69,767.5,20.6,0.486,0.153,26.1,0
0.7,765.1,19.5,0.485,0.15,25.5,0
0.71,761.6,19.4,0.483,0.15,25.5,0
0.72,758,19.3,0.481,0.15,25.4,0
0.73,754.5,19.1,0.479,0.15,25.4,0
0.74,751,19,0.476,0.148,24.9,0
0.75,747.5,18.9,0.474,0.145,24.3,0
0.76,744,18.7,0.472,0.142,23.6,0
0.77,740.4,18.5,0.469,0.14,23.1,0
0.78,736.6,18.3,0.467,0.14,22.9,0
0.79,732.8,18,0.464,0.14,22.8,0
0.8,729,17.8,0.462,0.14,22.7,0
0.81,726.7,17.7,0.461,0.14,22.5,0
0.82,724.4,17.6,0.459,0.14,22.4,0
0.83,722.1,17.5,0.458,0.14,22.3,0
0.84,711.8,17,0.451,0.14,22,0
0.85,697.5,16.2,0.442,0.14,21.8,0
0.86,683.2,15.4,0.433,0.14,21.6,0
0.87,670.1,14.9,0.425,0.14,21.4,0
0.88,659.5,14.9,0.418,0.14,21.3,0
0.89,648.8,14.8,0.412,0.14,21.3,0
0.9,638.1,14.8,0.405,0.14,21.2,0
0.91,572,13.5,0.363,0.137,21.1,0
0.92,506,12.2,0.321,0.134,21.1,0
0.93,439.9,10.9,0.279,0.131,21,0
0.94,395.4,10.1,0.251,0.13,20.9,0
0.95,361.8,9.43,0.23,0.13,20.8,0
0.96,328.1,8.79,0.208,0.13,20.7,0
0.97,284.7,7.76,0.181,0.13,20.5,0
0.98,221.8,5.97,0.141,0.13,20.2,0
0.99,159,4.17,0.101,0.13,20,0
1,96.18,2.38,0.061,0.13,19.7,0
