WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,753.3,192.8,27.29,115,1258,195,3425,29.7,4.46,16,0.221,0.0645,0.457,0,0,0,0,0,0,0.478,0.33,0.099,0.2,0.12,0,0,0,13.7,0.15,0.54,0.46,25.4
1993,365,773,192.8,21.13,88.24,605.6,167.9,1770,19.1,3.59,14.3,0.256,0.0908,0.479,0,0,0,0,0,0,0.49,0.22,0.13,0.24,0.41,0,0,0,4.8,0.19,0.75,0.25,40.5
1994,365,305.6,109.7,0,34.89,265,97.66,635.2,8.36,2.87,5.38,0.398,0.168,0.737,34,51,0,0.093,0.14,0,0.194,0,0.041,0.18,0.68,0.093,85,0.2328767123287671,2.98,0.34,0.64,0.36,36.6
1995,366,417.9,165.8,0,47.58,331.3,84.26,981.4,10.5,2.87,7.45,0.369,0.113,0.617,44,38,0,0.12,0.1,0,0.265,0.06,0.1,0.19,0.53,0.12,82,0.22465753424657534,3.05,0.27,0.71,0.29,39.8
1996,365,729,192.8,0,83.21,590.9,110.2,1989,18.6,3.43,13.7,0.276,0.0744,0.498,0,17,0,0,0.047,0,0.462,0.24,0.12,0.14,0.49,0,17,0.04657534246575343,4.9,0.18,0.74,0.26,39.2
1997,365,721.3,192.8,0,82.35,565.8,174.5,1763,17.8,3.36,13.4,0.262,0.084,0.483,0,9,0,0,0.025,0,0.457,0.18,0.17,0.18,0.47,0,9,0.024657534246575342,4.4,0.19,0.75,0.25,40.5
1998,365,854.1,192.8,19.31,97.5,988.7,150.2,3438,31.2,4.88,17.7,0.247,0.0631,0.528,0,0,0,0,0,0,0.542,0.36,0.099,0.17,0.37,0,0,0,13.5,0.16,0.57,0.43,27.4
1999,366,765.1,192.8,23.99,87.1,853.6,204.6,3180,27,4.64,15.4,0.268,0.0501,0.53,0,0,0,0,0,0,0.485,0.25,0.15,0.18,0.42,0,0,0,11.6,0.17,0.57,0.43,28.3
2000,365,869.5,192.8,24.63,99.26,1242,207.3,4024,39.2,5.67,18.9,0.242,0.0688,0.466,0,0,0,0,0,0,0.551,0.37,0.14,0.21,0.28,0,0,0,20.3,0.14,0.48,0.52,22.2
2001,365,741.7,192.8,24.28,84.67,555.7,181.6,1554,17.5,3.57,13.4,0.262,0.0878,0.461,0,0,0,0,0,0,0.47,0.16,0.16,0.29,0.39,0,0,0,4.1,0.2,0.77,0.23,42.4
2002,365,791.1,192.8,19.7,90.31,835.2,151.3,3333,26.3,4.48,15.8,0.252,0.0445,0.483,0,0,0,0,0,0,0.502,0.29,0.12,0.22,0.37,0,0,0,10.5,0.17,0.6,0.4,30.1
2003,366,798.9,192.8,27.08,90.95,1204,227.3,4833,38.1,5.34,17.4,0.254,0.0469,0.515,0,0,0,0,0,0,0.507,0.34,0.1,0.18,0.38,0,0,0,20.7,0.14,0.46,0.54,21
2004,365,638.1,192.8,17.86,72.85,469.9,152.1,1538,14.8,3.16,11.3,0.273,0.0828,0.5,0,0,0,0,0,0,0.405,0.11,0.11,0.3,0.48,0,0,0,3.5,0.21,0.76,0.24,43.1
2005,365,781.8,192.8,15.03,89.25,736.9,120.3,2336,23.2,4,15.3,0.258,0.0636,0.488,0,0,0,0,0,0,0.496,0.27,0.12,0.19,0.42,0,0,0,7.9,0.17,0.66,0.34,33.7
