WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,746,192.8,26.89,113.9,1323,193.4,3421,31.2,4.54,16.2,0.224,0.0636,0.468,0,0,0,0,0,0,0.473,0.35,0.09,0.18,0.13,0,0,0,15,0.15,0.52,0.48,23.9
1993,365,797.8,192.8,23.75,91.07,717.2,179.4,2358,22.6,3.9,15.3,0.257,0.0776,0.498,0,0,0,0,0,0,0.506,0.26,0.13,0.21,0.41,0,0,0,7.3,0.17,0.68,0.32,35.3
1994,365,373.5,144.6,0,42.64,302.9,105.3,826.7,9.55,2.89,6.6,0.365,0.129,0.684,19,70,0,0.052,0.19,0,0.237,0,0.13,0.12,0.7,0.052,89,0.24383561643835616,2.95,0.3,0.69,0.31,39.1
1995,366,522.6,192.8,0,59.49,392.6,92.46,1213,12.4,2.91,9.4,0.328,0.101,0.562,26,55,0,0.071,0.15,0,0.331,0.11,0.099,0.22,0.5,0.071,81,0.2219178082191781,3,0.23,0.76,0.24,42.1
1996,365,781.4,192.8,15.53,89.2,659.9,122.8,1960,20.8,3.8,15,0.277,0.0755,0.55,0,0,0,0,0,0,0.496,0.28,0.11,0.15,0.46,0,0,0,5.8,0.18,0.72,0.28,37.6
1997,365,754.8,192.8,0,86.17,603,178.3,1763,19,3.48,14.2,0.26,0.084,0.471,0,8,0,0,0.022,0,0.479,0.25,0.12,0.18,0.46,0,8,0.021917808219178082,4.8,0.18,0.75,0.25,39.7
1998,365,846.5,192.8,19.53,96.63,1023,151.8,3346,32.3,4.92,17.8,0.25,0.0649,0.541,0,0,0,0,0,0,0.537,0.36,0.11,0.15,0.38,0,0,0,14.5,0.15,0.55,0.45,26.2
1999,366,773.4,192.8,0,88.04,795.6,200.2,2847,25.2,4.34,15.3,0.269,0.0515,0.538,0,3,0,0,0.0082,0,0.49,0.26,0.14,0.16,0.44,0,3,0.00821917808219178,9.9,0.17,0.61,0.39,30.7
2000,365,838,192.8,0,95.66,1362,193.4,4444,43,5.65,19.1,0.24,0.0563,0.502,0,18,0,0,0.049,0,0.531,0.38,0.13,0.19,0.3,0,18,0.049315068493150684,23.9,0.13,0.44,0.56,19.5
2001,365,763.7,192.8,20.91,87.18,552.4,166.8,1354,17.4,3.51,13.8,0.261,0.0923,0.432,0,0,0,0,0,0,0.484,0.22,0.11,0.26,0.4,0,0,0,3.6,0.2,0.79,0.21,43.9
2002,365,801.1,192.8,19.31,91.45,727,139.2,2526,22.9,4.24,15.5,0.267,0.0586,0.548,0,0,0,0,0,0,0.508,0.29,0.12,0.18,0.42,0,0,0,7.4,0.19,0.68,0.32,35
2003,366,798.6,192.8,24.82,90.92,1197,207,4704,37.8,5.26,17.5,0.254,0.0447,0.514,0,0,0,0,0,0,0.506,0.35,0.093,0.16,0.4,0,0,0,20.3,0.14,0.46,0.54,21.1
2004,365,639.3,192.8,0,72.97,457,139.5,1348,14.4,3.08,11.2,0.277,0.0936,0.516,0,3,0,0,0.0082,0,0.405,0.093,0.2,0.21,0.5,0,3,0.00821917808219178,3.2,0.21,0.78,0.22,44.4
2005,365,782.2,192.8,0,89.29,793.3,111.9,2419,25,4.12,15.6,0.262,0.0771,0.491,0,6,0,0,0.016,0,0.496,0.29,0.12,0.17,0.42,0,6,0.01643835616438356,9.4,0.16,0.62,0.38,31.3
2006,365,828.2,192.8,0,94.54,1332,195.6,4011,42,5.66,18.8,0.248,0.0546,0.504,0,9,0,0,0.025,0,0.525,0.39,0.1,0.16,0.34,0,9,0.024657534246575342,23.2,0.13,0.45,0.55,19.7
2007,366,820.4,192.8,26,93.4,941.8,209.5,2971,29.8,4.43,16.9,0.256,0.0564,0.532,0,0,0,0,0,0,0.52,0.33,0.096,0.18,0.39,0,0,0,12.9,0.15,0.57,0.43,27.5
2008,365,820.1,192.8,22.93,93.62,868.7,176.1,3126,27.4,4.4,16.4,0.247,0.0694,0.488,0,0,0,0,0,0,0.52,0.3,0.1,0.25,0.35,0,0,0,11,0.16,0.6,0.4,29.9
2009,365,841.8,192.8,0,96.1,1510,196.6,4557,47.6,5.94,19.7,0.234,0.0524,0.493,0,7,0,0,0.019,0,0.534,0.41,0.09,0.24,0.25,0,7,0.019178082191780823,27.9,0.12,0.41,0.59,17.7
2010,365,901,192.8,27.48,102.9,1311,234.1,3806,41.3,5.85,19.9,0.246,0.0588,0.526,0,0,0,0,0,0,0.571,0.43,0.096,0.18,0.29,0,0,0,21.4,0.14,0.48,0.52,21.8
2011,366,803.1,192.8,23.95,91.42,632.7,180.2,1695,20,3.67,15,0.256,0.0873,0.481,0,0,0,0,0,0,0.509,0.22,0.16,0.24,0.38,0,0,0,5,0.18,0.75,0.25,40.2
2012,365,856.8,192.8,20.04,97.81,953.3,163.6,3266,30.1,4.48,17.6,0.241,0.0595,0.534,0,0,0,0,0,0,0.543,0.36,0.093,0.16,0.38,0,0,0,12.5,0.15,0.58,0.42,28.5
2013,365,899.7,192.8,0,102.7,1035,189.3,2895,32.6,4.96,18.8,0.244,0.0679,0.517,0,10,0,0,0.027,0,0.571,0.39,0.09,0.18,0.33,0,10,0.0273972602739726,13.8,0.15,0.58,0.42,27.6
2014,365,852,192.8,0,97.26,755.6,190.6,1901,23.8,4.3,16.7,0.265,0.0779,0.531,0,16,0,0,0.044,0,0.54,0.34,0.096,0.15,0.41,0,16,0.043835616438356165,7.1,0.18,0.7,0.3,35.8
2015,366,840.3,192.8,0,95.66,906.1,178.1,2799,28.7,4.53,17.1,0.246,0.0682,0.501,0,8,0,0,0.022,0,0.533,0.33,0.11,0.2,0.37,0,8,0.021917808219178082,11.6,0.16,0.6,0.4,29.3
2016,365,811.7,192.8,0,92.66,1279,181.9,4672,40.3,5.36,18.2,0.24,0.0528,0.533,0,14,0,0,0.038,0,0.515,0.36,0.12,0.21,0.32,0,14,0.038356164383561646,22.1,0.13,0.45,0.55,20.1
2017,365,870.5,192.8,27.59,99.37,1303,233.3,4007,41.1,5.72,19.2,0.236,0.0588,0.47,0,0,0,0,0,0,0.552,0.38,0.12,0.24,0.26,0,0,0,21.9,0.14,0.47,0.53,21.2
2018,365,662,185.1,0,75.57,472.9,134.8,1115,14.9,3.25,11.7,0.282,0.11,0.534,0,7,0,0,0.019,0,0.42,0.16,0.13,0.18,0.52,0,7,0.019178082191780823,3.2,0.22,0.79,0.21,44.4
2019,366,797.3,192.8,13.3,90.77,1272,115.4,4467,40.2,5.37,18,0.246,0.066,0.476,0,0,0,0,0,0,0.506,0.38,0.096,0.18,0.35,0,0,0,22.2,0.13,0.45,0.55,19.8
2020,365,940.2,192.8,24.53,107.3,1261,220.2,3296,39.8,5.82,20.4,0.244,0.0579,0.514,0,0,0,0,0,0,0.596,0.44,0.11,0.18,0.27,0,0,0,19.4,0.15,0.51,0.49,23.6
2021,365,861.3,192.8,26.95,98.32,927.6,231.4,2767,29.3,4.97,17.5,0.257,0.0789,0.506,0,0,0,0,0,0,0.546,0.33,0.11,0.22,0.34,0,0,0,11.8,0.17,0.6,0.4,29.4
2022,92,89.19,89.71,23.67,40.39,271.3,204,489.2,2.16,0.707,1.45,0.353,0.157,0.475,0,0,0,0,0,0,0.0566,0,0,0.06,0.19,0,0,0,0.71,0.33,0.67,0.33,41.3
