Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3250,188,139000,25.6,1100,25.4,0.936,1.87,0.79,0.88,1,50.2,1
0.01,3010,186,138000,25.6,1100,25.4,0.936,1.87,0.636,0.88,1,49.8,1
0.02,2680,185,136000,25.6,1100,25.4,0.936,1.87,0.578,0.87,0.83,49.7,1
0.03,2370,183,135000,25.6,1100,25.4,0.936,1.87,0.56,0.87,0.678,49.6,0.908
0.04,2110,182,133000,25.6,1100,25.4,0.936,1.87,0.526,0.87,0.636,49.4,0.687
0.05,2040,180,131000,25.6,1100,25.4,0.936,1.87,0.481,0.86,0.591,49.1,0.484
0.06,1990,178,130000,25.5,1100,25.4,0.935,1.87,0.475,0.85,0.57,48.9,0.358
0.07,1920,175,129000,25.5,1100,25.4,0.935,1.86,0.46,0.85,0.56,48.6,0.299
0.08,1830,174,127000,25.5,1100,25.4,0.935,1.85,0.45,0.843,0.523,48.3,0.228
0.09,1690,173,126000,25.5,1100,25.4,0.934,1.84,0.44,0.84,0.49,48.1,0.132
0.1,1590,171,126000,25.5,1090,25.4,0.934,1.82,0.44,0.84,0.48,48,0.0971
0.11,1520,170,124000,25.5,1080,25.4,0.934,1.77,0.435,0.83,0.475,47.8,0.0492
0.12,1480,169,122000,25.5,1060,25.4,0.934,1.71,0.43,0.83,0.469,47.7,0.0323
0.13,1430,168,122000,25.5,1040,25.4,0.933,1.63,0.42,0.83,0.46,47.4,0
0.14,1320,167,121000,25.5,996,25.4,0.933,1.52,0.42,0.82,0.46,47.1,0
0.15,1180,163,119000,25.5,972,25.4,0.933,1.42,0.42,0.82,0.45,46.8,0
0.16,1140,162,115000,25.5,931,25.3,0.933,1.33,0.42,0.816,0.45,46.7,0
0.17,1080,160,114000,25.5,907,25.3,0.933,1.27,0.41,0.81,0.44,46.3,0
0.18,1060,156,112000,25.5,878,25.3,0.933,1.19,0.41,0.81,0.44,46.2,0
0.19,1030,154,112000,25.5,867,25.3,0.933,1.15,0.41,0.808,0.43,46,0
0.2,1000,152,109000,25.5,845,25.3,0.932,1.13,0.4,0.8,0.43,45.8,0
0.21,978,150,108000,25.5,811,25.3,0.932,1.09,0.4,0.79,0.42,45.6,0
0.22,964,146,105000,25.5,785,25.3,0.932,1.03,0.4,0.79,0.42,45.4,0
0.23,889,142,102000,25.5,772,25.3,0.932,0.982,0.39,0.79,0.42,45.3,0
0.24,878,140,101000,25.5,718,25.3,0.931,0.901,0.388,0.78,0.41,45.2,0
0.25,817,134,98800,25.5,672,25.3,0.931,0.877,0.38,0.78,0.41,45.1,0
0.26,764,132,90300,25.5,664,25.3,0.93,0.815,0.38,0.78,0.41,45.1,0
0.27,730,121,89200,25.5,594,25.3,0.93,0.728,0.38,0.78,0.41,44.9,0
0.28,710,119,85700,25.5,583,25.2,0.929,0.71,0.38,0.77,0.405,44.8,0
0.29,688,116,84300,25.4,570,25.2,0.929,0.692,0.369,0.76,0.4,44.7,0
0.3,682,115,82900,25.4,558,25.2,0.929,0.67,0.353,0.76,0.4,44.7,0
0.31,662,113,79100,25.4,545,25.1,0.929,0.649,0.35,0.757,0.39,44.6,0
0.32,655,106,78100,25.4,513,25.1,0.928,0.615,0.35,0.75,0.39,44.4,0
0.33,635,105,74200,25.4,505,25.1,0.927,0.6,0.35,0.74,0.385,44.2,0
0.34,625,102,71200,25.3,490,25,0.927,0.586,0.34,0.73,0.38,43.9,0
0.35,605,98.5,70500,25.3,474,25,0.926,0.564,0.34,0.73,0.38,43.5,0
0.36,591,94.9,67400,25.3,454,25,0.926,0.546,0.338,0.72,0.38,43.1,0
0.37,566,87.6,65000,25.2,415,25,0.925,0.501,0.33,0.72,0.372,42.9,0
0.38,552,83.6,62000,25.2,399,24.9,0.925,0.482,0.33,0.72,0.36,42.6,0
0.39,509,82.7,61100,25.2,389,24.9,0.924,0.471,0.32,0.72,0.35,42.5,0
0.4,496,79.8,59000,25.1,377,24.8,0.924,0.458,0.32,0.72,0.35,42.3,0
0.41,479,79,57600,25.1,369,24.8,0.924,0.447,0.32,0.71,0.35,42.2,0
0.42,460,75.3,54900,25.1,351,24.8,0.924,0.409,0.312,0.71,0.35,42,0
0.43,453,70.8,51400,25.1,327,24.8,0.923,0.398,0.31,0.7,0.346,41.8,0
0.44,442,69.6,50600,25,322,24.7,0.922,0.39,0.31,0.7,0.34,41.1,0
0.45,432,67.7,49800,25,314,24.7,0.922,0.383,0.3,0.69,0.34,40.8,0
0.46,425,66.4,48600,25,307,24.6,0.921,0.357,0.299,0.69,0.33,40.8,0
0.47,420,62.4,46400,24.9,290,24.6,0.921,0.352,0.29,0.69,0.33,40.7,0
0.48,413,60,44600,24.9,278,24.5,0.921,0.347,0.28,0.68,0.33,40.4,0
0.49,399,58.4,43200,24.7,267,24.4,0.92,0.344,0.28,0.68,0.321,40.3,0
0.5,386,56.8,42200,24.7,258,24.3,0.92,0.336,0.28,0.68,0.32,40,0
0.51,372,53.6,39900,24.6,245,24.3,0.92,0.327,0.28,0.679,0.32,39.7,0
0.52,344,51.3,37900,24.5,235,24.2,0.919,0.322,0.27,0.67,0.32,39.3,0
0.53,332,49.2,36600,24.5,225,24.2,0.919,0.322,0.26,0.67,0.31,39.2,0
0.54,325,48.2,35900,24.5,218,24.1,0.918,0.321,0.26,0.67,0.31,39,0
0.55,313,47.2,35100,24.5,214,24.1,0.918,0.319,0.25,0.66,0.31,38.8,0
0.56,309,46.3,34500,24.4,207,24,0.918,0.317,0.24,0.66,0.3,38.6,0
0.57,302,44,32700,24.4,197,24,0.917,0.315,0.23,0.654,0.3,38.6,0
0.58,298,43.1,32000,24.3,194,23.9,0.917,0.313,0.22,0.65,0.29,38.5,0
0.59,294,42.8,31700,24.2,191,23.8,0.917,0.308,0.22,0.65,0.29,38.4,0
0.6,290,42.3,31200,24.2,188,23.7,0.916,0.306,0.22,0.65,0.28,38.2,0
0.61,280,41.9,30900,24.1,184,23.6,0.916,0.303,0.21,0.65,0.28,38,0
0.62,272,40.5,30200,23.9,181,23.4,0.914,0.299,0.21,0.64,0.28,38,0
0.63,267,39.1,29100,23.9,175,23.3,0.914,0.289,0.208,0.628,0.28,37.7,0
0.64,262,37.8,28000,23.8,169,23.2,0.913,0.282,0.2,0.62,0.28,37.2,0
0.65,254,36.4,26900,23.7,164,23.1,0.913,0.28,0.196,0.62,0.27,37,0
0.66,248,36.1,26000,23.6,161,23,0.913,0.274,0.19,0.62,0.27,36.5,0
0.67,242,34.9,25700,23.6,155,23,0.911,0.262,0.19,0.615,0.26,36,0
0.68,237,34.4,25600,23.5,152,22.9,0.911,0.257,0.18,0.61,0.25,35.5,0
0.69,235,33.5,24600,23.5,150,22.8,0.91,0.255,0.18,0.61,0.243,35.3,0
0.7,227,32.9,23800,23.4,146,22.8,0.909,0.251,0.177,0.6,0.24,35.2,0
0.71,226,32.2,23400,23.3,143,22.7,0.907,0.242,0.17,0.6,0.24,35.1,0
0.72,225,31.5,22900,23.3,140,22.6,0.907,0.239,0.17,0.595,0.23,34.9,0
0.73,220,31.2,22500,23.2,139,22.5,0.906,0.234,0.17,0.59,0.22,34.7,0
0.74,217,30.4,21900,23.1,136,22.2,0.904,0.23,0.16,0.59,0.22,34.2,0
0.75,213,29.4,21600,22.9,134,22,0.903,0.228,0.16,0.59,0.22,34.2,0
0.76,211,28.9,21200,22.6,132,21.7,0.901,0.224,0.152,0.59,0.22,33.9,0
0.77,211,28.5,20700,22.6,129,21.6,0.901,0.22,0.15,0.58,0.21,33.6,0
0.78,210,28.2,20400,22.3,128,21.3,0.9,0.218,0.14,0.58,0.21,33.3,0
0.79,205,27.7,20100,22.2,128,21.1,0.896,0.218,0.14,0.58,0.21,32.9,0
0.8,202,27,19900,22.2,127,21,0.894,0.214,0.14,0.57,0.2,32.4,0
0.81,197,26.6,19300,22,126,20.9,0.893,0.21,0.14,0.57,0.192,31.3,0
0.82,194,25.7,19000,22,120,20.8,0.893,0.204,0.13,0.56,0.19,30,0
0.83,190,25.3,18700,21.9,118,20.6,0.892,0.201,0.13,0.56,0.19,29,0
0.84,187,24.9,18400,21.6,116,20.3,0.891,0.195,0.13,0.55,0.184,28,0
0.85,180,24.6,18200,21.6,115,20.2,0.89,0.191,0.129,0.55,0.18,26.9,0
0.86,176,23.9,17700,21.1,113,19.5,0.889,0.186,0.12,0.54,0.18,26.3,0
0.87,173,23.4,16900,20.7,112,19.2,0.888,0.186,0.12,0.54,0.17,25,0
0.88,171,22.1,16400,20.6,110,18.9,0.871,0.182,0.12,0.531,0.17,24.1,0
0.89,167,21.5,15800,20.4,107,18.6,0.848,0.177,0.12,0.525,0.17,23.1,0
0.9,165,20.7,15200,20.2,101,18.4,0.815,0.169,0.11,0.52,0.16,22.4,0
0.91,164,20.3,14900,19.9,98.2,18.2,0.769,0.16,0.11,0.51,0.16,19.9,0
0.92,162,19.7,14300,19.5,93.7,17.6,0.695,0.154,0.0994,0.477,0.157,18.2,0
0.93,153,17.4,13000,19.2,91.5,17.4,0.634,0.15,0.0953,0.44,0.15,16.8,0
0.94,144,13.3,9710,19.1,80.9,17.2,0.572,0.129,0.0931,0.43,0.15,15.4,0
0.95,137,10.4,7490,18.8,70,17,0.46,0.117,0.09,0.41,0.14,13.1,0
0.96,128,6.55,4870,18.6,63.5,16.8,0.279,0.109,0.086,0.364,0.13,9.91,0
0.97,119,1.28,922,18,49.1,16.2,0.0786,0.0979,0.0828,0.322,0.13,3.05,0
0.98,115,0,0,17.2,19.6,15.4,0,0.0786,0.0802,0.17,0.13,0,0
0.99,94.6,0,0,16.5,0,14.6,0,0.0708,0.077,0,0.12,0,0
1,73.6,0,0,15.9,0,14,0,0.0708,0.07,0,0.12,0,0
