Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,873.9,30.4,0.554,0.45,44.7,0.652
0.01,873.3,30.3,0.554,0.423,44.7,0.621
0.02,872.6,30.1,0.553,0.396,44.6,0.59
0.03,872,29.9,0.553,0.369,44.6,0.558
0.04,863.7,29.8,0.548,0.35,44.5,0.488
0.05,851.6,29.7,0.54,0.335,44.3,0.397
0.06,839.5,29.6,0.532,0.32,44.1,0.307
0.07,830.9,29.5,0.527,0.309,43.9,0.246
0.08,829.4,29.4,0.526,0.306,43.6,0.244
0.09,827.8,29.4,0.525,0.303,43.2,0.243
0.1,826.3,29.3,0.524,0.3,42.9,0.241
0.11,826.1,29,0.524,0.294,42.9,0.237
0.12,825.9,28.8,0.524,0.288,42.9,0.233
0.13,825.8,28.5,0.524,0.282,42.9,0.229
0.14,822.3,28.4,0.522,0.278,42.9,0.21
0.15,817.1,28.3,0.518,0.275,42.8,0.184
0.16,811.9,28.2,0.515,0.272,42.8,0.157
0.17,807.8,28.2,0.512,0.266,42.7,0.139
0.18,805.8,28.1,0.511,0.254,42.4,0.135
0.19,803.8,28,0.51,0.242,42.1,0.132
0.2,801.8,27.9,0.508,0.23,41.8,0.129
0.21,799.4,27.5,0.507,0.23,41.7,0.129
0.22,796.9,27.1,0.505,0.23,41.7,0.129
0.23,794.5,26.6,0.504,0.23,41.6,0.129
0.24,789.9,26.4,0.501,0.228,41.4,0.125
0.25,784.3,26.4,0.497,0.225,41.2,0.119
0.26,778.6,26.3,0.493,0.222,40.9,0.113
0.27,773.7,26,0.49,0.219,40.7,0.104
0.28,770.4,25.4,0.488,0.216,40.5,0.0866
0.29,767.2,24.9,0.486,0.213,40.4,0.0693
0.3,763.9,24.3,0.484,0.21,40.2,0.0521
0.31,762.9,23.6,0.483,0.21,40,0.0479
0.32,762,23,0.483,0.21,39.8,0.0438
0.33,761,22.3,0.482,0.21,39.6,0.0397
0.34,755.9,21.9,0.479,0.208,39.4,0.0373
0.35,748.8,21.6,0.475,0.205,39.3,0.0356
0.36,741.6,21.3,0.47,0.202,39.1,0.034
0.37,735.7,21.1,0.466,0.2,38.9,0.0323
0.38,732.3,21.1,0.464,0.2,38.4,0.0307
0.39,728.9,21,0.462,0.2,38,0.029
0.4,725.5,21,0.46,0.2,37.6,0.0274
0.41,723.9,20.9,0.459,0.197,37.3,0.0266
0.42,722.3,20.9,0.458,0.194,37.1,0.0258
0.43,720.7,20.8,0.457,0.191,36.8,0.0249
0.44,717.3,20.6,0.455,0.19,36.6,0.0236
0.45,713,20.3,0.453,0.19,36.5,0.0219
0.46,708.7,20,0.45,0.19,36.4,0.0203
0.47,705.6,19.8,0.448,0.19,36.3,0.0189
0.48,705.1,19.8,0.448,0.19,36.3,0.0181
0.49,704.6,19.7,0.447,0.19,36.2,0.0173
0.5,704.1,19.7,0.447,0.19,36.2,0.0164
0.51,702.2,19.6,0.446,0.187,36.1,0.0156
0.52,700.3,19.5,0.444,0.184,35.9,0.0148
0.53,698.3,19.3,0.443,0.181,35.8,0.014
0.54,694.2,19.1,0.44,0.18,35.4,0.0137
0.55,688.9,18.7,0.436,0.18,35,0.0137
0.56,683.5,18.3,0.433,0.18,34.6,0.0137
0.57,680,17.9,0.431,0.179,34.2,0.0137
0.58,680,17.5,0.431,0.176,34,0.0137
0.59,679.9,17,0.431,0.173,33.7,0.0137
0.6,679.9,16.5,0.431,0.17,33.5,0.0137
0.61,674.7,16.1,0.428,0.17,33.5,0.00959
0.62,669.6,15.7,0.424,0.17,33.5,0.00548
0.63,664.4,15.3,0.421,0.17,33.5,0.00137
0.64,654.3,14.9,0.415,0.17,33.5,0
0.65,641.6,14.6,0.407,0.17,33.5,0
0.66,628.9,14.2,0.399,0.17,33.4,0
0.67,618.3,13.9,0.393,0.17,33.3,0
0.68,611.6,13.9,0.388,0.17,33.1,0
0.69,605,13.9,0.384,0.17,32.9,0
0.7,598.3,13.9,0.379,0.17,32.7,0
0.71,597.8,13.9,0.379,0.17,31.8,0
0.72,597.2,13.9,0.378,0.17,31,0
0.73,596.7,13.9,0.378,0.17,30.1,0
0.74,596.1,13.8,0.378,0.17,29.8,0
0.75,595.6,13.8,0.378,0.17,29.8,0
0.76,595.1,13.7,0.377,0.17,29.8,0
0.77,591.7,13.6,0.375,0.17,29.8,0
0.78,582.5,13.6,0.369,0.17,29.7,0
0.79,573.4,13.5,0.364,0.17,29.7,0
0.8,564.3,13.5,0.358,0.17,29.6,0
0.81,534.7,12.8,0.339,0.167,29.5,0
0.82,505.1,12.1,0.32,0.164,29.4,0
0.83,475.5,11.4,0.301,0.161,29.3,0
0.84,462.9,11.2,0.293,0.16,28.9,0
0.85,458.9,11.2,0.291,0.16,28.3,0
0.86,454.9,11.1,0.289,0.16,27.6,0
0.87,447.3,11,0.284,0.16,27.2,0
0.88,432.6,10.7,0.275,0.16,27.2,0
0.89,417.8,10.5,0.265,0.16,27.2,0
0.9,403.1,10.2,0.256,0.16,27.2,0
0.91,362.5,9.54,0.23,0.16,27.1,0
0.92,321.9,8.88,0.204,0.16,27.1,0
0.93,281.2,8.22,0.179,0.16,27,0
0.94,252.2,7.68,0.16,0.16,27,0
0.95,228.9,7.21,0.146,0.16,26.9,0
0.96,205.6,6.74,0.131,0.16,26.9,0
0.97,178.2,5.94,0.113,0.159,26.7,0
0.98,142.4,4.51,0.0906,0.156,26.1,0
0.99,106.6,3.08,0.0677,0.153,25.6,0
1,70.82,1.65,0.0449,0.15,25,0
