month,1.00,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.80,0.79,0.78,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.70,0.69,0.68,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.60,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.50,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.40,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.30,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.20,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.10,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00
1,79575,78882,78189,77496,74751,70339,65928,61934,61566,61198,60830,60005,58939,57874,56921,56402,55883,55365,54932,54527,54122,53550,52607,51663,50720,50166,49674,49183,48591,47859,47126,46394,45923,45462,45002,44385,43623,42861,42109,41490,40871,40252,39679,39135,38591,38038,37444,36849,36255,35951,35758,35565,35374,35185,34996,34807,34720,34654,34588,34513,34422,34331,34241,33669,33061,32453,32124,32094,32063,32009,31300,30590,29880,29450,29217,28984,28781,28763,28746,28729,28509,28199,27888,27438,26551,25664,24777,24398,24151,23904,23553,23006,22458,21910,20673,19357,18040,16542,14820,13098,11376
2,122490,120700,118920,117130,116100,115670,115250,114750,113510,112270,111030,108410,105070,101730,99069,99016,98962,98909,98889,98879,98869,98527,97448,96369,95290,95046,94936,94826,93624,90873,88122,85372,83574,81810,80047,79106,78933,78759,78493,76965,75437,73909,73180,72938,72697,72153,70149,68146,66142,65448,65251,65055,64865,64690,64515,64340,64221,64113,64004,63545,62511,61476,60442,60124,59860,59596,58905,57758,56612,55497,55286,55075,54865,54657,54453,54248,53967,53207,52447,51688,51354,51212,51070,50656,49389,48122,46855,45711,44598,43485,42594,42124,41655,41186,38074,34658,31242,27660,23874,20089,16304
3,136640,136570,136500,136440,136310,136140,135980,135820,135740,135650,135570,135530,135500,135470,135380,135040,134690,134350,133920,133460,133000,132560,132170,131790,131410,130800,130150,129510,128840,128150,127460,126770,126490,126220,125950,125700,125470,125230,125010,124910,124810,124710,124510,124230,123960,123720,123680,123630,123580,123510,123440,123370,123310,123280,123250,123220,122660,122000,121340,120840,120620,120400,120170,116350,112250,108160,105460,104240,103020,101840,101690,101540,101400,100870,100080,99288,98495,97702,96909,96115,92917,88635,84354,80895,80019,79143,78267,76300,74049,71797,69547,67300,65054,62807,60686,58579,56472,53809,50464,47118,43773
4,135220,135130,135030,134930,134820,134700,134580,134430,134030,133640,133240,132930,132640,132360,131960,131110,130250,129390,129110,129020,128930,128820,128680,128530,128390,126660,124680,122700,121490,121350,121220,121090,121060,121030,121000,120880,120690,120490,120290,120020,119750,119470,119210,118940,118680,118400,118040,117680,117310,116450,115410,114360,113550,113370,113180,113000,112310,111510,110710,110110,109840,109560,109290,108510,107690,106880,106200,105670,105150,104640,104640,104630,104630,104580,104490,104390,104300,104200,104100,103990,103210,102110,101010,99829,98382,96935,95488,94278,93129,91981,90039,86591,83143,79694,78791,78181,77571,72851,63074,53296,43519
5,135360,135250,135150,135050,134780,134360,133950,133570,133460,133350,133230,133180,133170,133150,133100,132910,132730,132540,132370,132200,132040,131850,131610,131360,131120,130650,130150,129640,129050,128340,127630,126930,126870,126830,126790,126690,126520,126350,126180,126050,125920,125780,125720,125710,125690,125650,125500,125360,125210,124230,122940,121650,120680,120580,120470,120370,119530,118550,117570,116940,116880,116820,116760,114470,112010,109550,107970,107350,106730,106050,103830,101620,99404,97526,95885,94244,92707,91823,90939,90056,87431,84023,80615,78009,77923,77836,77749,73874,69010,64146,59768,56317,52865,49413,47378,45505,43633,40043,34340,28638,22935
6,114010,113290,112570,111860,111390,111140,110880,110630,110500,110370,110230,109860,109370,108870,108430,108180,107930,107680,106920,106000,105070,104390,104250,104120,103980,103110,102130,101150,100220,99340,98462,97585,97039,96504,95969,94990,93596,92202,90833,89798,88763,87728,87123,86782,86441,86095,85727,85359,84990,83451,81466,79480,77955,77639,77323,77007,75881,74586,73291,72046,70883,69721,68558,68205,67911,67618,66909,65757,64604,63476,63050,62623,62197,60669,58364,56059,53948,53046,52144,51241,48829,45736,42644,40242,40011,39779,39548,39459,39409,39358,38267,35198,32129,29060,27749,26640,25532,22282,16397,10512,4627.7
7,70007,69319,68631,67943,67572,67459,67346,67223,67018,66812,66607,65965,65093,64222,63384,62676,61967,61259,60999,60882,60764,60630,60460,60290,60120,59915,59704,59492,59320,59204,59087,58970,58307,57625,56943,56302,55700,55099,54489,53768,53047,52327,51982,51868,51754,51567,51030,50494,49958,49532,49148,48765,48455,48342,48228,48114,47639,47088,46537,45865,44994,44124,43253,43025,42845,42665,42354,41902,41450,40994,40439,39883,39328,38618,37800,36982,36180,35483,34786,34089,32885,31452,30019,28710,27794,26879,25963,25404,24938,24473,23090,19966,16841,13716,12708,11944,11180,9360,6240,3120,0
8,42147,41634,41121,40608,40271,40077,39883,39694,39541,39388,39236,38988,38689,38391,38147,38112,38077,38043,37894,37710,37526,37384,37339,37294,37249,36991,36699,36406,36225,36201,36178,36154,35976,35792,35609,35486,35420,35355,35239,34452,33664,32877,32456,32258,32061,31877,31758,31638,31519,31364,31195,31026,30870,30747,30625,30503,30423,30351,30279,30140,29889,29639,29388,29342,29311,29280,29202,29072,28943,28811,28628,28445,28262,27736,26967,26199,25408,24477,23547,22616,20928,18898,16868,14800,12611,10422,8233.3,6706.5,5352.4,3998.3,2800,1897.8,995.55,93.332,0,0,0,0,0,0,0
9,27927,27628,27330,27031,26840,26735,26631,26532,26480,26429,26377,26347,26329,26312,26285,26224,26164,26103,26013,25913,25814,25685,25492,25298,25105,24886,24663,24440,24253,24115,23978,23841,23825,23814,23802,23708,23536,23364,23188,22963,22739,22515,22217,21873,21530,21239,21194,21149,21105,21071,21041,21011,20979,20945,20910,20876,20538,20138,19737,19487,19484,19480,19477,19288,19086,18884,18765,18736,18707,18668,18367,18065,17764,17361,16886,16411,15973,15760,15547,15334,14967,14531,14094,13358,11678,9997.5,8317.3,7599.5,7132.6,6665.8,5896.4,4552.2,3207.9,1863.7,1447.9,1139.2,830.45,574.32,382.88,191.44,0
