Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,948.6,32.5,0.602,0.44,45.4,0.416
0.01,940.3,32.5,0.597,0.419,45.2,0.391
0.02,931.9,32.4,0.591,0.398,45,0.365
0.03,923.6,32.4,0.586,0.377,44.9,0.34
0.04,918.9,32.2,0.583,0.354,44.7,0.295
0.05,916,31.8,0.581,0.33,44.5,0.241
0.06,913.2,31.4,0.579,0.306,44.2,0.187
0.07,909.5,31.1,0.577,0.289,44.1,0.15
0.08,904,31,0.573,0.286,44.1,0.147
0.09,898.5,30.8,0.57,0.283,44,0.145
0.1,893,30.6,0.566,0.28,44,0.142
0.11,887.4,30.3,0.562,0.274,43.9,0.141
0.12,881.8,30.1,0.559,0.268,43.8,0.139
0.13,876.2,29.8,0.555,0.262,43.7,0.138
0.14,872.7,29.5,0.553,0.256,43.7,0.133
0.15,870.3,29.3,0.552,0.25,43.6,0.127
0.16,868,29,0.55,0.244,43.5,0.122
0.17,866.4,28.7,0.549,0.238,43.4,0.118
0.18,866.3,28.6,0.549,0.232,43.1,0.118
0.19,866.3,28.4,0.549,0.226,42.9,0.118
0.2,866.2,28.2,0.549,0.22,42.6,0.118
0.21,856.9,27.9,0.543,0.22,42.4,0.0973
0.22,847.5,27.7,0.538,0.22,42.2,0.0767
0.23,838.2,27.4,0.532,0.22,42.1,0.0562
0.24,834.3,27.1,0.529,0.218,41.9,0.0493
0.25,833,26.8,0.528,0.215,41.6,0.0493
0.26,831.8,26.4,0.528,0.212,41.4,0.0493
0.27,830.1,26.1,0.526,0.21,41.3,0.0482
0.28,827.4,26,0.525,0.21,41.2,0.0449
0.29,824.6,25.8,0.523,0.21,41.1,0.0416
0.3,821.9,25.7,0.521,0.21,41,0.0384
0.31,818.4,25.3,0.519,0.207,41,0.0351
0.32,814.8,24.9,0.517,0.204,40.9,0.0318
0.33,811.3,24.5,0.515,0.201,40.9,0.0285
0.34,809.9,24.2,0.514,0.2,40.7,0.0268
0.35,809.7,23.9,0.514,0.2,40.5,0.026
0.36,809.5,23.5,0.513,0.2,40.2,0.0252
0.37,809,23.2,0.513,0.2,39.9,0.0247
0.38,808.1,23.1,0.512,0.2,39.7,0.0247
0.39,807.3,22.9,0.512,0.2,39.5,0.0247
0.4,806.4,22.7,0.511,0.2,39.3,0.0247
0.41,801.8,22.1,0.508,0.197,39.2,0.0247
0.42,797.3,21.6,0.506,0.194,39.1,0.0247
0.43,792.7,21,0.503,0.191,38.9,0.0247
0.44,789.6,20.7,0.501,0.188,38.7,0.0247
0.45,787.3,20.6,0.499,0.185,38.4,0.0247
0.46,784.9,20.6,0.498,0.182,38.1,0.0247
0.47,782.7,20.4,0.497,0.18,37.8,0.0244
0.48,781.1,20.2,0.495,0.18,37.5,0.0236
0.49,779.4,20,0.494,0.18,37.3,0.0227
0.5,777.7,19.8,0.493,0.18,37,0.0219
0.51,776.3,19.6,0.492,0.177,36.9,0.0195
0.52,774.8,19.4,0.491,0.174,36.8,0.017
0.53,773.4,19.3,0.49,0.171,36.6,0.0145
0.54,760.5,18.9,0.482,0.17,36.2,0.0126
0.55,741.9,18.5,0.47,0.17,35.7,0.011
0.56,723.3,18.1,0.459,0.17,35.2,0.00932
0.57,710.1,17.7,0.451,0.17,34.8,0.00767
0.58,707.7,17.5,0.449,0.17,34.8,0.00603
0.59,705.3,17.2,0.448,0.17,34.8,0.00438
0.6,702.9,17,0.446,0.17,34.8,0.00274
0.61,699.2,17,0.444,0.17,34.6,0.00192
0.62,695.5,16.9,0.441,0.17,34.4,0.0011
0.63,691.7,16.9,0.439,0.17,34.3,0.000274
0.64,687.8,16.8,0.436,0.17,34,0
0.65,683.7,16.7,0.433,0.17,33.8,0
0.66,679.6,16.6,0.431,0.17,33.6,0
0.67,676.4,16.4,0.429,0.17,33.2,0
0.68,675.1,16.2,0.428,0.17,32.5,0
0.69,673.8,16,0.427,0.17,31.9,0
0.7,672.4,15.8,0.426,0.17,31.2,0
0.71,669.9,15.6,0.424,0.167,31.1,0
0.72,667.4,15.4,0.423,0.164,31.1,0
0.73,664.9,15.3,0.421,0.161,31,0
0.74,648.5,14.8,0.411,0.16,31,0
0.75,625.2,14.1,0.396,0.16,31,0
0.76,601.9,13.5,0.382,0.16,31,0
0.77,585.4,13.1,0.371,0.16,30.9,0
0.78,582.8,13.1,0.37,0.16,30.6,0
0.79,580.2,13.1,0.368,0.16,30.4,0
0.8,577.6,13.1,0.366,0.16,30.1,0
0.81,576.2,13.1,0.365,0.16,30.1,0
0.82,574.7,13.1,0.364,0.16,30.1,0
0.83,573.3,13.1,0.363,0.16,30.1,0
0.84,557.4,12.8,0.353,0.16,30,0
0.85,534.2,12.5,0.339,0.16,29.8,0
0.86,511,12.1,0.324,0.16,29.5,0
0.87,491,11.7,0.311,0.16,29.3,0
0.88,477.1,11.5,0.302,0.16,29.1,0
0.89,463.3,11.2,0.294,0.16,28.8,0
0.9,449.4,11,0.285,0.16,28.6,0
0.91,391.6,10,0.248,0.157,28.5,0
0.92,333.9,9.02,0.212,0.154,28.4,0
0.93,276.1,8.03,0.175,0.151,28.3,0
0.94,246.5,7.47,0.156,0.15,28.2,0
0.95,230.8,7.13,0.147,0.15,28.1,0
0.96,215.1,6.79,0.137,0.15,27.9,0
0.97,192.5,6.1,0.122,0.15,27.7,0
0.98,156,4.7,0.099,0.15,27.4,0
0.99,119.5,3.31,0.0758,0.15,27,0
1,82.99,1.91,0.0526,0.15,26.7,0
