WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,710.9,192.8,25.7,108.5,812,188.5,1975,19.2,3.28,13.7,0.243,0.0749,0.493,0,0,0,0,0,0,0.451,0.26,0.12,0.18,0.19,0,0,0,5.5,0.17,0.71,0.29,37
1993,365,672.4,192.8,0,76.76,499.5,140.6,1403,15.8,3.35,12.3,0.284,0.0919,0.528,0,18,0,0,0.049,0,0.426,0.17,0.13,0.21,0.49,0,18,0.049315068493150684,3.5,0.21,0.78,0.22,42.6
1994,365,204.7,76.33,0,23.36,207.9,73.1,459.2,6.56,2.87,3.5,0.502,0.233,0.985,94,27,0,0.26,0.074,0,0.13,0,0,0.14,0.6,0.26,121,0.3315068493150685,3.06,0.44,0.53,0.47,31.2
1995,366,256.9,107.5,0,29.24,243.6,62.63,629.7,7.7,2.87,4.6,0.481,0.171,0.831,100,52,0,0.27,0.14,0,0.163,0,0.041,0.22,0.46,0.27,152,0.41643835616438357,3.1,0.37,0.6,0.4,33.4
1996,365,572.8,192.8,0,65.39,416.9,77.62,1178,13.1,2.92,10.1,0.323,0.106,0.67,41,11,0,0.11,0.03,0,0.363,0.066,0.23,0.16,0.43,0.11,52,0.14246575342465753,3,0.22,0.77,0.23,43.7
1997,365,586.3,188.1,0,66.93,416.5,128.5,1134,13.1,2.87,10.3,0.288,0.11,0.487,0,5,0,0,0.014,0,0.372,0.085,0.19,0.19,0.54,0,5,0.0136986301369863,2.8,0.22,0.79,0.21,44.8
1998,365,835.1,192.8,14.26,95.33,773,118.6,2403,24.4,4.06,16.5,0.264,0.0627,0.542,0,0,0,0,0,0,0.53,0.32,0.12,0.15,0.41,0,0,0,7.9,0.17,0.68,0.32,34.2
1999,366,664.1,192.8,0,75.6,535.7,173.9,1820,16.9,3.32,12.3,0.272,0.0656,0.52,0,18,0,0,0.049,0,0.421,0.16,0.13,0.24,0.48,0,18,0.049315068493150684,4.6,0.2,0.73,0.27,39.3
2000,365,874.3,192.8,20.14,99.8,941.7,157.2,2747,29.7,4.64,17.8,0.239,0.0705,0.52,0,0,0,0,0,0,0.554,0.34,0.15,0.14,0.36,0,0,0,11.9,0.16,0.6,0.4,29.4
2001,365,577.6,144.6,0,65.94,416.6,134.5,897.4,13.1,3.16,9.98,0.293,0.138,0.535,0,14,0,0,0.038,0,0.366,0,0.26,0.28,0.46,0,14,0.038356164383561646,3.12,0.24,0.76,0.24,44.1
2002,365,676.9,192.8,13.52,77.27,522.8,116.2,1708,16.5,3.52,12.2,0.291,0.0732,0.535,0,0,0,0,0,0,0.429,0.12,0.22,0.2,0.46,0,0,0,4.3,0.21,0.74,0.26,41
2003,366,806.4,192.8,23.63,91.8,892,178,3332,28.2,4.54,16.3,0.251,0.0655,0.492,0,0,0,0,0,0,0.511,0.31,0.11,0.18,0.4,0,0,0,11.9,0.16,0.58,0.42,28.6
2004,365,495.6,159,0,56.57,372.7,117,940.3,11.8,3.02,8.71,0.316,0.133,0.615,7,43,0,0.019,0.12,0,0.314,0.027,0.13,0.28,0.54,0.019,50,0.136986301369863,3.09,0.26,0.74,0.26,42
2005,365,702.9,192.8,0,80.24,539.2,93.76,1461,17,3.24,13.1,0.279,0.0894,0.555,19,24,0,0.052,0.066,0,0.446,0.2,0.16,0.19,0.41,0.052,43,0.1178082191780822,3.9,0.19,0.77,0.23,41.3
2006,365,866.2,192.8,20.3,98.88,989.2,164.8,2664,31.2,4.75,18,0.243,0.0688,0.476,0,0,0,0,0,0,0.549,0.38,0.096,0.14,0.39,0,0,0,13.2,0.15,0.58,0.42,27.8
2007,366,810.1,192.8,0,92.23,735.8,189.2,2183,23.3,3.82,15.8,0.253,0.0748,0.481,0,8,0,0,0.022,0,0.514,0.29,0.12,0.19,0.41,0,8,0.021917808219178082,7.5,0.16,0.68,0.32,34.8
2008,365,777.7,192.8,19.74,88.78,650,161.8,2077,20.5,3.68,14.6,0.258,0.0712,0.542,0,0,0,0,0,0,0.493,0.2,0.18,0.24,0.39,0,0,0,5.9,0.18,0.71,0.29,37.9
2009,365,866.4,192.8,0,98.9,1026,179.3,2826,32.4,4.94,18.1,0.247,0.0656,0.505,0,9,0,0,0.025,0,0.549,0.36,0.11,0.21,0.32,0,9,0.024657534246575342,14.3,0.15,0.56,0.44,26.7
2010,365,920.8,192.8,23.84,105.1,1030,203.4,2782,32.5,4.89,19.1,0.245,0.0747,0.517,0,0,0,0,0,0,0.584,0.41,0.096,0.17,0.33,0,0,0,13.4,0.15,0.59,0.41,28.3
2011,366,690.5,189.1,0,78.6,480.6,147.3,1142,15.2,3.08,12.1,0.264,0.107,0.489,0,3,0,0,0.0082,0,0.438,0.13,0.2,0.25,0.43,0,3,0.00821917808219178,3.1,0.2,0.8,0.2,45.4
2012,365,831,192.8,0,94.87,718.9,137.2,2316,22.7,3.72,16.2,0.246,0.0593,0.487,0,10,0,0,0.027,0,0.527,0.32,0.12,0.16,0.4,0,10,0.0273972602739726,6.5,0.16,0.71,0.29,36.6
2013,365,911.3,192.8,19.58,104,829.4,160.8,2157,26.2,4.18,18,0.241,0.0686,0.536,0,0,0,0,0,0,0.578,0.38,0.11,0.16,0.36,0,0,0,8.2,0.16,0.69,0.31,34.8
2014,365,783.3,192.8,0,89.41,565.7,176.3,1320,17.8,3.5,14.3,0.259,0.0947,0.5,0,9,0,0,0.025,0,0.497,0.25,0.15,0.16,0.44,0,9,0.024657534246575342,3.5,0.2,0.8,0.2,44
2015,366,791.2,192.8,0,90.07,625,146.8,1735,19.8,3.35,14.9,0.238,0.0772,0.488,0,9,0,0,0.025,0,0.502,0.24,0.15,0.21,0.39,0,9,0.024657534246575342,4.9,0.17,0.75,0.25,40
2016,365,821.9,192.8,18.9,93.83,866.8,146.8,2918,27.3,4.56,16.5,0.249,0.0652,0.51,0,0,0,0,0,0,0.521,0.3,0.15,0.17,0.38,0,0,0,10.8,0.17,0.6,0.4,30.1
2017,365,893,192.8,25.58,101.9,913.6,211.9,2559,28.8,4.92,17.9,0.252,0.0848,0.494,0,0,0,0,0,0,0.566,0.33,0.16,0.18,0.33,0,0,0,10.9,0.17,0.62,0.38,31
