Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3840,193,142000,25.6,1100,25.4,0.937,1.87,0.8,0.89,1,50.2,2
0.01,3060,185,137000,25.6,1100,25.4,0.936,1.87,0.627,0.88,0.82,49.7,1.63
0.02,2660,184,135000,25.6,1100,25.4,0.936,1.87,0.55,0.87,0.701,49.6,1.21
0.03,2460,182,134000,25.6,1100,25.4,0.935,1.87,0.502,0.87,0.642,49.3,0.722
0.04,2340,180,133000,25.6,1100,25.4,0.935,1.87,0.48,0.86,0.606,49.1,0.486
0.05,2290,179,133000,25.6,1100,25.4,0.935,1.87,0.47,0.86,0.571,48.9,0.387
0.06,2190,179,131000,25.5,1100,25.4,0.935,1.87,0.46,0.85,0.55,48.7,0.315
0.07,2100,176,129000,25.5,1100,25.4,0.935,1.87,0.46,0.85,0.53,48.5,0.226
0.08,1910,174,128000,25.5,1100,25.4,0.935,1.87,0.46,0.85,0.52,48.3,0.194
0.09,1840,172,125000,25.5,1100,25.4,0.934,1.86,0.45,0.84,0.5,48,0.133
0.1,1760,170,123000,25.5,1100,25.4,0.934,1.85,0.45,0.831,0.5,47.9,0.0326
0.11,1640,168,121000,25.5,1090,25.4,0.934,1.78,0.445,0.83,0.48,47.7,0
0.12,1570,168,120000,25.5,1080,25.4,0.934,1.74,0.44,0.829,0.47,47.4,0
0.13,1420,166,120000,25.5,1060,25.4,0.934,1.68,0.433,0.82,0.47,47.2,0
0.14,1370,165,119000,25.5,1040,25.4,0.934,1.61,0.43,0.81,0.46,47.1,0
0.15,1340,163,118000,25.5,1010,25.4,0.933,1.56,0.43,0.81,0.46,46.8,0
0.16,1280,162,117000,25.5,992,25.3,0.933,1.5,0.43,0.81,0.46,46.7,0
0.17,1200,161,116000,25.5,970,25.3,0.933,1.41,0.43,0.81,0.45,46.4,0
0.18,1170,157,115000,25.5,925,25.3,0.933,1.36,0.42,0.8,0.45,45.9,0
0.19,1120,156,113000,25.5,900,25.3,0.933,1.28,0.42,0.8,0.44,45.8,0
0.2,1060,155,112000,25.5,849,25.3,0.932,1.17,0.41,0.792,0.44,45.5,0
0.21,1020,154,110000,25.5,836,25.3,0.932,1.14,0.4,0.79,0.44,45.4,0
0.22,1010,152,109000,25.5,813,25.3,0.932,1.11,0.4,0.78,0.43,45.3,0
0.23,976,149,107000,25.5,803,25.3,0.932,1.06,0.394,0.78,0.43,45.2,0
0.24,958,146,103000,25.5,799,25.2,0.931,1.05,0.39,0.77,0.43,45.1,0
0.25,879,141,101000,25.4,759,25.2,0.931,0.952,0.39,0.77,0.43,44.8,0
0.26,848,137,98800,25.4,709,25.2,0.931,0.882,0.39,0.77,0.42,44.6,0
0.27,802,130,94200,25.4,683,25.2,0.93,0.857,0.38,0.77,0.42,44.5,0
0.28,760,127,91800,25.4,632,25.1,0.929,0.778,0.38,0.76,0.41,44.3,0
0.29,739,124,89000,25.4,614,25.1,0.929,0.747,0.379,0.759,0.41,44.2,0
0.3,723,122,86400,25.4,593,25.1,0.928,0.716,0.37,0.75,0.4,44.1,0
0.31,702,117,84100,25.4,572,25.1,0.928,0.688,0.36,0.75,0.4,43.7,0
0.32,685,111,80000,25.3,538,25.1,0.927,0.657,0.36,0.74,0.4,43.3,0
