Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,895.2,32.5,0.568,0.44,44.4,0.427
0.01,892.7,32,0.566,0.413,44.3,0.395
0.02,890.1,31.6,0.564,0.386,44.2,0.363
0.03,887.6,31.1,0.563,0.359,44.1,0.331
0.04,879.5,30.9,0.558,0.34,44.1,0.285
0.05,868.8,30.9,0.551,0.325,44.1,0.232
0.06,858.1,30.8,0.544,0.31,44.1,0.178
0.07,849.3,30.7,0.539,0.298,44,0.141
0.08,844.7,30.6,0.536,0.292,43.8,0.137
0.09,840,30.5,0.533,0.286,43.5,0.133
0.1,835.3,30.4,0.53,0.28,43.3,0.129
0.11,834.3,30.4,0.529,0.277,43.3,0.128
0.12,833.3,30.4,0.529,0.274,43.2,0.127
0.13,832.3,30.4,0.528,0.271,43.2,0.126
0.14,831.1,30.3,0.527,0.266,43.1,0.125
0.15,829.8,30.3,0.526,0.26,43,0.125
0.16,828.5,30.2,0.526,0.254,43,0.124
0.17,827.4,30.1,0.525,0.247,42.9,0.122
0.18,826.8,30.1,0.525,0.238,42.8,0.117
0.19,826.1,30,0.524,0.229,42.8,0.112
0.2,825.5,30,0.524,0.22,42.7,0.107
0.21,816.8,29.6,0.518,0.217,42.4,0.0896
0.22,808.2,29.1,0.513,0.214,42.1,0.0723
0.23,799.5,28.7,0.507,0.211,41.8,0.0551
0.24,793.7,28.4,0.503,0.21,41.6,0.0471
0.25,789.4,28.2,0.5,0.21,41.4,0.0438
0.26,785,28,0.498,0.21,41.1,0.0405
0.27,781.9,27.5,0.496,0.21,40.9,0.0381
0.28,781.3,26.5,0.496,0.21,40.4,0.0373
0.29,780.7,25.4,0.495,0.21,40,0.0364
0.3,780.1,24.3,0.495,0.21,39.6,0.0356
0.31,775.3,24.1,0.492,0.21,39.4,0.0356
0.32,770.6,23.9,0.489,0.21,39.1,0.0356
0.33,765.8,23.7,0.486,0.21,38.9,0.0356
0.34,764,23.2,0.485,0.206,38.7,0.034
0.35,763.8,22.7,0.484,0.2,38.6,0.0315
0.36,763.5,22.2,0.484,0.194,38.5,0.029
0.37,763,21.8,0.484,0.19,38.2,0.0274
0.38,762.1,21.7,0.483,0.19,37.4,0.0274
0.39,761.2,21.6,0.483,0.19,36.7,0.0274
0.4,760.3,21.5,0.482,0.19,36,0.0274
0.41,755.6,21.5,0.479,0.19,35.9,0.0266
0.42,751,21.4,0.476,0.19,35.9,0.0258
0.43,746.4,21.4,0.473,0.19,35.8,0.0249
0.44,743.9,21.4,0.471,0.19,35.8,0.0241
0.45,742.5,21.3,0.47,0.19,35.8,0.0233
0.46,741.2,21.2,0.47,0.19,35.7,0.0225
0.47,740.1,21.1,0.469,0.189,35.7,0.0208
0.48,739.5,20.9,0.469,0.186,35.6,0.0175
0.49,738.8,20.6,0.468,0.183,35.6,0.0142
0.5,738.2,20.4,0.468,0.18,35.5,0.011
0.51,731.8,20.3,0.464,0.177,35.4,0.0101
0.52,725.5,20.3,0.46,0.174,35.2,0.00932
0.53,719.1,20.2,0.456,0.171,35,0.00849
0.54,714.2,20,0.453,0.17,34.8,0.00712
0.55,710.1,19.8,0.451,0.17,34.4,0.00548
0.56,706,19.6,0.448,0.17,34.1,0.00384
0.57,702.1,19.2,0.445,0.17,33.9,0.00247
0.58,698.6,18.5,0.443,0.17,33.9,0.00164
0.59,695.2,17.9,0.441,0.17,33.9,0.000822
0.6,691.8,17.2,0.439,0.17,33.9,0
0.61,688.3,17.1,0.437,0.17,33.6,0
0.62,684.9,17,0.434,0.17,33.2,0
0.63,681.4,16.8,0.432,0.17,32.9,0
0.64,674.5,16.8,0.427,0.17,32.8,0
0.65,665.7,16.8,0.422,0.17,32.8,0
0.66,656.9,16.8,0.417,0.17,32.7,0
0.67,649,16.6,0.412,0.17,32.6,0
0.68,642.9,16,0.408,0.17,32.5,0
0.69,636.8,15.3,0.404,0.17,32.3,0
0.7,630.6,14.7,0.4,0.17,32.1,0
0.71,629.6,14.6,0.399,0.167,31.6,0
0.72,628.5,14.4,0.399,0.164,31.1,0
0.73,627.5,14.3,0.398,0.161,30.7,0
0.74,622.8,14.2,0.395,0.16,30.2,0
0.75,616.3,14.1,0.391,0.16,29.9,0
0.76,609.8,14.1,0.387,0.16,29.5,0
0.77,605.4,14.1,0.384,0.16,29.1,0
0.78,605,13.9,0.384,0.16,28.7,0
0.79,604.7,13.8,0.383,0.16,28.4,0
0.8,604.3,13.7,0.383,0.16,28,0
0.81,585.1,13.3,0.371,0.16,27.9,0
0.82,566,13,0.359,0.16,27.9,0
0.83,546.8,12.6,0.347,0.16,27.8,0
0.84,526.5,12.3,0.334,0.16,27.6,0
0.85,505.6,11.9,0.321,0.16,27.3,0
0.86,484.6,11.5,0.307,0.16,27,0
0.87,468.7,11.3,0.297,0.159,26.7,0
0.88,462.7,11.2,0.293,0.156,26.5,0
0.89,456.8,11.1,0.29,0.153,26.3,0
0.9,450.8,11,0.286,0.15,26.1,0
0.91,397.7,10.1,0.252,0.15,26,0
0.92,344.7,9.25,0.219,0.15,26,0
0.93,291.6,8.38,0.185,0.15,25.9,0
0.94,259.1,7.78,0.165,0.15,25.8,0
0.95,237,7.32,0.151,0.15,25.7,0
0.96,214.8,6.86,0.136,0.15,25.6,0
0.97,187.6,6.07,0.119,0.15,25.4,0
0.98,150.5,4.63,0.0956,0.15,25.2,0
0.99,113.4,3.2,0.072,0.15,25,0
1,76.24,1.76,0.0484,0.15,24.8,0
