Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,896.3,35,0.568,0.42,44,0.329
0.01,889.3,34.3,0.564,0.387,43.9,0.321
0.02,882.3,33.6,0.56,0.354,43.7,0.312
0.03,875.2,32.9,0.555,0.321,43.5,0.304
0.04,865.6,32.7,0.549,0.308,43.4,0.27
0.05,854.7,32.6,0.542,0.305,43.4,0.223
0.06,843.8,32.5,0.536,0.302,43.3,0.176
0.07,835.9,32.5,0.531,0.297,43.2,0.145
0.08,834.1,32.5,0.529,0.288,43.1,0.143
0.09,832.4,32.4,0.528,0.279,43.1,0.141
0.1,830.6,32.4,0.527,0.27,43,0.14
0.11,828.7,32.2,0.526,0.267,42.8,0.136
0.12,826.8,32,0.525,0.264,42.6,0.132
0.13,824.9,31.9,0.523,0.261,42.5,0.127
0.14,824,31.7,0.523,0.258,42.3,0.123
0.15,823.5,31.6,0.522,0.255,42.3,0.119
0.16,823,31.4,0.522,0.252,42.2,0.115
0.17,822.5,31.3,0.522,0.246,42.1,0.109
0.18,821.7,31.3,0.521,0.234,42.1,0.1
0.19,821,31.2,0.521,0.222,42,0.0912
0.2,820.3,31.2,0.52,0.21,42,0.0822
0.21,819.8,30.8,0.52,0.21,41.9,0.0797
0.22,819.3,30.4,0.519,0.21,41.8,0.0773
0.23,818.8,29.9,0.519,0.21,41.6,0.0748
0.24,811.2,29.8,0.514,0.208,41.5,0.0696
0.25,800,29.7,0.508,0.205,41.5,0.063
0.26,788.8,29.6,0.501,0.202,41.4,0.0564
0.27,781.2,29.3,0.496,0.2,41.2,0.0504
0.28,780.5,28.4,0.495,0.2,40.9,0.0455
0.29,779.8,27.5,0.495,0.2,40.7,0.0405
0.3,779.1,26.6,0.494,0.2,40.4,0.0356
0.31,778.6,25.9,0.494,0.197,39.7,0.0332
0.32,778.1,25.2,0.493,0.194,39,0.0307
0.33,777.6,24.5,0.493,0.191,38.2,0.0282
0.34,777.2,24.2,0.493,0.19,37.8,0.0274
0.35,776.8,24.1,0.492,0.19,37.6,0.0274
0.36,776.4,24,0.492,0.19,37.4,0.0274
0.37,773.3,23.9,0.49,0.189,37.1,0.0271
0.38,764.4,23.9,0.485,0.186,36.7,0.0263
0.39,755.6,23.8,0.479,0.183,36.4,0.0255
0.4,746.7,23.8,0.474,0.18,36,0.0247
0.41,746.3,23.5,0.474,0.18,35.9,0.0238
0.42,745.9,23.1,0.473,0.18,35.8,0.023
0.43,745.4,22.8,0.473,0.18,35.7,0.0222
0.44,745.1,22.7,0.473,0.18,35.4,0.0219
0.45,744.8,22.7,0.472,0.18,35,0.0219
0.46,744.6,22.7,0.472,0.18,34.7,0.0219
0.47,744.2,22.6,0.472,0.18,34.4,0.0216
0.48,743.6,22.4,0.472,0.18,34.3,0.0208
0.49,743,22.2,0.471,0.18,34.3,0.02
0.5,742.4,22,0.471,0.18,34.2,0.0192
0.51,739.4,21.9,0.469,0.177,33.9,0.0184
0.52,736.5,21.9,0.467,0.174,33.7,0.0175
0.53,733.5,21.8,0.466,0.171,33.4,0.0167
0.54,730.5,21.6,0.464,0.17,33.2,0.0148
0.55,727.5,21.2,0.462,0.17,33,0.0123
0.56,724.5,20.8,0.459,0.17,32.8,0.00986
0.57,721.5,20.4,0.457,0.17,32.6,0.00795
0.58,718.4,19.8,0.456,0.17,32.5,0.00712
0.59,715.4,19.3,0.454,0.17,32.3,0.0063
0.6,712.3,18.7,0.452,0.17,32.1,0.00548
0.61,711.8,18.3,0.452,0.167,32,0.00384
0.62,711.4,17.9,0.451,0.164,31.9,0.00219
0.63,710.9,17.4,0.451,0.161,31.8,0.000548
0.64,706.1,17.1,0.448,0.16,31.6,0
0.65,699,16.9,0.444,0.16,31.4,0
0.66,691.9,16.7,0.439,0.16,31.1,0
0.67,686.3,16.5,0.435,0.16,30.8,0
0.68,683.6,16.4,0.434,0.16,30.7,0
0.69,680.8,16.3,0.432,0.16,30.5,0
0.7,678.1,16.2,0.43,0.16,30.3,0
0.71,677.8,16.2,0.43,0.16,30.2,0
0.72,677.5,16.1,0.429,0.16,30,0
0.73,677.2,16.1,0.429,0.16,29.9,0
0.74,675,16,0.428,0.16,29.5,0
0.75,671.8,15.8,0.426,0.16,29,0
0.76,668.5,15.5,0.424,0.16,28.4,0
0.77,663.3,15.4,0.421,0.159,28,0
0.78,654.2,15.4,0.415,0.156,27.6,0
0.79,645,15.4,0.409,0.153,27.3,0
0.8,635.8,15.4,0.403,0.15,26.9,0
0.81,609.7,14.6,0.386,0.15,26.6,0
0.82,583.6,13.8,0.37,0.15,26.2,0
0.83,557.5,13,0.354,0.15,25.9,0
0.84,537.2,12.5,0.341,0.15,25.7,0
0.85,519.9,12.2,0.33,0.15,25.5,0
0.86,502.6,11.9,0.318,0.15,25.3,0
0.87,489.7,11.7,0.31,0.15,25.2,0
0.88,485.9,11.6,0.308,0.15,25,0
0.89,482,11.6,0.305,0.15,24.9,0
0.9,478.2,11.5,0.303,0.15,24.8,0
0.91,436.6,10.8,0.277,0.15,24.5,0
0.92,395.1,10.1,0.25,0.15,24.3,0
0.93,353.5,9.36,0.224,0.15,24,0
0.94,315.9,8.67,0.2,0.15,23.8,0
0.95,280.3,8,0.178,0.15,23.6,0
0.96,244.6,7.33,0.155,0.15,23.5,0
0.97,206.4,6.37,0.131,0.149,23.4,0
0.98,163.3,4.84,0.104,0.146,23.2,0
0.99,120.2,3.3,0.0762,0.143,23.1,0
1,77.02,1.77,0.0488,0.14,23,0
