Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3480,190,140000,25.6,1100,25.4,0.938,1.87,0.94,0.89,1,50.3,1
0.01,2700,186,137000,25.6,1100,25.4,0.936,1.87,0.762,0.88,1,49.9,1
0.02,2420,184,135000,25.6,1100,25.4,0.936,1.87,0.648,0.87,0.955,49.8,1
0.03,2220,183,134000,25.6,1100,25.4,0.936,1.87,0.59,0.87,0.799,49.7,1
0.04,2100,181,133000,25.6,1100,25.4,0.935,1.87,0.563,0.86,0.64,49.5,0.871
0.05,2010,180,131000,25.6,1100,25.4,0.935,1.87,0.501,0.86,0.62,49.1,0.649
0.06,1970,177,131000,25.6,1100,25.4,0.935,1.87,0.485,0.86,0.59,48.9,0.485
0.07,1860,175,130000,25.5,1100,25.4,0.935,1.86,0.47,0.85,0.557,48.7,0.323
0.08,1720,174,127000,25.5,1100,25.4,0.935,1.84,0.46,0.85,0.523,48.3,0.29
0.09,1600,173,126000,25.5,1090,25.4,0.935,1.81,0.45,0.84,0.5,48.1,0.218
0.1,1550,172,125000,25.5,1090,25.4,0.935,1.77,0.45,0.84,0.49,48,0.195
0.11,1510,171,124000,25.5,1060,25.4,0.934,1.67,0.44,0.83,0.48,47.8,0.133
0.12,1440,170,123000,25.5,1040,25.4,0.934,1.63,0.44,0.83,0.47,47.6,0.1
0.13,1410,169,122000,25.5,1030,25.4,0.934,1.56,0.44,0.83,0.46,47.3,0.0668
0.14,1220,166,121000,25.5,987,25.4,0.933,1.46,0.43,0.82,0.45,47.1,0
0.15,1160,163,117000,25.5,958,25.4,0.933,1.39,0.43,0.82,0.45,46.7,0
0.16,1110,160,115000,25.5,925,25.4,0.933,1.29,0.42,0.81,0.45,46.7,0
0.17,1060,159,114000,25.5,893,25.4,0.933,1.2,0.41,0.81,0.44,46.6,0
0.18,1040,156,111000,25.5,851,25.4,0.933,1.18,0.41,0.81,0.44,46.3,0
0.19,1000,153,110000,25.5,845,25.3,0.933,1.12,0.41,0.8,0.44,46.2,0
0.2,994,151,108000,25.5,813,25.3,0.933,1.1,0.41,0.8,0.43,45.9,0
0.21,943,148,107000,25.5,771,25.3,0.932,0.999,0.4,0.79,0.43,45.7,0
0.22,915,146,105000,25.5,754,25.3,0.932,0.973,0.4,0.79,0.42,45.6,0
0.23,860,139,102000,25.5,719,25.3,0.931,0.912,0.4,0.79,0.42,45.2,0
0.24,818,136,98100,25.5,682,25.3,0.931,0.842,0.4,0.78,0.41,45.1,0
0.25,796,132,95200,25.5,666,25.3,0.93,0.82,0.39,0.78,0.41,45,0
0.26,774,130,91200,25.5,653,25.3,0.93,0.802,0.39,0.78,0.41,44.8,0
0.27,728,124,88600,25.5,618,25.3,0.93,0.76,0.39,0.78,0.41,44.7,0
0.28,716,120,87300,25.5,594,25.2,0.93,0.729,0.38,0.77,0.4,44.6,0
0.29,693,116,84800,25.4,560,25.2,0.929,0.684,0.37,0.77,0.4,44.5,0
0.3,659,111,81000,25.4,537,25.2,0.929,0.639,0.37,0.763,0.4,44.3,0
0.31,625,110,75600,25.4,525,25.2,0.928,0.624,0.36,0.757,0.4,44.3,0
0.32,617,101,72700,25.4,486,25.1,0.928,0.588,0.36,0.75,0.4,44.2,0
0.33,609,99.1,71300,25.4,473,25.1,0.927,0.574,0.35,0.74,0.39,44,0
0.34,592,97.2,69100,25.3,467,25.1,0.927,0.561,0.35,0.74,0.39,43.7,0
0.35,576,94.8,67300,25.3,454,25.1,0.926,0.537,0.343,0.73,0.39,43.4,0
0.36,557,91,66300,25.3,435,25,0.926,0.525,0.338,0.72,0.38,43.3,0
0.37,553,88.7,65200,25.3,424,25,0.925,0.502,0.33,0.72,0.37,42.8,0
0.38,543,84.1,62600,25.3,399,25,0.925,0.489,0.33,0.71,0.37,42.7,0
0.39,512,82.3,61100,25.2,390,24.9,0.925,0.46,0.33,0.71,0.36,42.4,0
0.4,494,79.6,57800,25.2,373,24.9,0.925,0.455,0.33,0.71,0.36,42,0
0.41,480,77.6,55500,25.2,362,24.9,0.924,0.435,0.32,0.708,0.35,41.9,0
0.42,466,74.8,54600,25.1,347,24.8,0.924,0.422,0.32,0.7,0.35,41.6,0
0.43,458,71.6,53000,25.1,335,24.8,0.923,0.407,0.316,0.7,0.35,41.3,0
0.44,434,69.6,50500,25.1,322,24.8,0.923,0.396,0.31,0.7,0.34,41.1,0
0.45,420,67.7,49800,25,313,24.7,0.922,0.375,0.305,0.69,0.335,40.9,0
0.46,411,63.7,45900,25,293,24.6,0.922,0.353,0.3,0.69,0.33,40.7,0
0.47,403,59,43900,24.9,272,24.6,0.922,0.343,0.3,0.69,0.33,40.4,0
0.48,391,56.4,41900,24.9,258,24.5,0.922,0.338,0.29,0.68,0.33,40.2,0
0.49,376,55.4,41100,24.8,254,24.5,0.921,0.336,0.29,0.68,0.33,40,0
0.5,370,53,39500,24.8,244,24.4,0.921,0.333,0.29,0.68,0.32,39.8,0
0.51,361,51.6,38400,24.7,237,24.4,0.921,0.328,0.28,0.67,0.32,39.6,0
0.52,346,50.7,37000,24.6,231,24.3,0.92,0.323,0.27,0.67,0.32,39.4,0
0.53,329,48.5,36100,24.6,220,24.2,0.92,0.321,0.27,0.67,0.31,39.2,0
0.54,324,47.2,35000,24.6,215,24.2,0.92,0.319,0.26,0.67,0.31,39.1,0
0.55,319,46.6,34300,24.5,209,24.1,0.919,0.316,0.25,0.665,0.31,38.9,0
0.56,305,45.2,33600,24.5,204,24,0.918,0.314,0.24,0.66,0.3,38.6,0
0.57,296,44.5,32900,24.3,201,23.9,0.918,0.312,0.24,0.65,0.3,38.4,0
0.58,290,43.6,32400,24.3,194,23.9,0.917,0.31,0.23,0.65,0.3,38.1,0
0.59,281,41.9,31200,24.2,188,23.8,0.917,0.307,0.22,0.65,0.292,37.9,0
0.6,276,41.3,30600,24.2,184,23.7,0.917,0.303,0.22,0.64,0.29,37.7,0
0.61,271,40.7,29800,24.1,180,23.6,0.916,0.299,0.21,0.64,0.29,37.5,0
0.62,264,39.2,29200,24,173,23.5,0.915,0.296,0.21,0.63,0.29,37.1,0
0.63,258,38.8,28800,23.9,172,23.4,0.915,0.283,0.21,0.63,0.28,36.9,0
0.64,251,38.3,28200,23.9,171,23.4,0.914,0.279,0.2,0.62,0.28,36.8,0
0.65,248,36.1,26500,23.8,161,23.3,0.913,0.272,0.2,0.61,0.27,36.7,0
0.66,245,35,25400,23.8,156,23.2,0.911,0.264,0.2,0.61,0.26,36.5,0
0.67,241,33.9,25200,23.7,151,23.1,0.909,0.251,0.19,0.61,0.26,36.1,0
0.68,232,32.7,24200,23.6,146,23.1,0.907,0.245,0.19,0.6,0.25,35.7,0
0.69,230,31.9,23400,23.6,142,23,0.907,0.242,0.18,0.6,0.243,35.5,0
0.7,227,31.4,23000,23.5,141,22.8,0.906,0.239,0.18,0.6,0.237,35.4,0
0.71,225,31.1,22600,23.3,140,22.6,0.905,0.236,0.17,0.6,0.23,35,0
