Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,886.9,30.2,0.562,0.48,45.1,0.51
0.01,881.3,30.1,0.559,0.453,45,0.464
0.02,875.7,30,0.555,0.426,45,0.418
0.03,870.1,29.9,0.552,0.399,44.9,0.372
0.04,864.8,29.9,0.549,0.372,44.8,0.328
0.05,859.6,29.9,0.546,0.345,44.6,0.285
0.06,854.4,29.9,0.542,0.318,44.5,0.242
0.07,850.1,29.8,0.539,0.298,44.4,0.207
0.08,847.5,29.6,0.538,0.292,44.3,0.185
0.09,844.8,29.3,0.536,0.286,44.3,0.164
0.1,842.2,29.1,0.534,0.28,44.2,0.142
0.11,842.1,29,0.534,0.277,44,0.141
0.12,842,28.9,0.534,0.274,43.8,0.139
0.13,841.9,28.7,0.534,0.271,43.6,0.138
0.14,840.7,28.4,0.533,0.27,43.3,0.136
0.15,838.9,28,0.532,0.27,43.1,0.136
0.16,837.1,27.7,0.531,0.27,42.9,0.135
0.17,835.3,27.4,0.53,0.265,42.6,0.133
0.18,833.4,27.3,0.528,0.25,42.3,0.128
0.19,831.6,27.3,0.527,0.235,41.9,0.123
0.2,829.7,27.2,0.526,0.22,41.6,0.118
0.21,822.8,27.1,0.522,0.22,41.5,0.115
0.22,815.9,26.9,0.518,0.22,41.4,0.111
0.23,809,26.8,0.513,0.22,41.3,0.108
0.24,801.9,26.5,0.509,0.22,41.3,0.105
0.25,794.7,26.3,0.504,0.22,41.3,0.103
0.26,787.5,26,0.499,0.22,41.3,0.1
0.27,782,25.6,0.496,0.22,41.3,0.0962
0.28,779.9,25,0.494,0.22,41.1,0.0888
0.29,777.8,24.3,0.493,0.22,41,0.0814
0.3,775.7,23.7,0.492,0.22,40.9,0.074
0.31,773.8,23.6,0.491,0.217,40.8,0.0723
0.32,771.9,23.5,0.49,0.214,40.8,0.0707
0.33,769.9,23.3,0.488,0.211,40.7,0.069
0.34,768.4,23.1,0.487,0.206,40.4,0.0652
0.35,767,22.9,0.486,0.2,39.9,0.0603
0.36,765.6,22.6,0.486,0.194,39.3,0.0553
0.37,762.9,22.2,0.484,0.19,39,0.0504
0.38,757.5,21.7,0.481,0.19,39,0.0455
0.39,752.2,21.2,0.477,0.19,38.9,0.0405
0.4,746.8,20.7,0.474,0.19,38.9,0.0356
0.41,744.5,20.4,0.472,0.19,38.6,0.0299
0.42,742.2,20,0.471,0.19,38.3,0.0241
0.43,740,19.7,0.469,0.19,38,0.0184
0.44,737.5,19.5,0.468,0.188,37.9,0.0159
0.45,734.9,19.5,0.466,0.185,37.8,0.0151
0.46,732.2,19.4,0.464,0.182,37.8,0.0142
0.47,729.5,19.3,0.462,0.18,37.7,0.0132
0.48,726.3,19.3,0.461,0.18,37.6,0.0115
0.49,723.2,19.2,0.459,0.18,37.4,0.00986
0.5,720.1,19.2,0.457,0.18,37.2,0.00822
0.51,719.8,18.8,0.457,0.177,36.9,0.00822
0.52,719.5,18.4,0.456,0.174,36.5,0.00822
0.53,719.2,18,0.456,0.171,36.2,0.00822
0.54,714.1,17.8,0.453,0.17,36,0.00767
0.55,706.5,17.8,0.448,0.17,35.8,0.00685
0.56,698.9,17.7,0.443,0.17,35.5,0.00603
0.57,692.4,17.5,0.439,0.17,35.3,0.00493
0.58,688,17.1,0.436,0.17,35.1,0.00329
0.59,683.6,16.7,0.434,0.17,34.8,0.00164
0.6,679.2,16.3,0.431,0.17,34.6,0
0.61,677.2,16.2,0.429,0.17,34.4,0
0.62,675.2,16.1,0.428,0.17,34.2,0
0.63,673.2,16,0.426,0.17,34.1,0
0.64,662.7,15.9,0.42,0.17,33.8,0
0.65,648,15.7,0.41,0.17,33.6,0
0.66,633.2,15.4,0.401,0.17,33.4,0
0.67,622.6,15.2,0.395,0.17,33,0
0.68,620,14.9,0.393,0.17,32.4,0
0.69,617.5,14.7,0.392,0.17,31.9,0
0.7,615,14.4,0.39,0.17,31.3,0
0.71,610.6,14.2,0.387,0.17,31.2,0
0.72,606.3,13.9,0.385,0.17,31.2,0
0.73,602,13.7,0.382,0.17,31.1,0
0.74,598.5,13.5,0.38,0.17,30.7,0
0.75,595.5,13.4,0.378,0.17,30.2,0
0.76,592.4,13.4,0.375,0.17,29.7,0
0.77,588.7,13.3,0.373,0.169,29.3,0
0.78,583.7,13.3,0.37,0.166,29.2,0
0.79,578.7,13.2,0.367,0.163,29.1,0
0.8,573.7,13.2,0.364,0.16,29,0
0.81,545.1,12.7,0.346,0.16,29,0
0.82,516.6,12.2,0.327,0.16,28.9,0
0.83,488,11.7,0.309,0.16,28.9,0
0.84,472.8,11.4,0.3,0.16,28.9,0
0.85,464.4,11.2,0.294,0.16,28.9,0
0.86,455.9,11,0.289,0.16,28.8,0
0.87,445,10.8,0.283,0.159,28.8,0
0.88,429.4,10.6,0.273,0.156,28.8,0
0.89,413.9,10.4,0.263,0.153,28.7,0
0.9,398.3,10.2,0.253,0.15,28.7,0
0.91,348.5,9.37,0.221,0.15,28.5,0
0.92,298.8,8.53,0.189,0.15,28.3,0
0.93,249,7.7,0.158,0.15,28.1,0
0.94,220.7,7.14,0.14,0.15,27.9,0
0.95,203.1,6.72,0.129,0.15,27.8,0
0.96,185.4,6.29,0.117,0.15,27.6,0
0.97,163.9,5.58,0.104,0.15,27.4,0
0.98,134.4,4.27,0.0851,0.15,27,0
0.99,104.9,2.97,0.0665,0.15,26.7,0
1,75.4,1.67,0.0478,0.15,26.3,0
