Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,883,35,0.56,0.42,44,0.512
0.01,877.5,34.3,0.556,0.387,43.9,0.511
0.02,872,33.6,0.553,0.354,43.7,0.509
0.03,866.4,32.9,0.549,0.321,43.5,0.507
0.04,859.1,32.7,0.545,0.308,43.4,0.445
0.05,850.9,32.6,0.54,0.305,43.4,0.353
0.06,842.7,32.5,0.534,0.302,43.3,0.261
0.07,836.6,32.5,0.531,0.297,43.2,0.199
0.08,834.8,32.5,0.529,0.288,43.1,0.195
0.09,833.1,32.4,0.528,0.279,43.1,0.19
0.1,831.3,32.4,0.527,0.27,43,0.186
0.11,829.2,32.2,0.526,0.267,42.8,0.18
0.12,827.1,32,0.525,0.264,42.6,0.173
0.13,825,31.9,0.523,0.261,42.5,0.167
0.14,823.7,31.7,0.523,0.258,42.4,0.159
0.15,822.8,31.6,0.522,0.255,42.3,0.152
0.16,821.8,31.4,0.521,0.252,42.2,0.145
0.17,821,31.3,0.521,0.246,42.1,0.135
0.18,820.3,31.3,0.52,0.234,42,0.122
0.19,819.6,31.2,0.52,0.222,41.8,0.109
0.2,818.9,31.2,0.519,0.21,41.6,0.0959
0.21,817.9,30.8,0.518,0.21,41.5,0.0893
0.22,816.9,30.4,0.518,0.21,41.5,0.0827
0.23,815.8,29.9,0.517,0.21,41.4,0.0762
0.24,808.2,29.8,0.512,0.208,41.4,0.0696
0.25,797.3,29.7,0.506,0.205,41.3,0.063
0.26,786.4,29.6,0.499,0.202,41.3,0.0564
0.27,779.1,29.3,0.494,0.2,41.3,0.0507
0.28,779,28.4,0.494,0.2,41.1,0.0466
0.29,779,27.5,0.494,0.2,40.9,0.0425
0.3,778.9,26.6,0.494,0.2,40.8,0.0384
0.31,778.4,25.9,0.494,0.197,39.8,0.0375
0.32,777.9,25.2,0.493,0.194,38.9,0.0367
0.33,777.5,24.5,0.493,0.191,37.9,0.0359
0.34,777.1,24.2,0.493,0.19,37.5,0.034
0.35,776.8,24.1,0.492,0.19,37.4,0.0315
0.36,776.4,24,0.492,0.19,37.3,0.029
0.37,773.2,23.9,0.49,0.189,37.1,0.0274
0.38,764.3,23.9,0.484,0.186,36.8,0.0274
0.39,755.4,23.8,0.479,0.183,36.5,0.0274
0.4,746.5,23.8,0.473,0.18,36.2,0.0274
0.41,746.2,23.5,0.473,0.18,36.1,0.0266
0.42,745.9,23.1,0.473,0.18,35.9,0.0258
0.43,745.6,22.8,0.473,0.18,35.8,0.0249
0.44,745.3,22.7,0.473,0.18,35.4,0.0241
0.45,745,22.7,0.472,0.18,35,0.0233
0.46,744.6,22.7,0.472,0.18,34.6,0.0225
0.47,744.1,22.6,0.472,0.18,34.3,0.0219
0.48,743.2,22.4,0.471,0.18,34.3,0.0219
0.49,742.2,22.2,0.471,0.18,34.2,0.0219
0.5,741.3,22,0.47,0.18,34.2,0.0219
0.51,739.5,21.9,0.469,0.177,34,0.0203
0.52,737.6,21.9,0.468,0.174,33.7,0.0186
0.53,735.8,21.8,0.466,0.171,33.5,0.017
0.54,732.7,21.6,0.464,0.17,33.3,0.0148
0.55,728.9,21.2,0.462,0.17,33,0.0123
0.56,725,20.8,0.46,0.17,32.8,0.00986
0.57,721.1,20.4,0.457,0.17,32.6,0.00795
0.58,716.8,19.8,0.454,0.17,32.5,0.00712
0.59,712.5,19.3,0.452,0.17,32.3,0.0063
0.6,708.2,18.7,0.449,0.17,32.1,0.00548
0.61,706.8,18.3,0.448,0.17,32,0.00384
0.62,705.3,17.9,0.447,0.17,31.9,0.00219
0.63,703.9,17.4,0.446,0.17,31.8,0.000548
0.64,700,17.1,0.444,0.17,31.6,0
0.65,695,16.9,0.441,0.17,31.4,0
0.66,690,16.7,0.437,0.17,31.1,0
0.67,685.8,16.5,0.435,0.169,30.8,0
0.68,683.5,16.4,0.433,0.166,30.5,0
0.69,681.1,16.3,0.432,0.163,30.1,0
0.7,678.8,16.2,0.431,0.16,29.8,0
0.71,678.3,16.2,0.43,0.16,29.7,0
0.72,677.8,16.1,0.43,0.16,29.7,0
0.73,677.3,16.1,0.429,0.16,29.6,0
0.74,676.5,16,0.429,0.16,29.3,0
0.75,675.5,15.8,0.428,0.16,28.9,0
0.76,674.5,15.5,0.427,0.16,28.4,0
0.77,670,15.4,0.425,0.16,27.9,0
0.78,658.5,15.4,0.417,0.16,27.5,0
0.79,646.9,15.4,0.41,0.16,27.1,0
0.8,635.4,15.4,0.403,0.16,26.6,0
0.81,609.2,14.6,0.386,0.157,26.3,0
0.82,583,13.8,0.37,0.154,26,0
0.83,556.8,13,0.354,0.151,25.7,0
0.84,535.3,12.5,0.34,0.15,25.5,0
0.85,516.2,12.2,0.328,0.15,25.4,0
0.86,497,11.9,0.315,0.15,25.3,0
0.87,483.6,11.7,0.307,0.15,25.2,0
0.88,481.8,11.6,0.305,0.15,25,0
0.89,480,11.6,0.304,0.15,24.9,0
0.9,478.2,11.5,0.303,0.15,24.8,0
0.91,436.6,10.8,0.277,0.15,24.5,0
0.92,395.1,10.1,0.25,0.15,24.3,0
0.93,353.5,9.36,0.224,0.15,24,0
0.94,315.9,8.67,0.2,0.15,23.8,0
0.95,280.3,8,0.178,0.15,23.6,0
0.96,244.6,7.33,0.155,0.15,23.5,0
0.97,206.4,6.37,0.131,0.15,23.3,0
0.98,163.3,4.84,0.104,0.15,23.2,0
0.99,120.2,3.3,0.0762,0.15,23,0
1,77.02,1.77,0.0488,0.15,22.9,0
