Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,836.1,25.2,0.53,0.52,43.9,0.921
0.01,836,24.9,0.53,0.496,43.9,0.879
0.02,835.9,24.6,0.53,0.472,43.8,0.838
0.03,835.8,24.3,0.53,0.448,43.8,0.797
0.04,828.1,24.1,0.525,0.422,43.8,0.711
0.05,816.5,24,0.518,0.395,43.8,0.601
0.06,805,24,0.511,0.368,43.7,0.492
0.07,797.2,23.9,0.506,0.348,43.7,0.411
0.08,796.9,23.7,0.506,0.342,43.6,0.387
0.09,796.7,23.6,0.505,0.336,43.6,0.364
0.1,796.4,23.5,0.505,0.33,43.5,0.34
0.11,795.8,23.4,0.505,0.327,43.3,0.328
0.12,795.1,23.4,0.504,0.324,43.1,0.317
0.13,794.5,23.3,0.504,0.321,43,0.305
0.14,793.5,23.2,0.503,0.316,42.8,0.301
0.15,792.3,23,0.502,0.31,42.8,0.3
0.16,791.1,22.7,0.502,0.304,42.7,0.299
0.17,785.3,22.6,0.498,0.297,42.6,0.298
0.18,770.4,22.6,0.489,0.288,42.5,0.295
0.19,755.4,22.5,0.479,0.279,42.4,0.293
0.2,740.5,22.5,0.47,0.27,42.3,0.29
0.21,740.4,22.1,0.47,0.27,42.2,0.286
0.22,740.4,21.7,0.469,0.27,42.2,0.282
0.23,740.3,21.3,0.469,0.27,42.1,0.278
0.24,739.3,21.1,0.468,0.268,42.1,0.266
0.25,737.8,21,0.468,0.265,42,0.249
0.26,736.4,21,0.467,0.262,42,0.233
0.27,732.4,20.6,0.464,0.259,42,0.212
0.28,723.5,19.9,0.459,0.256,41.9,0.18
0.29,714.6,19.1,0.453,0.253,41.8,0.149
0.3,705.7,18.3,0.448,0.25,41.7,0.118
0.31,704.8,18.3,0.447,0.25,41.6,0.118
0.32,703.9,18.2,0.447,0.25,41.5,0.118
0.33,703,18.2,0.446,0.25,41.4,0.118
0.34,697.9,18.1,0.443,0.246,41.3,0.116
0.35,690.7,17.9,0.438,0.24,41.3,0.112
0.36,683.5,17.7,0.433,0.234,41.2,0.109
0.37,677.8,17.5,0.429,0.229,41.1,0.105
0.38,675.1,17.1,0.428,0.226,41,0.101
0.39,672.3,16.8,0.426,0.223,41,0.0973
0.4,669.6,16.4,0.425,0.22,40.9,0.0932
0.41,666.9,16.2,0.423,0.217,40.9,0.0866
0.42,664.2,16,0.421,0.214,40.9,0.08
0.43,661.5,15.8,0.42,0.211,40.9,0.0734
0.44,660.3,15.6,0.419,0.21,40.9,0.0696
0.45,659.9,15.5,0.418,0.21,40.8,0.0671
0.46,659.4,15.4,0.418,0.21,40.8,0.0647
0.47,655.8,15.3,0.416,0.209,40.8,0.0614
0.48,646,15.3,0.41,0.206,40.8,0.0564
0.49,636.2,15.2,0.403,0.203,40.7,0.0515
0.5,626.4,15.2,0.397,0.2,40.7,0.0466
0.51,621.5,15.1,0.394,0.2,40.3,0.0449
0.52,616.6,15,0.391,0.2,39.9,0.0433
0.53,611.7,14.9,0.388,0.2,39.5,0.0416
0.54,610,14.8,0.387,0.196,39.2,0.0395
0.55,609.9,14.5,0.387,0.19,38.9,0.037
0.56,609.7,14.3,0.387,0.184,38.6,0.0345
0.57,605.4,14.1,0.384,0.18,38.4,0.0318
0.58,592.8,13.7,0.376,0.18,38.3,0.0285
0.59,580.2,13.4,0.368,0.18,38.2,0.0252
0.6,567.6,13,0.36,0.18,38.1,0.0219
0.61,559.1,12.8,0.355,0.18,38,0.0153
0.62,550.6,12.6,0.349,0.18,37.9,0.00877
0.63,542.1,12.4,0.344,0.18,37.8,0.00219
0.64,533.7,12.3,0.338,0.18,37.5,0
0.65,525.3,12.2,0.333,0.18,37,0
0.66,517,12.1,0.328,0.18,36.6,0
0.67,509.3,12,0.323,0.18,36.2,0
0.68,503,11.9,0.319,0.18,35.9,0
0.69,496.6,11.7,0.315,0.18,35.7,0
0.7,490.3,11.5,0.311,0.18,35.4,0
0.71,479.7,11.3,0.304,0.18,35.3,0
0.72,469.1,11.1,0.298,0.18,35.2,0
0.73,458.4,11,0.291,0.18,35,0
0.74,452.8,10.9,0.288,0.18,34.7,0
0.75,449.6,10.9,0.285,0.18,34.3,0
0.76,446.5,10.8,0.283,0.18,33.9,0
0.77,443.5,10.8,0.281,0.179,33.5,0
0.78,440.6,10.7,0.28,0.176,33.3,0
0.79,437.8,10.6,0.278,0.173,33,0
0.8,435,10.5,0.276,0.17,32.8,0
0.81,412.3,10.2,0.262,0.17,32.7,0
0.82,389.6,9.86,0.247,0.17,32.6,0
0.83,367,9.55,0.233,0.17,32.5,0
0.84,354.6,9.33,0.225,0.17,32.5,0
0.85,347.4,9.15,0.221,0.17,32.5,0
0.86,340.2,8.98,0.216,0.17,32.5,0
0.87,333.2,8.85,0.212,0.17,32.4,0
0.88,326.6,8.77,0.207,0.17,32.1,0
0.89,320.1,8.7,0.203,0.17,31.9,0
0.9,313.5,8.63,0.199,0.17,31.6,0
0.91,273.3,7.99,0.173,0.17,31.2,0
0.92,233,7.35,0.148,0.17,30.8,0
0.93,192.8,6.71,0.122,0.17,30.4,0
0.94,169.4,6.3,0.108,0.17,29.8,0
0.95,154.5,6.01,0.0981,0.17,29,0
0.96,139.5,5.71,0.0886,0.17,28.1,0
0.97,122.9,5.1,0.078,0.169,27.2,0
0.98,103,3.88,0.0653,0.166,26,0
0.99,83.06,2.66,0.0527,0.163,24.7,0
1,63.15,1.44,0.04,0.16,23.5,0
