Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4290,191,140000,25.6,1100,25.4,0.938,1.87,0.73,0.88,1,50.1,1
0.01,3490,184,136000,25.6,1100,25.4,0.936,1.87,0.583,0.87,0.744,49.8,1
0.02,3170,184,136000,25.6,1100,25.4,0.936,1.87,0.508,0.87,0.69,49.7,0.594
0.03,2910,182,134000,25.6,1100,25.4,0.936,1.87,0.47,0.86,0.665,49.4,0.362
0.04,2730,180,133000,25.6,1100,25.4,0.935,1.87,0.46,0.86,0.653,49.3,0.323
0.05,2620,178,130000,25.6,1100,25.4,0.935,1.87,0.45,0.86,0.621,49.1,0.258
0.06,2510,177,128000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.595,48.9,0.146
0.07,2430,174,127000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.579,48.6,0.125
0.08,2290,172,125000,25.5,1100,25.4,0.935,1.87,0.45,0.84,0.56,48.2,0.0667
0.09,2200,171,124000,25.5,1100,25.4,0.935,1.87,0.44,0.84,0.547,48,0
0.1,2100,170,123000,25.5,1100,25.4,0.934,1.87,0.44,0.83,0.53,47.9,0
0.11,1910,168,123000,25.5,1100,25.4,0.934,1.86,0.43,0.83,0.51,47.8,0
0.12,1770,168,122000,25.5,1100,25.4,0.934,1.84,0.43,0.82,0.489,47.5,0
0.13,1690,166,120000,25.5,1090,25.3,0.934,1.81,0.43,0.82,0.47,47.3,0
0.14,1600,165,120000,25.5,1080,25.3,0.933,1.76,0.42,0.82,0.46,47.2,0
0.15,1510,164,119000,25.5,1070,25.3,0.933,1.73,0.42,0.81,0.45,46.9,0
0.16,1480,162,118000,25.5,1050,25.3,0.933,1.66,0.41,0.81,0.45,46.8,0
0.17,1460,161,118000,25.5,1030,25.3,0.933,1.61,0.41,0.8,0.45,46.6,0
0.18,1400,160,116000,25.5,1020,25.2,0.933,1.56,0.41,0.794,0.45,46.3,0
