datetime,Year,Month,WaterYear,WaterMonth,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,31,0.698,0.196,0.503,31057.8,66.56,66.56,41.74,2,1,1.2580645161290323,260.7,183,378.2,187.7,110,73,73,73,9.168e-16,-2.842e-14,2.842e-14,0.293,0.193,0.399,187.7,110,305.2,990,990,990,964.7,964.4,965.3,25.3,24.7,25.6,0.115,0.0878,0.157,0.0141,0.0051,0.0431,0.00056,0.0002,0.0017,0.278,0.184,0.389,0.011,0.0072,0.015,24.99,24.36,25.38,0.938,0.918,0.959,0.973,0.97,0.98,0.913,0.89,0.94,35.15,25.12,52.28,34.09,24.37,48.2,0,0,0,0,0,0,0.232,0,0.195,0.28,0.72,0.28,44.5
728517600000,1993,2,1992,5,28,1.73,0.219,1.51,83594.6,192.8,192.8,124.4,4,2,2.892857142857143,717,388.3,1247,626.3,303.3,90.71,85,105,1.507,-5.684e-14,42.2,0.14,0.0842,0.219,624.7,303.3,1100,990,990,990,966.7,965.3,968.7,23.3,21.3,24.7,0.34,0.157,0.785,0.23,0.0422,0.648,0.01,0.0017,0.03,0.796,0.346,1.73,0.035,0.014,0.081,22.48,19.59,24.31,0.953,0.941,0.957,0.978,0.97,0.98,0.931,0.913,0.938,43.94,34.02,52.54,42.6,33,48.2,0,0,0,0,0,0,0.691,0,0.22,0.13,0.87,0.13,48.3
730936800000,1993,3,1992,6,31,5.02,0.49,2.95,131000,192.8,192.8,176.1,4,4,4,1873,1303,2595,1690,1120,183,183,183,589.8,19.94,1312,0.102,0.0705,0.14,1100,1100,1100,990,990,990,970.6,968.9,972.5,19.4,17.5,21.1,0.904,0.805,0.926,0.648,0.648,0.648,0.033,0.031,0.037,1.85,1.75,1.87,0.096,0.083,0.11,17.56,15.59,19.39,0.949,0.943,0.953,0.979,0.975,0.98,0.93,0.92,0.934,44.97,39.66,49.87,44.02,38.68,48.2,0,0,0,0,0,0,0.978,0,2.07,0.098,0.59,0.41,26.1
733615200000,1993,4,1992,7,30,7.98,0.63,2.85,102125,153.8,153.8,141.8,4,4,4,3077,2630,3325,2834,2413,243,217,295,1734,1313,2004,0.0789,0.0653,0.094,1100,1100,1100,990,990,990,973.7,972.6,974.2,16.3,15.8,17.4,0.926,0.926,0.926,0.648,0.648,0.648,0.04,0.037,0.041,1.87,1.87,1.87,0.11,0.11,0.12,14.44,13.88,15.5,0.938,0.934,0.943,0.971,0.97,0.975,0.91,0.906,0.919,36.52,34.96,39.43,35.46,33.92,38.44,0,0,0,0,0,0,0.788,0,5.13,0.079,0.36,0.64,12.8
736207200000,1993,5,1992,8,31,6.56,0.86,2.95,118164,179.2,179.2,158.8,4,4,4,2449,1753,3102,2128,1432,321,321,321,1028,331.7,1681,0.135,0.103,0.183,1100,1100,1100,990,990,990,972.2,970.3,973.8,17.8,16.2,19.7,0.926,0.926,0.926,0.648,0.648,0.648,0.036,0.033,0.04,1.87,1.87,1.87,0.11,0.095,0.12,15.96,14.37,17.82,0.944,0.937,0.951,0.976,0.97,0.98,0.922,0.909,0.932,40.67,36.31,45.7,39.71,35.22,44.79,0,0,0,0,0,0,0.882,0,3.61,0.13,0.45,0.55,18
738885600000,1993,6,1992,9,30,3.2,0.544,2.43,122130,192.8,192.8,169.6,4,3,3.7333333333333334,1236,870.1,1716,1026,660.1,210,210,210,87.26,-1.137e-13,405.6,0.178,0.122,0.241,938.6,660.1,1100,990,990,990,968.6,967.4,970.2,21.4,19.8,22.6,0.654,0.345,0.925,0.469,0.242,0.648,0.022,0.011,0.033,1.4,0.827,1.87,0.066,0.037,0.094,19.97,17.95,21.79,0.954,0.951,0.957,0.98,0.975,0.98,0.935,0.929,0.938,46.58,39.32,51.25,45.52,38.32,48.2,0,0,0,0,0,0,0.942,0,0.77,0.17,0.76,0.24,38.2
741477600000,1993,7,1992,10,31,1.9,0.573,1.33,75778.5,134.5,134.5,101.9,3,2,2.4516129032258065,709.2,572.1,855.8,495.4,345.1,213.8,186,227,-1.834e-15,-5.684e-14,5.684e-14,0.309,0.217,0.397,495.4,345.1,669.8,990,990,990,966.7,966.2,967.3,23.3,22.7,23.8,0.255,0.186,0.346,0.141,0.0619,0.248,0.0061,0.0026,0.011,0.612,0.423,0.839,0.026,0.018,0.037,22.65,21.84,23.4,0.954,0.947,0.958,0.978,0.97,0.98,0.932,0.918,0.939,42.98,35.26,52.07,41.86,34.2,48.2,0,0,0,0,0,0,0.566,0,0.57,0.3,0.7,0.3,39.9
744156000000,1993,8,1992,11,31,1.24,0.493,0.745,44440.1,81.2,81.2,59.73,2,1,1.7419354838709677,462.2,382.6,563.6,278.2,198.6,184,184,184,-2.036e-31,-5.684e-14,5.684e-14,0.403,0.326,0.481,278.2,198.6,379.6,990,990,990,965.7,965.3,966.1,24.3,23.9,24.7,0.159,0.131,0.195,0.0343,0.0126,0.0782,0.0014,0.00051,0.0033,0.361,0.26,0.471,0.015,0.011,0.02,23.96,23.39,24.33,0.944,0.925,0.959,0.973,0.97,0.98,0.919,0.897,0.939,37.04,25.81,52,35.92,25.04,48.2,0,0,0,0,0,0,0.332,0,0.495,0.4,0.6,0.4,35.8
746834400000,1993,9,1992,12,30,0.819,0.358,0.462,28455.3,51.57,51.57,39.52,2,1,1.0666666666666667,316.1,275.9,377.4,178.1,137.9,138,138,138,-9.474e-16,-2.842e-14,2.842e-14,0.441,0.366,0.5,178.1,137.9,239.4,990,990,990,965,964.8,965.3,25,24.7,25.2,0.119,0.105,0.141,0.0109,0.00747,0.0161,0.00044,0.0003,0.00065,0.302,0.241,0.403,0.012,0.0096,0.016,24.71,24.36,24.96,0.945,0.924,0.959,0.974,0.97,0.98,0.921,0.896,0.939,38.99,25.87,52.31,37.83,25.09,48.2,0,0,0,0,0,0,0.22,0,0.357,0.44,0.56,0.44,34.7
749426400000,1993,10,1993,1,31,0.618,0.271,0.347,19807.3,36.61,36.61,26.62,1,1,1,230.6,198,273.5,129.4,101,101.2,97,110,-2.292e-15,-2.842e-14,2.842e-14,0.441,0.402,0.49,129.4,101,163.5,990,990,990,964.6,964.4,964.8,25.4,25.2,25.6,0.0978,0.0871,0.111,0.00675,0.00434,0.00965,0.00027,0.00017,0.00038,0.222,0.17,0.284,0.0087,0.0067,0.011,25.2,24.92,25.43,0.84,0,0.943,0.876,0,0.971,0.815,0,0.916,27.44,0,37.7,26.62,0,36.61,0,3,0,0,0.0968,0,0.148,0.0968,0.271,0.44,0.56,0.44,32.1
