Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,947.3,40.2,0.601,0.36,44.9,0.258
0.01,936,39.3,0.594,0.354,44.6,0.255
0.02,924.7,38.5,0.587,0.348,44.3,0.253
0.03,913.4,37.6,0.579,0.342,44,0.25
0.04,908.9,37.2,0.577,0.33,43.8,0.218
0.05,908,37,0.576,0.315,43.6,0.171
0.06,907,36.7,0.575,0.3,43.5,0.124
0.07,904,36.5,0.573,0.285,43.3,0.0904
0.08,897.2,36.2,0.569,0.27,43.1,0.0822
0.09,890.3,36,0.565,0.255,42.9,0.074
0.1,883.5,35.7,0.56,0.24,42.7,0.0658
0.11,877.1,35.6,0.556,0.237,42.5,0.0616
0.12,870.8,35.4,0.552,0.234,42.2,0.0575
0.13,864.4,35.3,0.548,0.231,42,0.0534
0.14,862.1,35.2,0.547,0.226,41.7,0.0493
0.15,861.8,35.1,0.546,0.22,41.3,0.0452
0.16,861.5,35,0.546,0.214,41,0.0411
0.17,860.9,35,0.546,0.208,40.8,0.0384
0.18,859.5,34.8,0.545,0.202,40.7,0.0384
0.19,858.2,34.6,0.544,0.196,40.7,0.0384
0.2,856.9,34.5,0.543,0.19,40.6,0.0384
0.21,854.3,34.5,0.542,0.19,40.4,0.0367
0.22,851.7,34.5,0.54,0.19,40.1,0.0351
0.23,849.2,34.5,0.539,0.19,39.9,0.0334
0.24,847.5,34.4,0.538,0.19,39.7,0.0323
0.25,846.4,34.3,0.537,0.19,39.5,0.0315
0.26,845.3,34.2,0.536,0.19,39.3,0.0307
0.27,844.4,33.6,0.536,0.19,39.1,0.0296
0.28,844.1,32.3,0.536,0.19,38.8,0.0279
0.29,843.7,30.9,0.535,0.19,38.5,0.0263
0.3,843.4,29.5,0.535,0.19,38.2,0.0247
0.31,839.3,29.4,0.532,0.19,38.1,0.0247
0.32,835.2,29.4,0.53,0.19,37.9,0.0247
0.33,831.1,29.3,0.527,0.19,37.8,0.0247
0.34,829.2,28.7,0.526,0.19,37.3,0.0247
0.35,828.4,27.9,0.525,0.19,36.7,0.0247
0.36,827.5,27,0.524,0.19,36,0.0247
0.37,826.3,26.4,0.524,0.189,35.6,0.0241
0.38,824.2,26.3,0.522,0.186,35.6,0.0225
0.39,822,26.2,0.521,0.183,35.5,0.0208
0.4,819.9,26.1,0.52,0.18,35.5,0.0192
0.41,819,26.1,0.519,0.18,35,0.0184
0.42,818.1,26,0.519,0.18,34.4,0.0175
0.43,817.2,26,0.518,0.18,33.9,0.0167
0.44,814.3,25.9,0.516,0.178,33.5,0.0164
0.45,810.3,25.9,0.514,0.175,33.1,0.0164
0.46,806.3,25.8,0.512,0.172,32.7,0.0164
0.47,802.3,25.6,0.509,0.17,32.5,0.0148
0.48,797.9,25.4,0.506,0.17,32.4,0.00986
0.49,793.6,25.1,0.504,0.17,32.4,0.00493
0.5,789.3,24.9,0.501,0.17,32.3,0
0.51,788.3,24.7,0.5,0.17,32.3,0
0.52,787.3,24.5,0.499,0.17,32.3,0
0.53,786.2,24.4,0.498,0.17,32.3,0
0.54,783.1,24.2,0.496,0.168,32.2,0
0.55,778.9,23.9,0.494,0.165,32.1,0
0.56,774.8,23.7,0.492,0.162,32,0
0.57,770.4,23.4,0.489,0.16,31.9,0
0.58,765.6,22.7,0.486,0.16,31.9,0
0.59,760.7,22,0.482,0.16,31.9,0
0.6,755.9,21.3,0.479,0.16,31.9,0
0.61,755.6,21.2,0.479,0.16,31.5,0
0.62,755.4,21,0.479,0.16,31.2,0
0.63,755.1,20.9,0.479,0.16,30.8,0
0.64,754.3,20.6,0.479,0.16,30.4,0
0.65,753.4,20.2,0.478,0.16,29.9,0
0.66,752.4,19.8,0.477,0.16,29.5,0
0.67,751.3,19.5,0.477,0.159,29.1,0
0.68,750.2,19.2,0.476,0.156,29,0
0.69,749,18.9,0.475,0.153,28.8,0
0.7,747.9,18.6,0.474,0.15,28.6,0
0.71,746.3,18.5,0.473,0.15,28.2,0
0.72,744.6,18.3,0.472,0.15,27.7,0
0.73,742.9,18.2,0.471,0.15,27.3,0
0.74,736.9,18,0.467,0.15,26.7,0
0.75,728.5,17.8,0.462,0.15,26.1,0
0.76,720.2,17.6,0.457,0.15,25.5,0
0.77,714.5,17.4,0.453,0.15,25,0
0.78,713.8,17.3,0.453,0.15,24.8,0
0.79,713.2,17.1,0.452,0.15,24.6,0
0.8,712.5,17,0.452,0.15,24.4,0
0.81,706.2,16.5,0.448,0.15,24.2,0
0.82,700,16,0.444,0.15,24,0
0.83,693.7,15.6,0.44,0.15,23.8,0
0.84,671.7,15,0.426,0.15,23.7,0
0.85,641.9,14.5,0.408,0.15,23.7,0
0.86,612,13.9,0.389,0.15,23.7,0
0.87,589.7,13.5,0.374,0.15,23.7,0
0.88,582.6,13.3,0.37,0.15,23.6,0
0.89,575.4,13.2,0.365,0.15,23.6,0
0.9,568.3,13.1,0.36,0.15,23.5,0
0.91,515.3,12.2,0.326,0.147,23.4,0
0.92,462.4,11.2,0.293,0.144,23.3,0
0.93,409.4,10.3,0.259,0.141,23.1,0
0.94,370,9.59,0.234,0.14,23,0
0.95,337.4,8.98,0.214,0.14,23,0
0.96,304.8,8.37,0.193,0.14,22.9,0
0.97,262.6,7.38,0.166,0.14,22.7,0
0.98,201.6,5.62,0.128,0.14,22.3,0
0.99,140.5,3.87,0.089,0.14,21.9,0
1,79.46,2.11,0.0504,0.14,21.5,0
