0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
132.397685083733,136.16108320642834,136.4550297664053,154.95632935908085,158.16940416097137,172.91998541067775,174.92069125426505,186.713674930524,187.59540873385274,187.59540873385274,189.56613210186376,189.7851013649761,191.34643010222598,194.78221330981597,197.16225012866576,199.53523833923677,201.19853184717635,201.44597362677595,201.44597362677595,201.44597362677595,203.1097351277099,203.81998347226224,204.14442586924557,206.45762942395436,207.83015609827197,208.8396226524141,209.10218385956017,209.3933821719192,211.20366532466016,215.3407879889681,216.76015759639935,219.51111917205918,220.74705843068895,221.1824336217748,222.68715925745659,223.3518526164988,224.33846486268334,225.47289833299965,228.87002811103045,231.20997005596655,232.08034948045136,233.73337806313967,235.52822143435765,236.47099079495752,236.68442927315482,238.25463743938508,241.0796200650008,243.08480170107845,243.6994397358962,245.13595481379303,246.61920888862676,248.46721618172649,250.28337236434916,250.28337236434916,252.25966057714444,254.57965108781718,254.57965108781718,254.57965108781718,254.57965108781718,255.52401144979862,256.8829690438695,257.85268402752587,260.3170539596894,262.2312820790159,262.9502303741115,264.94270162666515,268.52981190168003,270.3512054280601,274.98934542003525,279.4804529920619,281.99204273060445,283.22183480614996,283.22183480614996,284.27536496306277,287.3132111926763,288.124700031001,289.1993896522898,290.0148613432034,290.0148613432034,290.0148613432034,290.9312496144727,294.8281844407361,295.8146013373729,296.32739506072596,299.96704692417677,307.0697320602855,314.59395773885535,321.1792922198463,322.76668157536636,334.71368770661934,337.46667562398875,340.09428251376744,342.36118229163895,352.1687687301005,359.6582924084128,375.0600984081756,375.2172175672698,379.0963006203142,383.53918631155693,429.90820542552024,442.70876171301757
305.93110950428735,310.03470771526645,357.70321760430454,374.56855140818317,388.98812096322996,432.7973700283198,438.3150613340102,438.52202847852135,438.52202847852135,442.3319557219129,442.8547449482652,446.17074649396676,446.5785846181075,446.5785846181075,446.88786954540933,446.938218254505,450.98603827960187,459.5241148048163,468.41438057934704,473.4289438383625,479.85539702486125,483.3793936313329,488.79193577447637,490.1597904358663,490.3099961010266,491.9881202993719,492.53168390950515,495.7240349175452,504.1776038446652,510.6886481341565,512.1928573184496,514.3979136439244,515.3885911234855,523.9142306580121,529.6134903426149,530.9488871583595,531.2518452874355,534.7963542873777,541.9900593793849,547.0135371664217,548.2220965164462,552.0054267606567,555.3015242725301,559.0348508875461,566.3487291147541,570.168777231537,570.168777231537,573.2868040705524,576.13374271998,582.3870152443844,588.3224296656455,590.6459697434965,594.6215158876497,597.7979747317447,602.9133403689636,608.9534198218385,619.4351505619467,629.6537174892982,629.6537174892982,629.6537174892982,632.4254473561631,640.8544522607668,647.8895385731399,650.2201676331091,656.3610579471084,664.4686817717457,674.3497140905391,684.5315944138771,684.5315944138771,686.283382061005,692.7169186545692,700.3845888243255,710.3843672126092,725.6009246533876,727.8015446229804,729.8651338616747,730.6723947622402,735.0069504512154,740.9601535728048,740.9841949855439,745.723931149483,765.097235865045,769.4969399082526,774.4668506552703,778.2154055594574,803.8061756397594,839.2682239217196,853.5458804527617,868.6608811691045,872.5956008069829,880.2045637070539,896.1520709533046,911.9157553808802,935.481775821857,955.0798368293276,975.5594995235701,982.0282013084473,988.9340628679389,1212.6715445594002,1235.2419006066264,1296.6632086620511
327.53531137661633,401.7671016573466,426.642202861313,434.83443545648043,438.3840503821806,446.1757568111282,460.242776604817,476.1450024099697,491.31125287630823,492.53168390950515,497.0115951635993,510.5776729522994,512.1928573184496,514.9731457288309,518.6386045441392,534.2214940163119,543.8039981739495,553.0176006331064,560.2534304672347,568.5192109992897,570.168777231537,570.168777231537,570.168777231537,570.168777231537,573.8988629967565,575.9262004618461,576.2610625058309,585.0707672749369,588.3224296656455,593.9925023692708,607.4100178311446,613.1598427585416,613.6055280046072,624.3578149593502,629.6537174892982,629.6537174892982,629.6537174892982,631.0325085504694,633.5254775512072,634.5571179904699,640.1904457671025,643.9459976181907,643.9459976181907,646.5231873812932,648.4673831674933,648.4673831674933,651.0255010362299,653.5446045223123,658.8931162610963,665.6379304743889,670.8858497268968,679.2265560638679,687.2440398029786,694.1530765843835,701.4128418518727,713.848305342787,732.0533594116108,740.9601535728048,740.9601535728048,742.7756618734942,745.3882225988765,746.1727325817892,747.4215242769542,753.5716860816431,763.9831940612547,766.9567345187365,773.4097771946209,775.5408399339345,776.1992802434033,782.9250521979446,800.86580399708,808.6719712761105,815.4847038243091,830.6198999594689,840.8196697755035,847.1865513183782,851.3524088367864,852.8751311167129,861.027077618274,875.697727588693,890.7160979744101,892.9714266533351,896.0341208017935,913.2050802072388,931.8800779571253,950.0471844231043,965.7800273820526,972.6300321825654,983.9295304276535,988.5447475450372,996.1134431900152,1017.1738798613877,1126.5337403013311,1156.8348221012357,1222.4229649023916,1226.3492437095583,1246.5997160044285,1392.4974297817955,1552.8101977358767,1590.4982294400725,1621.90804405122
368.2949483622472,393.7673799101072,483.4444362618186,486.06974114316887,490.18691213615335,490.357429468972,497.0802470640159,502.4176719824111,514.3804730006399,534.9439987459298,547.0876918697264,567.754642352877,590.3168796766319,601.3197950654271,617.0448092733926,628.1162420422835,629.6537174892982,630.7252743329503,631.6807202475757,635.682296345291,646.0905149652867,648.4673831674933,652.162442311224,664.3215154360444,672.5725782543133,681.9310854187745,688.7132810554085,690.1825223078384,691.3968165038706,696.6696843796144,702.8644931848804,704.67905735114,706.0889077025721,709.5410552977083,720.24736832672,725.0551639992441,726.3488188831396,728.8333392423275,729.8651338616747,731.9073568193261,734.5598939829686,738.7717320555903,749.4167796953116,756.1858376426923,760.7940670837157,763.9831940612547,763.9831940612547,766.3272726708154,768.4059838906146,768.4059838906146,771.531821539031,775.4130535048658,778.6059788343767,789.0538147288974,800.9875003892687,810.2758539149577,821.7248388985735,827.494316859016,827.494316859016,831.5150696685328,837.3010310285691,850.7772279023475,871.8553819869751,871.8553819869751,874.277916307001,885.6231525810698,902.5338552465447,916.1543799046899,930.859708773453,941.1694647048639,956.1733572346587,962.653151903216,964.9270885779065,966.5720419859026,973.8771474311727,982.0148706971308,982.0282013084473,982.1495986948098,982.743485833119,993.105535217085,1038.2349560415312,1072.8301032927882,1078.743870319324,1105.912937570794,1110.194978171989,1126.9879169375963,1128.078891190622,1131.2283451717663,1148.8310164420825,1162.9504609161545,1191.8204583209751,1267.5445232959623,1608.208835074539,1714.3765590117453,1939.8399812408536,1998.1968481140432,2226.026878588199,2374.8313584065236,2446.212832835519,2503.4560788082727,3200.146517935369
427.13455561928293,428.0460607285427,489.11138623660975,586.5776049730356,592.9239137317835,599.1569890046286,606.4984040820772,628.0642148582824,629.6537174892982,629.6537174892982,646.5860165996737,652.6835403955963,665.9096407154838,682.9941685763271,689.4973101434949,690.1825223078384,702.3596117442117,709.8545481979046,724.167355727899,729.3352933814695,731.4230532519368,734.6922911110001,743.2035288362667,745.3882225988765,745.3882225988765,765.1372080943133,773.8939206461704,775.7830425582953,776.1992802434033,776.1992802434033,776.1992802434033,779.9277651011931,782.1082267471518,782.3460362815399,797.0451711059452,812.7906989073149,818.9264710425095,824.6852677829859,827.494316859016,827.8048664646893,833.5819844464353,837.3010310285691,842.2292336764328,846.1864947985919,849.2083821932276,852.6032060641423,855.9736172462125,861.0849291984624,863.8446172996254,867.9301072901737,873.1874746320186,879.3230822391266,893.0556662327051,906.0273099832677,914.2099839478781,928.1304241660389,945.5567594131763,956.7767084166386,962.4928118411713,964.9270885779065,964.9270885779065,964.9270885779065,971.425511415512,982.0282013084473,986.6803726655384,994.9508995225892,998.9035479918372,1016.0432735827991,1035.2640252451852,1048.4900865801997,1077.9287392291048,1085.9778705725478,1105.6843645513222,1110.7178278892327,1132.3879992883847,1160.3400586555067,1182.3065902003377,1204.6679286792657,1208.367823794528,1222.9598748134033,1248.2685450251972,1263.753122795445,1287.0547995951915,1310.3031417201355,1381.041200584147,1453.0845410463148,1562.5238459685665,1597.5139770344472,1639.1604821318174,1895.2509172317855,1975.04551227177,2160.2207604649047,2275.0467215774524,2291.2931984237584,2292.3849516405235,2332.712123711811,2792.654988684379,3255.9635241311657,3751.3487683171697,5269.850432638577,8801.347986659513
477.8107042925146,490.2319622172074,553.3489788353719,664.2519124094922,689.2809070563379,690.1825223078384,709.6706645207812,715.8296398825377,733.9171398917573,740.46494142772,740.9601535728048,749.1866615772592,754.8271354932672,762.8748722953661,763.9831940612547,771.2046494579962,774.7449948523234,783.9481120639424,791.845416591245,793.1846015501376,814.6497698615468,840.3837394022785,847.2279723494964,850.4965577194769,851.3524088367864,853.4757839521877,856.9877056324974,860.688870279351,861.6933922567372,863.2207620371878,869.4521525807702,871.8553819869751,871.8553819869751,871.8553819869751,883.9313253066597,891.9847203563055,892.9836270952673,903.7100077307084,915.68635597528,919.1681111080468,928.1292902008983,934.9258711552553,938.7360329748401,941.0812410941041,942.7686707881949,964.9580395018874,985.119579616131,994.7369594131571,1008.338567194132,1016.3943277976729,1021.8870349828098,1034.833801337177,1045.5069227557728,1047.5042010472885,1049.8200716284061,1052.3290533439006,1061.3495153214112,1072.8301032927882,1072.8301032927882,1074.523299400795,1082.928718561319,1105.5065956875621,1128.0833530755049,1136.4998296996598,1150.1990043700357,1158.4054214884413,1196.3232251489628,1259.1812846830983,1264.7736273949251,1278.0324936904733,1288.0165797769862,1317.5883566035718,1368.890508673408,1382.6028784446712,1430.5464797600114,1475.3829054961684,1520.9005775948451,1546.4488945183366,1560.5409099176902,1633.9336987001052,1733.894607748026,1795.3124043304256,1896.5403429999737,2111.0173745171946,2256.4435149258593,2305.1938753024974,2322.11137256456,2349.974702730978,2498.0485033829436,2536.9582675235742,2769.8531072874634,2909.966691544294,2992.6485842121965,3133.951936064214,3406.6598090222824,3454.0367930036437,3886.6517246215417,4350.3249770426,4453.472435066507,4893.884782601525,9665.698369179014
507.0059290967494,557.3794822084918,642.2248437853729,742.3449558494559,745.3882225988765,747.3508849395718,754.97743447245,763.3864054180839,768.0521607042658,771.421923516263,775.7513725450088,812.682513929881,817.19167764394,817.19167764394,841.7930565153465,846.3773676807753,856.1340093721406,857.9729404886403,862.7877154736481,863.8446172996254,867.3491373968956,915.9823416247503,928.6772600839186,938.2283254617614,941.0812410941041,958.9656267069558,977.5687591286745,982.0234022883734,982.0282013084473,991.2033170404881,1008.6623584028215,1014.5386979229211,1016.5958701327485,1029.4230008012544,1043.2380156618742,1048.7175682208838,1053.0692561823294,1071.3392239229408,1110.6042495438576,1135.7241973158357,1140.1351393148987,1149.100904715532,1160.4255243882187,1184.4737560716576,1201.6454009885458,1213.6027560269042,1250.8358542441163,1280.034298557779,1284.310881683387,1290.6105684425056,1299.2180509700643,1306.9710354669717,1357.1897306846777,1412.0522389511855,1419.1791515560512,1438.8533734475204,1468.3442064733326,1482.4563725704136,1500.7367703694033,1515.8015744226202,1530.6238824107284,1550.8165051571032,1570.0104598793012,1593.974228068459,1612.417545932162,1672.3322882243028,1778.898764533778,1864.8485297797972,1911.0140347696995,1931.8988155485538,1935.9066439640126,1954.831958969565,2004.9793415590923,2041.4190119943607,2133.296303467281,2252.094735382844,2309.954118134739,2367.8575705983153,2481.1066900734995,2569.2314029077593,2615.7569871189426,2626.9901177571896,2667.8039396005734,2742.4783010701613,2920.676347795967,2992.3587642235075,3239.604827304497,3259.301173487025,3284.40831697692,3423.056651743456,3585.236213110682,3738.5219119250837,3867.5222229698447,4569.081274391657,4578.8471621758645,4600.8624130288945,4641.12445104096,4672.961614398583,5165.154861831754,5278.493936463777,9665.698369179014
566.6781447524033,635.8839931824199,689.1105327048109,706.3053937855725,754.7379326468908,781.0654933776235,803.281167698117,818.938159291392,826.8960564654466,836.4184267533093,837.3010310285691,844.8632730227048,856.5119394874725,870.0506645921915,898.2238781428815,908.8658986273647,916.0007699088243,947.5641973123816,962.923196655907,969.8619488018949,979.8122434495247,986.5470407059271,998.0312912343135,1005.2777486160669,1012.6277311086635,1030.0826934146191,1044.2045599548062,1102.8958060404486,1124.0789840163604,1126.094725378373,1141.1634893416035,1166.6694018038618,1209.520117515104,1239.0137085824438,1245.6416333022628,1263.0485114171588,1315.2478842150622,1389.6388458938004,1425.08007827563,1432.3853797988986,1441.0724817442701,1455.680383635442,1462.899644648205,1469.9528270125747,1515.1317864006064,1570.5015297552295,1591.6537013106524,1660.5472568449102,1727.7035278523522,1796.1783839884797,1925.0697599652058,2007.397578946751,2036.5218062633598,2067.4127248526556,2083.023436473237,2088.2276681845865,2110.212582349738,2140.153182711614,2161.529245727943,2195.8313415819734,2231.9276740979667,2263.532323471142,2315.1762445341046,2329.218384443188,2335.122944697042,2357.990312883474,2388.846504287122,2426.0782506019277,2478.8641181170156,2510.3676515419384,2544.1016477505973,2567.076669950887,2611.1876300624094,2653.868603353431,2774.8416700970897,2859.235663282174,2895.9516680511133,2964.505394324759,2964.505394324759,2964.505394324759,2982.3864606672064,3071.80912948316,3157.4789097674097,3228.55680009989,3399.848078246661,3582.6935289287694,3675.8227375061847,3862.8120934571234,4059.483140969298,4262.933191678115,4288.094354689699,4433.566704321258,4508.443529075656,4781.81474791625,4919.794586216308,5958.456229672162,6170.349551107954,6502.149923976476,6572.722456641446,9078.651107432219,9147.665773990826
629.6537174892982,635.2708070632525,754.3070255459829,763.7657535855134,772.1391907446334,842.1319867352854,890.1410169828696,908.7953464203708,918.4335737509848,919.1681111080468,933.8644821256469,936.7210855610381,940.5761712928943,970.78112747759,992.1884394043117,1000.0333926797796,1025.001230670031,1034.2987897223854,1070.2490907119993,1088.7796719394735,1091.324952451782,1129.885000073644,1151.9881850987867,1158.9031404643895,1171.6711052820424,1184.140136416432,1196.5129413966754,1228.3308586582157,1284.1604539756167,1362.6837913952206,1435.2659354309558,1522.1829253334533,1555.4261950075938,1557.4394217107877,1579.1197173594812,1614.6644444242781,1674.0341208327707,1827.231671240663,1995.9527557662693,2095.3191141809716,2131.460922554872,2166.1599882092546,2221.7383343586143,2248.6589953234466,2272.8545725574686,2297.3910778440536,2304.642592591759,2332.395708163588,2359.503057210568,2364.199779771798,2386.3424733464344,2433.16646972565,2461.831153101225,2470.6869047568166,2486.4906658234413,2496.418801645369,2510.893752731078,2554.030004828403,2595.689108378907,2628.9707599731128,2697.8293158933707,2767.176873076561,2807.760551471847,2850.5089457789763,2873.8534043382815,2910.7924650010514,2938.8862240798,2957.6149954658385,2985.129072212284,3080.0859806412045,3241.578264089134,3249.229153377562,3267.9606409457824,3288.893224618204,3351.1507736240783,3393.736018908779,3473.4259067981925,3475.3220394144246,3523.875122958431,3703.6122337901757,3788.931355431112,3835.67700063113,3844.3650937655575,3897.522284182482,4029.2611267814855,4156.341216189313,4182.44162448603,4301.765355375548,4428.465490585207,4430.335778087688,4459.078587775446,4612.596538080727,4938.31367273898,5123.416886915938,5744.026904896071,5750.772478176682,5913.616760352642,6871.936237015733,6903.232359167538,7459.049213324231,7586.046359316895
620.2327871318424,689.4830249560785,802.3287540746676,831.476592591732,890.544861092821,938.6757503720657,953.0315688028807,969.8137479024489,981.1475058923733,1004.3670040568918,1040.0683143236595,1046.9546487020134,1047.345828906835,1098.1003549175389,1105.6843645513222,1120.5321489470496,1191.3034048271197,1204.2845588525988,1210.7945616258253,1230.365882975085,1267.0937115908512,1294.4190158903598,1349.8207939312597,1440.154304287158,1526.3970745495049,1554.8481457467337,1581.7223623538184,1597.6649767546653,1716.0244227275846,1788.1086227527596,1799.1907052004233,1902.080142305074,1965.8416669081096,2091.283687723878,2169.3939218958367,2180.202624162176,2205.6791455104426,2225.766517544836,2243.734518555712,2285.537826261307,2315.310553372937,2332.521944275024,2348.0371702689495,2389.408762971886,2491.4519164441026,2558.3190322728587,2594.7706220271557,2640.897432303773,2672.1256871640057,2750.2942715376626,2828.4455242073127,2848.482047909549,2884.0730113447166,2931.853427749756,2958.8159602183096,3013.1044792780413,3081.6854215549874,3124.0079034151936,3155.124563173993,3183.071668746403,3225.1496067274365,3234.805504055229,3266.0053924794847,3337.9543940681137,3406.7020827022907,3483.944679143001,3543.1615716829615,3564.696701789379,3600.3940255929197,3660.19509220028,3706.338552200109,3761.6013399028684,3771.5869228925235,3792.9832405433144,3854.3083435694875,3909.5739394859693,3927.2644341273754,3974.7739926835184,4068.37551305093,4401.326302181947,4455.723482477119,4512.862304797263,4597.447216632111,4690.89006163001,4794.038037629635,4803.056710245085,4856.655026073678,4874.284155791664,4915.336760810609,5117.097992206448,5236.031424461566,5254.375463254185,5298.633001588456,5614.047908773969,5626.430686886447,5692.440984335882,5727.475088403595,5799.416438665371,6342.107521223393,6357.3572815551215,7867.083554395454
