Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3770,192,138000,25.6,1100,25.4,0.938,1.87,0.83,0.89,1,50.1,1
0.01,3030,185,136000,25.6,1100,25.4,0.936,1.87,0.671,0.87,0.941,49.7,1
0.02,2580,183,134000,25.6,1100,25.4,0.936,1.87,0.578,0.868,0.796,49.6,0.994
0.03,2410,180,134000,25.6,1100,25.4,0.935,1.87,0.522,0.86,0.669,49.5,0.779
0.04,2300,180,133000,25.6,1100,25.4,0.935,1.87,0.506,0.86,0.64,49.1,0.521
0.05,2230,178,132000,25.6,1100,25.4,0.935,1.87,0.48,0.85,0.6,49,0.421
0.06,2140,176,130000,25.5,1100,25.4,0.935,1.87,0.46,0.85,0.569,48.8,0.37
0.07,1930,175,129000,25.5,1100,25.4,0.934,1.87,0.46,0.84,0.54,48.6,0.286
0.08,1840,174,127000,25.5,1100,25.4,0.934,1.86,0.45,0.84,0.53,48.3,0.226
0.09,1770,171,126000,25.5,1100,25.4,0.934,1.84,0.45,0.83,0.517,48.2,0.16
0.1,1670,169,124000,25.5,1090,25.4,0.934,1.82,0.441,0.83,0.51,47.9,0.103
0.11,1600,168,122000,25.5,1080,25.4,0.934,1.73,0.44,0.83,0.49,47.8,0.0333
0.12,1470,167,121000,25.5,1050,25.4,0.934,1.66,0.44,0.829,0.48,47.5,0
0.13,1370,165,120000,25.5,1030,25.4,0.933,1.56,0.44,0.82,0.47,47.2,0
0.14,1280,165,119000,25.5,1000,25.4,0.933,1.53,0.43,0.82,0.46,47,0
0.15,1250,162,119000,25.5,983,25.4,0.933,1.45,0.43,0.81,0.45,46.8,0
0.16,1230,160,118000,25.5,950,25.3,0.933,1.43,0.43,0.81,0.45,46.7,0
0.17,1200,158,114000,25.5,925,25.3,0.933,1.38,0.42,0.8,0.45,46.6,0
0.18,1130,153,111000,25.5,917,25.3,0.933,1.34,0.42,0.8,0.44,46.4,0
0.19,1050,152,110000,25.5,864,25.3,0.932,1.21,0.41,0.8,0.44,46,0
0.2,1010,150,108000,25.5,806,25.3,0.932,1.1,0.41,0.79,0.44,45.8,0
0.21,969,149,107000,25.5,788,25.3,0.932,1.05,0.406,0.79,0.43,45.5,0
0.22,916,145,103000,25.5,770,25.3,0.931,1.03,0.4,0.79,0.43,45.2,0
0.23,902,143,102000,25.5,758,25.3,0.931,0.959,0.394,0.78,0.43,45.1,0
0.24,878,140,100000,25.5,737,25.3,0.931,0.931,0.39,0.78,0.428,44.9,0
0.25,841,138,98900,25.5,704,25.2,0.931,0.874,0.39,0.772,0.42,44.8,0
0.26,809,134,96700,25.5,675,25.2,0.93,0.83,0.38,0.77,0.42,44.8,0
0.27,775,126,91200,25.4,635,25.2,0.929,0.779,0.38,0.77,0.411,44.6,0
0.28,748,122,88600,25.4,602,25.2,0.928,0.739,0.38,0.76,0.41,44.5,0
