Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,881.9,31.8,0.559,0.45,44,0.466
0.01,880.1,31.6,0.558,0.426,44,0.427
0.02,878.3,31.4,0.557,0.402,43.9,0.388
0.03,876.5,31.3,0.555,0.378,43.9,0.35
0.04,868.9,31,0.551,0.356,43.8,0.3
0.05,858.3,30.7,0.544,0.335,43.7,0.245
0.06,847.7,30.4,0.537,0.314,43.6,0.19
0.07,838.7,30.2,0.532,0.298,43.5,0.151
0.08,832.8,30.2,0.528,0.292,43.4,0.145
0.09,826.9,30.2,0.525,0.286,43.4,0.138
0.1,821,30.2,0.521,0.28,43.3,0.132
0.11,819.5,30.1,0.52,0.28,43.3,0.131
0.12,818,30,0.519,0.28,43.2,0.13
0.13,816.5,29.9,0.518,0.28,43.2,0.129
0.14,815.8,29.7,0.518,0.274,43.1,0.129
0.15,815.5,29.3,0.518,0.265,43,0.129
0.16,815.2,28.9,0.517,0.256,42.9,0.129
0.17,813,28.7,0.516,0.248,42.8,0.127
0.18,807,28.6,0.512,0.242,42.7,0.123
0.19,801,28.6,0.508,0.236,42.6,0.119
0.2,795,28.5,0.504,0.23,42.5,0.115
0.21,789.8,28.4,0.501,0.23,42.1,0.103
0.22,784.7,28.2,0.497,0.23,41.7,0.0904
0.23,779.5,28.1,0.494,0.23,41.2,0.0781
0.24,777.3,27.7,0.493,0.228,41,0.069
0.25,776.6,27.2,0.492,0.225,40.8,0.0616
0.26,776,26.7,0.492,0.222,40.6,0.0542
0.27,774,26,0.491,0.22,40.5,0.0485
0.28,769.4,24.9,0.488,0.22,40.3,0.046
0.29,764.9,23.7,0.485,0.22,40.1,0.0436
0.3,760.3,22.6,0.482,0.22,40,0.0411
0.31,757.8,22.6,0.48,0.217,39.6,0.0411
0.32,755.3,22.5,0.479,0.214,39.2,0.0411
0.33,752.7,22.5,0.477,0.211,38.8,0.0411
0.34,748.1,22.4,0.475,0.208,38.6,0.0395
0.35,742.5,22.1,0.471,0.205,38.4,0.037
0.36,736.8,21.9,0.467,0.202,38.1,0.0345
0.37,732.4,21.7,0.465,0.2,37.9,0.0329
0.38,730.6,21.5,0.463,0.2,37.6,0.0329
0.39,728.9,21.2,0.462,0.2,37.2,0.0329
0.4,727.1,21,0.461,0.2,36.9,0.0329
0.41,727,20.8,0.461,0.197,36.9,0.0312
0.42,726.9,20.6,0.461,0.194,36.8,0.0296
0.43,726.7,20.4,0.461,0.191,36.8,0.0279
0.44,726.4,20.3,0.461,0.19,36.7,0.0268
0.45,726,20.2,0.461,0.19,36.5,0.026
0.46,725.7,20.1,0.46,0.19,36.4,0.0252
0.47,725,20.1,0.46,0.189,36.2,0.0247
0.48,723.8,19.9,0.459,0.186,35.9,0.0247
0.49,722.6,19.8,0.458,0.183,35.6,0.0247
0.5,721.4,19.7,0.457,0.18,35.3,0.0247
0.51,716.1,19.6,0.454,0.18,35.1,0.0205
0.52,710.7,19.5,0.45,0.18,34.8,0.0164
0.53,705.4,19.4,0.447,0.18,34.6,0.0123
0.54,699.2,19.3,0.443,0.18,34.3,0.00986
0.55,692.6,19.3,0.439,0.18,34,0.00822
0.56,686.1,19.2,0.435,0.18,33.8,0.00658
0.57,681.6,19,0.432,0.18,33.6,0.00521
0.58,681.3,18.7,0.432,0.18,33.6,0.00438
0.59,681,18.3,0.432,0.18,33.5,0.00356
0.6,680.7,18,0.432,0.18,33.5,0.00274
0.61,674.9,17.6,0.428,0.177,33.5,0.00274
0.62,669.2,17.2,0.425,0.174,33.4,0.00274
0.63,663.4,16.8,0.421,0.171,33.4,0.00274
0.64,660.3,16.6,0.419,0.17,33.2,0.00274
0.65,658.5,16.5,0.418,0.17,33,0.00274
0.66,656.6,16.5,0.417,0.17,32.7,0.00274
0.67,648.7,16.1,0.412,0.17,32.5,0.00247
0.68,628.8,15.3,0.399,0.17,32.5,0.00164
0.69,608.9,14.5,0.386,0.17,32.4,0.000822
0.7,588.9,13.7,0.373,0.17,32.4,4.87e-18
0.71,587,13.6,0.372,0.17,31.8,0
0.72,585.1,13.5,0.371,0.17,31.3,0
0.73,583.1,13.4,0.369,0.17,30.7,0
0.74,578.9,13.4,0.367,0.17,30.3,0
0.75,573.4,13.3,0.363,0.17,29.9,0
0.76,567.9,13.2,0.36,0.17,29.5,0
0.77,563.3,13.1,0.357,0.17,29.3,0
0.78,560.5,13,0.356,0.17,29.1,0
0.79,557.6,12.8,0.354,0.17,28.9,0
0.8,554.7,12.6,0.352,0.17,28.8,0
0.81,548.9,12.5,0.348,0.167,28.3,0
0.82,543,12.5,0.344,0.164,27.7,0
0.83,537.2,12.4,0.34,0.161,27.2,0
0.84,518.6,12.1,0.329,0.16,27,0
0.85,493.8,11.7,0.313,0.16,26.9,0
0.86,468.9,11.3,0.297,0.16,26.9,0
0.87,451.2,11,0.286,0.16,26.8,0
0.88,448,11,0.284,0.16,26.5,0
0.89,444.7,10.9,0.282,0.16,26.2,0
0.9,441.5,10.9,0.28,0.16,25.9,0
0.91,384.3,9.95,0.244,0.16,25.9,0
0.92,327.1,9.01,0.207,0.16,25.8,0
0.93,269.9,8.06,0.171,0.16,25.8,0
0.94,238.3,7.48,0.151,0.16,25.8,0
0.95,219.5,7.09,0.139,0.16,25.8,0
0.96,200.7,6.69,0.127,0.16,25.7,0
0.97,176.9,5.95,0.112,0.159,25.6,0
0.98,143.1,4.55,0.0905,0.156,25.1,0
0.99,109.2,3.14,0.0692,0.153,24.7,0
1,75.41,1.74,0.0478,0.15,24.3,0
