Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3720,188,137000,25.6,1100,25.4,0.936,1.87,0.82,0.89,1,49.9,1
0.01,2960,183,135000,25.6,1100,25.4,0.936,1.87,0.678,0.87,0.953,49.6,1
0.02,2580,181,134000,25.6,1100,25.4,0.936,1.87,0.588,0.86,0.748,49.3,1
0.03,2380,180,134000,25.6,1100,25.4,0.936,1.87,0.53,0.86,0.685,49,0.747
0.04,2240,180,133000,25.6,1100,25.4,0.935,1.87,0.51,0.856,0.63,48.8,0.622
0.05,2120,178,130000,25.6,1100,25.4,0.935,1.87,0.48,0.85,0.591,48.6,0.502
0.06,2040,176,129000,25.5,1100,25.4,0.935,1.87,0.47,0.84,0.564,48.5,0.387
0.07,1890,174,127000,25.5,1100,25.4,0.935,1.87,0.46,0.839,0.547,48.4,0.332
0.08,1800,172,126000,25.5,1100,25.4,0.935,1.86,0.453,0.83,0.523,48.1,0.29
0.09,1720,170,124000,25.5,1100,25.4,0.934,1.85,0.45,0.83,0.51,47.9,0.231
0.1,1640,169,123000,25.5,1090,25.4,0.934,1.82,0.45,0.821,0.491,47.9,0.167
0.11,1540,167,122000,25.5,1060,25.4,0.934,1.71,0.44,0.82,0.48,47.8,0.117
0.12,1420,164,121000,25.5,1010,25.4,0.934,1.55,0.44,0.81,0.47,47.4,0.0333
0.13,1300,163,121000,25.5,992,25.4,0.933,1.49,0.44,0.81,0.46,47,0
0.14,1260,162,120000,25.5,975,25.4,0.933,1.44,0.44,0.81,0.46,46.8,0
0.15,1190,162,118000,25.5,957,25.4,0.933,1.41,0.43,0.81,0.451,46.6,0
0.16,1140,160,116000,25.5,931,25.3,0.933,1.36,0.43,0.8,0.45,46.5,0
0.17,1090,158,113000,25.5,879,25.3,0.933,1.26,0.42,0.8,0.45,46.2,0
0.18,1060,154,110000,25.5,865,25.3,0.932,1.23,0.42,0.8,0.44,46,0
0.19,1030,152,109000,25.5,852,25.3,0.932,1.16,0.42,0.798,0.44,45.9,0
0.2,995,149,107000,25.5,821,25.3,0.932,1.1,0.41,0.79,0.44,45.6,0
0.21,942,144,104000,25.5,784,25.3,0.932,1.02,0.41,0.79,0.44,45.4,0
0.22,893,143,103000,25.5,728,25.3,0.931,0.999,0.41,0.79,0.43,45.3,0
0.23,866,138,101000,25.5,711,25.3,0.931,0.906,0.4,0.78,0.43,45.2,0
0.24,844,135,97600,25.5,700,25.3,0.93,0.876,0.4,0.78,0.42,45,0
0.25,792,130,91900,25.5,653,25.3,0.93,0.807,0.4,0.77,0.42,44.7,0
