datetime,Year,Month,WaterYear,WaterMonth,Days,RiverVolume,EFlowVolume,CanalVolume,Energy,Power_max,Power_min,Power_mean,Turbines_max,Turbines_min,Turbines_mean,Flow_mean,Flow_min,Flow_max,FlowAvailableForGeneration_mean,FlowAvailableForGeneration_min,EFlow_mean,EFlow_min,EFlow_max,SpillFlow_mean,SpillFlow_min,SpillFlow_max,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,CanalFlow_mean,CanalFlow_min,CanalFlow_max,HeadPondLevel_mean,HeadPondLevel_min,HeadPondLevel_max,TailwaterLevel_mean,TailwaterLevel_min,TailwaterLevel_max,GrossHead_mean,GrossHead_min,GrossHead_max,LeftChannelHeadloss_mean,LeftChannelHeadloss_min,LeftChannelHeadloss_max,CanalHeadloss_mean,CanalHeadloss_min,CanalHeadloss_max,CanalHeadlossProportion_mean,CanalHeadlossProportion_min,CanalHeadlossProportion_max,TotalHeadloss_mean,TotalHeadloss_min,TotalHeadloss_max,HeadlossProportion_mean,HeadlossProportion_min,HeadlossProportion_max,NetHead_mean,NetHead_min,NetHead_max,UnitEfficiency_mean,UnitEfficiency_min,UnitEfficiency_max,GeneratorEfficiency_mean,GeneratorEfficiency_min,GeneratorEfficiency_max,TotalEfficiency_mean,TotalEfficiency_min,TotalEfficiency_max,UnitPower_mean,UnitPower_min,UnitPower_max,GeneratorPower_mean,GeneratorPower_min,GeneratorPower_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,ShutoffProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
725839200000,1993,1,1992,4,31,0.524,0.196,0.329,20418.7,41.78,41.78,27.44,1,1,1,195.8,154.2,256.4,122.8,81.18,73,73,73,0,-1.421e-14,1.421e-14,0.381,0.285,0.473,122.8,81.18,183.4,990,990,990,964.5,964.4,964.7,25.5,25.3,25.6,0.0923,0.0776,0.114,0.00618,0.00265,0.0113,0.00024,0.0001,0.00045,0.207,0.132,0.315,0.0081,0.0052,0.012,25.3,24.96,25.38,0.927,0.911,0.949,0.97,0.961,0.98,0.899,0.883,0.93,28.28,18.84,42.63,27.44,18.1,41.78,0,0,0,0,0,0,0.152,0,0.195,0.37,0.63,0.37,39
728517600000,1993,2,1992,5,28,1.02,0.206,0.818,48957,122.8,122.8,72.85,3,1,1.9285714285714286,423.1,262.2,674.8,338.1,177.2,85,85,85,4.06e-15,-5.684e-14,5.684e-14,0.219,0.126,0.324,338.1,177.2,589.8,990,990,990,965.5,964.7,966.6,24.5,23.4,25.3,0.172,0.113,0.285,0.0655,0.0108,0.195,0.0027,0.00043,0.0083,0.42,0.245,0.688,0.017,0.0098,0.029,24.09,22.71,24.95,0.947,0.923,0.959,0.975,0.97,0.98,0.924,0.895,0.939,39.76,25.85,51.41,38.65,25.08,48.2,0,0,0,0,0,0,0.405,0,0.202,0.2,0.8,0.2,48
730936800000,1993,3,1992,6,31,2.99,0.327,2.41,123268,192.8,192.8,165.7,4,3,3.6451612903225805,1117,698,1684,995.2,591,121.9,107,129,95.45,-1.137e-13,455.5,0.116,0.0766,0.153,899.8,591,1100,990,990,990,968.2,966.7,970.1,21.8,19.9,23.3,0.596,0.291,0.916,0.439,0.196,0.648,0.021,0.0084,0.033,1.3,0.695,1.86,0.061,0.03,0.094,20.49,18.06,22.61,0.954,0.951,0.957,0.98,0.974,0.98,0.935,0.928,0.938,46.72,39.26,51.68,45.49,38.26,48.2,0,0,0,0,0,0,0.92,0,0.58,0.11,0.81,0.19,41.2
733615200000,1993,4,1992,7,30,5.6,0.443,2.85,120157,180.5,180.5,166.9,4,4,4,2161,1715,2402,1990,1567,171,148,217,889.9,466.6,1136,0.0791,0.0621,0.0934,1100,1100,1100,990,990,990,971.4,970.2,972.1,18.6,17.9,19.8,0.926,0.924,0.926,0.648,0.648,0.648,0.035,0.033,0.036,1.87,1.87,1.87,0.1,0.094,0.1,16.68,16.05,17.95,0.947,0.945,0.951,0.979,0.978,0.98,0.927,0.924,0.932,42.6,40.92,46.04,41.72,40.02,45.12,0,0,0,0,0,0,0.927,0,2.75,0.079,0.51,0.49,21.5
736207200000,1993,5,1992,8,31,4.81,0.739,2.94,132228,192.5,192.5,177.7,4,4,4,1796,1290,2305,1520,1014,276,276,276,424.2,0,928.7,0.158,0.12,0.214,1096,1014,1100,990,990,990,970.4,968.8,971.8,19.6,18.2,21.2,0.896,0.691,0.926,0.639,0.455,0.648,0.033,0.021,0.036,1.83,1.43,1.87,0.094,0.067,0.1,17.77,16.29,19.76,0.95,0.946,0.955,0.98,0.979,0.98,0.931,0.926,0.935,45.34,41.56,49.11,44.43,40.7,48.13,0,0,0,0,0,0,0.987,0,1.87,0.15,0.61,0.39,27.5
738885600000,1993,6,1992,9,30,2.45,0.417,2.04,109622,192.8,192.8,152.3,4,3,3.433333333333333,946.9,770.5,1252,785.9,609.5,161,161,161,-3.79e-15,-1.137e-13,1.137e-13,0.174,0.129,0.209,785.9,609.5,1091,990,990,990,967.7,967,968.7,22.3,21.3,23,0.447,0.309,0.779,0.322,0.208,0.628,0.015,0.009,0.029,1.02,0.734,1.71,0.046,0.032,0.08,21.33,19.6,22.28,0.955,0.953,0.957,0.98,0.975,0.98,0.936,0.929,0.938,45.61,39.49,51.78,44.48,38.5,48.2,0,0,0,0,0,0,0.846,0,0.41,0.17,0.83,0.17,44.7
741477600000,1993,7,1992,10,31,1.66,0.573,1.09,63087.6,117.8,117.8,84.8,3,2,2.2580645161290325,621.2,507.2,763.7,407.4,280.2,213.8,186,227,1.834e-15,-5.684e-14,5.684e-14,0.352,0.244,0.448,407.4,280.2,577.7,990,990,990,966.4,965.9,967,23.6,23,24.1,0.213,0.163,0.294,0.0932,0.0312,0.187,0.004,0.0013,0.0081,0.492,0.326,0.683,0.021,0.013,0.03,23.13,22.36,23.79,0.949,0.937,0.957,0.974,0.97,0.98,0.924,0.909,0.938,38.83,30.62,52.27,37.66,29.7,48.2,0,0,0,0,0,0,0.471,0,0.57,0.35,0.66,0.34,38
744156000000,1993,8,1992,11,31,1.12,0.493,0.626,37733.3,67.61,67.61,50.72,2,1,1.4838709677419355,417.9,351.6,500.9,233.9,167.6,184,184,184,9.168e-16,-2.842e-14,2.842e-14,0.445,0.367,0.523,233.9,167.6,316.9,990,990,990,965.5,965.2,965.9,24.5,24.1,24.8,0.143,0.12,0.172,0.0203,0.01,0.0486,0.00083,0.0004,0.002,0.333,0.26,0.408,0.014,0.011,0.017,24.19,23.77,24.54,0.944,0.925,0.959,0.974,0.97,0.98,0.92,0.897,0.939,37.7,25.77,51.93,36.6,25,48.2,0,0,0,0,0,0,0.282,0,0.494,0.44,0.56,0.44,33.7
746834400000,1993,9,1992,12,30,0.763,0.34,0.423,26242.7,47.29,47.29,36.45,1,1,1,294.4,256.4,348.1,163,138.4,131.3,118,138,2.842e-15,-2.842e-14,2.842e-14,0.448,0.396,0.498,163,138.4,210.1,990,990,990,964.9,964.7,965.1,25.1,24.9,25.3,0.113,0.102,0.13,0.00961,0.00752,0.0136,0.00038,0.0003,0.00055,0.285,0.239,0.37,0.011,0.0095,0.015,24.83,24.49,25.04,0.943,0.934,0.957,0.973,0.97,0.98,0.918,0.906,0.937,37.44,31.76,48.25,36.45,30.81,47.29,0,0,0,0,0,0,0.202,0,0.34,0.45,0.55,0.45,34.4
749426400000,1993,10,1993,1,31,0.593,0.26,0.334,17374.5,35.16,35.16,23.35,1,1,1,221.5,196,254,124.5,99.02,97,97,97,1.834e-15,-1.421e-14,1.421e-14,0.44,0.382,0.495,124.5,99.02,157,990,990,990,964.5,964.4,964.7,25.5,25.3,25.6,0.0954,0.0864,0.107,0.00634,0.00417,0.00909,0.00025,0.00016,0.00036,0.212,0.167,0.27,0.0083,0.0065,0.011,25.26,25.01,25.43,0.749,0,0.941,0.782,0,0.97,0.727,0,0.913,24.08,0,36.25,23.35,0,35.16,0,6,0,0,0.194,0,0.13,0.194,0.259,0.44,0.56,0.44,29.3
