Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,882.7,30.4,0.56,0.45,44.9,0.425
0.01,880.6,30.3,0.558,0.423,44.8,0.395
0.02,878.5,30.1,0.557,0.396,44.7,0.365
0.03,876.4,29.9,0.555,0.369,44.6,0.336
0.04,866.8,29.8,0.549,0.35,44.5,0.297
0.05,853.5,29.7,0.541,0.335,44.3,0.253
0.06,840.3,29.6,0.533,0.32,44.1,0.21
0.07,831.2,29.5,0.527,0.309,43.9,0.176
0.08,830.6,29.4,0.527,0.306,43.6,0.162
0.09,829.9,29.4,0.526,0.303,43.3,0.148
0.1,829.3,29.3,0.526,0.3,43,0.134
0.11,828.4,29,0.525,0.294,43,0.133
0.12,827.6,28.8,0.525,0.288,42.9,0.131
0.13,826.7,28.5,0.524,0.282,42.9,0.129
0.14,822.8,28.4,0.522,0.278,42.9,0.128
0.15,817.3,28.3,0.518,0.275,42.8,0.127
0.16,811.9,28.2,0.515,0.272,42.8,0.127
0.17,807.5,28.2,0.512,0.266,42.7,0.125
0.18,805.3,28.1,0.511,0.254,42.5,0.121
0.19,803,28,0.51,0.242,42.2,0.116
0.2,800.7,27.9,0.508,0.23,42,0.112
0.21,799.1,27.5,0.507,0.227,41.9,0.112
0.22,797.5,27.1,0.506,0.224,41.8,0.111
0.23,795.8,26.6,0.504,0.221,41.6,0.11
0.24,791.7,26.4,0.502,0.22,41.5,0.107
0.25,786.3,26.4,0.498,0.22,41.5,0.104
0.26,780.8,26.3,0.495,0.22,41.4,0.101
0.27,775.9,26,0.492,0.219,41.2,0.094
0.28,771.9,25.4,0.489,0.216,40.9,0.08
0.29,767.9,24.9,0.487,0.213,40.5,0.066
0.3,763.9,24.3,0.484,0.21,40.2,0.0521
0.31,761.6,23.6,0.482,0.21,40,0.0447
0.32,759.2,23,0.481,0.21,39.8,0.0373
0.33,756.9,22.3,0.479,0.21,39.6,0.0299
0.34,752.2,21.9,0.477,0.208,39.4,0.0268
0.35,746.5,21.6,0.473,0.205,39.3,0.026
0.36,740.7,21.3,0.469,0.202,39.1,0.0252
0.37,736.1,21.1,0.467,0.199,38.9,0.0247
0.38,734.1,21.1,0.465,0.196,38.5,0.0247
0.39,732,21,0.464,0.193,38.2,0.0247
0.4,730,21,0.463,0.19,37.8,0.0247
0.41,728.8,20.9,0.462,0.19,37.5,0.023
0.42,727.7,20.9,0.461,0.19,37.2,0.0214
0.43,726.5,20.8,0.46,0.19,36.9,0.0197
0.44,722,20.6,0.458,0.19,36.7,0.0186
0.45,716,20.3,0.454,0.19,36.5,0.0178
0.46,709.9,20,0.45,0.19,36.3,0.017
0.47,705.4,19.8,0.448,0.19,36.2,0.0164
0.48,704.2,19.8,0.447,0.19,36.1,0.0164
0.49,703,19.7,0.446,0.19,36.1,0.0164
0.5,701.8,19.7,0.445,0.19,36,0.0164
0.51,700.6,19.6,0.444,0.187,35.9,0.0156
0.52,699.3,19.5,0.443,0.184,35.8,0.0148
0.53,698.1,19.3,0.442,0.181,35.6,0.014
0.54,694.7,19.1,0.44,0.18,35.3,0.0137
0.55,690.3,18.7,0.438,0.18,34.9,0.0137
0.56,685.9,18.3,0.435,0.18,34.6,0.0137
0.57,682.6,17.9,0.433,0.179,34.2,0.0137
0.58,681.7,17.5,0.432,0.176,34.1,0.0137
0.59,680.8,17,0.432,0.173,33.9,0.0137
0.6,679.9,16.5,0.431,0.17,33.7,0.0137
0.61,675,16.1,0.428,0.17,33.6,0.0121
0.62,670.1,15.7,0.425,0.17,33.6,0.0104
0.63,665.2,15.3,0.422,0.17,33.5,0.00877
0.64,654.8,14.9,0.415,0.17,33.5,0.00658
0.65,641.7,14.6,0.407,0.17,33.5,0.00411
0.66,628.6,14.2,0.399,0.17,33.5,0.00164
0.67,617.6,13.9,0.392,0.17,33.4,0
0.68,611.2,13.9,0.387,0.17,33.2,0
0.69,604.8,13.9,0.383,0.17,32.9,0
0.7,598.3,13.9,0.379,0.17,32.7,0
0.71,598.1,13.9,0.379,0.17,31.9,0
0.72,597.8,13.9,0.379,0.17,31,0
0.73,597.6,13.9,0.379,0.17,30.2,0
0.74,596.9,13.8,0.379,0.17,29.9,0
0.75,596.1,13.8,0.378,0.17,29.9,0
0.76,595.3,13.7,0.377,0.17,29.8,0
0.77,591.9,13.6,0.375,0.169,29.8,0
0.78,583.5,13.6,0.37,0.166,29.7,0
0.79,575.1,13.5,0.364,0.163,29.7,0
0.8,566.7,13.5,0.359,0.16,29.6,0
0.81,536.4,12.8,0.34,0.16,29.5,0
0.82,506,12.1,0.321,0.16,29.5,0
0.83,475.7,11.4,0.301,0.16,29.4,0
0.84,464.2,11.2,0.294,0.16,29,0
0.85,462.2,11.2,0.293,0.16,28.4,0
0.86,460.2,11.1,0.292,0.16,27.8,0
0.87,453.2,11,0.287,0.16,27.4,0
0.88,436.5,10.7,0.277,0.16,27.3,0
0.89,419.8,10.5,0.267,0.16,27.3,0
0.9,403.1,10.2,0.256,0.16,27.2,0
0.91,362.5,9.54,0.23,0.16,27.1,0
0.92,321.9,8.88,0.204,0.16,27.1,0
0.93,281.2,8.22,0.179,0.16,27,0
0.94,252.2,7.68,0.16,0.16,27,0
0.95,228.9,7.21,0.146,0.16,26.9,0
0.96,205.6,6.74,0.131,0.16,26.9,0
0.97,178.2,5.94,0.113,0.159,26.7,0
0.98,142.4,4.51,0.0906,0.156,26.1,0
0.99,106.6,3.08,0.0677,0.153,25.6,0
1,70.82,1.65,0.0449,0.15,25,0
