WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2002,365,566.7,192.8,0,64.69,428.5,101.5,1431,13.5,3.05,10.3,0.308,0.0873,0.522,1,45,0,0.0027,0.12,0,0.359,0.09,0.17,0.21,0.53,0.0027,46,0.12602739726027398,3.2,0.23,0.76,0.24,42
2003,366,736.8,192.8,22.51,83.88,933.5,153,3951,29.5,4.4,15.3,0.25,0.0416,0.494,0,0,0,0,0,0,0.467,0.27,0.12,0.18,0.43,0,0,0,14.2,0.15,0.52,0.48,25
2004,365,458.8,171.6,0,52.38,351.9,124.8,1019,11.1,3.02,8.08,0.325,0.123,0.577,0,41,0,0,0.11,0,0.291,0.041,0.079,0.29,0.59,0,41,0.11232876712328767,3.02,0.27,0.73,0.27,41.3
2005,365,663.6,192.8,0,75.75,523.8,96.63,1578,16.5,3.2,12.4,0.285,0.0867,0.538,11,25,0,0.03,0.068,0,0.421,0.19,0.12,0.22,0.45,0.03,36,0.09863013698630137,4.1,0.19,0.75,0.25,40.2
2006,365,829.3,192.8,19.77,94.67,893.2,162.3,2588,28.2,4.48,16.9,0.247,0.0715,0.48,0,0,0,0,0,0,0.526,0.33,0.1,0.17,0.39,0,0,0,11.3,0.16,0.6,0.4,29.4
2007,366,777.2,192.8,0,88.48,666.3,189.9,1815,21.1,3.7,14.9,0.261,0.0841,0.479,0,9,0,0,0.025,0,0.493,0.25,0.13,0.18,0.45,0,9,0.024657534246575342,6.2,0.18,0.71,0.29,36.8
2008,365,701.8,192.8,18.64,80.11,625.1,156.5,2307,19.7,3.7,13.3,0.274,0.0614,0.54,0,0,0,0,0,0,0.445,0.18,0.12,0.24,0.46,0,0,0,6.4,0.19,0.68,0.32,35.6
2009,365,808.3,192.8,0,92.28,947.8,176.8,2980,29.9,4.73,16.8,0.257,0.0689,0.514,0,10,0,0,0.027,0,0.513,0.32,0.11,0.18,0.39,0,10,0.0273972602739726,13.1,0.16,0.56,0.44,27
2010,365,875.7,192.8,0,99.97,928.6,197,2940,29.3,4.67,17.8,0.25,0.0738,0.517,0,5,0,0,0.014,0,0.555,0.36,0.11,0.18,0.36,0,5,0.0136986301369863,11.5,0.16,0.61,0.39,29.9
2011,366,619.8,192.8,0,70.56,440.6,145.8,1251,13.9,3.02,10.9,0.275,0.0999,0.494,0,6,0,0,0.016,0,0.393,0.11,0.12,0.27,0.51,0,6,0.01643835616438356,3,0.22,0.78,0.22,44.6
2012,365,756.1,192.8,0,86.31,667,128.6,2389,21,3.47,14.5,0.254,0.0583,0.491,0,9,0,0,0.025,0,0.479,0.24,0.15,0.17,0.43,0,9,0.024657534246575342,6.5,0.17,0.69,0.31,36
2013,365,800.7,192.8,19.15,91.4,702.3,158.7,2174,22.1,3.73,15.4,0.25,0.0676,0.537,0,0,0,0,0,0,0.508,0.26,0.16,0.17,0.42,0,0,0,6.7,0.17,0.7,0.3,36.2
2014,365,682.9,192.8,19.46,77.95,482.6,159.8,1239,15.2,3.02,12.2,0.259,0.0997,0.451,0,0,0,0,0,0,0.433,0.14,0.17,0.19,0.5,0,0,0,3,0.2,0.8,0.2,44.9
2015,366,705.8,192.8,0,80.35,572.8,126.7,1839,18.1,3.27,13.2,0.26,0.0771,0.471,0,5,0,0,0.014,0,0.448,0.19,0.14,0.22,0.45,0,5,0.0136986301369863,4.9,0.18,0.73,0.27,39
2016,365,763.9,192.8,19.49,87.2,902,149.1,3363,28.4,4.65,15.7,0.26,0.0574,0.535,0,0,0,0,0,0,0.484,0.28,0.11,0.21,0.41,0,0,0,12.7,0.16,0.55,0.45,26.9
2017,365,831.4,192.8,25.09,94.91,883.3,209.3,2900,27.9,4.8,16.7,0.26,0.0748,0.518,0,0,0,0,0,0,0.527,0.31,0.096,0.24,0.35,0,0,0,11.2,0.17,0.6,0.4,29.8
2018,365,403.1,114.1,0,46.02,323.2,106.5,676.9,10.2,3.09,7.05,0.362,0.154,0.676,17,49,0,0.047,0.13,0,0.256,0,0.14,0.19,0.63,0.047,66,0.18082191780821918,3.15,0.3,0.69,0.31,39.5
2019,366,726.1,192.8,0,82.66,836.8,87.06,3226,26.5,4.33,15,0.298,0.0673,0.597,41,8,0,0.11,0.022,0,0.46,0.31,0.082,0.16,0.34,0.11,49,0.13424657534246576,11.5,0.16,0.57,0.43,27.4
2020,365,882.7,192.8,0,100.8,831.7,180.3,2393,26.2,4.35,17.5,0.249,0.0618,0.529,0,3,0,0,0.0082,0,0.56,0.33,0.13,0.19,0.35,0,3,0.00821917808219178,8.7,0.17,0.67,0.33,33.7
2021,365,730,192.8,0,83.33,612.3,193.2,1947,19.3,3.72,13.7,0.274,0.076,0.549,0,6,0,0,0.016,0,0.463,0.21,0.12,0.21,0.46,0,6,0.01643835616438356,5.6,0.19,0.71,0.29,37.8
2022,92,70.82,53.39,20.61,32.07,207.7,166.4,302.8,1.65,0.513,1.14,0.321,0.195,0.439,0,0,0,0,0,0,0.0449,0,0,0.0082,0.24,0,0,0,0.51,0.31,0.69,0.31,42.9
