Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3720,188,137000,25.6,1100,25.4,0.938,1.87,0.8,0.89,1,50.2,1
0.01,2880,184,135000,25.6,1100,25.4,0.936,1.87,0.659,0.874,0.976,49.7,1
0.02,2510,182,135000,25.6,1100,25.4,0.936,1.87,0.58,0.868,0.839,49.6,1
0.03,2230,182,134000,25.6,1100,25.4,0.935,1.87,0.555,0.86,0.635,49.3,0.834
0.04,2150,180,133000,25.6,1100,25.4,0.935,1.87,0.506,0.86,0.616,49.1,0.669
0.05,2110,178,131000,25.6,1100,25.4,0.935,1.87,0.481,0.851,0.591,49,0.536
0.06,2060,178,129000,25.5,1100,25.4,0.935,1.87,0.47,0.85,0.565,48.7,0.391
0.07,1820,174,128000,25.5,1100,25.4,0.935,1.87,0.46,0.84,0.52,48.5,0.323
0.08,1750,170,126000,25.5,1100,25.4,0.934,1.85,0.46,0.84,0.503,48.3,0.29
0.09,1630,169,126000,25.5,1090,25.4,0.934,1.79,0.45,0.83,0.5,48.1,0.222
0.1,1540,169,124000,25.5,1070,25.4,0.934,1.72,0.45,0.83,0.49,47.8,0.162
0.11,1460,168,123000,25.5,1040,25.4,0.934,1.6,0.44,0.82,0.48,47.7,0.115
0.12,1390,166,121000,25.5,1020,25.4,0.934,1.57,0.44,0.82,0.48,47.5,0.0332
0.13,1270,166,120000,25.5,1000,25.4,0.933,1.49,0.43,0.82,0.47,47.2,0
0.14,1200,163,118000,25.5,976,25.4,0.933,1.42,0.43,0.81,0.46,46.8,0
0.15,1160,162,116000,25.5,932,25.4,0.933,1.38,0.43,0.81,0.451,46.6,0
0.16,1130,157,113000,25.5,915,25.4,0.933,1.34,0.43,0.81,0.45,46.5,0
0.17,1070,154,111000,25.5,868,25.3,0.933,1.22,0.42,0.81,0.45,46.4,0
0.18,1030,152,109000,25.5,831,25.3,0.932,1.14,0.42,0.8,0.44,46.1,0
0.19,994,148,106000,25.5,810,25.3,0.932,1.09,0.418,0.8,0.438,45.9,0
0.2,980,145,105000,25.5,769,25.3,0.932,1.05,0.41,0.79,0.43,45.8,0
0.21,899,145,104000,25.5,748,25.3,0.931,0.963,0.41,0.79,0.43,45.6,0
0.22,879,143,101000,25.5,736,25.3,0.931,0.926,0.41,0.79,0.43,45.4,0
0.23,864,139,98900,25.5,731,25.3,0.931,0.918,0.4,0.79,0.43,45.3,0
