Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,944.8,55.2,0.599,0.32,44.2,0.118
0.01,937.7,53.8,0.594,0.302,44,0.105
0.02,930.6,52.4,0.59,0.284,43.8,0.0932
0.03,923.5,51.1,0.585,0.266,43.6,0.0808
0.04,919.6,50.2,0.583,0.25,43.4,0.0674
0.05,917.3,49.6,0.581,0.235,43.4,0.0534
0.06,915,49,0.58,0.22,43.3,0.0395
0.07,910.8,48.6,0.577,0.209,43.1,0.0299
0.08,902.7,48.6,0.572,0.206,42.7,0.029
0.09,894.6,48.5,0.567,0.203,42.4,0.0282
0.1,886.5,48.5,0.562,0.2,42,0.0274
0.11,886.1,48,0.562,0.197,41.9,0.0258
0.12,885.8,47.6,0.561,0.194,41.7,0.0241
0.13,885.4,47.2,0.561,0.191,41.5,0.0225
0.14,883.4,46.8,0.56,0.19,41.4,0.0214
0.15,880.6,46.4,0.558,0.19,41.3,0.0205
0.16,877.8,46,0.557,0.19,41.2,0.0197
0.17,875.6,45.8,0.556,0.189,40.7,0.0186
0.18,874.8,45.8,0.555,0.186,39.5,0.017
0.19,873.9,45.7,0.555,0.183,38.4,0.0153
0.2,873.1,45.7,0.554,0.18,37.2,0.0137
0.21,872.5,45.5,0.553,0.18,36.6,0.0129
0.22,871.9,45.2,0.553,0.18,36.1,0.0121
0.23,871.3,45,0.552,0.18,35.5,0.0112
0.24,869.2,44.3,0.551,0.178,35.1,0.011
0.25,866.3,43.4,0.549,0.175,34.8,0.011
0.26,863.3,42.5,0.547,0.172,34.5,0.011
0.27,861,41.6,0.546,0.17,34.2,0.0104
0.28,859.8,40.6,0.545,0.17,34,0.00877
0.29,858.6,39.6,0.545,0.17,33.8,0.00712
0.3,857.4,38.6,0.544,0.17,33.6,0.00548
0.31,857.4,38.4,0.544,0.167,33.5,0.00548
0.32,857.4,38.2,0.544,0.164,33.3,0.00548
0.33,857.4,38.1,0.544,0.161,33.1,0.00548
0.34,855.9,37.7,0.543,0.16,32.7,0.00438
0.35,853.6,37.1,0.542,0.16,32.2,0.00274
0.36,851.4,36.6,0.54,0.16,31.7,0.0011
0.37,849.1,36.1,0.538,0.16,31.1,0
0.38,846.5,35.7,0.537,0.16,30.5,0
0.39,844,35.3,0.536,0.16,29.8,0
0.4,841.5,34.8,0.534,0.16,29.2,0
0.41,841.4,34.6,0.534,0.16,28.7,0
0.42,841.4,34.3,0.534,0.16,28.2,0
0.43,841.3,34.1,0.534,0.16,27.7,0
0.44,840.5,33.7,0.533,0.158,27.4,0
0.45,839.3,33.4,0.532,0.155,27.4,0
0.46,838.1,33,0.532,0.152,27.3,0
0.47,836.5,32.7,0.531,0.15,27.1,0
0.48,834.3,32.6,0.529,0.15,26.8,0
0.49,832,32.5,0.528,0.15,26.5,0
0.5,829.7,32.4,0.526,0.15,26.2,0
0.51,829.5,32.3,0.526,0.15,26.2,0
0.52,829.2,32.3,0.526,0.15,26.2,0
0.53,829,32.2,0.526,0.15,26.2,0
0.54,828.7,31.7,0.526,0.15,25.8,0
0.55,828.3,31,0.525,0.15,25.2,0
0.56,827.9,30.3,0.525,0.15,24.6,0
0.57,827.2,29.6,0.525,0.149,24.2,0
0.58,825.5,29,0.524,0.146,24.2,0
0.59,823.9,28.3,0.523,0.143,24.1,0
0.6,822.3,27.7,0.522,0.14,24.1,0
0.61,819.1,27.5,0.52,0.14,24,0
0.62,816,27.2,0.518,0.14,24,0
0.63,812.8,27,0.516,0.14,23.9,0
0.64,811.7,26.8,0.515,0.14,23.7,0
0.65,811.6,26.6,0.515,0.14,23.4,0
0.66,811.6,26.4,0.515,0.14,23.2,0
0.67,811.5,26.1,0.515,0.139,22.9,0
0.68,811.3,25.6,0.515,0.136,22.5,0
0.69,811.2,25.1,0.514,0.133,22.2,0
0.7,811.1,24.6,0.514,0.13,21.8,0
0.71,810.3,24.5,0.514,0.13,21.4,0
0.72,809.4,24.5,0.513,0.13,21.1,0
0.73,808.6,24.4,0.513,0.13,20.7,0
0.74,808.2,24.4,0.513,0.13,20.4,0
0.75,808,24.4,0.512,0.13,20,0
0.76,807.8,24.4,0.512,0.13,19.6,0
0.77,807.7,24.1,0.512,0.13,19.3,0
0.78,807.6,23.3,0.512,0.13,19.2,0
0.79,807.5,22.5,0.512,0.13,19,0
0.8,807.4,21.7,0.512,0.13,18.8,0
0.81,792.9,20.8,0.503,0.127,18.8,0
0.82,778.4,19.9,0.493,0.124,18.8,0
0.83,763.9,19,0.484,0.121,18.8,0
0.84,751.8,18.3,0.476,0.12,18.7,0
0.85,740.9,17.7,0.47,0.12,18.5,0
0.86,730,17,0.463,0.12,18.2,0
0.87,720.3,16.5,0.457,0.12,18.1,0
0.88,713.3,16.3,0.452,0.12,18.1,0
0.89,706.2,16,0.448,0.12,18.1,0
0.9,699.1,15.8,0.443,0.12,18.1,0
0.91,677.2,15.5,0.429,0.12,17.9,0
0.92,655.4,15.3,0.415,0.12,17.6,0
0.93,633.5,15,0.402,0.12,17.4,0
0.94,594.7,14.2,0.377,0.12,17.2,0
0.95,547.6,13.1,0.347,0.12,17.1,0
0.96,500.4,12,0.317,0.12,17,0
0.97,432,10.4,0.274,0.119,16.7,0
0.98,321.4,7.76,0.204,0.116,16.1,0
0.99,210.8,5.1,0.134,0.113,15.6,0
1,100.2,2.44,0.0635,0.11,15,0
