month,1.00,0.99,0.98,0.97,0.96,0.95,0.94,0.93,0.92,0.91,0.90,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.80,0.79,0.78,0.77,0.76,0.75,0.74,0.73,0.72,0.71,0.70,0.69,0.68,0.67,0.66,0.65,0.64,0.63,0.62,0.61,0.60,0.59,0.58,0.57,0.56,0.55,0.54,0.53,0.52,0.51,0.50,0.49,0.48,0.47,0.46,0.45,0.44,0.43,0.42,0.41,0.40,0.39,0.38,0.37,0.36,0.35,0.34,0.33,0.32,0.31,0.30,0.29,0.28,0.27,0.26,0.25,0.24,0.23,0.22,0.21,0.20,0.19,0.18,0.17,0.16,0.15,0.14,0.13,0.12,0.11,0.10,0.09,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0.00
1,130490,130050,129210,128850,122940,122290,121170,120260,119990,119790,115520,113490,111720,111210,111090,110990,108690,107060,106540,106270,104730,104320,104260,102570,101640,100240,99461,98868,98557,95562,94039,92950,92406,92211,91580,90853,90583,90442,90371,89933,89591,88973,88277,87738,87200,85826,84880,83720,82349,81826,81080,80193,79814,79677,79175,78682,78375,78035,77969,77826,77555,77034,76395,75981,75849,75844,75755,75450,75136,75010,74510,73496,73193,72995,72460,71692,71343,71086,70744,70430,70013,69796,69280,68773,68351,68088,67406,65356,64527,63554,63139,61855,61002,60573,59547,58463,55516,54462,54313,47561,40970
2,129250,124930,124660,123400,123160,123000,122850,122050,121490,120700,120550,119410,119040,118170,116810,116230,114740,114040,113700,113560,113350,113110,113050,112980,112810,112080,111620,111430,111090,110770,110470,110350,110330,110120,109850,109260,108620,107630,107110,106420,106000,105580,104670,104050,103840,103540,102920,102450,102240,102030,101440,100660,100340,100120,99892,99830,99734,99539,99242,98878,98486,98100,97691,97207,96597,96209,96168,96087,95548,94402,93811,93667,93152,92719,92188,90306,89049,88722,87915,87457,87026,86317,86270,86093,85908,85532,85285,84401,83940,82158,81427,78423,77580,77387,76589,75069,68875,63640,55811,54084,4854.5
3,138820,136160,135220,134790,134030,133900,133850,133080,131910,131070,130830,130570,130090,130030,129950,129330,127970,127500,127420,126780,126050,123660,123050,122840,122490,122250,121930,121760,121180,120580,119450,118930,118840,118620,118130,117710,117030,116440,116270,116080,115580,115270,114840,114110,113620,113460,113030,112540,111900,111340,111100,110950,110840,110690,110500,110180,109410,108650,108170,107450,107190,106360,105360,105170,104560,103770,103290,102740,101840,100700,100570,99744,97719,96160,95627,95248,94699,93776,92811,91726,88859,86671,85921,84264,83615,80837,80407,79723,79575,78593,78267,77229,73368,63273,40752,20212,9005.3,4706.4,2267.7,2151.3,0
4,138920,137640,136880,136350,135760,134980,134870,133680,133510,131570,130510,129900,129370,128630,128270,127180,126020,124180,123320,122470,121190,119820,118260,116580,115800,115460,114280,113530,113370,112470,111280,109720,108750,108230,108050,107750,106290,105410,105230,104720,104380,103940,103090,102350,101980,101730,101490,101010,100600,100540,100430,100250,99609,98946,98889,98811,97804,96606,96441,96201,96059,95887,95167,94138,93969,93673,93653,92984,91626,91456,91132,90747,89608,87390,85474,82397,81443,80508,80191,79901,79254,78873,77415,76946,75937,74571,72097,72048,71589,70116,68442,66360,61056,50639,46857,39941,31026,29335,13344,0,0
5,140730,139700,139590,138750,136670,135430,134870,132880,132710,132650,132540,132380,132270,132220,131950,131840,131110,130480,130180,129490,129290,129240,128090,127760,127520,126410,125940,125780,125370,125230,124600,124220,124030,122800,121750,120760,120240,120010,119520,118820,118410,118200,117960,117750,117630,117590,117550,117390,117070,116610,116170,115950,115920,115270,114510,114350,114190,113910,113400,113050,112800,112480,112090,111740,111460,110920,110320,109830,109750,109340,108650,108250,107330,106920,105390,102850,102370,101400,100660,100540,100090,99838,99508,99243,98501,96806,95763,94959,93912,93358,91925,90745,89287,87858,87449,87347,87037,84855,81306,61329,33275
6,128310,126830,126680,126270,126180,126140,126120,125540,125340,125270,124770,124580,124410,124380,124210,124020,123970,123970,123660,123500,123370,123320,123260,123130,123020,122960,122910,122850,122790,122750,122670,122600,122170,121810,121620,121460,121210,120960,120780,120600,120300,119900,119330,118950,118780,118210,117750,117560,117340,116940,116340,115740,115290,114810,114320,114090,113890,113830,113790,112570,110670,110300,109630,108750,108550,108360,107860,107150,106620,105510,105440,104940,103710,102300,98824,97672,97414,96866,95814,94966,94392,92801,87860,86292,85012,84713,82778,77402,75061,74762,74229,72256,69698,67291,54076,51946,50937,44976,37511,35324,32522
7,124630,121470,108960,108360,106220,106000,101350,100740,100230,93757,92185,91021,88758,87976,86542,85870,85399,84860,84529,82826,82129,80095,79473,78072,77048,76020,74363,73346,72493,71996,71748,71089,69098,67994,67815,67312,66766,66377,66150,66051,65895,65622,65203,64875,64777,64628,62469,60595,59891,59324,59070,58260,56236,54692,54408,54065,53884,53526,53201,52900,52498,51886,51375,51271,51115,50930,50836,50782,50688,50654,50547,50092,49179,49019,48731,48352,48154,47932,47167,47063,46985,46845,46418,45679,43539,42892,42655,42411,41772,41431,40740,40231,39645,37023,35934,35710,35081,34442,27418,23548,21785
8,76360,72962,70806,58343,56536,55554,54289,53968,53480,52610,52064,51514,50303,48897,47745,47500,47463,46892,46440,46357,45711,44624,43741,43092,42903,42774,41904,40963,40705,40184,39973,39970,39742,39455,39079,38925,38672,38262,37975,37862,37648,37492,37426,37343,37080,36694,36512,36477,36398,36115,35558,35017,34674,34327,33986,33585,33100,32857,32743,32597,32470,32431,32282,32067,31972,31925,31751,31372,31200,31120,30948,30877,30679,30448,30102,29980,29955,29931,29842,29711,29462,29234,29129,29101,29007,28810,28413,28379,28278,28246,28078,27991,27670,27409,26118,26015,24962,24059,21556,17800,16916
9,54172,50663,43896,42662,41255,40578,39680,39599,38997,36696,36139,35827,35644,34920,34052,33806,33500,32908,32601,31440,31061,31025,30700,30594,30305,29939,29832,29801,29760,29517,29336,29033,28831,28401,28086,27738,27403,27195,26924,26779,26557,26412,26409,26306,26102,25974,25828,25723,25688,25657,25457,24939,24535,24331,24139,23999,23732,23459,23187,22913,22883,22784,22673,22611,22563,22518,22370,22232,22226,22190,22112,22067,22059,22022,21963,21916,21906,21879,21828,21742,21583,21461,21170,20915,20868,20778,20724,20460,20386,20302,20161,20148,20031,19955,19806,19243,19143,18213,16875,12605,11760
10,51026,47442,41547,38224,36756,35649,34317,34181,31869,31494,31349,31255,30564,29990,29820,29563,29334,28785,27934,27465,27235,27041,26969,26827,26781,26531,26427,26378,25956,25550,25402,25262,25174,25031,24466,24151,23782,23256,23030,22835,22695,22642,22601,22410,22065,21843,21792,21648,21523,21454,21350,21244,21160,21132,20946,20710,20664,20577,20445,20411,20384,20281,20151,20069,19968,19883,19721,19596,19558,19443,19209,19096,19067,19050,19009,18937,18899,18774,18596,18529,18440,18417,18405,18405,18403,18397,18377,18301,18278,18203,18128,17666,17604,17162,16436,16265,14919,14585,13932,13117,12634
