WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,716.3,192.8,20.91,109.3,1011,167.8,2672,23.9,4.11,14.6,0.256,0.0812,0.535,0,0,0,0,0,0,0.454,0.3,0.1,0.15,0.19,0,0,0,9.3,0.17,0.61,0.39,30
1993,365,692.5,192.8,0,79.05,528.7,147.3,1579,16.7,3.43,12.7,0.279,0.103,0.494,0,10,0,0,0.027,0,0.439,0.18,0.12,0.21,0.5,0,10,0.0273972602739726,4,0.21,0.76,0.24,41.5
1994,365,229.8,89.72,0,26.24,222,78.15,521.9,7,2.87,3.95,0.471,0.205,0.921,77,107,0,0.21,0.29,0,0.146,0,0,0.16,0.62,0.21,184,0.5041095890410959,3.05,0.41,0.56,0.44,32.8
1995,366,339.6,140.7,0,38.66,288.2,66.55,815.2,9.11,2.87,6.08,0.429,0.133,0.781,67,121,0,0.18,0.33,0,0.215,0,0.13,0.18,0.51,0.18,188,0.5150684931506849,3.03,0.32,0.67,0.33,37.3
1996,365,670,192.8,0,76.49,509.9,92.9,1595,16.1,3.14,12.3,0.292,0.079,0.56,30,42,0,0.082,0.12,0,0.425,0.22,0.13,0.15,0.43,0.082,72,0.19726027397260273,3.8,0.2,0.76,0.24,41.6
1997,365,678.9,192.8,20.89,77.5,495.8,149.5,1495,15.6,3.02,12.2,0.256,0.099,0.432,0,0,0,0,0,0,0.431,0.15,0.17,0.18,0.5,0,0,0,3.4,0.19,0.78,0.22,43.5
1998,365,838.1,192.8,18.07,95.68,898.7,132.3,3047,28.3,4.47,17.1,0.251,0.0712,0.499,0,0,0,0,0,0,0.532,0.35,0.096,0.16,0.39,0,0,0,11.2,0.16,0.6,0.4,29.6
1999,366,716.9,192.8,0,81.62,692.1,184.5,2532,21.9,4.01,14,0.277,0.0584,0.534,0,13,0,0,0.036,0,0.455,0.21,0.15,0.18,0.46,0,13,0.03561643835616438,7.9,0.18,0.64,0.36,32.7
2000,365,838.4,192.8,0,95.71,1111,176.6,3568,35.1,5.26,18,0.249,0.0617,0.536,0,10,0,0,0.027,0,0.532,0.35,0.13,0.17,0.35,0,10,0.0273972602739726,17.1,0.15,0.51,0.49,23.9
2001,365,551.4,162.1,0,62.94,402.8,129.3,958.8,12.7,3.11,9.59,0.302,0.13,0.557,0,18,0,0,0.049,0,0.35,0.055,0.18,0.22,0.55,0,18,0.049315068493150684,3.11,0.24,0.76,0.24,43.4
