Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,916.6,35.2,0.581,0.41,44.3,0.337
0.01,910.4,34.8,0.577,0.386,44.2,0.325
0.02,904.1,34.5,0.573,0.362,44.2,0.312
0.03,897.9,34.1,0.569,0.338,44.1,0.3
0.04,893.1,33.7,0.566,0.322,44.1,0.26
0.05,889,33.3,0.564,0.31,44.1,0.205
0.06,884.9,32.8,0.561,0.298,44.1,0.151
0.07,881.3,32.5,0.558,0.288,44.1,0.115
0.08,878.4,32.5,0.557,0.282,44,0.114
0.09,875.6,32.4,0.555,0.276,44,0.113
0.1,872.7,32.4,0.553,0.27,43.9,0.112
0.11,865.9,32.2,0.549,0.264,43.6,0.112
0.12,859.1,31.9,0.545,0.258,43.2,0.112
0.13,852.4,31.7,0.54,0.252,42.9,0.112
0.14,850.1,31.4,0.539,0.248,42.7,0.107
0.15,850,31.2,0.539,0.245,42.6,0.1
0.16,849.9,31,0.539,0.242,42.5,0.0926
0.17,849.8,30.8,0.539,0.237,42.4,0.0849
0.18,849.3,30.8,0.539,0.228,42.4,0.0767
0.19,848.9,30.7,0.538,0.219,42.4,0.0685
0.2,848.4,30.7,0.538,0.21,42.4,0.0603
0.21,846.7,30.6,0.537,0.21,42.4,0.0553
0.22,844.9,30.6,0.536,0.21,42.4,0.0504
0.23,843.2,30.5,0.534,0.21,42.4,0.0455
0.24,837.2,30.4,0.531,0.208,42.4,0.0416
0.25,829.1,30.1,0.526,0.205,42.3,0.0384
0.26,821,29.9,0.52,0.202,42.2,0.0351
0.27,815.5,29.5,0.517,0.2,42,0.0326
0.28,815.1,28.6,0.517,0.2,41.5,0.0318
0.29,814.8,27.8,0.516,0.2,41,0.031
0.3,814.4,26.9,0.516,0.2,40.5,0.0301
0.31,813.9,26.7,0.516,0.197,39.9,0.0301
0.32,813.3,26.5,0.515,0.194,39.4,0.0301
0.33,812.8,26.4,0.515,0.191,38.8,0.0301
0.34,811,25.9,0.514,0.19,38.3,0.0296
0.35,808.6,25.2,0.512,0.19,37.9,0.0288
0.36,806.2,24.5,0.511,0.19,37.5,0.0279
0.37,802.6,24.1,0.509,0.19,37.1,0.0268
0.38,796.8,23.9,0.505,0.19,36.9,0.0252
0.39,791,23.8,0.502,0.19,36.6,0.0236
0.4,785.1,23.6,0.498,0.19,36.4,0.0219
0.41,784.5,23.3,0.498,0.19,36.4,0.0219
0.42,783.9,23,0.497,0.19,36.4,0.0219
0.43,783.3,22.7,0.497,0.19,36.4,0.0219
0.44,782.5,22.5,0.497,0.188,36.1,0.0214
0.45,781.7,22.5,0.496,0.185,35.6,0.0205
0.46,780.8,22.4,0.495,0.182,35.2,0.0197
0.47,779.4,22.3,0.494,0.18,34.9,0.0184
0.48,776.8,22.2,0.493,0.18,34.8,0.0159
0.49,774.3,22.2,0.491,0.18,34.7,0.0134
0.5,771.7,22.1,0.489,0.18,34.6,0.011
0.51,770.7,21.8,0.488,0.177,34.5,0.0101
0.52,769.6,21.6,0.488,0.174,34.3,0.00932
0.53,768.6,21.3,0.487,0.171,34.1,0.00849
0.54,759.6,21.2,0.482,0.17,34,0.00658
0.55,746.8,21.1,0.473,0.17,33.8,0.00411
0.56,734,21,0.465,0.17,33.6,0.00164
0.57,725.1,20.8,0.46,0.17,33.5,0
0.58,724.4,20.1,0.459,0.17,33.5,0
0.59,723.6,19.4,0.459,0.17,33.4,0
0.6,722.9,18.7,0.458,0.17,33.4,0
0.61,722.8,18.6,0.458,0.17,33.2,0
0.62,722.6,18.6,0.458,0.17,32.9,0
0.63,722.4,18.5,0.458,0.17,32.7,0
0.64,720.4,18.1,0.457,0.168,32.5,0
0.65,717.5,17.6,0.455,0.165,32.4,0
0.66,714.5,17,0.453,0.162,32.2,0
0.67,711.2,16.6,0.451,0.16,32,0
0.68,707.3,16.6,0.449,0.16,31.9,0
0.69,703.3,16.5,0.446,0.16,31.7,0
0.7,699.4,16.5,0.444,0.16,31.5,0
0.71,695,16.4,0.441,0.16,31,0
0.72,690.6,16.3,0.438,0.16,30.5,0
0.73,686.2,16.1,0.435,0.16,30,0
0.74,682.1,16,0.432,0.16,29.6,0
0.75,678.3,15.9,0.43,0.16,29.2,0
0.76,674.5,15.7,0.428,0.16,28.8,0
0.77,670.5,15.6,0.425,0.16,28.4,0
0.78,666.2,15.6,0.422,0.16,27.8,0
0.79,661.9,15.5,0.42,0.16,27.1,0
0.8,657.6,15.5,0.417,0.16,26.5,0
0.81,630.8,14.7,0.4,0.157,26.4,0
0.82,604,13.9,0.383,0.154,26.4,0
0.83,577.2,13.2,0.366,0.151,26.3,0
0.84,560.8,12.8,0.355,0.15,26.3,0
0.85,549.5,12.7,0.349,0.15,26.3,0
0.86,538.3,12.5,0.342,0.15,26.2,0
0.87,527.1,12.3,0.335,0.15,26.2,0
0.88,516.2,12.1,0.327,0.15,26.1,0
0.89,505.3,11.9,0.32,0.15,26.1,0
0.9,494.3,11.7,0.313,0.15,26,0
0.91,441.9,10.8,0.28,0.15,25.9,0
0.92,389.6,9.95,0.247,0.15,25.9,0
0.93,337.2,9.07,0.214,0.15,25.8,0
0.94,301.6,8.43,0.191,0.15,25.6,0
0.95,274.3,7.9,0.174,0.15,25.3,0
0.96,246.9,7.36,0.157,0.15,25,0
0.97,214.1,6.5,0.136,0.15,24.7,0
0.98,170.4,4.96,0.108,0.15,24.6,0
0.99,126.7,3.42,0.0803,0.15,24.4,0
1,82.94,1.88,0.0526,0.15,24.2,0
