WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
2010,365,895.8,192.8,25.68,102.3,1078,211.3,3169,34,5.27,18.8,0.254,0.0685,0.523,0,0,0,0,0,0,0.568,0.39,0.11,0.15,0.35,0,0,0,15.2,0.15,0.55,0.45,26.3
2011,366,712.5,192.8,0,81.11,508.3,158.5,1370,16.1,3.17,12.8,0.259,0.0912,0.495,0,10,0,0,0.027,0,0.452,0.15,0.17,0.27,0.41,0,10,0.0273972602739726,3.3,0.2,0.8,0.2,44.3
2012,365,815.6,192.8,0,93.1,748,141.3,2535,23.6,4,15.9,0.252,0.0774,0.503,0,3,0,0,0.0082,0,0.517,0.31,0.11,0.13,0.45,0,3,0.00821917808219178,7.7,0.17,0.67,0.33,34.6
2013,365,882.2,192.8,21.18,100.7,832.7,169.1,2360,26.3,4.52,17.5,0.254,0.0856,0.525,0,0,0,0,0,0,0.559,0.36,0.1,0.17,0.37,0,0,0,8.8,0.17,0.67,0.33,33.5
2014,365,785.1,192.8,0,89.63,586.6,177.1,1420,18.5,3.47,14.6,0.256,0.0915,0.496,0,16,0,0,0.044,0,0.498,0.26,0.12,0.19,0.44,0,16,0.043835616438356165,3.9,0.19,0.79,0.21,42.4
2015,366,780.2,192.8,21.13,88.82,664.2,148.1,2029,21,3.65,14.8,0.251,0.0692,0.538,0,0,0,0,0,0,0.495,0.24,0.13,0.18,0.44,0,0,0,6.2,0.17,0.7,0.3,37.2
2016,365,814.4,192.8,19.33,92.97,974.3,160.1,3444,30.7,4.75,16.8,0.245,0.0554,0.513,0,0,0,0,0,0,0.516,0.31,0.12,0.2,0.37,0,0,0,13.9,0.15,0.55,0.45,26.5
2017,365,872.7,192.8,24.3,99.62,968.3,219.2,2957,30.5,4.99,17.8,0.251,0.0734,0.5,0,0,0,0,0,0,0.553,0.34,0.11,0.24,0.32,0,0,0,12.7,0.16,0.58,0.42,28.6
2018,365,494.3,135.7,0,56.43,371.8,119.1,772.1,11.7,3.13,8.58,0.327,0.121,0.605,4,37,0,0.011,0.1,0,0.313,0,0.21,0.19,0.59,0.011,41,0.11232876712328767,3.12,0.27,0.73,0.27,42.2
2019,366,768.2,192.8,0,87.45,941.9,98.59,3406,29.8,4.74,16.3,0.28,0.064,0.527,13,28,0,0.036,0.077,0,0.487,0.33,0.088,0.16,0.39,0.036,41,0.11232876712328767,13.5,0.16,0.55,0.45,25.8
2020,365,916.6,192.8,0,104.6,975.6,190.2,2585,30.8,5.08,18.8,0.255,0.076,0.53,0,8,0,0,0.022,0,0.581,0.39,0.12,0.16,0.33,0,8,0.021917808219178082,12,0.16,0.61,0.39,29.8
2021,365,812.6,192.8,22.47,92.77,707.5,210.2,2076,22.3,3.92,15.5,0.26,0.0713,0.536,0,0,0,0,0,0,0.515,0.27,0.12,0.21,0.4,0,0,0,6.8,0.18,0.7,0.3,36.4
2022,92,82.94,73.67,24.2,37.56,237,182.3,396.4,1.88,0.543,1.34,0.304,0.149,0.401,0,0,0,0,0,0,0.0526,0,0,0.049,0.2,0,0,0,0.54,0.29,0.71,0.29,44.1
