Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,3780,192,142000,25.6,1100,25.4,0.937,1.87,0.77,0.88,1,50.2,1
0.01,3110,188,138000,25.6,1100,25.4,0.936,1.87,0.623,0.87,0.819,49.8,1
0.02,2710,185,137000,25.6,1100,25.4,0.936,1.87,0.53,0.87,0.701,49.5,0.91
0.03,2500,184,135000,25.6,1100,25.4,0.935,1.87,0.492,0.87,0.652,49.3,0.551
0.04,2360,181,133000,25.6,1100,25.4,0.935,1.87,0.48,0.86,0.6,49.3,0.395
0.05,2290,180,133000,25.6,1100,25.4,0.935,1.87,0.46,0.86,0.58,49.2,0.355
0.06,2240,178,131000,25.5,1100,25.4,0.935,1.87,0.46,0.855,0.55,48.9,0.258
0.07,2120,178,129000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.539,48.7,0.163
0.08,1960,176,127000,25.5,1100,25.4,0.935,1.87,0.45,0.85,0.52,48.5,0.129
0.09,1850,174,126000,25.5,1100,25.4,0.935,1.86,0.45,0.84,0.51,48.1,0.099
0.1,1790,172,125000,25.5,1100,25.4,0.934,1.85,0.44,0.84,0.491,47.9,0.00645
0.11,1730,170,123000,25.5,1100,25.4,0.934,1.83,0.44,0.83,0.48,47.8,0
0.12,1610,169,122000,25.5,1090,25.4,0.934,1.79,0.44,0.83,0.469,47.6,0
0.13,1520,167,121000,25.5,1070,25.4,0.934,1.73,0.43,0.823,0.46,47.5,0
0.14,1390,165,120000,25.5,1060,25.3,0.934,1.64,0.43,0.82,0.46,47.1,0
0.15,1350,164,119000,25.5,1030,25.3,0.934,1.61,0.43,0.82,0.451,47,0
0.16,1290,163,118000,25.5,1020,25.3,0.934,1.57,0.42,0.816,0.45,46.8,0
0.17,1250,162,117000,25.5,997,25.3,0.933,1.47,0.42,0.81,0.45,46.5,0
0.18,1210,160,117000,25.5,961,25.3,0.933,1.43,0.42,0.804,0.45,46.4,0
0.19,1170,159,115000,25.5,936,25.3,0.933,1.38,0.41,0.8,0.44,46.3,0
0.2,1140,156,114000,25.5,912,25.3,0.933,1.3,0.41,0.8,0.44,46.2,0
0.21,1090,154,111000,25.5,878,25.2,0.932,1.21,0.41,0.79,0.436,45.9,0
0.22,1040,153,111000,25.5,844,25.2,0.932,1.14,0.4,0.79,0.43,45.7,0
0.23,1000,152,109000,25.5,814,25.2,0.932,1.1,0.4,0.79,0.43,45.4,0
0.24,951,149,105000,25.4,806,25.2,0.932,1.05,0.388,0.78,0.43,45.3,0
0.25,925,144,103000,25.4,790,25.2,0.931,1.01,0.38,0.78,0.422,45.1,0
0.26,889,140,101000,25.4,741,25.2,0.931,0.955,0.38,0.77,0.42,45.1,0
0.27,849,138,98900,25.4,713,25.1,0.93,0.911,0.37,0.77,0.42,44.7,0
0.28,807,133,96800,25.3,668,25.1,0.93,0.83,0.37,0.77,0.41,44.6,0
0.29,782,129,94200,25.3,644,25,0.93,0.801,0.36,0.76,0.41,44.5,0
0.3,746,125,90200,25.3,622,25,0.929,0.754,0.36,0.76,0.41,44.2,0
0.31,719,123,86900,25.3,599,25,0.928,0.729,0.35,0.76,0.4,43.6,0
0.32,711,120,85300,25.3,583,25,0.928,0.709,0.35,0.76,0.4,43.5,0
0.33,698,116,82400,25.2,567,24.9,0.928,0.69,0.34,0.75,0.39,43.2,0
0.34,684,111,80100,25.2,541,24.9,0.927,0.645,0.34,0.749,0.389,42.9,0
0.35,666,109,75500,25.2,523,24.9,0.927,0.624,0.34,0.74,0.38,42.6,0
0.36,641,101,74000,25.1,488,24.9,0.926,0.593,0.33,0.73,0.38,42.4,0
0.37,624,99.1,73000,25.1,473,24.8,0.926,0.566,0.33,0.73,0.38,42.3,0
0.38,609,95,70000,25.1,454,24.8,0.926,0.549,0.33,0.73,0.37,42.1,0
0.39,579,93.2,66900,25.1,437,24.8,0.926,0.542,0.32,0.72,0.37,41.8,0
