date,waterYear,waterMonth,waterWeek,flowMean,eFlowMean,eFlowProportionMean,canalFlowMean,headPondLevelMean,tailwaterLevelMean,grossHeadMean,totalHeadlossMean,netHeadMean,unitEfficiencyMean,generatorEfficiencyMean,totalEfficiencyMean,unitPowerMean,generatorPowerMean,plantPowerMean,energy
1925-03-30,1924,6,26,3380,207.3,0.0614,1100,990,974.4,15.6,1.94,13.69,0.897,0.97,0.87,33.13,32.13,128.5,21594.6
1925-04-06,1924,7,27,3140,217,0.0692,1100,990,973.8,16.2,1.94,14.21,0.904,0.97,0.877,34.67,33.63,134.5,22600.1
1925-04-13,1924,7,28,3067,217,0.0708,1100,990,973.7,16.3,1.94,14.39,0.906,0.97,0.879,35.17,34.11,136.4,22923.4
1925-04-20,1924,7,29,3218,217,0.0674,1100,990,974,16,1.94,14.04,0.902,0.97,0.875,34.15,33.12,132.5,22259.9
1925-04-27,1924,7,30,3095,261.6,0.0859,1100,990,973.7,16.3,1.94,14.33,0.905,0.97,0.878,35,33.95,135.8,22816.1
1925-05-04,1924,8,31,2656,321,0.121,1100,990,972.7,17.3,1.94,15.38,0.917,0.972,0.891,38.04,36.97,147.9,24845.2
1925-05-11,1924,8,32,2287,276,0.121,1100,990,971.8,18.2,1.94,16.27,0.925,0.977,0.904,40.58,39.66,158.7,26653.9
1925-05-18,1924,8,33,1948,276,0.142,1100,990,970.9,19.1,1.94,17.14,0.93,0.98,0.911,42.97,42.11,168.5,28299.8
1925-05-25,1924,8,34,1663,276,0.166,1100,990,970,20,1.93,18.05,0.934,0.98,0.915,45.48,44.57,178.3,29948.5
1925-06-01,1924,9,35,1464,210,0.144,1100,990,969.4,20.6,1.89,18.74,0.936,0.98,0.918,47.31,46.37,185.5,31157.7
1925-06-08,1924,9,36,1259,210,0.167,1047,990,968.7,21.3,1.63,19.66,0.939,0.98,0.92,47.32,46.38,185.5,31164.7
1925-06-15,1924,9,37,1119,210,0.188,909.1,990,968.3,21.7,1.2,20.52,0.937,0.979,0.917,42.83,41.93,167.7,28180.1
1925-06-22,1924,9,38,984,210,0.214,774,990,967.8,22.2,0.93,21.24,0.934,0.975,0.91,41.03,40.01,146.7,24638.5
1925-06-29,1924,9,39,817.7,192.9,0.236,624.8,990,967.2,22.8,0.747,22.08,0.934,0.978,0.914,42.11,41.19,123.6,20759.9
1925-07-06,1924,10,40,635.3,186,0.294,449.3,990,966.4,23.6,0.573,22.99,0.933,0.977,0.911,42.2,41.24,92.12,15476.8
1925-07-13,1924,10,41,502.5,186,0.372,316.5,990,965.9,24.1,0.384,23.76,0.919,0.971,0.892,33.88,32.89,65.77,11049.5
1925-07-20,1924,10,42,418.6,186,0.445,232.6,990,965.5,24.5,0.36,24.16,0.918,0.974,0.895,35.5,34.64,49.22,8268.88
1925-07-27,1924,10,43,362.2,165.7,0.455,196.5,990,965.2,24.8,0.336,24.45,0.92,0.975,0.897,36.26,35.37,42.2,7089.87
1925-08-03,1924,11,44,319.8,115,0.36,204.8,990,965,25,0.361,24.64,0.923,0.977,0.901,38.79,37.94,44.56,7485.87
1925-08-10,1924,11,45,281.9,115,0.409,166.9,990,964.8,25.2,0.317,24.86,0.924,0.972,0.898,37.58,36.55,36.55,6139.61
1925-08-17,1924,11,46,258.5,115,0.446,143.5,990,964.7,25.3,0.256,25.01,0.914,0.97,0.887,32.2,31.26,31.26,5251.09
1925-08-24,1924,11,47,235.1,115,0.489,120.1,990,964.6,25.4,0.2,25.19,0.902,0.97,0.875,26.76,25.96,25.96,4361.04
1925-08-31,1924,11,48,222,78.14,0.351,143.8,990,964.5,25.5,0.253,25.22,0.914,0.97,0.887,32.54,31.56,31.56,5301.99
1925-09-07,1924,12,49,204.3,72,0.352,132.3,990,964.4,25.6,0.224,25.35,0.91,0.97,0.883,29.94,29.04,29.04,4878.59
1925-09-14,1924,12,50,203.1,72,0.354,131.1,990,964.4,25.6,0.221,25.36,0.909,0.97,0.882,29.64,28.75,28.75,4829.88
1925-09-21,1924,12,51,195.3,72,0.369,123.3,990,964.4,25.6,0.203,25.39,0.905,0.97,0.878,27.79,26.96,26.96,4529.11
1925-09-28,1924,12,52,187.1,60.57,0.324,126.5,990,964.4,25.6,0.209,25.37,0.906,0.97,0.879,28.51,27.66,27.66,4646.55
1925-10-05,1925,1,1,173.7,52,0.299,121.7,990,964.5,25.5,0.196,25.35,0.904,0.97,0.877,27.35,26.53,26.53,4456.86
1925-10-12,1925,1,2,166.6,52,0.312,114.6,990,964.5,25.5,0.181,25.35,0.898,0.97,0.871,25.58,24.81,24.81,4168.25
1925-10-19,1925,1,3,167.2,52,0.311,115.2,990,964.5,25.5,0.182,25.35,0.898,0.97,0.871,25.73,24.96,24.96,4192.61
1925-10-26,1925,1,4,161,51.71,0.321,109.3,990,964.5,25.5,0.17,25.35,0.893,0.97,0.867,24.27,23.54,23.54,3954.98
1925-11-02,1925,2,5,165.2,50,0.303,115.2,990,964.5,25.5,0.182,25.35,0.898,0.97,0.871,25.73,24.96,24.96,4193.16
1925-11-09,1925,2,6,180,50,0.278,130,990,964.4,25.6,0.214,25.35,0.909,0.97,0.881,29.36,28.48,28.48,4784.33
1925-11-16,1925,2,7,198.9,50,0.252,148.9,990,964.4,25.6,0.26,25.33,0.917,0.97,0.89,33.92,32.9,32.9,5528
1925-11-23,1925,2,8,248.6,50,0.203,198.6,990,964.7,25.3,0.367,24.96,0.928,0.977,0.907,41.33,40.41,44.03,7396.46
1925-11-30,1925,2,9,267,73.14,0.274,193.9,990,964.8,25.2,0.393,24.84,0.933,0.98,0.914,44.07,43.19,43.19,7256.12
1925-12-07,1925,3,10,302.1,77,0.255,225.1,990,964.9,25.1,0.299,24.79,0.909,0.973,0.885,31.58,30.77,48.35,8123.39
1925-12-14,1925,3,11,333.4,77,0.231,256.4,990,965.1,24.9,0.278,24.66,0.907,0.97,0.88,28.12,27.28,54.55,9165.24
1925-12-21,1925,3,12,374.7,77,0.206,297.7,990,965.3,24.7,0.341,24.39,0.916,0.97,0.889,32.61,31.63,63.27,10629.3
1925-12-28,1925,3,13,430.1,83,0.193,347.1,990,965.5,24.5,0.425,24.04,0.926,0.971,0.899,37.87,36.79,73.58,12362.1
1926-01-04,1925,4,14,456.7,91,0.2,365.7,990,965.7,24.3,0.46,23.89,0.929,0.975,0.906,39.77,38.79,77.59,13034.3
1926-01-11,1925,4,15,493.8,91,0.184,402.8,990,965.8,24.2,0.531,23.65,0.934,0.98,0.916,43.63,42.76,85.52,14367.5
1926-01-18,1925,4,16,540,91,0.169,449,990,966,24,0.532,23.44,0.93,0.976,0.907,40.74,39.78,93.54,15715.5
1926-01-25,1925,4,17,589.8,91,0.155,498.8,990,966.3,23.7,0.502,23.25,0.922,0.97,0.894,34.95,33.9,101.7,17084.9
1926-02-01,1925,5,18,631.5,105,0.167,526.5,990,966.4,23.6,0.551,23.02,0.925,0.971,0.898,36.67,35.59,106.8,17936.8
1926-02-08,1925,5,19,725.7,105,0.145,620.7,990,966.8,23.2,0.725,22.47,0.935,0.979,0.915,42.61,41.72,125.2,21028.5
1926-02-15,1925,5,20,776.3,105,0.135,671.3,990,967,23,0.822,22.17,0.938,0.98,0.92,45.64,44.73,134.2,22542.7
1926-02-22,1925,5,21,930.1,105,0.113,825.1,990,967.6,22.4,0.968,21.41,0.933,0.977,0.911,40.4,39.46,157.8,26517.2
1926-03-01,1925,6,22,1200,129,0.109,1029,990,968.5,21.5,1.58,19.89,0.938,0.98,0.919,46.97,46.03,184.1,30931.1
1926-03-08,1925,6,23,1690,159.9,0.094,1100,990,970.1,19.9,1.93,17.97,0.933,0.98,0.915,45.25,44.34,177.4,29798.5
1926-03-15,1925,6,24,2550,183,0.0747,1100,990,972.4,17.6,1.94,15.66,0.917,0.975,0.895,38.78,37.83,151.3,25424.2
1926-03-22,1925,6,25,4372,183,0.042,1100,990,976.4,13.6,1.94,11.7,0.866,0.97,0.84,27.34,26.52,106.1,17821
1926-03-29,1925,6,26,4451,247,0.0556,1100,990,976.5,13.5,1.94,11.55,0.864,0.97,0.838,26.91,26.1,104.4,17541.6
1926-04-05,1925,7,27,4406,295,0.067,1100,990,976.4,13.6,1.94,11.63,0.864,0.97,0.838,27.1,26.29,105.2,17666.6
1926-04-12,1925,7,28,4015,295,0.0735,1100,990,975.7,14.3,1.94,12.37,0.872,0.97,0.846,29.08,28.2,112.8,18953.1
1926-04-19,1925,7,29,3692,295,0.0799,1100,990,975,15,1.94,13.03,0.886,0.97,0.86,31.14,30.21,120.8,20300.1
1926-04-26,1925,7,30,3569,302.4,0.0849,1100,990,974.8,15.2,1.94,13.29,0.891,0.97,0.864,31.93,30.97,123.9,20810.8
1926-05-03,1925,8,31,3152,321,0.102,1100,990,973.9,16.1,1.94,14.2,0.904,0.97,0.877,34.61,33.57,134.3,22562
1926-05-10,1925,8,32,2613,321,0.123,1100,990,972.6,17.4,1.94,15.48,0.918,0.973,0.893,38.33,37.28,149.1,25054.8
1926-05-17,1925,8,33,2247,301.7,0.134,1100,990,971.7,18.3,1.94,16.36,0.926,0.978,0.905,40.85,39.94,159.8,26840.4
1926-05-24,1925,8,34,1868,276,0.148,1100,990,970.7,19.3,1.94,17.39,0.931,0.98,0.912,43.65,42.78,171.1,28748
1926-05-31,1925,8,35,1566,219.4,0.14,1100,990,969.7,20.3,1.92,18.38,0.935,0.98,0.916,46.35,45.42,181.7,30525.3
1926-06-07,1925,9,36,1306,210,0.161,1076,990,968.9,21.1,1.75,19.39,0.938,0.98,0.919,47.99,47.03,188.1,31605.5
1926-06-14,1925,9,37,1146,210,0.183,935.6,990,968.4,21.6,1.27,20.37,0.938,0.98,0.918,43.78,42.88,171.5,28818.6
1926-06-21,1925,9,38,991.7,210,0.212,781.7,990,967.9,22.1,0.948,21.2,0.934,0.975,0.911,41.34,40.34,148,24859.9
1926-06-28,1925,9,39,821.7,196.3,0.239,625.4,990,967.2,22.8,0.749,22.06,0.934,0.978,0.914,42.13,41.21,123.6,20770.4
1926-07-05,1925,10,40,676.2,186,0.276,490.2,990,966.6,23.4,0.59,22.81,0.931,0.974,0.907,40.73,39.71,99.29,16680
1926-07-12,1925,10,41,554.5,186,0.336,368.5,990,966.1,23.9,0.475,23.43,0.929,0.975,0.905,39.3,38.33,76.65,12877.7
1926-07-19,1925,10,42,482,186,0.386,296,990,965.8,24.2,0.349,23.88,0.915,0.97,0.888,31.72,30.77,61.54,10338.5
1926-07-26,1925,10,43,433.3,181.6,0.419,251.7,990,965.5,24.5,0.281,24.17,0.905,0.97,0.878,26.99,26.18,52.35,8795.37
1926-08-02,1925,11,44,389.9,155,0.398,234.9,990,965.3,24.7,0.291,24.36,0.906,0.971,0.88,28.91,28.12,49.35,8290.71
1926-08-09,1925,11,45,347.5,155,0.446,192.5,990,965.1,24.9,0.397,24.47,0.932,0.98,0.913,43.07,42.2,42.2,7088.83
1926-08-16,1925,11,46,323.2,155,0.48,168.2,990,965,25,0.324,24.66,0.924,0.972,0.898,37.6,36.54,36.54,6138.84
1926-08-23,1925,11,47,294.4,155,0.527,139.4,990,964.9,25.1,0.248,24.87,0.913,0.97,0.885,31.03,30.1,30.1,5057.27
1926-08-30,1925,11,48,265.9,109.3,0.41,156.6,990,964.8,25.2,0.292,24.94,0.918,0.973,0.893,35.24,34.3,34.3,5761.95
1926-09-06,1925,12,49,247.8,91,0.368,156.8,990,964.7,25.3,0.286,25.03,0.92,0.97,0.893,35.4,34.34,34.34,5769.92
1926-09-13,1925,12,50,230.1,91,0.396,139.1,990,964.6,25.4,0.241,25.18,0.913,0.97,0.885,31.36,30.42,30.42,5110.53
1926-09-20,1925,12,51,216.8,91,0.42,125.8,990,964.5,25.5,0.21,25.29,0.907,0.97,0.879,28.29,27.44,27.44,4609.75
1926-09-27,1925,12,52,204.6,83.29,0.407,121.3,990,964.4,25.6,0.2,25.37,0.903,0.97,0.875,27.26,26.44,26.44,4441.55
1926-10-04,1926,1,1,201.3,73,0.362,128.3,990,964.4,25.6,0.214,25.38,0.908,0.97,0.881,29,28.13,28.13,4725.3
1926-10-11,1926,1,2,203.3,73,0.359,130.3,990,964.4,25.6,0.218,25.36,0.909,0.97,0.882,29.45,28.56,28.56,4798.64
1926-10-18,1926,1,3,201.6,86.71,0.431,114.9,990,964.4,25.6,0.187,25.4,0.897,0.97,0.87,25.71,24.93,24.93,4187.83
1926-10-25,1926,1,4,201.1,97,0.483,104.1,990,964.4,25.6,0.165,25.42,0.889,0.969,0.861,23.06,22.36,22.36,3755.67
1926-11-01,1926,2,5,204.6,93,0.455,111.6,990,964.4,25.6,0.18,25.39,0.895,0.97,0.868,24.88,24.13,24.13,4053.91
1926-11-08,1926,2,6,203.8,78.14,0.383,125.7,990,964.4,25.6,0.209,25.37,0.905,0.97,0.877,28.31,27.46,27.46,4613.14
1926-11-15,1926,2,7,205.3,67,0.327,138.3,990,964.4,25.6,0.236,25.33,0.913,0.97,0.885,31.35,30.41,30.41,5108.56
1926-11-22,1926,2,8,243.6,67,0.278,176.6,990,964.6,25.4,0.342,25.01,0.927,0.977,0.906,40.15,39.25,39.25,6593.5
1926-11-29,1926,2,9,315.4,93.43,0.295,221.9,990,965,25,0.328,24.69,0.915,0.974,0.891,34.55,33.72,47.82,8034.44
1926-12-06,1926,3,10,374.8,104,0.277,270.8,990,965.3,24.7,0.302,24.42,0.91,0.97,0.883,29.52,28.64,57.28,9622.45
1926-12-13,1926,3,11,421,104,0.247,317,990,965.5,24.5,0.376,24.13,0.92,0.97,0.892,34.5,33.47,66.94,11245.5
1926-12-20,1926,3,12,470.2,104,0.222,366.2,990,965.7,24.3,0.463,23.82,0.929,0.975,0.905,39.72,38.74,77.47,13015.2
1926-12-27,1926,3,13,601.6,114,0.19,487.6,990,966.3,23.7,0.546,23.15,0.927,0.973,0.902,38.76,37.74,99.82,16769.3
1927-01-03,1926,4,14,588.3,139,0.236,449.3,990,966.2,23.8,0.632,23.12,0.94,0.98,0.921,47.87,46.91,93.82,15761.4
1927-01-10,1926,4,15,603,122.7,0.204,480.3,990,966.3,23.7,0.505,23.18,0.923,0.971,0.897,35.88,34.87,97.91,16449.7
1927-01-17,1926,4,16,684.8,120,0.177,564.8,990,966.6,23.4,0.625,22.74,0.929,0.974,0.905,38.96,37.97,113.9,19139.2
1927-01-24,1926,4,17,821.3,120,0.146,701.3,990,967.2,22.8,0.832,21.98,0.936,0.977,0.914,43.59,42.62,138.2,23209.4
1927-01-31,1926,4,18,994.8,156,0.157,838.8,990,967.9,22.1,1.01,21.12,0.934,0.977,0.912,40.55,39.62,158.5,26623.3
1927-02-07,1926,5,19,1128,162,0.144,966.1,990,968.3,21.7,1.35,20.35,0.939,0.98,0.92,45.22,44.31,177.3,29778.1
1927-02-14,1926,5,20,1265,162,0.128,1083,990,968.7,21.3,1.75,19.52,0.939,0.98,0.92,48.64,47.67,190.7,32034.7
1927-02-21,1926,5,21,1442,162,0.113,1100,990,969.3,20.7,1.88,18.82,0.937,0.98,0.918,47.54,46.59,186.3,31306.3
1927-02-28,1926,5,22,1500,180,0.12,1100,990,969.5,20.5,1.91,18.61,0.936,0.98,0.917,46.97,46.03,184.1,30933.7
1927-03-07,1926,6,23,1554,183,0.118,1100,990,969.7,20.3,1.92,18.42,0.935,0.98,0.917,46.46,45.53,182.1,30599.4
1927-03-14,1926,6,24,1662,183,0.11,1100,990,970,20,1.93,18.06,0.934,0.98,0.915,45.49,44.58,178.3,29960.5
1927-03-21,1926,6,25,1967,183,0.0935,1100,990,971,19,1.94,17.1,0.929,0.98,0.911,42.86,42,168,28221.1
1927-03-28,1926,6,26,2665,197.6,0.0743,1100,990,972.7,17.3,1.94,15.35,0.917,0.973,0.892,37.97,36.94,147.8,24822
1927-04-04,1926,7,27,3226,217,0.0673,1100,990,974,16,1.94,14.02,0.902,0.97,0.875,34.11,33.09,132.3,22233.7
1927-04-11,1926,7,28,2994,217,0.0725,1100,990,973.5,16.5,1.94,14.56,0.908,0.97,0.881,35.67,34.6,138.4,23248.1
1927-04-18,1926,7,29,2643,217,0.0822,1100,990,972.7,17.3,1.94,15.41,0.917,0.972,0.892,38.13,37.06,148.2,24904.7
1927-04-25,1926,7,30,2429,225.4,0.0929,1100,990,972.1,17.9,1.94,15.92,0.923,0.975,0.9,39.63,38.65,154.6,25974.9
1927-05-02,1926,8,31,2409,276,0.115,1100,990,972.1,17.9,1.94,15.97,0.923,0.976,0.901,39.78,38.8,155.2,26076.8
1927-05-09,1926,8,32,2421,276,0.114,1100,990,972.1,17.9,1.94,15.94,0.923,0.975,0.9,39.69,38.71,154.9,26015.3
1927-05-16,1926,8,33,2349,288.9,0.123,1100,990,971.9,18.1,1.94,16.12,0.924,0.976,0.903,40.18,39.23,156.9,26364.8
1927-05-23,1926,8,34,2161,321,0.149,1100,990,971.5,18.5,1.94,16.57,0.927,0.979,0.907,41.42,40.54,162.1,27239.6
1927-05-30,1926,8,35,1798,275.3,0.153,1100,990,970.4,19.6,1.94,17.61,0.932,0.98,0.913,44.26,43.38,173.5,29150.6
1927-06-06,1926,9,36,1472,243.6,0.166,1100,990,969.4,20.6,1.89,18.72,0.936,0.98,0.917,47.26,46.32,185.3,31125.6
1927-06-13,1926,9,37,1200,210,0.175,990.5,990,968.5,21.5,1.45,20.02,0.938,0.98,0.92,45.58,44.67,178.7,30019
1927-06-20,1926,9,38,994.9,210,0.212,784.9,990,967.9,22.1,0.955,21.18,0.935,0.976,0.912,41.42,40.43,148.6,24957.4
1927-06-27,1926,9,39,798.4,199.7,0.25,598.6,990,967.1,22.9,0.699,22.21,0.932,0.976,0.91,40.48,39.52,118.5,19915.6
1927-07-04,1926,10,40,629.2,186,0.297,443.2,990,966.4,23.6,0.561,23.03,0.932,0.977,0.91,41.66,40.71,90.97,15283.1
1927-07-11,1926,10,41,523.7,186,0.356,337.7,990,966,24,0.419,23.62,0.923,0.971,0.897,36.11,35.08,70.15,11785.3
1927-07-18,1926,10,42,458.5,186,0.406,272.5,990,965.7,24.3,0.313,24.02,0.91,0.97,0.883,29.22,28.34,56.68,9522.93
1927-07-25,1926,10,43,410.9,186,0.453,224.9,990,965.4,24.6,0.347,24.2,0.915,0.974,0.892,34.55,33.71,47.57,7991.75
1927-08-01,1926,11,44,369.9,155,0.419,214.9,990,965.2,24.8,0.356,24.39,0.919,0.976,0.897,36.74,35.9,46.04,7735.38
1927-08-08,1926,11,45,325.8,132.1,0.404,193.7,990,965,25,0.399,24.57,0.933,0.979,0.913,43.55,42.64,42.64,7163.4
1927-08-15,1926,11,46,300.3,115,0.383,185.3,990,964.9,25.1,0.371,24.73,0.93,0.979,0.91,41.79,40.9,40.9,6871.14
1927-08-22,1926,11,47,276.4,115,0.417,161.4,990,964.8,25.2,0.301,24.89,0.922,0.971,0.895,36.32,35.25,35.25,5921.97
1927-08-29,1926,11,48,256.1,101.3,0.395,154.8,990,964.7,25.3,0.282,24.99,0.919,0.97,0.892,34.89,33.84,33.84,5685.57
1927-09-05,1926,12,49,233.8,91,0.389,142.8,990,964.6,25.4,0.25,25.15,0.914,0.97,0.887,32.19,31.23,31.23,5246.37
1927-09-12,1926,12,50,213.7,91,0.426,122.7,990,964.5,25.5,0.203,25.31,0.904,0.97,0.877,27.54,26.71,26.71,4488.07
1927-09-19,1926,12,51,203.7,91,0.447,112.7,990,964.4,25.6,0.182,25.4,0.896,0.97,0.869,25.16,24.4,24.4,4099.98
1927-09-26,1926,12,52,195,85.86,0.44,109.2,990,964.4,25.6,0.174,25.42,0.893,0.97,0.866,24.31,23.58,23.58,3962.03
1927-10-03,1927,1,1,182.1,73,0.401,109.1,990,964.4,25.6,0.173,25.39,0.893,0.97,0.866,24.26,23.53,23.53,3953.61
1927-10-10,1927,1,2,189.2,73,0.387,116.2,990,964.4,25.6,0.188,25.39,0.899,0.97,0.872,26.03,25.25,25.25,4241.73
1927-10-17,1927,1,3,184.3,73,0.397,111.3,990,964.4,25.6,0.177,25.39,0.895,0.97,0.868,24.8,24.06,24.06,4042.08
1927-10-24,1927,1,4,189.7,73,0.385,116.7,990,964.4,25.6,0.188,25.39,0.9,0.97,0.873,26.15,25.36,25.36,4261.07
1927-10-31,1927,1,5,210,67.86,0.324,142.1,990,964.5,25.5,0.246,25.29,0.914,0.97,0.887,32.23,31.27,31.27,5252.67
1927-11-07,1927,2,6,246.5,78.14,0.316,168.4,990,964.7,25.3,0.317,25.01,0.925,0.973,0.9,38.19,37.18,37.18,6246.26
1927-11-14,1927,2,7,249.1,93,0.373,156.1,990,964.7,25.3,0.284,25.02,0.92,0.97,0.892,35.23,34.17,34.17,5740.86
1927-11-21,1927,2,8,258.3,93,0.36,165.3,990,964.7,25.3,0.309,24.96,0.923,0.971,0.897,37.35,36.27,36.27,6094.17
1927-11-28,1927,2,9,274.6,83.86,0.306,190.7,990,964.8,25.2,0.386,24.82,0.932,0.978,0.911,43.26,42.32,42.32,7109.5
1927-12-05,1927,3,10,274.7,77,0.281,197.7,990,964.8,25.2,0.406,24.79,0.934,0.98,0.916,44.92,44.02,44.02,7396.15
1927-12-12,1927,3,11,357.5,77,0.219,280.5,990,965.2,24.8,0.317,24.5,0.911,0.97,0.884,30.69,29.77,59.54,10003.4
1927-12-19,1927,3,12,425.3,96.29,0.226,329,990,965.5,24.5,0.395,24.09,0.922,0.97,0.895,35.85,34.77,69.55,11683.8
1927-12-26,1927,3,13,471.6,106.3,0.226,365.3,990,965.7,24.3,0.461,23.82,0.929,0.975,0.906,39.61,38.63,77.26,12980.1
1928-01-02,1927,4,14,548.2,120,0.22,428.2,990,966.1,23.9,0.553,23.38,0.934,0.978,0.914,43.27,42.35,89.61,15054
1928-01-09,1927,4,15,621.8,120,0.193,501.8,990,966.4,23.6,0.51,23.1,0.922,0.97,0.895,34.95,33.9,101.7,17088
1928-01-16,1927,4,16,661.1,120,0.182,541.1,990,966.5,23.5,0.58,22.88,0.927,0.971,0.9,37.5,36.43,109.3,18360.9
1928-01-23,1927,4,17,716,120,0.168,596,990,966.8,23.2,0.681,22.55,0.932,0.978,0.912,40.97,40.06,120.2,20191.6
1928-01-30,1927,4,18,762.4,132.1,0.173,630.3,990,966.9,23.1,0.747,22.3,0.935,0.98,0.917,42.99,42.13,126.4,21233.1
1928-02-06,1927,5,19,787.3,127.9,0.163,659.5,990,967,23,0.801,22.15,0.937,0.98,0.919,44.76,43.87,131.6,22108.5
1928-02-13,1927,5,20,840.2,105,0.125,735.2,990,967.3,22.7,0.846,21.89,0.933,0.974,0.91,42.01,40.97,143.5,24113
1928-02-20,1927,5,21,928.7,105,0.113,823.7,990,967.6,22.4,0.963,21.42,0.933,0.977,0.911,40.36,39.42,157.7,26487.7
1928-02-27,1927,5,22,1107,149.6,0.134,957.2,990,968.2,21.8,1.32,20.45,0.938,0.98,0.92,44.99,44.09,176.4,29629.1
1928-03-05,1927,6,23,1483,183,0.125,1099,990,969.4,20.6,1.88,18.69,0.936,0.98,0.917,47.14,46.2,184.8,31047.2
1928-03-12,1927,6,24,1962,183,0.0936,1100,990,971,19,1.94,17.1,0.929,0.98,0.911,42.87,42.01,168,28228.9
1928-03-19,1927,6,25,2181,183,0.0839,1100,990,971.5,18.5,1.94,16.52,0.926,0.979,0.907,41.28,40.4,161.6,27149.5
1928-03-26,1927,6,26,2233,187.9,0.0841,1100,990,971.7,18.3,1.94,16.4,0.926,0.978,0.905,40.94,40.04,160.2,26905.5
1928-04-02,1927,7,27,2240,217,0.0969,1100,990,971.7,18.3,1.94,16.38,0.926,0.978,0.905,40.89,39.99,160,26874.5
