Exceedance,Flow,Power,Energy,GrossHead,CanalFlow,NetHead,TotalEfficiency,TotalHeadloss,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy,ShutoffProportion
0,4480,191,142000,25.6,1100,25.4,0.936,1.87,0.6,0.89,0.92,50.4,1
0.01,4240,186,136000,25.6,1100,25.4,0.936,1.87,0.492,0.88,0.75,49.8,0.499
0.02,3710,183,135000,25.6,1100,25.4,0.936,1.87,0.46,0.878,0.71,49.6,0.339
0.03,3450,182,133000,25.6,1100,25.4,0.935,1.87,0.45,0.87,0.692,49.5,0.233
0.04,3200,180,131000,25.5,1100,25.4,0.935,1.87,0.45,0.86,0.666,49.4,0.182
0.05,2960,179,130000,25.5,1100,25.4,0.935,1.87,0.44,0.86,0.65,49,0.0349
0.06,2910,178,129000,25.5,1100,25.4,0.934,1.87,0.44,0.86,0.63,48.7,0
0.07,2850,176,128000,25.5,1100,25.3,0.934,1.87,0.439,0.85,0.62,48.6,0
0.08,2700,176,127000,25.5,1100,25.3,0.934,1.87,0.43,0.85,0.6,48.2,0
0.09,2580,173,127000,25.5,1100,25.3,0.934,1.87,0.43,0.84,0.59,48,0
0.1,2390,173,126000,25.5,1100,25.3,0.934,1.87,0.43,0.84,0.57,47.7,0
0.11,2280,172,124000,25.5,1100,25.3,0.934,1.87,0.42,0.83,0.54,47.6,0
0.12,2140,171,123000,25.5,1100,25.3,0.934,1.87,0.42,0.83,0.51,47.2,0
0.13,2070,170,122000,25.5,1100,25.3,0.934,1.87,0.42,0.82,0.49,47.1,0
0.14,1910,168,121000,25.5,1100,25.3,0.934,1.86,0.42,0.81,0.48,47.1,0
0.15,1850,167,120000,25.5,1100,25.2,0.933,1.86,0.42,0.81,0.46,46.8,0
0.16,1760,165,119000,25.4,1100,25.2,0.933,1.85,0.41,0.8,0.46,46.6,0
0.17,1720,163,118000,25.4,1090,25.2,0.933,1.81,0.4,0.8,0.45,46.5,0
0.18,1650,161,116000,25.4,1090,25.2,0.933,1.78,0.4,0.79,0.444,46.3,0
0.19,1620,159,115000,25.4,1080,25.1,0.933,1.76,0.4,0.79,0.44,46,0
0.2,1490,157,114000,25.4,1060,25.1,0.933,1.7,0.39,0.782,0.44,45.7,0
0.21,1410,156,113000,25.4,1050,25.1,0.932,1.66,0.39,0.78,0.43,45.6,0
0.22,1370,154,111000,25.3,1010,25.1,0.932,1.56,0.39,0.78,0.43,45.5,0
0.23,1340,152,109000,25.3,991,25.1,0.932,1.51,0.38,0.77,0.43,44.8,0
0.24,1300,151,109000,25.3,979,25,0.932,1.47,0.38,0.77,0.43,44.8,0
0.25,1220,148,108000,25.3,960,25,0.932,1.43,0.38,0.762,0.422,44.6,0
0.26,1170,147,107000,25.2,929,24.9,0.931,1.36,0.37,0.76,0.42,44.3,0
0.27,1080,146,105000,25.2,902,24.9,0.931,1.28,0.37,0.76,0.42,44,0
0.28,1060,144,104000,25.2,867,24.9,0.93,1.18,0.37,0.75,0.42,43.4,0
0.29,1030,140,101000,25.2,835,24.9,0.93,1.15,0.36,0.75,0.42,43.1,0
0.3,960,139,99500,25.2,825,24.9,0.929,1.1,0.353,0.743,0.42,42.9,0
0.31,934,137,97800,25.1,801,24.8,0.928,1.04,0.34,0.74,0.41,42.4,0
0.32,913,133,94600,25.1,766,24.8,0.928,0.989,0.34,0.73,0.401,42.2,0
0.33,875,130,93400,25.1,728,24.8,0.927,0.925,0.34,0.72,0.4,41.5,0
0.34,850,126,91700,25.1,704,24.8,0.927,0.879,0.33,0.72,0.4,40.8,0
0.35,810,124,90300,25,675,24.7,0.926,0.839,0.33,0.713,0.4,40.7,0
0.36,801,119,87100,25,635,24.7,0.926,0.783,0.32,0.71,0.39,40.6,0
0.37,757,117,85100,25,594,24.6,0.925,0.728,0.32,0.702,0.39,40.4,0
0.38,739,114,81900,24.9,579,24.6,0.925,0.711,0.31,0.7,0.39,40.2,0
0.39,726,111,80000,24.9,546,24.5,0.925,0.665,0.31,0.69,0.38,40.2,0
0.4,678,109,79700,24.8,524,24.5,0.924,0.637,0.31,0.69,0.38,40,0
0.41,662,107,78000,24.7,517,24.4,0.924,0.627,0.3,0.69,0.38,39.8,0
0.42,643,105,75100,24.7,510,24.3,0.923,0.614,0.3,0.69,0.372,39.7,0
0.43,629,103,73300,24.6,493,24.3,0.923,0.593,0.29,0.68,0.37,39.6,0
0.44,609,98.8,71500,24.6,470,24.2,0.923,0.58,0.28,0.68,0.37,39.5,0
0.45,599,93.2,69400,24.5,450,24.1,0.922,0.545,0.275,0.675,0.37,39.3,0
0.46,586,92.3,68600,24.5,436,24.1,0.922,0.515,0.269,0.67,0.36,39.2,0
0.47,556,88.2,65600,24.5,423,24.1,0.922,0.508,0.26,0.67,0.36,39,0
0.48,520,83.6,62200,24.3,391,23.9,0.922,0.472,0.25,0.66,0.35,38.8,0
0.49,510,77.5,56500,24.2,366,23.8,0.921,0.442,0.241,0.66,0.34,38.6,0
0.5,491,74.3,54900,24.2,348,23.8,0.921,0.419,0.24,0.66,0.34,38.4,0
0.51,482,71.9,52600,24.1,332,23.7,0.921,0.402,0.24,0.66,0.34,38.2,0
0.52,467,69.8,51200,24.1,327,23.6,0.921,0.394,0.23,0.65,0.34,37.9,0
0.53,432,65.8,49000,23.9,305,23.4,0.921,0.379,0.227,0.64,0.33,37.7,0
0.54,426,64.3,47700,23.8,296,23.2,0.92,0.369,0.22,0.64,0.33,37.6,0
0.55,420,62.1,46200,23.7,288,23.2,0.92,0.363,0.21,0.63,0.325,37.5,0
0.56,409,61.1,45500,23.7,282,23.1,0.92,0.347,0.2,0.63,0.32,37.2,0
0.57,402,57.9,43100,23.6,265,23,0.919,0.343,0.2,0.63,0.32,37.1,0
0.58,391,55.3,41200,23.5,251,23,0.919,0.341,0.2,0.628,0.31,37,0
0.59,372,53.6,39900,23.5,245,22.9,0.919,0.337,0.19,0.62,0.31,36.8,0
0.6,359,52.5,39000,23.4,242,22.7,0.919,0.332,0.19,0.62,0.31,36.6,0
0.61,347,52,38700,23.2,237,22.6,0.918,0.326,0.18,0.62,0.31,36.3,0
0.62,341,50.5,37200,23.1,229,22.5,0.918,0.322,0.174,0.61,0.3,36.2,0
0.63,325,49,36400,23.1,220,22.4,0.918,0.321,0.17,0.61,0.298,36.1,0
0.64,321,47.6,35100,22.9,217,22.1,0.917,0.316,0.17,0.61,0.29,35.9,0
0.65,316,46.9,34700,22.9,211,22,0.917,0.314,0.166,0.6,0.286,35.7,0
0.66,304,46.3,34000,22.7,208,21.9,0.916,0.311,0.16,0.6,0.28,35.6,0
0.67,297,45.5,32900,22.6,204,21.7,0.916,0.31,0.16,0.6,0.28,35.4,0
0.68,296,43.7,32100,22.5,198,21.4,0.915,0.309,0.15,0.599,0.27,35,0
0.69,292,41.5,30900,22.4,187,21.3,0.914,0.305,0.15,0.59,0.26,34.8,0
0.7,285,41.2,30700,22.3,184,21.2,0.914,0.301,0.15,0.58,0.257,34.6,0
0.71,279,40.7,29700,22.1,181,20.9,0.913,0.3,0.14,0.58,0.25,34.4,0
0.72,276,39.5,29300,22,175,20.8,0.912,0.297,0.14,0.58,0.25,34.2,0
0.73,273,38.7,28100,21.9,172,20.7,0.911,0.293,0.14,0.58,0.24,33.8,0
0.74,268,38.1,27800,21.6,170,20.2,0.91,0.29,0.13,0.58,0.24,33.4,0
0.75,261,37.3,27400,21.4,166,19.9,0.91,0.288,0.13,0.577,0.237,33.1,0
0.76,253,36.6,26600,21.1,162,19.7,0.909,0.279,0.13,0.57,0.23,31.8,0
0.77,247,35.1,25600,21.1,156,19.6,0.908,0.267,0.12,0.57,0.23,30.7,0
0.78,245,33.4,24300,21,149,19.4,0.908,0.256,0.12,0.57,0.22,30.1,0
0.79,242,33.1,23900,20.8,148,19.1,0.907,0.255,0.12,0.57,0.22,29.4,0
0.8,241,32.9,23800,20.5,146,18.9,0.906,0.248,0.12,0.56,0.218,28.6,0
0.81,234,32.2,23400,20.1,143,18.4,0.906,0.245,0.12,0.56,0.21,28,0
0.82,230,31.8,23200,20.1,142,18.2,0.905,0.242,0.12,0.556,0.21,26.7,0
0.83,226,31.4,23000,19.9,140,18.1,0.904,0.24,0.11,0.55,0.2,26,0
0.84,224,31,22600,19.7,138,17.9,0.903,0.234,0.11,0.54,0.2,24.8,0
0.85,220,30.7,22300,19.5,137,17.7,0.902,0.232,0.11,0.54,0.19,23.1,0
0.86,218,30,22100,19.3,135,17.4,0.901,0.228,0.1,0.52,0.19,22.1,0
0.87,213,29.4,21500,18.9,133,17,0.9,0.225,0.099,0.51,0.18,20.6,0
0.88,210,29,21000,18.6,130,16.7,0.898,0.223,0.096,0.49,0.17,19.5,0
0.89,208,28.4,20700,18.2,129,16.4,0.896,0.221,0.0925,0.46,0.17,18.4,0
0.9,205,27.4,20400,18,128,16.1,0.894,0.215,0.0909,0.43,0.16,16.7,0
0.91,199,26.9,19700,17.5,123,15.6,0.891,0.208,0.0883,0.41,0.16,15.7,0
0.92,195,24.8,18400,17.2,121,15.4,0.888,0.203,0.086,0.4,0.15,14.9,0
0.93,192,23,17100,16.8,119,15,0.888,0.2,0.0833,0.38,0.15,14.1,0
0.94,180,22.1,16000,16.8,112,14.8,0.885,0.187,0.0815,0.37,0.14,13.7,0
0.95,170,21.1,15500,16.6,110,14.7,0.857,0.182,0.0789,0.35,0.14,12.3,0
0.96,162,19.6,14100,16,101,14.2,0.73,0.164,0.0764,0.334,0.14,11,0
0.97,154,18.5,13500,15.6,92.2,13.7,0.69,0.151,0.0738,0.308,0.13,9.84,0
0.98,147,16,11900,15,86.2,13.1,0.595,0.14,0.0702,0.29,0.122,7.93,0
0.99,124,11,8090,13.9,70.4,12,0.45,0.113,0.0666,0.25,0.12,6.88,0
1,98.2,0,0,13.4,8.36,11.6,0,0.0729,0.062,0.085,0.11,0,0
