WaterYear,Days,Energy,Power_max,Power_min,Power_mean,Flow_mean,Flow_min,Flow_max,RiverVolume,EFlowVolume,CanalVolume,EFlowProportion_mean,EFlowProportion_min,EFlowProportion_max,LowFlowShutoffDays,HighHeadShutoffDays,LowHeadShutoffDays,LowFlowShutoffProportion,HighHeadShutoffProportion,LowHeadShutoffProportion,CapFactor,Proportion4Units,Proportion3Units,Proportion2Units,Proportion1Units,Proportion0Units,ShutoffDays,ShutoffDaysProportion,BypassVolume,EFlowProportion,GenerationProportion,BypassProportion,SpecificEnergy
1992,273,698,192.8,21.68,106.5,814.9,171.6,2059,19.2,3.28,13.5,0.247,0.0719,0.485,0,0,0,0,0,0,0.443,0.25,0.12,0.17,0.21,0,0,0,5.7,0.17,0.7,0.3,36.4
1993,365,646.3,192.8,0,73.78,479.3,141.3,1405,15.1,3.3,11.7,0.287,0.0918,0.515,0,16,0,0,0.044,0,0.41,0.15,0.13,0.19,0.53,0,16,0.043835616438356165,3.4,0.22,0.77,0.23,42.8
1994,365,199.7,76.79,0,22.79,205.8,75.39,461.2,6.49,2.87,3.44,0.5,0.232,0.955,88,30,0,0.24,0.082,0,0.127,0,0,0.14,0.62,0.24,118,0.3232876712328767,3.05,0.44,0.53,0.47,30.8
1995,366,255.5,111.3,0,29.08,244.4,65.25,649.9,7.73,2.87,4.62,0.473,0.166,0.797,92,59,0,0.25,0.16,0,0.162,0,0.055,0.17,0.52,0.25,151,0.4136986301369863,3.11,0.37,0.6,0.4,33.1
1996,365,579.7,192.8,0,66.17,420.9,83.64,1223,13.3,2.9,10.2,0.315,0.102,0.622,40,7,0,0.11,0.019,0,0.368,0.074,0.22,0.17,0.43,0.11,47,0.12876712328767123,3.1,0.22,0.77,0.23,43.6
1997,365,589.1,192.6,18.13,67.25,417.1,136.7,1172,13.2,2.87,10.3,0.284,0.107,0.469,0,0,0,0,0,0,0.374,0.093,0.17,0.19,0.55,0,0,0,2.9,0.22,0.78,0.22,44.6
1998,365,802.2,192.8,16.2,91.58,716.6,124.9,2312,22.6,3.85,15.6,0.261,0.0649,0.536,0,0,0,0,0,0,0.509,0.3,0.1,0.16,0.43,0,0,0,7,0.17,0.69,0.31,35.5
1999,366,682.5,192.8,0,77.7,551.8,173.9,1921,17.5,3.26,12.6,0.261,0.0628,0.46,0,3,0,0,0.0082,0,0.433,0.16,0.13,0.24,0.47,0,3,0.00821917808219178,4.9,0.19,0.72,0.28,39
2000,365,842.1,192.8,20.42,96.13,899.1,165.4,2696,28.4,4.52,17,0.248,0.0723,0.538,0,0,0,0,0,0,0.534,0.32,0.14,0.17,0.38,0,0,0,11.4,0.16,0.6,0.4,29.7
2001,365,541.7,144.6,0,61.83,395.8,130.1,863.4,12.5,3.13,9.35,0.303,0.145,0.553,0,22,0,0,0.06,0,0.344,0,0.24,0.22,0.54,0,22,0.06027397260273973,3.15,0.25,0.75,0.25,43.3
