Exceedance,Energy,RiverVolume,CapFactor,EFlowProportion,SpecificEnergy,ShutoffDaysProportion
0,885.4,30.3,0.562,0.48,44.9,0.507
0.01,878.6,30.1,0.557,0.456,44.9,0.467
0.02,871.8,29.9,0.553,0.432,44.8,0.426
0.03,865,29.7,0.548,0.408,44.8,0.386
0.04,861.2,29.4,0.546,0.382,44.8,0.347
0.05,858.9,29.1,0.544,0.355,44.7,0.308
0.06,856.5,28.8,0.543,0.328,44.6,0.27
0.07,855,28.4,0.542,0.308,44.6,0.238
0.08,854.9,27.8,0.542,0.302,44.5,0.22
0.09,854.8,27.1,0.542,0.296,44.5,0.202
0.1,854.7,26.5,0.542,0.29,44.4,0.184
0.11,846.4,26.3,0.537,0.29,44.3,0.183
0.12,838,26,0.531,0.29,44.3,0.182
0.13,829.7,25.8,0.526,0.29,44.2,0.181
0.14,826,25.6,0.524,0.286,44.1,0.179
0.15,824.7,25.4,0.523,0.28,44,0.175
0.16,823.4,25.2,0.522,0.274,43.8,0.172
0.17,822.2,24.9,0.522,0.268,43.7,0.168
0.18,821.5,24.4,0.521,0.262,43.6,0.162
0.19,820.7,23.9,0.521,0.256,43.5,0.156
0.2,819.9,23.4,0.52,0.25,43.4,0.151
0.21,819.8,23.4,0.52,0.244,43.3,0.147
0.22,819.8,23.3,0.52,0.238,43.3,0.142
0.23,819.7,23.3,0.52,0.232,43.2,0.138
0.24,813,23.3,0.516,0.228,43.2,0.132
0.25,802.9,23.3,0.509,0.225,43.2,0.123
0.26,792.7,23.2,0.502,0.222,43.1,0.115
0.27,785.3,23.1,0.498,0.219,43,0.103
0.28,783.1,22.9,0.496,0.216,42.9,0.0822
0.29,780.9,22.6,0.495,0.213,42.7,0.0616
0.3,778.7,22.4,0.494,0.21,42.5,0.0411
0.31,777.2,22.4,0.493,0.21,42.4,0.0403
0.32,775.6,22.3,0.492,0.21,42.4,0.0395
0.33,774.1,22.3,0.491,0.21,42.3,0.0386
0.34,770.6,22.2,0.489,0.208,41.9,0.0378
0.35,766.1,22.1,0.486,0.205,41.3,0.037
0.36,761.6,22,0.483,0.202,40.6,0.0362
0.37,758.3,21.7,0.481,0.2,40.2,0.0342
0.38,757.4,21.1,0.48,0.2,40.2,0.0301
0.39,756.6,20.5,0.48,0.2,40.1,0.026
0.4,755.7,19.9,0.479,0.2,40.1,0.0219
0.41,751.6,19.6,0.477,0.197,40.1,0.0203
0.42,747.5,19.3,0.474,0.194,40,0.0186
0.43,743.4,19,0.472,0.191,40,0.017
0.44,741.1,18.7,0.47,0.19,39.9,0.0153
0.45,739.7,18.3,0.47,0.19,39.8,0.0137
0.46,738.3,17.9,0.469,0.19,39.6,0.0121
0.47,735.2,17.6,0.467,0.19,39.5,0.00986
0.48,728.7,17.3,0.462,0.19,39.3,0.00658
0.49,722.2,17,0.458,0.19,39.1,0.00329
0.5,715.7,16.7,0.454,0.19,39,0
0.51,708,16.6,0.449,0.187,39,0
0.52,700.2,16.6,0.444,0.184,39,0
0.53,692.5,16.5,0.44,0.181,39,0
0.54,688.1,16.2,0.437,0.18,38.9,0
0.55,685.4,15.8,0.435,0.18,38.9,0
0.56,682.8,15.5,0.433,0.18,38.8,0
0.57,679.3,15.2,0.431,0.18,38.5,0
0.58,674,15.2,0.428,0.18,37.9,0
0.59,668.8,15.2,0.424,0.18,37.4,0
0.6,663.6,15.2,0.421,0.18,36.8,0
0.61,661.5,15.2,0.419,0.177,36.8,0
0.62,659.3,15.2,0.418,0.174,36.7,0
0.63,657.2,15.2,0.416,0.171,36.7,0
0.64,654.4,15.2,0.415,0.17,36,0
0.65,651.1,15.2,0.413,0.17,35,0
0.66,647.9,15.2,0.411,0.17,34.1,0
0.67,642.3,15,0.408,0.17,33.4,0
0.68,631.9,14.6,0.401,0.17,33.4,0
0.69,621.5,14.2,0.395,0.17,33.3,0
0.7,611.1,13.7,0.388,0.17,33.3,0
0.71,608.9,13.7,0.387,0.17,33.3,0
0.72,606.6,13.6,0.385,0.17,33.2,0
0.73,604.4,13.6,0.384,0.17,33.2,0
0.74,595,13.5,0.377,0.168,33,0
0.75,582,13.3,0.369,0.165,32.7,0
0.76,569,13.1,0.361,0.162,32.4,0
0.77,553.8,12.9,0.351,0.16,32.2,0
0.78,534.2,12.5,0.339,0.16,32.1,0
0.79,514.5,12.1,0.326,0.16,32.1,0
0.8,494.9,11.7,0.314,0.16,32,0
0.81,474,11.4,0.301,0.16,31.7,0
0.82,453.1,11,0.288,0.16,31.4,0
0.83,432.3,10.7,0.274,0.16,31.1,0
0.84,421.5,10.5,0.268,0.16,30.8,0
0.85,415.7,10.3,0.264,0.16,30.6,0
0.86,409.9,10.2,0.26,0.16,30.4,0
0.87,403.1,10.1,0.256,0.16,30.1,0
0.88,393.9,9.94,0.25,0.16,29.8,0
0.89,384.8,9.83,0.244,0.16,29.4,0
0.9,375.7,9.71,0.238,0.16,29.1,0
0.91,330.5,8.97,0.209,0.157,29,0
0.92,285.4,8.24,0.181,0.154,29,0
0.93,240.2,7.5,0.152,0.151,28.9,0
0.94,214.3,6.99,0.136,0.15,28.9,0
0.95,197.9,6.58,0.126,0.15,28.8,0
0.96,181.4,6.17,0.115,0.15,28.7,0
0.97,160.8,5.47,0.102,0.15,28.6,0
0.98,131.6,4.19,0.0834,0.15,28.5,0
0.99,102.4,2.91,0.0649,0.15,28.3,0
1,73.22,1.63,0.0464,0.15,28.2,0
